中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
张熙然,,,汉族,内地,2013-8-25,江苏苏州,150CM,20KG,,处女座,,演员,,张熙然的新浪微博,《误杀》,肖央 谭卓 陈冲,https://image.ijq.tv/201912/09/09-30-08-44-46.jpg,images/09-30-08-44-46.jpg,张熙然,https://www.ijq.tv/mingxing/15758549867085.html,https://image.ijq.tv/201912/09/09-30-08-44-46.jpg
大鹏,Da Peng,董成鹏,汉族,内地,1982-1-12,吉林省通化市集安市,176CM,68KG,AB型,魔羯座,吉林建筑大学,"演员,歌手,电影人,主持人",,大鹏的新浪微博,《缝纫机乐队》《煎饼侠》《奇门遁甲》《大鹏嘚吧嘚》《屌丝男士》,柳岩 袁姗姗,https://image.ijq.tv/201912/06/17-28-24-23-47.png,images/17-28-24-23-47.png,大鹏,https://www.ijq.tv/mingxing/15756243527084.html,https://image.ijq.tv/201912/06/17-28-24-23-47.png
姚清仁,,,汉族,内地,1982-8-24,,178CM,70KG,,处女座,中央戏剧学院,演员,,姚清仁的新浪微博,《香蜜沉沉烬如霜》《剑王朝》,李曼 高云翔 朱梓骁,https://image.ijq.tv/201912/05/17-27-09-98-47.png,images/17-27-09-98-47.png,姚清仁,https://www.ijq.tv/mingxing/15755380097083.html,https://image.ijq.tv/201912/05/17-27-09-98-47.png
幸文亚,,幸文娅,,内地,1989-11-11,湖北,165CM,50KG,O型,天蝎座,北京电影学院,"演员,歌手,模特",,幸文亚的新浪微博,《大楼大院》《山海之恋》《铁齿铜牙纪晓岚四》《二次觉醒》,柯言,https://image.ijq.tv/201912/05/16-45-43-36-47.png,images/16-45-43-36-47.png,幸文亚,https://www.ijq.tv/mingxing/15755354987082.html,https://image.ijq.tv/201912/05/16-45-43-36-47.png
柯言,,,汉族,内地,4-2,山东威海,179CM,70KG,,,山东财经大学|北京电影学院,演员,,柯言的新浪微博,《心雨花露》《荒岛情未了》,舒耀轩 赵峥,https://image.ijq.tv/201912/05/15-57-31-91-47.png,images/15-57-31-91-47.png,柯言,https://www.ijq.tv/mingxing/15755326297081.html,https://image.ijq.tv/201912/05/15-57-31-91-47.png
罗妍洋,,,汉族,内地,1999-1-6,,169CM,46KG,,双子座,北京电影学院,演员,北京启兆文化传媒有限公司,罗妍洋的新浪微博,《诱惑》《暗黑者》《小明滚粗去》《微爱之渐入佳境》,夏灵溪 许之糯 安晨芯,https://image.ijq.tv/201912/05/15-35-58-89-47.png,images/15-35-58-89-47.png,罗妍洋,https://www.ijq.tv/mingxing/15755313367080.html,https://image.ijq.tv/201912/05/15-35-58-89-47.png
绛炅熠,,,汉族,内地,1995-9-22,浙江,180CM,65KG,,天秤座,,"演员,歌手",,绛炅熠的新浪微博,《二次觉醒》《新白蛇传之九尾狐》《青春K线图》《启初的起初》《兑爱》,陈柏融 徐申东 柯言 幸文亚,https://image.ijq.tv/201912/05/15-07-32-90-47.png,images/15-07-32-90-47.png,绛炅熠,https://www.ijq.tv/mingxing/15755294487079.html,https://image.ijq.tv/201912/05/15-07-32-90-47.png
夏灵溪,,,汉族,内地,2001-6-17,东阳市,167CM,45KG,,双子座,,演员,,夏灵溪的新浪微博,《新白蛇传》、《新白蛇传之九尾狐》,孙骁骁 路宏 张天阳 王嵛,https://image.ijq.tv/201912/05/14-34-55-43-47.png,images/14-34-55-43-47.png,夏灵溪,https://www.ijq.tv/mingxing/15755276577078.html,https://image.ijq.tv/201912/05/14-34-55-43-47.png
王笑天,Smile|Wang Xiaotian,阿天,汉族,内地,1988-6-22,,178CM,62KG,,巨蟹座,东方传媒学院播音主持专业,演员,,王笑天的新浪微博,《心迷宫》《加油，校园天使！》,霍卫民 罗芸 孙黎,https://image.ijq.tv/201912/05/11-58-12-64-47.png,images/11-58-12-64-47.png,王笑天,https://www.ijq.tv/mingxing/15755176987077.html,https://image.ijq.tv/201912/05/11-58-12-64-47.png
王梓尘,Zichen Wang,,汉族,内地,1981-1-13,河南,178CM,65KG,,魔羯座,,"演员,电影人",,王梓尘的新浪微博,《找到你》《心迷宫》《暴裂无声》,姚晨,https://image.ijq.tv/201912/05/11-33-28-99-47.png,images/11-33-28-99-47.png,王梓尘,https://www.ijq.tv/mingxing/15755167877076.html,https://image.ijq.tv/201912/05/11-33-28-99-47.png
