中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
倪瑜坤,,,汉族,内地,1994-8-18,,167CM,45KG,B型,狮子座,中国传媒大学,"演员,模特",,倪瑜坤的新浪微博,《心理罪第二季》,陈若轩,https://image.ijq.tv/201712/09/09-58-52-63-26.jpg,images/09-58-52-63-26.jpg,倪瑜坤,https://www.ijq.tv/mingxing/15127830524968.html,https://image.ijq.tv/201712/09/09-58-52-63-26.jpg
于子洋,,,汉族,内地,1995-8-26,北京,168CM,45KG,A型,金牛座,,演员,,于子洋的新浪微博,《如懿传》,周迅,https://image.ijq.tv/201712/08/16-33-26-29-39.jpg,images/16-33-26-29-39.jpg,于子洋,https://www.ijq.tv/mingxing/15127210924967.html,https://image.ijq.tv/201712/08/16-33-26-29-39.jpg
李炳宜,,,汉族,内地,1992-9-26,北京,168CM,45KG,A型,白羊座,北京电影学院,演员,,李炳宜的新浪微博,《如懿传》,周迅,https://image.ijq.tv/201712/08/15-48-02-17-39.jpg,images/15-48-02-17-39.jpg,李炳宜,https://www.ijq.tv/mingxing/15127191194966.html,https://image.ijq.tv/201712/08/15-48-02-17-39.jpg
杨景诚,,,汉族,内地,1996-12-26,北京,185CM,65KG,A型,白羊座,,演员,,杨景诚的新浪微博,《梁山伯与祝英台》《一代倾城逐浪花》,卢卓,https://image.ijq.tv/201712/08/15-10-58-62-39.jpg,images/15-10-58-62-39.jpg,杨景诚,https://www.ijq.tv/mingxing/15127169704965.html,https://image.ijq.tv/201712/08/15-10-58-62-39.jpg
吴晴,Kate,"晴宝贝,晴儿,笨笨",汉族,内地,2-14,山东省淄博市,173CM,48KG,O型,水瓶座,北京电影学院,"演员,模特",J.M.C Entertainment,吴晴的新浪微博,《建群大业》《恐怖照相机》《疯狂寻爱记》《监灵神探》《隔壁女生的日常》《左眼诡事》,,https://image.ijq.tv/201712/08/11-44-47-48-26.jpg,images/11-44-47-48-26.jpg,吴晴,https://www.ijq.tv/mingxing/15127029524964.html,https://image.ijq.tv/201712/08/11-44-47-48-26.jpg
史元庭,Rocky,史聪,回族,内地,10-31,辽宁沈阳,186CM,74KG,B型,天蝎座,中央戏剧学院,演员,,史元庭的新浪微博,《执念师》《我的老师是传奇》《男神抱抱》《校园篮球风云》《我的灵界女友》,张铎,https://image.ijq.tv/201712/07/15-25-18-25-10.jpg,images/15-25-18-25-10.jpg,史元庭,https://www.ijq.tv/mingxing/15126315054963.html,https://image.ijq.tv/201712/07/15-25-18-25-10.jpg
陆骏瑶,,,汉族,内地,,陕西西安,162CM,45KG,A型,金牛座,北京电影学院,演员,祥意麒麟公司,陆骏瑶的新浪微博,《花千骨》《拐个皇帝回现代》,赵丽颖,https://image.ijq.tv/201712/07/14-49-03-60-39.jpg,images/14-49-03-60-39.jpg,陆骏瑶,https://www.ijq.tv/mingxing/15126292774962.html,https://image.ijq.tv/201712/07/14-49-03-60-39.jpg
应亦涵,,喵喵,汉族,内地,1995-8-7,杭州,168CM,45KG,B型,狮子座,杭州师范大学,演员,,应亦涵的新浪微博,《战时我们正少年》,王传一,https://image.ijq.tv/201712/07/11-18-04-24-26.jpg,images/11-18-04-24-26.jpg,应亦涵,https://www.ijq.tv/mingxing/15126165024960.html,https://image.ijq.tv/201712/07/11-18-04-24-26.jpg
欧阳靖,Gin Oy,,汉族,内地,1983-9-7,台湾,169CM,45KG,,,,"演员,模特",,欧阳靖的新浪微博,《美丽佳人》《钱柜》,舒淇,https://image.ijq.tv/201712/07/10-26-54-85-26.jpg,images/10-26-54-85-26.jpg,欧阳靖,https://www.ijq.tv/mingxing/15126125784959.html,https://image.ijq.tv/201712/07/10-26-54-85-26.jpg
翟天卉,,,汉族,内地,1990-4-19,北京,168CM,,A型,金牛座,上海戏剧学院,演员,,翟天卉的新浪微博,《爱情公寓3》《夜行人》《我们混过的江湖》,,https://image.ijq.tv/201712/07/10-05-07-59-26.jpg,images/10-05-07-59-26.jpg,翟天卉,https://www.ijq.tv/mingxing/15126121654957.html,https://image.ijq.tv/201712/07/10-05-07-59-26.jpg
