中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
黄霄云,,"黄霄雲,鬼鬼,鬼鬼女皇",布依族,内地,1999-12-22,黔南布依族苗族自治州,164CM,52KG,,魔羯座,中国音乐学院,"演员,歌手",,黄霄云的新浪微博,《中国好声音第四季》《薛定谔的猫》,汪峰,https://image.ijq.tv/201902/25/11-30-03-73-47.png,images/11-30-03-73-47.png,黄霄云,https://www.ijq.tv/mingxing/15510625815737.html,https://image.ijq.tv/201902/25/11-30-03-73-47.png
张恒瑞,,大瑞,满族,内地,1990-10-18,北京,200CM,140KG,,天秤座,北京体育大学,"演员,运动员",,张恒瑞的新浪微博,《东宫》《庆余年》《画江湖之不良人》,娜吉玛 彭小苒 魏千翔,https://image.ijq.tv/201902/22/14-51-09-16-47.png,images/14-51-09-16-47.png,张恒瑞,https://www.ijq.tv/mingxing/15508182465734.html,https://image.ijq.tv/201902/22/14-51-09-16-47.png
高远,,,汉族,内地,1981-12-25,,175CM,65KG,,魔羯座,北京电影学院,演员,北京唐德凤凰演艺经纪有限公司,高远的新浪微博,《那年花开月正圆》《武媚娘传奇》《东宫》,范冰冰 孙俪,https://image.ijq.tv/201902/22/13-37-49-67-47.png,images/13-37-49-67-47.png,高远,https://www.ijq.tv/mingxing/15508138525733.html,https://image.ijq.tv/201902/22/13-37-49-67-47.png
赵仁杰,,,汉族,内地,1993-10-19,唐山,180CM,70KG,,天秤座,北京舞蹈学院,"演员,其他",,赵仁杰的新浪微博,《东宫》《一身孤注掷温柔》,彭小苒 阮经天,https://image.ijq.tv/201902/22/10-06-55-19-47.png,images/10-06-55-19-47.png,赵仁杰,https://www.ijq.tv/mingxing/15508009805732.html,https://image.ijq.tv/201902/22/10-06-55-19-47.png
魏晓涵,Silva,,汉族,内地,一身孤注掷温柔,山西,166CM,42KG,,天蝎座,山西,"演员,歌手,主持人",浙江唐德影视股份有限公司,魏晓涵的新浪微博,《东宫》《一身孤注掷温柔》,黄尧 阮经天,https://image.ijq.tv/201902/20/17-41-58-51-47.png,images/17-41-58-51-47.png,魏晓涵,https://www.ijq.tv/mingxing/15506556205731.html,https://image.ijq.tv/201902/20/17-41-58-51-47.png
刘欣然,,,汉族,内地,7-22,长沙,168CM,48KG,A型,巨蟹座,圣彼得堡大学,"演员,填词人,主持人",,刘欣然的新浪微博,《彗星来的那一夜》《幸福一家人》《我家那闺女》《我家那小子》,大张伟 李维嘉,https://image.ijq.tv/201902/22/16-46-16-53-47.png,images/16-46-16-53-47.png,刘欣然,https://www.ijq.tv/mingxing/15506477645730.html,https://image.ijq.tv/201902/22/16-46-16-53-47.png
曾黎,zengli,,汉族,内地,1976-9-17,荆州,170CM,55KG,A型,处女座,中央戏剧学院,演员,,曾黎的新浪微博,《理发师》《老男孩》《醉玲珑》《陪读妈妈》《男才女貌》《妯娌的三国时代》《古剑奇谭2》,前男友陈坤 同学章子怡,https://image.ijq.tv/201912/23/11-26-36-65-47.png,images/11-26-36-65-47.png,曾黎,https://www.ijq.tv/mingxing/15506289115729.html,https://image.ijq.tv/201912/23/11-26-36-65-47.png
李柄熹,,,汉族,内地,1995-09-10,山东,,,,处女座,中央音乐学院管弦系,"演员,歌手",,李柄熹的新浪微博,《芳华》《来电狂响》,赵聪,https://image.ijq.tv/201902/19/18-47-21-10-47.png,images/18-47-21-10-47.png,李柄熹,https://www.ijq.tv/mingxing/15505731925728.html,https://image.ijq.tv/201902/19/18-47-21-10-47.png
田沅,TT,"赵田原,田原",汉族,内地,1985-3-30,武汉,165CM,46KG,A型,白羊座,北京语言大学,"演员,歌手,填词人,电影人",,田沅的新浪微博,《蝴蝶》《黄金时代》《过界》《飞驰人生》,沈腾 白举纲,https://image.ijq.tv/201902/19/15-25-01-37-47.jpg,images/15-25-01-37-47.jpg,田沅,https://www.ijq.tv/mingxing/15505598095725.html,https://image.ijq.tv/201902/19/15-25-01-37-47.jpg
邱诗媛,Vera,桃子,汉族,内地,,武汉,174CM,48KG,,天秤座,华东师范大学,演员,说盟传媒,邱诗媛的新浪微博,《星星美人鱼》《花田喜事》《东海人鱼传》,周星驰 梁霆炜,https://image.ijq.tv/201902/19/09-59-30-24-47.png,images/09-59-30-24-47.png,邱诗媛,https://www.ijq.tv/mingxing/15505380085723.html,https://image.ijq.tv/201902/19/09-59-30-24-47.png
黄尧,Yao Huang,,汉族,内地,1994-09-06,佛山,164CM,42KG,,处女座,中央戏剧学院,演员,蔚蓝文化有限公司,黄尧的新浪微博,《过春天》《转弯之后》《东山晴后雪》《大会师》,倪虹洁,https://image.ijq.tv/201902/18/16-18-45-99-47.png,images/16-18-45-99-47.png,黄尧,https://www.ijq.tv/mingxing/15504757565721.html,https://image.ijq.tv/201902/18/16-18-45-99-47.png
钱正昊,Jefferson,,汉族,内地,2001-1-5,上海,174CM,55KG,,魔羯座,,歌手,湖南亚歌文化传媒有限公司,钱正昊的新浪微博,《由我》《每当想起你》《孩子和妈妈》《MYART0.5》,,https://image.ijq.tv/201902/18/11-48-08-14-47.jpg,images/11-48-08-14-47.jpg,钱正昊,https://www.ijq.tv/mingxing/15504616595719.html,https://image.ijq.tv/201902/18/11-48-08-14-47.jpg
娜吉玛,,,,内地,1994-12-25,新疆,166CM,45KG,,魔羯座,北京电影学院|北京舞蹈学院附中,演员,浙江唐德影视股份有限公司,娜吉玛的新浪微博,《东宫》,,https://image.ijq.tv/201902/18/09-47-17-60-47.png,images/09-47-17-60-47.png,娜吉玛,https://www.ijq.tv/mingxing/15504515325718.html,https://image.ijq.tv/201902/18/09-47-17-60-47.png
宋雨琦,Song Yu Qi,,汉族,内地,1999-9-23,北京,163CM,47KG,,天秤座,,歌手,CUBE娱乐公司,宋雨琦的新浪微博,《IAm》《LATATA》《DON'TTEXTME》,杨颖 李晨 黄旭熙,https://image.ijq.tv/201902/15/14-17-47-10-47.png,images/14-17-47-10-47.png,宋雨琦,https://www.ijq.tv/mingxing/15502108015716.html,https://image.ijq.tv/201902/15/14-17-47-10-47.png
李春媛,,李明珠,汉族,内地,01-02,山东淄博,163CM,43KG,,魔羯座,北京电影学院,演员,,李春媛的新浪微博,《煎饼侠》《楚桥传》《王大花的革命生涯》《武神赵子龙》《延禧攻略》,聂远,https://image.ijq.tv/201902/15/11-25-59-81-47.jpg,images/11-25-59-81-47.jpg,李春媛,https://www.ijq.tv/mingxing/15501958155715.html,https://image.ijq.tv/201902/15/11-25-59-81-47.jpg
