中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
朱苓,kirinrin,,汉族,内地,2001-10-8,四川,165CM,44KG,,天秤座,,歌手,上海丝芭文化传媒有限公司,朱苓的新浪微博,《激流之战》《化作樱花树》,李诗绮,https://image.ijq.tv/201912/24/17-04-00-32-46.jpg,images/17-04-00-32-46.jpg,朱苓,https://www.ijq.tv/mingxing/15771782337227.html,https://image.ijq.tv/201912/24/17-04-00-32-46.jpg
邱昊奇,Hao-chi Chiu,,汉族,内地,1988-2-10,台湾,183CM,65KG,,水瓶座,,演员,氧气电影,邱昊奇的新浪微博,《特勤菁英》《中医神探》《真爱不迟到》,周晓涵 谢翔雅 李志希 林昀希 马雍,https://image.ijq.tv/201912/24/17-30-37-61-47.png,images/17-30-37-61-47.png,邱昊奇,https://www.ijq.tv/mingxing/15771778847230.html,https://image.ijq.tv/201912/24/17-30-37-61-47.png
李诗绮,兔兔|17,,汉族,内地,1999-10-26,贵州,160CM,37KG,A型,天蝎座,,歌手,上海丝芭文化传媒有限公司,李诗绮的新浪微博,《激流之战》《化作樱花树》,徐嘉琳,https://image.ijq.tv/201912/24/16-43-33-39-46.jpg,images/16-43-33-39-46.jpg,李诗绮,https://www.ijq.tv/mingxing/15771770087225.html,https://image.ijq.tv/201912/24/16-43-33-39-46.jpg
文东俊,,付永俊,汉族,内地,1989-11-9,,185CM,73KG,B型,天蝎座,,演员,,文东俊的新浪微博,《功夫营救》《豹子头林冲》《特种兵归来》《血鲨》,合作方力申 合作周韦彤 合作沈孟生,https://image.ijq.tv/201912/24/16-37-36-55-47.png,images/16-37-36-55-47.png,文东俊,https://www.ijq.tv/mingxing/15771766297224.html,https://image.ijq.tv/201912/24/16-37-36-55-47.png
吉扬柳,Trainee18,,汉族,内地,2000-11-26,海南,164CM,42KG,,,,歌手,香蕉娱乐,吉扬柳的新浪微博,《明日之子》,孙燕姿 华晨宇 宋丹丹,https://image.ijq.tv/201912/24/16-30-43-11-46.jpg,images/16-30-43-11-46.jpg,吉扬柳,https://www.ijq.tv/mingxing/15771762307223.html,https://image.ijq.tv/201912/24/16-30-43-11-46.jpg
徐幸,,,汉族,内地,1956-2-10,上海,162CM,52KG,A型,水瓶座,上海戏剧学院,演员,上海话剧艺术中心,徐幸的新浪微博,《情深深雨濛濛》《芸娘》《杜拉拉升职记》《让我听懂你的语言》,合作林心如 合作赵薇,https://image.ijq.tv/201912/24/16-18-10-42-47.png,images/16-18-10-42-47.png,徐幸,https://www.ijq.tv/mingxing/15771754487222.html,https://image.ijq.tv/201912/24/16-18-10-42-47.png
洪一诺,,,汉族,内地,2000年4月22,浙江省杭州市临安区,167CM,44KG,,金牛座,浙江音乐学院流行音乐系,歌手,,洪一诺的新浪微博,《明日之子水晶时代》《Girls》,张钰琪,https://image.ijq.tv/201912/24/16-06-39-91-46.jpg,images/16-06-39-91-46.jpg,洪一诺,https://www.ijq.tv/mingxing/15771747897220.html,https://image.ijq.tv/201912/24/16-06-39-91-46.jpg
卢杰君,Lu Jiejun,,汉族,内地,4-21,,181CM,67KG,O型,金牛座,北京电影学院,演员,紫金长天传媒,卢杰君的新浪微博,《男才女貌2》《在远方》《大商城》《七仙女2》,合作林心如 合作陈小春,https://image.ijq.tv/201912/24/15-59-15-79-47.png,images/15-59-15-79-47.png,卢杰君,https://www.ijq.tv/mingxing/15771743317219.html,https://image.ijq.tv/201912/24/15-59-15-79-47.png
钱蓓婷,,,汉族,内地,1995-5-7,上海,166CM,45KG,O型,金牛座,,歌手,上海丝芭文化传媒有限公司,钱蓓婷的新浪微博,《无尽旋转》《激流之战》《化作樱花树》,戴萌,https://image.ijq.tv/201912/24/15-49-32-64-46.jpg,images/15-49-32-64-46.jpg,钱蓓婷,https://www.ijq.tv/mingxing/15771737617218.html,https://image.ijq.tv/201912/24/15-49-32-64-46.jpg
李悦溪,,李健,汉族,内地,10-23,,168CM,46KG,,天蝎座,中央戏剧学院2002级表演系本科,演员,北京明曜影视文化传播有限公司,李悦溪的新浪微博,《密战》《大路朝天》《武媚娘传奇》《硝烟背后的战争》,黄景瑜 王丽坤,https://image.ijq.tv/201912/24/15-34-04-23-47.png,images/15-34-04-23-47.png,李悦溪,https://www.ijq.tv/mingxing/15771728017217.html,https://image.ijq.tv/201912/24/15-34-04-23-47.png
许杨玉琢,绵羊|步美,,汉族,内地,1995-9-25,湖南,163CM,45KG,,处女座,,"演员,歌手",上海丝芭文化传媒集团有限公司,许杨玉琢的新浪微博,《GirlCrush》《7SENSES》,钱蓓婷,https://image.ijq.tv/201912/24/15-14-21-96-46.jpg,images/15-14-21-96-46.jpg,许杨玉琢,https://www.ijq.tv/mingxing/15771716457216.html,https://image.ijq.tv/201912/24/15-14-21-96-46.jpg
刘梦,LapMoby,,汉族,内地,,浙江杭州,178CM,60KG,,狮子座,浙江外国语学院,演员,嘉行新悦,刘梦的新浪微博,,杨幂,https://image.ijq.tv/201912/24/14-53-29-44-46.jpg,images/14-53-29-44-46.jpg,刘梦,https://www.ijq.tv/mingxing/15771704037215.html,https://image.ijq.tv/201912/24/14-53-29-44-46.jpg
陶然,Barbie陶然,,汉族,内地,1992,河南,168CM,45KG,,,北京电影学院,演员,,,《在远方》《十八洞村》《穿越时空的呼唤》,姚笛 宋宁峰 夏梓桐 彭梓洋,https://image.ijq.tv/201912/24/14-48-08-34-47.png,images/14-48-08-34-47.png,陶然,https://www.ijq.tv/mingxing/15771700687214.html,https://image.ijq.tv/201912/24/14-48-08-34-47.png
