中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
赵顺然,Zhao Shunran,,汉族,内地,1995-4-16,重庆,178CM,60KG,B型,白羊座,,演员,,赵顺然的新浪微博,《美人为馅》《贴身校花》,杨蓉 白宇,https://image.ijq.tv/201611/18/15-30-12-98-26.jpg,images/15-30-12-98-26.jpg,赵顺然,https://www.ijq.tv/mingxing/14794541863977.html,https://image.ijq.tv/201611/18/15-30-12-98-26.jpg
张艺上,,,汉族,内地,1996-3-4,重庆,172CM,50KG,O型,双鱼座,中央戏剧学院,演员,博纳辉煌文化传媒,张艺上的新浪微博,《鬼吹灯之精绝古城》《阿修罗》,成龙,https://image.ijq.tv/201611/17/15-49-30-89-19.png,images/15-49-30-89-19.png,张艺上,https://www.ijq.tv/mingxing/14793688533976.html,https://image.ijq.tv/201611/17/15-49-30-89-19.png
陈稳,,,汉族,内地,1995-12-14,重庆,176CM,62KG,B型,射手座,上海视觉艺术学院,演员,,陈稳的新浪微博,《上瘾》,黄景瑜 许魏洲 林枫松,https://image.ijq.tv/201611/16/16-22-10-39-26.jpg,images/16-22-10-39-26.jpg,陈稳,https://www.ijq.tv/mingxing/14792844773975.html,https://image.ijq.tv/201611/16/16-22-10-39-26.jpg
林枫松,,"大树,松松,枫松",汉族,内地,1996-11-2,河南,184CM,65KG,O型,天蝎座,上海视觉艺术学院,演员,北京锋芒文化传播有限公司,林枫松的新浪微博,《上瘾》,黄景瑜 许魏洲 陈稳,https://image.ijq.tv/201611/16/15-21-43-95-26.jpg,images/15-21-43-95-26.jpg,林枫松,https://www.ijq.tv/mingxing/14792807663974.html,https://image.ijq.tv/201611/16/15-21-43-95-26.jpg
刘真君,,,汉族,内地,1990-,湖南长沙,165CM,45KG,,,北京电影学院表演系,演员,,刘真君的新浪微博,《战长沙》《小芳》,牛骏峰 杨紫,https://image.ijq.tv/201611/16/13-17-19-69-35.jpg,images/13-17-19-69-35.jpg,刘真君,https://www.ijq.tv/mingxing/14792733983973.html,https://image.ijq.tv/201611/16/13-17-19-69-35.jpg
吴军,Wu Jun,吴亥,汉族,内地,1970-1-25,湖南桃江县,168CM,78KG,A型,水瓶座,中央戏剧学院,演员,北京战友文工团,,《张思德》《神医喜来乐》《美人私房菜》,李保田 颜丹晨,https://image.ijq.tv/201611/16/11-14-35-83-10.jpg,images/11-14-35-83-10.jpg,吴军,https://www.ijq.tv/mingxing/14792656643972.html,https://image.ijq.tv/201611/16/11-14-35-83-10.jpg
袁琢,,,汉族,内地,,北京,,,A型,狮子座,,"演员,网红",,袁琢的新浪微博,《妖出长安》《拜托，别黑我！》《匪城风云》《网红制造》,杨世瀚,https://image.ijq.tv/201611/16/09-21-31-95-34.jpg,images/09-21-31-95-34.jpg,袁琢,https://www.ijq.tv/mingxing/14792591453971.html,https://image.ijq.tv/201611/16/09-21-31-95-34.jpg
王思尧,wang si yao,,汉族,内地,1995-4-23,山东,181CM,65KG,,金牛座,上海戏剧学院,演员,沃星影业,王思尧的新浪微博,《九州天空城》《夏梦狂诗曲》,张翰 高俊熙,https://image.ijq.tv/201611/15/11-00-12-67-35.jpg,images/11-00-12-67-35.jpg,王思尧,https://www.ijq.tv/mingxing/14791787703970.html,https://image.ijq.tv/201611/15/11-00-12-67-35.jpg
赵弈钦,,,汉族,内地,1997-5-31,山东济宁,180CM,65KG,B型,双子座,中国传媒大学南广学院15级表演班,演员,欢娱影视,赵弈钦的新浪微博,《美人为馅》,杨蓉 白宇,https://image.ijq.tv/201611/14/11-04-02-48-26.jpg,images/11-04-02-48-26.jpg,赵弈钦,https://www.ijq.tv/mingxing/14790926113969.html,https://image.ijq.tv/201611/14/11-04-02-48-26.jpg
朱元冰,Ryan,朱朱,汉族,内地,1995-1-11,上海,178CM,61KG,B型,魔羯座,上海视觉艺术学院（就读中）,"演员,歌手,主持人",极韵文化,朱元冰的新浪微博,《重生》《单人》《未来制造工厂》《跟着太阳走》,杨霖,https://image.ijq.tv/201611/12/16-38-11-40-26.jpg,images/16-38-11-40-26.jpg,朱元冰,https://www.ijq.tv/mingxing/14789272883967.html,https://image.ijq.tv/201611/12/16-38-11-40-26.jpg
夏志远,,,汉族,内地,1992,北京,175CM,60KG,A型,巨蟹座,北京电影学院表演系,"演员,模特",时代众乐影业,夏志远的新浪微博,《老师晚上好》《绝命后卫师》,关晓彤,https://image.ijq.tv/201611/11/13-15-23-66-35.jpg,images/13-15-23-66-35.jpg,夏志远,https://www.ijq.tv/mingxing/14788412913964.html,https://image.ijq.tv/201611/11/13-15-23-66-35.jpg
熊梓淇,,,汉族,内地,6-6,辽宁省铁岭市,188CM,70KG,A型,双子座,上海音乐学院音乐剧系,"演员,歌手",,熊梓淇的新浪微博,《老爸太囧》《终极游侠》《刺客列传》《画心师》,彭昱畅 赵志伟 查杰 朱戬 王以纶 易柏辰,https://image.ijq.tv/201611/10/12-13-09-74-34.jpg,images/12-13-09-74-34.jpg,熊梓淇,https://www.ijq.tv/mingxing/14787507513963.html,https://image.ijq.tv/201611/10/12-13-09-74-34.jpg
朱戬,,,汉族,内地,1991-5-4,江苏南通,183CM,60KG,B型,双子座,苏州工艺美术职业技术学院,演员,,朱戬的新浪微博,《刺客列传》,查杰 赵志伟 熊梓淇 彭昱畅 王以纶 易柏辰,https://image.ijq.tv/201712/31/15-32-51-59-26.jpg,images/15-32-51-59-26.jpg,朱戬,https://www.ijq.tv/mingxing/14787436603962.html,https://image.ijq.tv/201712/31/15-32-51-59-26.jpg
查杰,ZhaJie,"小王子,小哥哥,小仙女",汉族,内地,1994-4-11,安徽,180CM,55KG,O型,白羊座,合肥师范学院在读,"演员,模特",可米国际影视事业股份有限公司,查杰的新浪微博,《刺客列传》,赵志伟 朱戬 熊梓淇 彭昱畅 王以纶 易柏辰,https://image.ijq.tv/201611/10/09-19-43-22-34.jpg,images/09-19-43-22-34.jpg,查杰,https://www.ijq.tv/mingxing/14787407193961.html,https://image.ijq.tv/201611/10/09-19-43-22-34.jpg
