中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
丁怡,,,汉族,内地,1994-7-8,北京,164CM,43KG,,,北京电影学院,演员,,《蜜恋失心》《月嫂先生》,杨幂,https://image.ijq.tv/201911/08/11-29-18-27-46.jpg,images/11-29-18-27-46.jpg,丁怡,https://www.ijq.tv/mingxing/15731837416922.html,https://image.ijq.tv/201911/08/11-29-18-27-46.jpg,
张艺东,YD,,汉族,内地,1998-4-7,北京,177CM,65KG,,白羊座,,"歌手,模特",缔壹娱乐,《创造营2019》,周震南,https://image.ijq.tv/201911/08/10-58-01-50-46.jpg,images/10-58-01-50-46.jpg,张艺东,https://www.ijq.tv/mingxing/15731818326921.html,https://image.ijq.tv/201911/08/10-58-01-50-46.jpg,张艺东的新浪微博
何昶希,,,汉族,内地,1997-11-24,河南省开封市,183CM,65KG,,射手座,北京现代音乐学院,歌手,北京觉醒东方文化经纪有限公司,《青春有你》,李振宁 姚明明 管栎,https://image.ijq.tv/201911/08/10-01-26-85-46.jpg,images/10-01-26-85-46.jpg,何昶希,https://www.ijq.tv/mingxing/15731784706919.html,https://image.ijq.tv/201911/08/10-01-26-85-46.jpg,何昶希的新浪微博
张舒沦,Shawn,,汉族,内地,3-2,,176CM,65KG,,白羊座,,演员,壹加壹,《超新星全运会第二季》,张乔耳,https://image.ijq.tv/201911/08/09-47-12-46-46.jpg,images/09-47-12-46-46.jpg,张舒沦,https://www.ijq.tv/mingxing/15731776176918.html,https://image.ijq.tv/201911/08/09-47-12-46-46.jpg,张舒沦的新浪微博
张乔耳,,,汉族,内地,1997-8-12,北京,166CM,45KG,,,中央戏剧学院,演员,自信娱乐,《超新星全运会第二季》,周震南,https://image.ijq.tv/201911/08/09-32-37-35-46.jpg,images/09-32-37-35-46.jpg,张乔耳,https://www.ijq.tv/mingxing/15731767446917.html,https://image.ijq.tv/201911/08/09-32-37-35-46.jpg,张乔耳的新浪微博
郭星冶,,,汉族,内地,,吉林,178CM,65KG,,处女座,,歌手,,《创造营2019》,周震南,https://image.ijq.tv/201911/07/14-35-35-48-46.jpg,images/14-35-35-48-46.jpg,郭星冶,https://www.ijq.tv/mingxing/15731085056916.html,https://image.ijq.tv/201911/07/14-35-35-48-46.jpg,郭星冶的新浪微博
高嘉朗,JG,,汉族,内地,1993-1-12,吉林白城,175CM,68KG,,水瓶座,韩国中央大学音乐系,歌手,,《创造营2019》,周震南 何洛洛 焉栩嘉,https://image.ijq.tv/201911/07/14-15-12-89-46.jpg,images/14-15-12-89-46.jpg,高嘉朗,https://www.ijq.tv/mingxing/15731072866915.html,https://image.ijq.tv/201911/07/14-15-12-89-46.jpg,高嘉朗的新浪微博
李淑桐,李晓凤,,汉族,内地,1983-4-11,河南,167CM,50KG,A型,白羊座,北京舞蹈学院,演员,,《我家有喜》《老大的幸福》《惊情》《前夫求爱记》,闫妮 高亚麟 佟悦 大左,https://image.ijq.tv/201911/07/11-56-09-26-47.png,images/11-56-09-26-47.png,李淑桐,https://www.ijq.tv/mingxing/15730989466913.html,https://image.ijq.tv/201911/07/11-56-09-26-47.png,李淑桐的新浪微博
易正福,,,汉族,内地,,湖南长沙,177CM,65KG,,白羊座,北京电影学院,演员,熙颐影业,《极致追击》《悠悠寸草心》,谢苗 南笙 白梓轩,https://image.ijq.tv/201911/07/11-39-59-91-46.jpg,images/11-39-59-91-46.jpg,易正福,https://www.ijq.tv/mingxing/15730979866912.html,https://image.ijq.tv/201911/07/11-39-59-91-46.jpg,易正福的新浪微博
姚明明,,启明星,汉族,内地,1997-1-5,山西省阳泉市,182CM,65KG,,魔羯座,,"演员,歌手",,《青春有你》《UNLOCK》,管栎 嘉羿 胡春杨,https://image.ijq.tv/201911/07/11-24-46-55-46.jpg,images/11-24-46-55-46.jpg,姚明明,https://www.ijq.tv/mingxing/15730970736911.html,https://image.ijq.tv/201911/07/11-24-46-55-46.jpg,姚明明的新浪微博
韩立,,,汉族,内地,11-7,山西,178CM,68KG,,天蝎座,北京师范大学艺术系,演员,,《丑女无敌》《等待绽放》《神探联盟第二季》《河山》,王新军 秦海璐 李雪健,https://image.ijq.tv/201911/07/10-49-42-52-47.png,images/10-49-42-52-47.png,韩立,https://www.ijq.tv/mingxing/15730929706910.html,https://image.ijq.tv/201911/07/10-49-42-52-47.png,韩立的新浪微博
杨景天,,,汉族,内地,,安徽,,,,巨蟹座,,演员,,《觉醒年代》《我的真朋友》《宸汐缘》《白发》,邓伦 李治廷 张雪迎,https://image.ijq.tv/201911/07/10-09-26-24-47.png,images/10-09-26-24-47.png,杨景天,https://www.ijq.tv/mingxing/15730924046909.html,https://image.ijq.tv/201911/07/10-09-26-24-47.png,杨景天的新浪微博
曹磊,,,回族,内地,1977-10-8,北京,182CM,70KG,,天秤座,中央戏剧学院,演员,,《绝地枪王》《边关烽火情》《觉醒年代》,温峥嵘 侯长荣 颜世魁,https://image.ijq.tv/201911/07/09-44-02-13-47.png,images/09-44-02-13-47.png,曹磊,https://www.ijq.tv/mingxing/15730910036908.html,https://image.ijq.tv/201911/07/09-44-02-13-47.png,曹磊的新浪微博
崔绍阳,,,汉族,内地,1996-7-10,河南新乡,178CM,65KG,,狮子座,河南师范大学附属中学,演员,,《创造营2019》,周震南 何洛洛 焉栩嘉,https://image.ijq.tv/201911/07/08-55-09-44-46.jpg,images/08-55-09-44-46.jpg,崔绍阳,https://www.ijq.tv/mingxing/15730880896907.html,https://image.ijq.tv/201911/07/08-55-09-44-46.jpg,崔绍阳的新浪微博
徐嘉洲,,,汉族,内地,6-28,广东省梅州市,,,,巨蟹座,,演员,,《折翼的候鸟》《拯救夜蒲族》《电竞之城-破茧》《他是一只狗》,乔涵 曹凯,https://image.ijq.tv/201911/06/17-19-19-70-47.png,images/17-19-19-70-47.png,徐嘉洲,https://www.ijq.tv/mingxing/15730319366906.html,https://image.ijq.tv/201911/06/17-19-19-70-47.png,徐嘉洲的新浪微博
舒雅,Vita,雅雅,汉族,内地,1993-9-4,菏泽,170CM,48KG,B型,处女座,英氏影视学院,演员,麦田映画（北京）传媒,《女子分手专家》《念》《父与子》,郑拓疆 赵昕彤 沈驰 钟紫心,https://image.ijq.tv/201911/06/16-53-44-90-47.png,images/16-53-44-90-47.png,舒雅,https://www.ijq.tv/mingxing/15730302116905.html,https://image.ijq.tv/201911/06/16-53-44-90-47.png,舒雅的新浪微博
贺加,,,汉族,内地,2005-2-19,深圳,165CM,50KG,A型,双鱼座,深圳市高级中学,演员,,《因为爱情有幸福》《熊爸熊孩子》《好想听你说爱我》,涂嘉娜 何润东,https://image.ijq.tv/201911/06/16-11-43-33-47.png,images/16-11-43-33-47.png,贺加,https://www.ijq.tv/mingxing/15730278766904.html,https://image.ijq.tv/201911/06/16-11-43-33-47.png,贺加的新浪微博
