中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
王识贤,,,汉族,内地,1968-2-11,台湾,175CM,70KG,O型,水瓶座,,"演员,歌手",凤凰艺能股份有限公司,《念念》《意难忘》《艋舺》,,https://image.ijq.tv/201504/28/15-43-23-38-13.jpg,images/15-43-23-38-13.jpg,王识贤,https://www.ijq.tv/mingxing/2023.html,https://image.ijq.tv/201504/28/15-43-23-38-13.jpg,
李恰,liqia,,汉族,内地,1990-5-26,山东,168CM,46KG,AB型,双子座,,演员,,《布袋和尚新传》《神医安道全》,梁晶晶,https://image.ijq.tv/201504/28/15-55-20-41-8.jpg,images/15-55-20-41-8.jpg,李恰,https://www.ijq.tv/mingxing/2025.html,https://image.ijq.tv/201504/28/15-55-20-41-8.jpg,
李煜,liyu,,汉族,内地,1975-8-2,北京,170CM,57KG,A型,狮子座,,"演员,歌手,主持人",北京千易时代文化传媒有限公司,《父亲的身份》《老炮儿》《刑警本色》《全心全意》,王志文,https://image.ijq.tv/201504/28/14-41-15-73-11.png,images/14-41-15-73-11.png,李煜,https://www.ijq.tv/mingxing/2019.html,https://image.ijq.tv/201504/28/14-41-15-73-11.png,李煜的新浪微博
刘妍希,maggie,刘晓琴,汉族,内地,1986-5-23,重庆,172CM,48KG,AB型,双子座,广州星海音乐学院|中央戏剧学院,演员,北京村木田国际文化传媒有限公司,《神医安道全》《隋唐英雄3》《情定三生》《绝命卦师》,张晓晨,https://image.ijq.tv/201504/28/15-06-46-55-8.jpg,images/15-06-46-55-8.jpg,刘妍希,https://www.ijq.tv/mingxing/2020.html,https://image.ijq.tv/201504/28/15-06-46-55-8.jpg,刘妍希的新浪微博
滕旋,Teng-Xuan,,汉族,内地,1982-2-21,山东青岛,162CM,50KG,A型,双鱼座,中央戏剧学院,演员,,《青年医生》,,https://image.ijq.tv/201706/28/17-32-02-99-26.jpg,images/17-32-02-99-26.jpg,滕旋,https://www.ijq.tv/mingxing/2016.html,https://image.ijq.tv/201706/28/17-32-02-99-26.jpg,滕旋的新浪微博
崔可法,,,汉族,内地,1938-2,天津市汉沽区,176CM,74KG,A型,双鱼座,,演员,,《人到四十》《岁月风云》《父亲的身份》,,https://image.ijq.tv/201504/28/14-05-06-76-11.png,images/14-05-06-76-11.png,崔可法,https://www.ijq.tv/mingxing/2013.html,https://image.ijq.tv/201504/28/14-05-06-76-11.png,
孙骁潇,sunxiaoxiao,,汉族,内地,1982-6-3,北京,183CM,52KG,B型,双子座,中央戏剧学院,演员,星之国际影视经纪公司,《两个女人的战争》《英雄戟影子战士》,斓曦,https://image.ijq.tv/201504/28/14-26-39-21-8.jpg,images/14-26-39-21-8.jpg,孙骁潇,https://www.ijq.tv/mingxing/2017.html,https://image.ijq.tv/201504/28/14-26-39-21-8.jpg,孙骁潇的新浪微博
邬倩倩,,倩倩,汉族,内地,1955-7-29,浙江杭州,163CM,48KG,B型,狮子座,北京广播学院,演员,北京稻草熊影视文化有限公司,《青年医生》,,https://image.ijq.tv/201504/28/13-48-05-86-12.jpg,images/13-48-05-86-12.jpg,邬倩倩,https://www.ijq.tv/mingxing/2011.html,https://image.ijq.tv/201504/28/13-48-05-86-12.jpg,邬倩倩的新浪微博
任帅,,,汉族,内地,,黑龙江省哈尔滨,175CM,68KG,A型,巨蟹座,解放军艺术学院,演员,哈尔滨话剧院,《我和老妈一起嫁》《第三种幸福》《父亲的身份》《穿越烽火线》,搭档靳东 搭档黄渤 搭档徐帆,https://image.ijq.tv/201504/28/13-40-32-34-11.png,images/13-40-32-34-11.png,任帅,https://www.ijq.tv/mingxing/2010.html,https://image.ijq.tv/201504/28/13-40-32-34-11.png,
张溪芸,Zhangxiyun,,汉族,内地,1979-7-25,河北省唐山市,168CM,50KG,A型,狮子座,中央戏剧学院,演员,北京艺百合文化传媒,《一路格桑花》《告密者》《赛车传奇》《唐朝浪漫英雄》,搭档方力申 搭档周秀娜,https://image.ijq.tv/201504/28/13-04-51-60-10.jpg,images/13-04-51-60-10.jpg,张溪芸,https://www.ijq.tv/mingxing/2009.html,https://image.ijq.tv/201504/28/13-04-51-60-10.jpg,张溪芸的新浪微博
孟丽,Meng Li,大丽,汉族,内地,1989-8-11,山东省潍坊市,165CM,48KG,A型,狮子座,上海戏剧学院,演员,上海耀客文化传媒有限公司,《真心话大冒险》《宝贝》《唐朝浪漫英雄》,搭档雷佳音 同学周放 搭档方力申,https://image.ijq.tv/201504/28/11-51-41-79-10.jpg,images/11-51-41-79-10.jpg,孟丽,https://www.ijq.tv/mingxing/2008.html,https://image.ijq.tv/201504/28/11-51-41-79-10.jpg,孟丽的新浪微博
梁俊一,Anson,梁达祺,汉族,内地,10-12,中国香港,176CM,65KG,A型,白羊座,无线电视艺员训练班,演员,,《青年医生》,,https://image.ijq.tv/201504/28/11-50-18-15-12.jpg,images/11-50-18-15-12.jpg,梁俊一,https://www.ijq.tv/mingxing/2007.html,https://image.ijq.tv/201504/28/11-50-18-15-12.jpg,梁俊一的新浪微博
陈志朋,Julian Chen (Banny Chen ),"小帅虎,小帅",汉族,内地,1971-5-19,台湾省台中市,172CM,65KG,AB型,金牛座,侨泰高级中学,"演员,歌手",陈志朋工作室|北京诚利千代文化传媒有限公司,《念念》《名扬花鼓》《女人要过好日子》《盗爱》《商道天问》《舍不得》《还珠格格》《明天》,恩师汪世瑜 好友程路 搭档武洪武,https://image.ijq.tv/201504/28/11-48-48-74-13.jpg,images/11-48-48-74-13.jpg,陈志朋,https://www.ijq.tv/mingxing/2005.html,https://image.ijq.tv/201504/28/11-48-48-74-13.jpg,陈志朋的新浪微博
乔欣,Bridgette,,汉族,内地,1993-11-23,哈尔滨,170CM,47KG,AB型,射手座,中央戏剧学院,演员,正午阳光影业,《青丘狐传说》《到爱的距离》《多少爱可以重来》《欢乐颂》,杨紫,https://image.ijq.tv/201504/28/11-49-28-46-14.png,images/11-49-28-46-14.png,乔欣,https://www.ijq.tv/mingxing/14301924112006.html,https://image.ijq.tv/201504/28/11-49-28-46-14.png,乔欣的新浪微博
彭博,Pengbo,彭波,汉族,内地,2-5,山东,178CM,68KG,B型,金牛座,北京舞蹈学院音乐剧本科,演员,,《河东狮吼2》《花木兰传奇》《大宅门1912》,搭档贾乃亮,https://image.ijq.tv/201504/28/11-23-34-47-10.jpg,images/11-23-34-47-10.jpg,彭博,https://www.ijq.tv/mingxing/2004.html,https://image.ijq.tv/201504/28/11-23-34-47-10.jpg,彭博的新浪微博
李婳,,婳婳,汉族,内地,03-15,山东,168CM,45KG,B型,双鱼座,中国传媒大学本科,演员,北京鑫宝源影视投资有限公司,《婚姻保卫战》《青年医生》,任重 张佳宁,https://image.ijq.tv/201504/28/11-16-51-82-12.jpg,images/11-16-51-82-12.jpg,李婳,https://www.ijq.tv/mingxing/2002.html,https://image.ijq.tv/201504/28/11-16-51-82-12.jpg,李婳的新浪微博
