中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
丰楚轩,,"丰林虎,虎子",汉族,内地,1997-1-2,河南,183CM,65KG,,魔羯座,中国戏曲学院表演系,"演员,歌手",嘉行新悦,丰楚轩的新浪微博,《我曾记得那男孩》《一路繁花相送》《天乩之白蛇传说》,杨幂 周丹尼尔 冯琬贺 迪丽热巴,https://image.ijq.tv/201907/23/14-29-52-17-47.png,images/14-29-52-17-47.png,丰楚轩,https://www.ijq.tv/mingxing/15638630326004.html,https://image.ijq.tv/201907/23/14-29-52-17-47.png
王艺瑾,,,汉族,内地,12-25,,170CM,45KG,,魔羯座,,"演员,歌手",嘉行新悦,王艺瑾的新浪微博,《心动》,杨幂 迪丽热巴 朱林雨,https://image.ijq.tv/201907/23/14-05-09-88-47.png,images/14-05-09-88-47.png,王艺瑾,https://www.ijq.tv/mingxing/15638618846003.html,https://image.ijq.tv/201907/23/14-05-09-88-47.png
卢奂瑜,,,汉族,内地,3-6,安徽阜阳,180CM,65KG,,双鱼座,,演员,嘉行新悦,卢奂瑜的新浪微博,《创造营2019》《我曾记得那男孩》,杨幂 朱林雨 周丹尼尔,https://image.ijq.tv/201907/23/11-25-33-17-47.png,images/11-25-33-17-47.png,卢奂瑜,https://www.ijq.tv/mingxing/15638523036001.html,https://image.ijq.tv/201907/23/11-25-33-17-47.png
王术一,Hugh,王哲宇,汉族,内地,1997-8-19,浙江宁波,180CM,65KG,,狮子座,浙江传媒学院,演员,,王术一的新浪微博,《南十字星浪漫笔记》《饕餮记》《班长大人》,李凯馨 黄俊捷 戴景耀 陆妍淇,https://image.ijq.tv/201907/23/11-58-53-16-47.png,images/11-58-53-16-47.png,王术一,https://www.ijq.tv/mingxing/15638523036002.html,https://image.ijq.tv/201907/23/11-58-53-16-47.png
周丹尼尔,,,汉族,内地,5-17,,180CM,65KG,,金牛座,,演员,嘉行新悦,周丹尼尔的新浪微博,《我曾记得那男孩》,杨幂 朱林雨 迪丽热巴 冯琬贺,https://image.ijq.tv/201907/23/11-02-22-69-47.png,images/11-02-22-69-47.png,周丹尼尔,https://www.ijq.tv/mingxing/15638508846000.html,https://image.ijq.tv/201907/23/11-02-22-69-47.png
冯琬贺,,,汉族,内地,2000-12-23,吉林长春,170CM,48KG,,魔羯座,,演员,嘉行新悦,冯琬贺的新浪微博,《我曾记得那男孩》,杨幂 迪丽热巴 朱林雨 周丹尼尔,https://image.ijq.tv/201907/23/10-50-46-95-47.png,images/10-50-46-95-47.png,冯琬贺,https://www.ijq.tv/mingxing/15638489005999.html,https://image.ijq.tv/201907/23/10-50-46-95-47.png
朱林雨,,,汉族,内地,11-15,,163CM,45KG,,天蝎座,,演员,嘉行新悦,朱林雨的新浪微博,《我曾记得那男孩》,杨幂 冯琬贺 周丹尼尔,https://image.ijq.tv/201907/23/10-17-29-90-47.png,images/10-17-29-90-47.png,朱林雨,https://www.ijq.tv/mingxing/15638480745998.html,https://image.ijq.tv/201907/23/10-17-29-90-47.png
郭晓峰,,郭广学,汉族,内地,1971-4-8,临沂市莒南县,,,B型,白羊座,北京电影学院04级导演进修班,演员,北京环球艺动影业,郭晓峰的新浪微博,《大路朝天》《伪装者》《红旗漫卷西风》,郭晓东 胡歌 靳东,https://image.ijq.tv/201907/23/09-54-11-30-47.png,images/09-54-11-30-47.png,郭晓峰,https://www.ijq.tv/mingxing/15638468185997.html,https://image.ijq.tv/201907/23/09-54-11-30-47.png
陈颢文,颢文,,汉族,内地,1974-12-17,上海,178CM,68KG,B型,射手座,广东亚视演艺职业学院,演员,,陈颢文的新浪微博,《天雷一部之春花秋月》《中国刑警803》《我是警察》《北风那个吹》,王劲松 蒋欣,https://image.ijq.tv/201907/22/15-17-46-96-47.png,images/15-17-46-96-47.png,陈颢文,https://www.ijq.tv/mingxing/15637798355991.html,https://image.ijq.tv/201907/22/15-17-46-96-47.png
张棠,,,汉族,内地,1990-12-1,辽宁,166CM,45KG,,射手座,中国传媒大学09表演本科,演员,陆川-川制作电影公司,张棠的新浪微博,《天雷一部之春花秋月》《老子传奇》《开封奇谈》,李宏毅 赵露思,https://image.ijq.tv/201907/22/15-01-38-30-47.png,images/15-01-38-30-47.png,张棠,https://www.ijq.tv/mingxing/15637781005990.html,https://image.ijq.tv/201907/22/15-01-38-30-47.png
