中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
孔连顺,,"孔女神,孔老师,老孔",汉族,内地,1986-2-7,内蒙古呼和浩特,175CM,90KG,A型,水瓶座,,演员,北京万合天宜影视文化有限公司,孔连顺的新浪微博,《万万没想到》《美人鱼》《无心法师》《后会无期》,白客 刘循子墨 至尊玉 叫兽易小星,https://image.ijq.tv/201812/14/18-00-15-60-43.jpg,images/18-00-15-60-43.jpg,孔连顺,https://www.ijq.tv/mingxing/15447811265630.html,https://image.ijq.tv/201812/14/18-00-15-60-43.jpg
张本煜,,父王,汉族,内地,1985-1-18,内蒙古呼和浩特,187CM,73KG,O型,魔羯座,,演员,万合天宜,张本煜的新浪微博,《报告老板》《万万没想到》《不良街区》《高科技少女喵》,刘循子墨 至尊玉 白客 小爱,https://image.ijq.tv/201812/14/16-27-58-66-43.jpg,images/16-27-58-66-43.jpg,张本煜,https://www.ijq.tv/mingxing/15447760325629.html,https://image.ijq.tv/201812/14/16-27-58-66-43.jpg
王奕瑾,,,汉族,内地,1992-9-9,上海,165CM,45KG,O型,处女座,北京电影学院,"演员,歌手",,王奕瑾的新浪微博,《危险关系》,,https://image.ijq.tv/201812/14/14-48-33-32-10.jpg,images/14-48-33-32-10.jpg,王奕瑾,https://www.ijq.tv/mingxing/15447700795628.html,https://image.ijq.tv/201812/14/14-48-33-32-10.jpg
胡晓慧,,包子,汉族,内地,1998-9-16,河南省,160CM,45KG,B型,处女座,,歌手,北京丝芭文化传媒有限公司,胡晓慧的新浪微博,《元气觉醒》《宣言》《青春肩并肩》《百变惊叹号》《力》,马玉灵,https://image.ijq.tv/201812/14/11-29-32-37-26.jpg,images/11-29-32-37-26.jpg,胡晓慧,https://www.ijq.tv/mingxing/15447580845626.html,https://image.ijq.tv/201812/14/11-29-32-37-26.jpg
马玉灵,Ma YuLing,玉子,汉族,内地,1999-10-6,四川简阳,166CM,45KG,A型,天秤座,,歌手,北京丝芭文化传媒有限公司,马玉灵的新浪微博,《不眠之夜》,胡晓慧,https://image.ijq.tv/201812/14/11-33-03-26-26.jpg,images/11-33-03-26-26.jpg,马玉灵,https://www.ijq.tv/mingxing/15447580475627.html,https://image.ijq.tv/201812/14/11-33-03-26-26.jpg
小爱,onelove,刘浩,汉族,内地,1987-11-11,新疆阿克苏市,180CM,70KG,A型,天蝎座,中国传媒大学南广学院,"演员,其他",北京万合天宜影视文化有限公司,小爱的新浪微博,《万万没想到》《报告老板》《名侦探狄仁杰》《大侠黄飞鸿》,白客 至尊玉 叫兽易小星 刘循子墨,https://image.ijq.tv/201812/13/17-21-30-84-43.jpg,images/17-21-30-84-43.jpg,小爱,https://www.ijq.tv/mingxing/15446927115625.html,https://image.ijq.tv/201812/13/17-21-30-84-43.jpg
汪晴,,,汉族,内地,2-18,安徽,167CM,48KG,O型,双鱼座,中国戏曲学院,"演员,主持人",鼎点嘉艺,汪晴的新浪微博,《夏洛特烦恼》《甄嬛传》《问天录》《花落宫廷错流年》,,https://image.ijq.tv/201812/13/15-00-47-65-10.jpg,images/15-00-47-65-10.jpg,汪晴,https://www.ijq.tv/mingxing/15446844395624.html,https://image.ijq.tv/201812/13/15-00-47-65-10.jpg
蔡祥宇,,,汉族,内地,1995-5-3,黑龙江大庆,170CM,54KG,O型,巨蟹座,郑州航空工业管理学院,演员,盒饭LIVE,蔡祥宇的新浪微博,《时光教会我爱你》,,https://image.ijq.tv/201812/13/13-35-46-83-10.jpg,images/13-35-46-83-10.jpg,蔡祥宇,https://www.ijq.tv/mingxing/15446793265623.html,https://image.ijq.tv/201812/13/13-35-46-83-10.jpg
周川珺,,,汉族,内地,10-28,,178CM,65KG,B型,天秤座,中央戏剧学院,"演员,歌手",,周川珺的新浪微博,《喵喵汪汪有妖怪》,,https://image.ijq.tv/201812/13/10-55-15-65-26.jpg,images/10-55-15-65-26.jpg,周川珺,https://www.ijq.tv/mingxing/15446684815621.html,https://image.ijq.tv/201812/13/10-55-15-65-26.jpg
左岸潇,,,汉族,内地,,山东青岛,170CM,45KG,B型,天秤座,,演员,,左岸潇的新浪微博,《死神的假期》,韩火火,https://image.ijq.tv/201812/13/10-32-29-29-26.jpg,images/10-32-29-29-26.jpg,左岸潇,https://www.ijq.tv/mingxing/15446682665622.html,https://image.ijq.tv/201812/13/10-32-29-29-26.jpg
王喆,,,汉族,内地,11-26,上海,178CM,65KG,B型,天蝎座,,歌手,香蕉娱乐,王喆的新浪微博,《青春有你》,吴泽林,https://image.ijq.tv/201812/12/10-33-12-55-26.jpg,images/10-33-12-55-26.jpg,王喆,https://www.ijq.tv/mingxing/15445818375620.html,https://image.ijq.tv/201812/12/10-33-12-55-26.jpg
胡春杨,,,汉族,内地,1999-2-5,保定,178CM,59KG,A型,水瓶座,,歌手,乐华娱乐,,,,https://image.ijq.tv/201812/11/17-20-57-59-40.jpg,images/17-20-57-59-40.jpg,胡春杨,https://www.ijq.tv/mingxing/15445200275619.html,https://image.ijq.tv/201812/11/17-20-57-59-40.jpg
张皓承,,,汉族,内地,,北京,185CM,74KG,O型,处女座,上海戏剧学院,演员,,张皓承的新浪微博,《烈火如歌》《十宗罪》,,https://image.ijq.tv/201812/11/16-50-49-50-10.jpg,images/16-50-49-50-10.jpg,张皓承,https://www.ijq.tv/mingxing/15445182385618.html,https://image.ijq.tv/201812/11/16-50-49-50-10.jpg
邵星颖,,雅希,汉族,内地,9-26,安徽省合肥市,168CM,46KG,,,安徽艺术学院,"演员,歌手",北京任性影视文化传媒有限公司<sup class=,邵星颖的新浪微博,《咖啡陪你》《任性怎么了》《对的时间对的人》《静静爱》,,https://image.ijq.tv/201812/11/10-20-20-92-26.jpg,images/10-20-20-92-26.jpg,邵星颖,https://www.ijq.tv/mingxing/15444945595616.html,https://image.ijq.tv/201812/11/10-20-20-92-26.jpg
常优秀,,常华森,汉族,内地,9-6,,183CM,65KG,B型,处女座,杭州电子科技大学,网红,,常优秀的新浪微博,,费启鸣,https://image.ijq.tv/201812/10/10-48-04-35-26.jpg,images/10-48-04-35-26.jpg,常优秀,https://www.ijq.tv/mingxing/15444084595614.html,https://image.ijq.tv/201812/10/10-48-04-35-26.jpg
施展,,,汉族,内地,1998-05-14,,180CM,65KG,AB型,金牛座,,歌手,新沂曜日影视文化工作室,施展的新浪微博,《青春有你》,叶河林,https://image.ijq.tv/201812/10/10-34-56-50-26.jpg,images/10-34-56-50-26.jpg,施展,https://www.ijq.tv/mingxing/15444084215613.html,https://image.ijq.tv/201812/10/10-34-56-50-26.jpg
秦杉,,,汉族,内地,7-27,,168CM,45KG,B型,狮子座,中国传媒大学,"演员,歌手",,秦杉的新浪微博,《蜀山战纪2踏火行歌》,景甜,https://image.ijq.tv/201812/08/14-58-30-14-26.jpg,images/14-58-30-14-26.jpg,秦杉,https://www.ijq.tv/mingxing/15442522745610.html,https://image.ijq.tv/201812/08/14-58-30-14-26.jpg
那家威,,,满族,内地,1983-3-31,沈阳,178CM,80KG,O型,魔羯座,,演员,,那家威的新浪微博,《新版水浒传》《画皮》《大刀关胜》,,https://image.ijq.tv/201812/07/14-16-28-10-10.jpg,images/14-16-28-10-10.jpg,那家威,https://www.ijq.tv/mingxing/15441633745609.html,https://image.ijq.tv/201812/07/14-16-28-10-10.jpg
杨雨潼,,,汉族,内地,1999,,170CM,45KG,B型,巨蟹座,中央戏剧学院,演员,,杨雨潼的新浪微博,《演员的品格》,李则慧,https://image.ijq.tv/201812/07/10-43-32-55-26.jpg,images/10-43-32-55-26.jpg,杨雨潼,https://www.ijq.tv/mingxing/15441505095608.html,https://image.ijq.tv/201812/07/10-43-32-55-26.jpg
柯钦明,,,汉族,内地,1999-1-5,,178CM,65KG,B型,魔羯座,,"歌手,网红",,柯钦明的新浪微博,《青春有你》,吴泽林,https://image.ijq.tv/201812/07/10-34-43-99-26.jpg,images/10-34-43-99-26.jpg,柯钦明,https://www.ijq.tv/mingxing/15441500515607.html,https://image.ijq.tv/201812/07/10-34-43-99-26.jpg
张颖颖,Gina,,汉族,内地,1996-1-12,北京,170CM,50KG,A型,魔羯座,北京电影学院,演员,上海润金,张颖颖的新浪微博,《怒江之战》《新神探联盟》,,https://image.ijq.tv/201812/06/15-42-49-78-10.jpg,images/15-42-49-78-10.jpg,张颖颖,https://www.ijq.tv/mingxing/15440821565606.html,https://image.ijq.tv/201812/06/15-42-49-78-10.jpg
吴蓓蓓,,,汉族,内地,1991-12-6,河南省省驻马店市,165CM,48KG,O型,魔羯座,中州大学音乐舞蹈学院,演员,,吴蓓蓓的新浪微博,《传销风云》《邻居的故事》《冬眠 》,,https://image.ijq.tv/201812/06/14-07-32-40-10.jpg,images/14-07-32-40-10.jpg,吴蓓蓓,https://www.ijq.tv/mingxing/15440764245605.html,https://image.ijq.tv/201812/06/14-07-32-40-10.jpg
邓尚,,,汉族,内地,1995-02-08,,180CM,65KG,AB型,水瓶座,鲁迅美术学院,演员,,邓尚的新浪微博,《三国机密》,,https://image.ijq.tv/201812/06/13-45-20-23-26.jpg,images/13-45-20-23-26.jpg,邓尚,https://www.ijq.tv/mingxing/15440750935604.html,https://image.ijq.tv/201812/06/13-45-20-23-26.jpg
张艺,,小鸡仔,汉族,内地,11-22,,168CM,45KG,B型,天蝎座,,演员,,张艺的新浪微博,《暗恋橘生淮南》,邓尚,https://image.ijq.tv/201812/06/13-54-13-56-26.jpg,images/13-54-13-56-26.jpg,张艺,https://www.ijq.tv/mingxing/15440750825603.html,https://image.ijq.tv/201812/06/13-54-13-56-26.jpg
杜厚佳,,,汉族,内地,1994-5-3,辽宁大连,185CM,72KG,O型,巨蟹座,北京电影学院,"演员,模特",,杜厚佳的新浪微博,《斗破苍穹》,,https://image.ijq.tv/201812/05/13-54-23-25-10.jpg,images/13-54-23-25-10.jpg,杜厚佳,https://www.ijq.tv/mingxing/15439892445602.html,https://image.ijq.tv/201812/05/13-54-23-25-10.jpg
陆嘉豪,,,汉族,内地,7-29,浙江杭州,180CM,65KG,B型,巨蟹座,,"歌手,网红",,陆嘉豪的新浪微博,《偶像练习生第二季》,管栎,https://image.ijq.tv/201812/05/10-49-56-92-26.jpg,images/10-49-56-92-26.jpg,陆嘉豪,https://www.ijq.tv/mingxing/15439768685601.html,https://image.ijq.tv/201812/05/10-49-56-92-26.jpg
管栎,Vento,栎宝,汉族,内地,1994-1-16,重庆市,175CM,53KG,AB型,魔羯座,大连艺术学院,歌手,,管栎的新浪微博,《嗨，亲》《脑洞超级大》《上海LOCKING》,谷蓝帝,https://image.ijq.tv/201812/05/10-30-14-73-26.jpg,images/10-30-14-73-26.jpg,管栎,https://www.ijq.tv/mingxing/15439766835600.html,https://image.ijq.tv/201812/05/10-30-14-73-26.jpg
陈自瑶,Yoyo Chan,"瑶瑶,Yoyo,阿YO",汉族,内地,1981-8-27,香港,165CM,43KG,A型,处女座,宝觉女子中学,演员,香港电视广播有限公司,,《洪武三十二》《赤沙印记》《耀舞长安》《花花世界花家姐》,王浩信 姚子羚 胡蓓蔚 李施嬅,https://image.ijq.tv/201812/04/17-22-50-88-43.jpg,images/17-22-50-88-43.jpg,陈自瑶,https://www.ijq.tv/mingxing/15439153265599.html,https://image.ijq.tv/201812/04/17-22-50-88-43.jpg
吕熙,Lui Hei|Calvin,"阿熙,小猪",汉族,内地,1982-2-23,广东省,182CM,70KG,A型,双鱼座,香港无线电视艺员训练班,演员,天虹世纪影视文化传媒有限公司,吕熙的新浪微博,《女神玩偶》《3509》《警界线》《女警爱作战》《岁月楼情》《OnCall36小时》《法证先锋3》,,https://image.ijq.tv/201812/04/14-20-47-45-40.jpg,images/14-20-47-45-40.jpg,吕熙,https://www.ijq.tv/mingxing/15439043325598.html,https://image.ijq.tv/201812/04/14-20-47-45-40.jpg
