中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
李立群,,,汉族,内地,1952-5-2,台湾省新竹县,163CM,68KG,B型,金牛座,中国海事商业专科学校航海科,演员,北京电视艺术中心有限公司,《幸福一家人》《洪武大案》《穷爸爸富爸爸》《温州一家人》,搭档杨子姗 搭档靳东,https://image.ijq.tv/201502/09/16-54-42-92-10.jpg,images/16-54-42-92-10.jpg,李立群,https://www.ijq.tv/mingxing/1188.html,https://image.ijq.tv/201502/09/16-54-42-92-10.jpg,
李凤绪,,,汉族,内地,1962-4-29,,166CM,52KG,B型,金牛座,北京电影学院,演员,大唐辉煌传媒,《许茂和他的女儿们》《青春祭》《岁月如金》,颜丙燕,https://image.ijq.tv/201502/09/16-44-08-63-8.jpg,images/16-44-08-63-8.jpg,李凤绪,https://www.ijq.tv/mingxing/1186.html,https://image.ijq.tv/201502/09/16-44-08-63-8.jpg,李凤绪的新浪微博
谭松韵,,,汉族,内地,1990-5-31,四川泸州,162CM,42KG,B型,双子座,四川省舞蹈学校|北京电影学院,演员,,《甄嬛传》《旋风少女》《旋风少女2》《最好的我们》《浪花一朵朵》,密友关雪盈,https://image.ijq.tv/201604/08/16-27-17-60-19.png,images/16-27-17-60-19.png,谭松韵,https://www.ijq.tv/mingxing/1185.html,https://image.ijq.tv/201604/08/16-27-17-60-19.png,谭松韵的新浪微博
徐洪浩,,,汉族,内地,1973-10-28,安徽省合肥市瑶海区,178CM,65KG,O型,天蝎座,上海戏剧学院表演系,演员,南京军区政治部前线文工团,《家变》《恽代英》《追日》,配偶刘晓洁,https://image.ijq.tv/201709/16/10-39-27-64-10.jpg,images/10-39-27-64-10.jpg,徐洪浩,https://www.ijq.tv/mingxing/1182.html,https://image.ijq.tv/201709/16/10-39-27-64-10.jpg,徐洪浩的新浪微博
马晓灿,,,汉族,内地,1987-7-29,山东济南,167CM,45KG,AB型,狮子座,北京电影学院表演系研究生,演员,荣信达影视,《靓丽主播》《给你生命给我爱》《花开半夏》,,https://image.ijq.tv/201502/09/14-38-36-16-14.jpg,images/14-38-36-16-14.jpg,马晓灿,https://www.ijq.tv/mingxing/1177.html,https://image.ijq.tv/201502/09/14-38-36-16-14.jpg,
陶慧娜,,,汉族,内地,12-13,上海,164CM,43KG,B型,魔羯座,上海戏剧学院表演进修班,演员,海润影视集团,《大猫儿追爱记》《外乡人》《十三省》,,https://image.ijq.tv/201502/09/14-03-51-92-14.jpg,images/14-03-51-92-14.jpg,陶慧娜,https://www.ijq.tv/mingxing/1175.html,https://image.ijq.tv/201502/09/14-03-51-92-14.jpg,陶慧娜的新浪微博
廖碧儿,Bernice Jan Liu,公主,汉族,内地,1979-1-6,加拿大,164CM,50KG,A型,水瓶座,不列颠哥伦比亚大学,演员,,《谈情说案》《吉祥天宝》,陈豪,https://image.ijq.tv/201502/07/16-24-02-28-12.jpg,images/16-24-02-28-12.jpg,廖碧儿,https://www.ijq.tv/mingxing/1174.html,https://image.ijq.tv/201502/07/16-24-02-28-12.jpg,廖碧儿的新浪微博
范文芳,,,汉族,内地,1971-01-27,新加坡,165CM,50KG,AB型,水瓶座,加拿大拉塞尔学院,"演员,歌手,主持人",,《龙之舞》《神雕侠侣》《笑傲江湖》《福禄寿三星报喜》《我爱钟无艳》,配偶李铭顺 好友谢君豪 搭档马景涛 搭档成龙,https://image.ijq.tv/201502/07/15-29-56-49-13.jpg,images/15-29-56-49-13.jpg,范文芳,https://www.ijq.tv/mingxing/1173.html,https://image.ijq.tv/201502/07/15-29-56-49-13.jpg,
张子枫,Zifeng Zhang,枫枫,汉族,内地,2001-08-27,河南省三门峡市,160CM,44KG,B型,处女座,,演员,,《李雷和韩梅梅》《岁月忽已暮》《小别离》《唐人街探案》《摩登年代》《璀璨人生》《唐山大地震》,黄磊 胡先煦,https://image.ijq.tv/201607/28/17-17-11-16-26.jpg,images/17-17-11-16-26.jpg,张子枫,https://www.ijq.tv/mingxing/1171.html,https://image.ijq.tv/201607/28/17-17-11-16-26.jpg,张子枫的新浪微博
江雪,,"江明菲,江子希",汉族,内地,1984-1-31,安徽,167CM,46KG,O型,水瓶座,北京电影学院,演员,江明菲/江子希,《最终的面容》《步步惊魂》《文家的秘密》《大道通天》,李小璐,https://image.ijq.tv/201502/07/15-20-05-32-14.jpg,images/15-20-05-32-14.jpg,江雪,https://www.ijq.tv/mingxing/1172.html,https://image.ijq.tv/201502/07/15-20-05-32-14.jpg,
吕沅轩,LATOYA,轩轩,苗族,内地,,云南,165CM,45KG,B型,双子座,云南艺术学院,演员,北京华荣兄弟文化传媒有限责任公司,《戴流苏耳环的少女》《毛纺厂的故事》《诡案组》,赵子惠,https://image.ijq.tv/201502/07/15-11-43-95-8.jpg,images/15-11-43-95-8.jpg,吕沅轩,https://www.ijq.tv/mingxing/1170.html,https://image.ijq.tv/201502/07/15-11-43-95-8.jpg,吕沅轩的新浪微博
解惠清,,,汉族,内地,1990-9-13,贵州贵阳,163CM,45KG,O型,处女座,北京电影学院 、中国传媒大学,演员,,《红高粱》《咱们相爱吧》,,https://image.ijq.tv/201502/07/14-35-14-42-13.jpg,images/14-35-14-42-13.jpg,解惠清,https://www.ijq.tv/mingxing/1168.html,https://image.ijq.tv/201502/07/14-35-14-42-13.jpg,解惠清的新浪微博
何洁,J.He,"欢欢,洁宝宝,何大宝,阿花",汉族,内地,1986-3-25,贵阳,157CM,46KG,B型,白羊座,四川音乐学院,"演员,歌手",华谊兄弟,《你一定要幸福》《希望》《绝漠天啸》,配偶赫子铭 旧爱释小龙 搭档鲁诺 搭档陈楚生 搭档张靓颖,https://image.ijq.tv/201502/07/14-41-44-39-8.jpg,images/14-41-44-39-8.jpg,何洁,https://www.ijq.tv/mingxing/1169.html,https://image.ijq.tv/201502/07/14-41-44-39-8.jpg,何洁的新浪微博
车永莉,,,汉族,内地,1980-1-28,四川成都,165CM,46KG,A型,水瓶座,中央戏剧学院,"演员,主持人",,,搭档李幼斌 搭档权相佑 搭档王学兵,https://image.ijq.tv/201502/07/14-16-26-43-13.jpg,images/14-16-26-43-13.jpg,车永莉,https://www.ijq.tv/mingxing/1165.html,https://image.ijq.tv/201502/07/14-16-26-43-13.jpg,
朱佳煜,Jerry,,汉族,内地,2005-12-30,上海,150CM,30KG,B型,魔羯座,,演员,,《小爸爸》《回家的诱惑》《爱情公寓三》《千金归来》,密友马伊琍 搭档叶祖新 搭档王耀庆 导演文章,https://image.ijq.tv/201502/07/14-18-55-38-11.jpg,images/14-18-55-38-11.jpg,朱佳煜,https://www.ijq.tv/mingxing/1166.html,https://image.ijq.tv/201502/07/14-18-55-38-11.jpg,
