中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
刘彤,,,汉族,内地,1993-11-4,北京,182CM,65KG,A型,金牛座,,演员,可米经纪,刘彤的新浪微博,《刺客列传》,陈雨成,https://image.ijq.tv/201711/23/15-56-24-15-39.jpg,images/15-56-24-15-39.jpg,刘彤,https://www.ijq.tv/mingxing/15114227184907.html,https://image.ijq.tv/201711/23/15-56-24-15-39.jpg
陈雨成,,,汉族,内地,,上海,183CM,65KG,A型,白羊座,上海戏剧学院,"演员,歌手",领誉传媒,陈雨成的新浪微博,《刺客列传》《国民老公》,,https://image.ijq.tv/201711/23/14-24-12-96-39.jpg,images/14-24-12-96-39.jpg,陈雨成,https://www.ijq.tv/mingxing/15114181864906.html,https://image.ijq.tv/201711/23/14-24-12-96-39.jpg
周禹彤,,,汉族,内地,,北京,183CM,65KG,A型,白羊座,上海戏剧学院,演员,青春你好,周禹彤的新浪微博,《思美人》,黄晓明,https://image.ijq.tv/201711/23/14-04-01-96-39.jpg,images/14-04-01-96-39.jpg,周禹彤,https://www.ijq.tv/mingxing/15114169984905.html,https://image.ijq.tv/201711/23/14-04-01-96-39.jpg
王野,King,王爷,汉族,内地,1987-6-17,辽宁省沈阳市,184CM,70KG,A型,双子座,沈阳音乐学院,"演员,歌手",天娱传媒,王野的新浪微博,《不是过错的错过》《我可以》《最后一秒》《想为你做的》《野雁高飞》《我会一直在这里》《不可思议的夏天 》,陈翔,https://image.ijq.tv/201711/22/17-01-08-17-10.jpg,images/17-01-08-17-10.jpg,王野,https://www.ijq.tv/mingxing/15113412604904.html,https://image.ijq.tv/201711/22/17-01-08-17-10.jpg
王千赫,,,汉族,内地,,山东青岛,166CM,45KG,A型,白羊座,,演员,北京中视礴广文化传媒有限公司,王千赫的新浪微博,《灵魂摆渡》《极光之恋》,关晓彤,https://image.ijq.tv/201711/22/11-52-20-90-39.jpg,images/11-52-20-90-39.jpg,王千赫,https://www.ijq.tv/mingxing/15113224234903.html,https://image.ijq.tv/201711/22/11-52-20-90-39.jpg
林奕婧,,,汉族,内地,1997-1-26,福建,165CM,40KG,AB型,魔羯座,福建师范大学,"演员,模特",,林奕婧的新浪微博,《笔仙大战贞子2》,王宇凝,https://image.ijq.tv/201711/22/11-49-45-24-26.jpg,images/11-49-45-24-26.jpg,林奕婧,https://www.ijq.tv/mingxing/15113212834902.html,https://image.ijq.tv/201711/22/11-49-45-24-26.jpg
周开开,kylie,,汉族,内地,1991-5-31号,广西桂林,170CM,,AB型,双子座,,"演员,模特",周开开影视工作室,周开开的新浪微博,《择天记》《远大前程》《火烧红莲寺》,,https://image.ijq.tv/201711/22/11-41-22-71-26.jpg,images/11-41-22-71-26.jpg,周开开,https://www.ijq.tv/mingxing/15113210794901.html,https://image.ijq.tv/201711/22/11-41-22-71-26.jpg
魏小也,,鳕熊,汉族,内地,1992-12-21,沈阳,170CM,44KG,O型,射手座,沈阳音乐学院,"演员,歌手,主持人",,魏小也的新浪微博,《九五2班》《极速人生》《我的吸血鬼大人》《我们都变了》,虞朗,https://image.ijq.tv/201711/21/14-12-41-29-10.jpg,images/14-12-41-29-10.jpg,魏小也,https://www.ijq.tv/mingxing/15112447434900.html,https://image.ijq.tv/201711/21/14-12-41-29-10.jpg
谢苗,,,汉族,内地,1984-5-2,北京,175CM,60KG,B型,金牛座,首都体育学院民族运动专业,演员,,谢苗的新浪微博,《新少林五祖》《赤子威龙》《少林寺传奇》,李连杰,https://image.ijq.tv/201711/21/11-28-50-27-26.jpg,images/11-28-50-27-26.jpg,谢苗,https://www.ijq.tv/mingxing/15112346794899.html,https://image.ijq.tv/201711/21/11-28-50-27-26.jpg
朱丹妮,Dannyi,,汉族,内地,12-29,山东潍坊,165CM,42KG,AB型,射手座,上海戏剧学院,网红,,朱丹妮的新浪微博,,沈月,https://image.ijq.tv/201711/21/12-41-18-77-26.jpg,images/12-41-18-77-26.jpg,朱丹妮,https://www.ijq.tv/mingxing/15112341164898.html,https://image.ijq.tv/201711/21/12-41-18-77-26.jpg
李冠明,guanming Li,,汉族,内地,11-25,北京朝阳区,183CM,72KG,O型,天蝎座,,演员,广东话剧院|银河星瀚,李冠明的新浪微博,《大河儿女》《左轮手枪》《激战》《家有喜妇》,徐佳,https://image.ijq.tv/201711/21/11-02-24-42-10.jpg,images/11-02-24-42-10.jpg,李冠明,https://www.ijq.tv/mingxing/15112333334897.html,https://image.ijq.tv/201711/21/11-02-24-42-10.jpg
张蓝艺,Lyan,"小金喜善,恐怖片女神,张宇迪",汉族,内地,1992-2-7,北京,165CM,43KG,O型,水瓶座,中央戏剧学院,演员,,张蓝艺的新浪微博,《定制影像》《恐怖游泳馆》《笔仙诡影》《慎点第一季》,,https://image.ijq.tv/201711/20/11-22-05-52-10.jpg,images/11-22-05-52-10.jpg,张蓝艺,https://www.ijq.tv/mingxing/15111481084896.html,https://image.ijq.tv/201711/20/11-22-05-52-10.jpg
王宇凝,,,汉族,内地,1996-2-4,北京,165CM,40KG,B型,双鱼座,北京电影学院2014级表演系,演员,,王宇凝的新浪微博,《黑暗者》,,https://image.ijq.tv/201711/20/10-39-14-98-26.jpg,images/10-39-14-98-26.jpg,王宇凝,https://www.ijq.tv/mingxing/15111451364895.html,https://image.ijq.tv/201711/20/10-39-14-98-26.jpg
艾西,Ashley,罗紫茜,汉族,内地,,海外,172CM,40KG,AB型,天秤座,多伦多大学,演员,,艾西的新浪微博,《我的WiFi女友》《不可思议学园》,,https://image.ijq.tv/201711/20/10-27-33-52-26.jpg,images/10-27-33-52-26.jpg,艾西,https://www.ijq.tv/mingxing/15111439724894.html,https://image.ijq.tv/201711/20/10-27-33-52-26.jpg
张炯敏,,,汉族,内地,10-25,北京,183CM,65KG,A型,白羊座,,演员,上海飞宝文化传媒,张炯敏的新浪微博,《恶魔少爷别吻我》,张馨予,https://image.ijq.tv/201711/19/15-32-59-25-39.jpg,images/15-32-59-25-39.jpg,张炯敏,https://www.ijq.tv/mingxing/15110762744893.html,https://image.ijq.tv/201711/19/15-32-59-25-39.jpg
刘李优优,,优优,汉族,内地,1994-6-19,陕西西安,167CM,43KG,A型,双子座,中央戏剧学院表演系,演员,中海外大德华艺文化传媒有限公司,刘李优优的新浪微博,《黄金血道》《尼玛的夏天》,颖儿,https://image.ijq.tv/201711/19/11-06-01-19-26.jpg,images/11-06-01-19-26.jpg,刘李优优,https://www.ijq.tv/mingxing/15110599964892.html,https://image.ijq.tv/201711/19/11-06-01-19-26.jpg
许晓晗,Hami,,汉族,内地,1993-3-16,,166CM,42KG,B型,,Hanyang University,演员,陈乔恩工作室,许晓晗的新浪微博,《独孤皇后》,陈乔恩,https://image.ijq.tv/201711/19/10-50-55-26-26.jpg,images/10-50-55-26-26.jpg,许晓晗,https://www.ijq.tv/mingxing/15110591884891.html,https://image.ijq.tv/201711/19/10-50-55-26-26.jpg
吴希泽,,,汉族,内地,1996-10-16,广东,185CM,65KG,A型,白羊座,,演员,萌样影视旗,吴希泽的新浪微博,《流星花园》,沈月,https://image.ijq.tv/201711/18/15-53-45-33-39.jpg,images/15-53-45-33-39.jpg,吴希泽,https://www.ijq.tv/mingxing/15109915944890.html,https://image.ijq.tv/201711/18/15-53-45-33-39.jpg
袁福福,,"福福,小福福",汉族,内地,1989-07-11,河北省石家庄市,182CM,71KG,O型,巨蟹座,南京艺术学院,演员,唐德影视,袁福福的新浪微博,《赢天下》《完全男生手册》《蔓蔓青萝》,高云翔,https://image.ijq.tv/201711/18/14-59-21-22-10.jpg,images/14-59-21-22-10.jpg,袁福福,https://www.ijq.tv/mingxing/15109883494889.html,https://image.ijq.tv/201711/18/14-59-21-22-10.jpg
丁一,Dustin,,汉族,内地,1988-12-22,河南省商丘市,188CM,75KG,AB型,水瓶座,洛阳师范学院,"演员,模特",天阶传媒,丁一的新浪微博,《青云志》《天泪传奇之凤凰无双》《绝世医仙》《笔仙撞碟仙》,白冰,https://image.ijq.tv/201711/18/11-55-28-17-10.jpg,images/11-55-28-17-10.jpg,丁一,https://www.ijq.tv/mingxing/15109773154888.html,https://image.ijq.tv/201711/18/11-55-28-17-10.jpg
任坤,,,汉族,内地,,北京,165CM,45KG,AB型,天蝎座,青岛理工大学,演员,,任坤的新浪微博,《特化师》,张丹峰,https://image.ijq.tv/201711/18/11-07-51-24-26.jpg,images/11-07-51-24-26.jpg,任坤,https://www.ijq.tv/mingxing/15109744474887.html,https://image.ijq.tv/201711/18/11-07-51-24-26.jpg
孙宁,,,汉族,内地,1994-7-31,北京,178CM,60KG,B型,狮子座,,演员,,孙宁的新浪微博,《致我们单纯的小美好》《全职高手》,胡一天,https://image.ijq.tv/201711/18/09-45-38-50-26.jpg,images/09-45-38-50-26.jpg,孙宁,https://www.ijq.tv/mingxing/15109694234886.html,https://image.ijq.tv/201711/18/09-45-38-50-26.jpg
郑好,Tom Zheng,小好,汉族,内地,1998-08-16,河南省郑州市,178CM,60KG,AB型,狮子座,,演员,,郑好的新浪微博,《天坑鹰猎》《蛋神奇踪》《少共国际师》《武则天秘史》《德艺双馨》《护士站的故事》《陆贞传奇》《勇士》《海上牧云记》,黄轩 文淇,https://image.ijq.tv/201711/17/11-51-40-44-26.jpg,images/11-51-40-44-26.jpg,郑好,https://www.ijq.tv/mingxing/15108900104885.html,https://image.ijq.tv/201711/17/11-51-40-44-26.jpg
吴得心,dexin Wu,,汉族,内地,1993-4-9,北京,184CM,72KG,A型,金牛座,,演员,,吴得心的新浪微博,《天泪传奇之凤凰无双》,搭档郑元畅,https://image.ijq.tv/201711/16/13-49-50-99-10.jpg,images/13-49-50-99-10.jpg,吴得心,https://www.ijq.tv/mingxing/15108113854884.html,https://image.ijq.tv/201711/16/13-49-50-99-10.jpg
寇振宇,Mickey,米奇,汉族,内地,1995年2月14日,北京,178CM,62KG,B型,双鱼座,,演员,蓝港影业,寇振宇的新浪微博,《我们的青春期》《我听说》,康宁,https://image.ijq.tv/201711/16/12-38-08-46-26.jpg,images/12-38-08-46-26.jpg,寇振宇,https://www.ijq.tv/mingxing/15108029594883.html,https://image.ijq.tv/201711/16/12-38-08-46-26.jpg
钱冬旎,,,汉族,内地,1993-11-15,,168CM,42KG,AB型,天蝎座,中央戏剧学院,演员,博纳辉煌,钱冬旎的新浪微博,《别了，拉斯维加斯》《我们的青春期》《活死人追踪》,康宁,https://image.ijq.tv/201711/16/11-18-36-75-26.jpg,images/11-18-36-75-26.jpg,钱冬旎,https://www.ijq.tv/mingxing/15108020714882.html,https://image.ijq.tv/201711/16/11-18-36-75-26.jpg
王鹤棣,,棣棣,汉族,内地,1998-12-20,成都,180CM,60KG,B型,射手座,西南航空专修学院,演员,,王鹤棣的新浪微博,《流星花园》,沈月,https://image.ijq.tv/201711/15/12-04-26-97-26.jpg,images/12-04-26-97-26.jpg,王鹤棣,https://www.ijq.tv/mingxing/15107178944880.html,https://image.ijq.tv/201711/15/12-04-26-97-26.jpg
吴博伦,Alan,阿伦,汉族,内地,1992-8-2,河北省保定市,183CM,70KG,AB型,狮子座,中央戏剧学院,"演员,歌手",辉腾影视,吴博伦的新浪微博,《金刚瓢娃》《神犬小七第三季》《古剑奇谭2》《我是男神》,,https://image.ijq.tv/201711/15/11-47-11-38-10.jpg,images/11-47-11-38-10.jpg,吴博伦,https://www.ijq.tv/mingxing/15107176254881.html,https://image.ijq.tv/201711/15/11-47-11-38-10.jpg
陈宥桥,Chen YouQiao,,汉族,内地,2-9,北京,166CM,45KG,AB型,双鱼座,,演员,,陈宥桥的新浪微博,《天枢之契约行者》,江铠同,https://image.ijq.tv/201711/15/11-22-02-14-26.jpg,images/11-22-02-14-26.jpg,陈宥桥,https://www.ijq.tv/mingxing/15107155444879.html,https://image.ijq.tv/201711/15/11-22-02-14-26.jpg
范俊良,junliang Fan,,汉族,内地,1995-10-23,山东,178CM,68KG,O型,魔羯座,上海戏剧学院,演员,,范俊良的新浪微博,《古剑奇谭二》《李保国》,搭档付辛博,https://image.ijq.tv/201711/15/11-01-05-90-10.jpg,images/11-01-05-90-10.jpg,范俊良,https://www.ijq.tv/mingxing/15107148564878.html,https://image.ijq.tv/201711/15/11-01-05-90-10.jpg
