中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
安龙,,,汉族,内地,2-8,辽宁沈阳,182CM,68KG,A型,水瓶座,辽宁艺术学院,演员,,安龙的新浪微博,《爱在烂漫时》《奇迹三雄之扑克游戏》,,https://image.ijq.tv/201709/29/14-46-33-36-19.jpg,images/14-46-33-36-19.jpg,安龙,https://www.ijq.tv/mingxing/15066675784722.html,https://image.ijq.tv/201709/29/14-46-33-36-19.jpg
黄由启,,,汉族,内地,1995-8-6,北京,185CM,65KG,A型,狮子座,,演员,,黄由启的新浪微博,《拜托！别黑我！》《暴走吧少年》《锦衣之下》,谭松韵,https://image.ijq.tv/201709/29/12-22-34-55-19.jpg,images/12-22-34-55-19.jpg,黄由启,https://www.ijq.tv/mingxing/15066589274721.html,https://image.ijq.tv/201709/29/12-22-34-55-19.jpg
王君瑜,,,汉族,内地,1990-8-16,山东,165CM,45KG,B型,狮子座,北京电影学院,演员,星光传媒有限公司,王君瑜的新浪微博,《电影超女》,谭松韵,https://image.ijq.tv/201709/29/10-41-02-89-26.jpg,images/10-41-02-89-26.jpg,王君瑜,https://www.ijq.tv/mingxing/15066527514720.html,https://image.ijq.tv/201709/29/10-41-02-89-26.jpg
母其弥雅,MIYA,,汉族,内地,1987-5-24,云南省楚雄彝族自治州,172CM,50KG,A型,巨蟹座,,"演员,主持人",中影（上海）国际文化传媒有限公司,母其弥雅的新浪微博,《密道追踪之阴兵虎符》《西游记之三打白骨精》《功夫瑜伽》《凤凰无双》,搭档赵文卓 搭档成龙,https://image.ijq.tv/201709/29/09-54-32-44-10.jpg,images/09-54-32-44-10.jpg,母其弥雅,https://www.ijq.tv/mingxing/15066500604719.html,https://image.ijq.tv/201709/29/09-54-32-44-10.jpg
刘佳,,,汉族,内地,1990-9-11,成都,168CM,45KG,A型,处女座,中央戏剧学院,演员,,刘佳的新浪微博,《如懿传》《天泪传奇之凤凰无双》,张钧甯,https://image.ijq.tv/201709/28/17-41-28-28-19.jpg,images/17-41-28-28-19.jpg,刘佳,https://www.ijq.tv/mingxing/15065916724718.html,https://image.ijq.tv/201709/28/17-41-28-28-19.jpg
韩与诺,Nora,,汉族,内地,1994-11-18,鞍山,169CM,45KG,B型,狮子座,同济大学电影学院表演系,演员,,韩与诺的新浪微博,《明媚的青春》《凤凰无双》,,https://image.ijq.tv/201709/28/15-24-32-46-26.jpg,images/15-24-32-46-26.jpg,韩与诺,https://www.ijq.tv/mingxing/15065832864717.html,https://image.ijq.tv/201709/28/15-24-32-46-26.jpg
叶丽娜,,,汉族,内地,1994-2-28,北京,170CM,45KG,AB型,双鱼座,,演员,,叶丽娜的新浪微博,《百慕迷踪》,张宇菲,https://image.ijq.tv/201709/28/10-25-30-17-26.jpg,images/10-25-30-17-26.jpg,叶丽娜,https://www.ijq.tv/mingxing/15065654994716.html,https://image.ijq.tv/201709/28/10-25-30-17-26.jpg
朱文超,SYU,,汉族,内地,8-3,浙江,181CM,75KG,A型,狮子座,北京电影学院,"演员,歌手",,朱文超的新浪微博,《毕业那年》《游泳先生》,Mike,https://image.ijq.tv/201709/27/16-51-10-90-19.jpg,images/16-51-10-90-19.jpg,朱文超,https://www.ijq.tv/mingxing/15065022474715.html,https://image.ijq.tv/201709/27/16-51-10-90-19.jpg
陈健飞,jianfei Cheng,陈建飞,汉族,内地,1982-7-3,北京,174CM,81KG,B型,天蝎座,北京电影学院,演员,,陈健飞的新浪微博,《海峡往事》《战地枪王》,搭档李健,https://image.ijq.tv/201709/27/16-14-55-37-10.jpg,images/16-14-55-37-10.jpg,陈健飞,https://www.ijq.tv/mingxing/15064997554714.html,https://image.ijq.tv/201709/27/16-14-55-37-10.jpg
黄馨瑶,,,汉族,内地,4-17,北京,165CM,45KG,A型,金牛座,北京电影学院,演员,时代众乐影业签约演员,黄馨瑶的新浪微博,《整容液》《游泳先生》《一路向西再向西》,鞠婧祎,https://image.ijq.tv/201709/27/15-36-36-75-19.jpg,images/15-36-36-75-19.jpg,黄馨瑶,https://www.ijq.tv/mingxing/15064977624713.html,https://image.ijq.tv/201709/27/15-36-36-75-19.jpg
