中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
李封乾,,封乾,汉族,内地,1987-1-6,北京,174CM,56KG,A型,白羊座,四川音乐学院戏剧表演专业,演员,楚君天易文化传媒（亚洲）有限公司,李封乾的新浪微博,《33号公路》,,https://image.ijq.tv/201507/10/10-45-52-61-12.jpg,images/10-45-52-61-12.jpg,李封乾,https://www.ijq.tv/mingxing/2733.html,https://image.ijq.tv/201507/10/10-45-52-61-12.jpg
吴甜甜,,甜甜,壮族,内地,2003-7-7,北京,154CM,43KG,A型,双子座,,演员,,吴甜甜的新浪微博,《相伴库里申科》,,https://image.ijq.tv/201507/10/10-31-24-10-12.jpg,images/10-31-24-10-12.jpg,吴甜甜,https://www.ijq.tv/mingxing/2732.html,https://image.ijq.tv/201507/10/10-31-24-10-12.jpg
孙铱,,孙兰秀梅,汉族,内地,1996-7-20,四川成都,166CM,48KG,B型,巨蟹座,北京电影学院,演员,,孙铱的新浪微博,《煮妇神探》《爱的追踪》《白鹿原》,,https://image.ijq.tv/201507/10/10-07-06-74-11.jpg,images/10-07-06-74-11.jpg,孙铱,https://www.ijq.tv/mingxing/2731.html,https://image.ijq.tv/201507/10/10-07-06-74-11.jpg
翟小兴,,,汉族,内地,11-1,河南开封,185CM,75KG,A型,天蝎座,中央戏剧学院,演员,,,《老妈的桃花运》,,https://image.ijq.tv/201507/10/09-26-51-94-11.jpg,images/09-26-51-94-11.jpg,翟小兴,https://www.ijq.tv/mingxing/2730.html,https://image.ijq.tv/201507/10/09-26-51-94-11.jpg
宋春丽,,,汉族,内地,1951-2-17,北京,162CM,56KG,B型,金牛座,北京电影学院表演干部专修班,演员,,宋春丽的新浪微博,《相伴库里申科》,,https://image.ijq.tv/201507/09/16-48-24-45-12.jpg,images/16-48-24-45-12.jpg,宋春丽,https://www.ijq.tv/mingxing/2729.html,https://image.ijq.tv/201507/09/16-48-24-45-12.jpg
乔骏达,junda Qiao,达达,汉族,内地,1992-5-14,广州,184CM,68KG,B型,金牛座,北京电影学院表演系,演员,,乔骏达的新浪微博,《儒林外史》《暴雨将至》,搭档张博,https://www.ijq.tv/file/upload/202103/02/14-56-19-16-1.png,images/14-56-19-16-1.png,乔骏达,https://www.ijq.tv/mingxing/2728.html,https://www.ijq.tv/file/upload/202103/02/14-56-19-16-1.png
曹舒慈,,舒慈,汉族,内地,1989-11-12,辽宁鞍山,164CM,45KG,B型,金牛座,北京舞蹈学院,演员,,曹舒慈的新浪微博,《战火中的芭蕾》,,https://image.ijq.tv/201507/09/15-49-02-67-12.jpg,images/15-49-02-67-12.jpg,曹舒慈,https://www.ijq.tv/mingxing/2724.html,https://image.ijq.tv/201507/09/15-49-02-67-12.jpg
濮存昕,Pu cunxin,存希,汉族,内地,1953-7-31,北京市东城区,180CM,68KG,B型,狮子座,空政话剧团,演员,,,《英雄无悔》《光荣之旅》《公安局长》《彭德怀元帅》,董勇,https://image.ijq.tv/201507/09/15-38-52-67-16.png,images/15-38-52-67-16.png,濮存昕,https://www.ijq.tv/mingxing/2723.html,https://image.ijq.tv/201507/09/15-38-52-67-16.png
石悦安鑫,Anson,鑫鑫,汉族,内地,2007-10-18,上海,150CM,30KG,A型,天秤座,,演员,,石悦安鑫的新浪微博,《小爸妈》,刘楚恬,https://image.ijq.tv/201507/09/15-38-28-84-7.jpg,images/15-38-28-84-7.jpg,石悦安鑫,https://www.ijq.tv/mingxing/2725.html,https://image.ijq.tv/201507/09/15-38-28-84-7.jpg
何达,Heda,"达子, 达达,小达",汉族,内地,1983-5-28,江苏南京,185CM,78KG,A型,双子座,南京艺术学院,演员,JiangHao,何达的新浪微博,《战寇》《特种兵之火凤凰》,搭档徐佳,https://image.ijq.tv/201507/09/15-34-57-33-10.jpg,images/15-34-57-33-10.jpg,何达,https://www.ijq.tv/mingxing/2726.html,https://image.ijq.tv/201507/09/15-34-57-33-10.jpg
