中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
拉旺罗布,,,藏族,内地,1984-9-10,中国西藏拉萨,178CM,70KG,,处女座,上海戏剧学院,演员,西藏自治区话剧团,拉旺罗布的新浪微博,《西藏秘密》《攀登者》,吴京 章子怡 张译 井柏然,https://image.ijq.tv/201910/08/11-59-30-12-46.jpg,images/11-59-30-12-46.jpg,拉旺罗布,https://www.ijq.tv/mingxing/15705071656724.html,https://image.ijq.tv/201910/08/11-59-30-12-46.jpg
李栋,,,汉族,内地,1991-5-18,黑龙江,175CM,62KG,,金牛座,,"演员,主持人",北京智见影视制作,李栋的新浪微博,《爱情公寓4》《一起同过窗》《私人英雄》《少侠好功夫》《怪医刀客》,李维嘉 吴昕,https://image.ijq.tv/201910/08/10-54-43-40-47.png,images/10-54-43-40-47.png,李栋,https://www.ijq.tv/mingxing/15705032506723.html,https://image.ijq.tv/201910/08/10-54-43-40-47.png
李栋,,,汉族,内地,1995-10-8,陕西西安,175CM,65KG,,天秤座,中国传媒大学,电影人,,,《我们的新老师》,杨佳 吴楠 童占涛,https://image.ijq.tv/201910/08/10-29-03-72-47.png,images/10-29-03-72-47.png,李栋,https://www.ijq.tv/mingxing/15705015836722.html,https://image.ijq.tv/201910/08/10-29-03-72-47.png
樊雨洁,,,汉族,内地,2009年12月30日,上海,150CM,23KG,,,,演员,,樊雨洁的新浪微博,《归去》《我和我的祖国》,刘涛 徐峥 韩昊霖,https://image.ijq.tv/201910/08/10-11-38-29-46.jpg,images/10-11-38-29-46.jpg,樊雨洁,https://www.ijq.tv/mingxing/15705006896720.html,https://image.ijq.tv/201910/08/10-11-38-29-46.jpg
杨淘,,,汉族,内地,1998-2-14,,182CM,63KG,,水瓶座,,"演员,歌手",坤音娱乐,杨淘的新浪微博,《创造营2019》,刘特,https://image.ijq.tv/201910/08/10-10-18-12-47.png,images/10-10-18-12-47.png,杨淘,https://www.ijq.tv/mingxing/15705005766721.html,https://image.ijq.tv/201910/08/10-10-18-12-47.png
刘特,,,汉族,内地,1997-6-27,,181CM,63KG,,巨蟹座,,"演员,歌手",,刘特的新浪微博,《姐姐你成功引起我的注意了》,蒋梦婕,https://image.ijq.tv/201910/08/09-51-00-79-47.png,images/09-51-00-79-47.png,刘特,https://www.ijq.tv/mingxing/15704994186719.html,https://image.ijq.tv/201910/08/09-51-00-79-47.png
田壮壮,Zhuangzhuang Tian,,汉族,内地,1952-4-1,北京,175CM,65KG,,白羊座,北京电影学院,"演员,填词人,电影人",,,《相亲相爱》《吴清源》《盗马贼》《蓝风筝》《我和我的祖国》,赵薇 韩婷 陈凯歌 张艺谋,https://image.ijq.tv/201910/08/09-29-40-91-47.png,images/09-29-40-91-47.png,田壮壮,https://www.ijq.tv/mingxing/15704981256718.html,https://image.ijq.tv/201910/08/09-29-40-91-47.png
马维福,,,汉族,内地,1957-2-26,北京,178CM,65KG,,双鱼座,,演员,北京凤潇文化,马维福的新浪微博,《孔子春秋》《人间正道是沧桑》《走向共和》,闫妮 张博,https://image.ijq.tv/201909/30/15-22-26-43-47.png,images/15-22-26-43-47.png,马维福,https://www.ijq.tv/mingxing/15698281146717.html,https://image.ijq.tv/201909/30/15-22-26-43-47.png
王辉,,,汉族,内地,1966-2-28,2017年，参演励志大剧《玫瑰与饼干》。,181CM,70KG,,双鱼座,上海戏剧学院,演员,北京人民艺术剧院,王辉的新浪微博,《于成龙》《钟馗追妖记》《外交风云》《河山》,张丰毅 唐国强 焦晃,https://image.ijq.tv/201909/30/14-58-30-88-47.png,images/14-58-30-88-47.png,王辉,https://www.ijq.tv/mingxing/15698253146716.html,https://image.ijq.tv/201909/30/14-58-30-88-47.png
唐夏娃,,,汉族,内地,5-20,,166CM,48KG,,金牛座,南京艺术学院影视学院,演员,三拓旗剧团,唐夏娃的新浪微博,《春天里》《两个女人的战争》《那金花和她的女婿》,谷智鑫 王力可 李雨轩,https://image.ijq.tv/201909/30/14-28-49-75-47.png,images/14-28-49-75-47.png,唐夏娃,https://www.ijq.tv/mingxing/15698248976715.html,https://image.ijq.tv/201909/30/14-28-49-75-47.png
