中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
金钟国,김종국,,朝鲜族,内地,1976-4-25,韩国京畿道安养市,178CM,78KG,A型,金牛座,韩世大学|檀国大学,"演员,歌手,主持人",,金钟国的新浪微博,《制作人》,密友张赫 好友河东勋,https://image.ijq.tv/201504/27/13-52-26-17-11.jpg,images/13-52-26-17-11.jpg,金钟国,https://www.ijq.tv/mingxing/1987.html,https://image.ijq.tv/201504/27/13-52-26-17-11.jpg
王彩桦,,,汉族,内地,1968-11-24,台湾省台南市,157CM,48KG,B型,射手座,,"演员,歌手,主持人",联华娱乐飞线,,《十万伙急》,,https://image.ijq.tv/201504/23/16-27-55-73-13.jpg,images/16-27-55-73-13.jpg,王彩桦,https://www.ijq.tv/mingxing/1982.html,https://image.ijq.tv/201504/23/16-27-55-73-13.jpg
魏大勋,Weidaxun,大勋,汉族,内地,1989-4-12,吉林,183CM,69KG,O型,白羊座,中央戏剧学院,"演员,歌手",JYP entertainment,魏大勋的新浪微博,《苏菲日记》《城市猎人》《一又二分之一的夏天》,搭档林志颖 搭档蒋劲夫,https://image.ijq.tv/201911/25/14-17-47-93-46.jpg,images/14-17-47-93-46.jpg,魏大勋,https://www.ijq.tv/mingxing/1981.html,https://image.ijq.tv/201911/25/14-17-47-93-46.jpg
洛葳,,,汉族,内地,1978-8-28,吉林,167CM,48KG,B型,处女座,上海戏剧学院,演员,,洛葳的新浪微博,《婚姻料理》《生活启示录》《国民大生活》,秦岚,https://image.ijq.tv/201709/12/11-59-49-36-19.jpg,images/11-59-49-36-19.jpg,洛葳,https://www.ijq.tv/mingxing/1979.html,https://image.ijq.tv/201709/12/11-59-49-36-19.jpg
任达华,,,汉族,内地,1955,中国香港,180CM,79KG,O型,双鱼座,无线电视艺员训练班,演员,良策传媒,,《杀破狼2》,配偶琦琦 搭档余文乐 搭档尚雯婕,https://image.ijq.tv/201504/23/15-57-37-56-13.jpg,images/15-57-37-56-13.jpg,任达华,https://www.ijq.tv/mingxing/1978.html,https://image.ijq.tv/201504/23/15-57-37-56-13.jpg
汪洋,,洋洋,汉族,内地,1989-8-31,北京,179CM,60KG,A型,处女座,中国戏曲学院,演员,,汪洋的新浪微博,《镖门》,,https://image.ijq.tv/201504/23/15-47-21-31-12.jpg,images/15-47-21-31-12.jpg,汪洋,https://www.ijq.tv/mingxing/1977.html,https://image.ijq.tv/201504/23/15-47-21-31-12.jpg
曾宝仪,,,汉族,内地,1973-2-21,香港九龙,158CM,42KG,O型,双鱼座,台湾大学社会系、圣心女子学校,"演员,歌手,主持人",音华娱乐文化传播,曾宝仪的新浪微博,《麻辣婆媳》《扈三娘与矮脚虎王英》《名扬花鼓》,父亲曾志伟,https://image.ijq.tv/201504/23/15-39-43-96-13.jpg,images/15-39-43-96-13.jpg,曾宝仪,https://www.ijq.tv/mingxing/1976.html,https://image.ijq.tv/201504/23/15-39-43-96-13.jpg
钟嘉欣,Linda Chung,欣欣、Linda、嘉欣bb,汉族,内地,1984-4-9,加拿大温哥华,171CM,55KG,O型,白羊座,英属哥伦比亚大学（UBC）,"演员,歌手,模特",TVB、星梦娱乐,,《华丽转身》《金石良缘》,旧爱伍允龙 密友黎诺懿 密友马浚伟 密友杨思琦 好友阮兆祥 搭档陈展鹏 搭档黄浩然 搭档胡定欣,https://image.ijq.tv/201504/23/15-26-55-54-14.png,images/15-26-55-54-14.png,钟嘉欣,https://www.ijq.tv/mingxing/1975.html,https://image.ijq.tv/201504/23/15-26-55-54-14.png
刘端端,,端端,汉族,内地,6-4,北京东城区,185CM,60KG,A型,白羊座,中央戏剧学院04级,演员,中国国家话剧院,刘端端的新浪微博,《镖门》,,https://image.ijq.tv/201504/23/15-13-57-75-12.jpg,images/15-13-57-75-12.jpg,刘端端,https://www.ijq.tv/mingxing/1973.html,https://image.ijq.tv/201504/23/15-13-57-75-12.jpg
周奇奇,,奇奇,汉族,内地,1986-6-27,山西太原,171CM,50KG,B型,巨蟹座,四川音乐学院,演员,星之国际娱乐有限公司,周奇奇的新浪微博,《镖门》《翻译官》,,https://image.ijq.tv/201504/23/15-00-26-68-12.jpg,images/15-00-26-68-12.jpg,周奇奇,https://www.ijq.tv/mingxing/1971.html,https://image.ijq.tv/201504/23/15-00-26-68-12.jpg
