中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
谭佑铭,Jackie Tam|Jaki,谭杰希,汉族,内地,1988-12-2,广东省梅州市,178CM,60KG,O型,射手座,多伦多大学经济学心理学电影学,"演员,歌手,主持人",天娱传媒,谭佑铭的新浪微博,《女朋友要带回家》《全城高考》《外婆的笑》《开饭了》《快乐的时光》,李炜 王心凌,https://image.ijq.tv/201611/02/13-33-59-52-10.png,images/13-33-59-52-10.png,谭佑铭,https://www.ijq.tv/mingxing/14780577053935.html,https://image.ijq.tv/201611/02/13-33-59-52-10.png
王德顺,,,汉族,内地,1936-4-7,沈阳,178CM,70KG,A型,金牛座,中央戏剧学院,演员,,王德顺的新浪微博,《飞越老人院》《重返20岁》,鹿晗,https://image.ijq.tv/201610/31/14-25-42-80-29.jpg,images/14-25-42-80-29.jpg,王德顺,https://www.ijq.tv/mingxing/14778924043934.html,https://image.ijq.tv/201610/31/14-25-42-80-29.jpg
安泳畅,,,汉族,内地,1996-3-4,,168CM,45KG,B型,白羊座,中央戏剧学院,演员,,安泳畅的新浪微博,《太子妃升职记》《我的狐仙老婆》,张天爱 盛一伦,https://image.ijq.tv/201610/31/11-34-19-85-35.jpg,images/11-34-19-85-35.jpg,安泳畅,https://www.ijq.tv/mingxing/14778847883933.html,https://image.ijq.tv/201610/31/11-34-19-85-35.jpg
任素汐,,,汉族,内地,1988-6-1,烟台,172CM,48KG,B型,天秤座,中央戏剧学院导演系,演员,开心麻花,任素汐的新浪微博,《驴得水》,刘帅良,https://image.ijq.tv/201610/31/11-14-24-52-29.jpg,images/11-14-24-52-29.jpg,任素汐,https://www.ijq.tv/mingxing/14778826783932.html,https://image.ijq.tv/201610/31/11-14-24-52-29.jpg
陈哲远,,,汉族,内地,1996-10-29,深圳,180CM,62KG,AB型,天蝎座,深圳大学,"演员,歌手",,陈哲远的新浪微博,《秘果》《她很漂亮》,,https://image.ijq.tv/201610/29/13-14-38-10-35.jpg,images/13-14-38-10-35.jpg,陈哲远,https://www.ijq.tv/mingxing/14777180263930.html,https://image.ijq.tv/201610/29/13-14-38-10-35.jpg
王鹤润,rain,,汉族,内地,1994-10-8,沈阳,167CM,45KG,B型,天秤座,中国传媒大学,演员,,王鹤润的新浪微博,《谁的青春不迷茫》《一路繁花相送》,白敬亭 钟汉良 马天宇,https://image.ijq.tv/201610/29/09-31-16-95-35.jpg,images/09-31-16-95-35.jpg,王鹤润,https://www.ijq.tv/mingxing/14777046223929.html,https://image.ijq.tv/201610/29/09-31-16-95-35.jpg
程小蒙,,程小晋,汉族,内地,11-25,重庆,168CM,45KG,B型,魔羯座,四川师范大学,演员,合一集团经纪业务中心,程小蒙的新浪微博,《太子妃升职记》《热血长安》,张天爱 徐海乔,https://image.ijq.tv/201610/28/15-13-36-93-35.jpg,images/15-13-36-93-35.jpg,程小蒙,https://www.ijq.tv/mingxing/14776387643928.html,https://image.ijq.tv/201610/28/15-13-36-93-35.jpg
李莎旻子,,,,内地,1993-7-27,湖南省长沙市,168CM,47KG,A型,狮子座,武汉大学,主持人,湖南卫视,李莎旻子的新浪微博,《一站到底》《开门大吉》《我是歌手》《新闻大求真》,陈信喆 虞书欣 赵志伟 潘宥诚 于济玮 张嘉文 倪言,https://image.ijq.tv/201610/28/15-11-38-49-34.jpg,images/15-11-38-49-34.jpg,李莎旻子,https://www.ijq.tv/mingxing/14776386853927.html,https://image.ijq.tv/201610/28/15-11-38-49-34.jpg
虞书欣,Esther,欣欣,汉族,内地,1995-12-18,上海,168CM,,A型,双鱼座,新加坡拉萨尔艺术大学,演员,华策影视,虞书欣的新浪微博,《花落流年》《军师联盟》《一年级·毕业季》,赵志伟 李莎旻子 潘宥诚 陈信喆 刘嘉文 于济玮 王润泽,https://www.ijq.tv/file/upload/202101/13/14-33-29-70-1.png,images/14-33-29-70-1.png,虞书欣,https://www.ijq.tv/mingxing/14776373593926.html,https://www.ijq.tv/file/upload/202101/13/14-33-29-70-1.png
赵志伟,,,汉族,内地,1994-8-8,兰州,188CM,,A型,狮子座,上海戏剧学院,"演员,歌手",可米国际影视,赵志伟的新浪微博,《终极一班4》《刺客列传》,查杰 朱戬 李莎旻子 虞书欣 王润泽 潘宥诚 熊梓淇 陈信喆 于济玮 刘嘉文 倪言 彭昱畅,https://image.ijq.tv/201610/28/13-49-45-55-34.jpg,images/13-49-45-55-34.jpg,赵志伟,https://www.ijq.tv/mingxing/14776336163925.html,https://image.ijq.tv/201610/28/13-49-45-55-34.jpg
于谦,,"谦哥,于大爷,于老板",满族,内地,1969-1-24,北京,176CM,,A型,水瓶座,北京电影学院|北京市戏曲学校,"演员,主持人",中国国民党革命委员会,于谦的新浪微博,《我是黑社会》《义气千秋》《学电台》《双唱小曲》,郭德纲 郭麒麟（徒弟） 李咏 于思洋（儿子） 白慧明（夫人）,https://image.ijq.tv/201610/28/09-52-36-71-34.jpg,images/09-52-36-71-34.jpg,于谦,https://www.ijq.tv/mingxing/14776193893922.html,https://image.ijq.tv/201610/28/09-52-36-71-34.jpg
彭豆豆,DodoPaeng,,汉族,内地,1993-4-5,湖南长沙,168CM,45KG,A型,白羊座,北京电影学院,演员,罗晋工作室,彭豆豆的新浪微博,《女医·明妃传》《福根进城》,田一希,https://image.ijq.tv/201610/28/09-09-39-83-26.jpg,images/09-09-39-83-26.jpg,彭豆豆,https://www.ijq.tv/mingxing/14776169413921.html,https://image.ijq.tv/201610/28/09-09-39-83-26.jpg
龙政璇,,,汉族,内地,1993-10-27,上海,168CM,45KG,AB型,天蝎座,上海戏剧学院2011级表演系,演员,朴豫文化,龙政璇的新浪微博,《大仙衙门》《一粒红尘》,,https://image.ijq.tv/201610/27/15-49-18-82-19.png,images/15-49-18-82-19.png,龙政璇,https://www.ijq.tv/mingxing/14775545193920.html,https://image.ijq.tv/201610/27/15-49-18-82-19.png
田一希,Jasmine,,汉族,内地,1993-6-13,上海静安区,,45KG,B型,双子座,上海戏剧学院,演员,,田一希的新浪微博,《芈月传》《一代枭雄》,金瀚,https://image.ijq.tv/201610/27/11-56-14-61-26.jpg,images/11-56-14-61-26.jpg,田一希,https://www.ijq.tv/mingxing/14775404633919.html,https://image.ijq.tv/201610/27/11-56-14-61-26.jpg
崔志佳,,"佳佳,佳哥,佳爷",汉族,内地,1989-9-28,吉林省白城市,181CM,68KG,A型,天秤座,北京现代音乐学院（2010年）,演员,,崔志佳的新浪微博,《爱笑会议室》《煎饼侠》《欢乐喜剧人》,大鹏 常远 王宁 潘斌龙,https://image.ijq.tv/201610/27/09-33-33-22-34.jpg,images/09-33-33-22-34.jpg,崔志佳,https://www.ijq.tv/mingxing/14775319873918.html,https://image.ijq.tv/201610/27/09-33-33-22-34.jpg
梁博,,,汉族,内地,1991-3-25,吉林长春,173CM,65KG,A型,金牛座,吉林艺术学院流行音乐学院,"演员,歌手",少城时代|索尼音乐娱乐公司,梁博的新浪微博,《喜剧》《拥有》《颠倒梦想》《新的》《永不止步》《当我靠近你》《不知去向》《你的我的》《家园》《想你》,那英 张靓颖 胡夏,https://image.ijq.tv/201610/26/16-14-50-84-34.jpg,images/16-14-50-84-34.jpg,梁博,https://www.ijq.tv/mingxing/14774696363917.html,https://image.ijq.tv/201610/26/16-14-50-84-34.jpg
穆乐恩,leen Mu,,汉族,内地,1995-10-6,四川成都,163CM,45KG,A型,射手座,四川音乐学院,演员,,穆乐恩的新浪微博,《锦绣未央》《孤芳不自赏》,唐嫣,https://image.ijq.tv/201610/26/14-10-17-70-10.jpg,images/14-10-17-70-10.jpg,穆乐恩,https://www.ijq.tv/mingxing/14774621993916.html,https://image.ijq.tv/201610/26/14-10-17-70-10.jpg
王宁,,少王爷,汉族,内地,3-23（农历）,黑龙江省牡丹江市,173CM,56KG,A型,金牛座,北京电影学院,演员,北京开心麻花娱乐文化传媒有限公司,王宁的新浪微博,《废柴兄弟》《发条城市》《香瓜七兄弟》《乌龙山伯爵》《旋转卡门》《夏洛特烦恼》,艾伦 常远 沈腾 郑凯,https://image.ijq.tv/201610/26/13-53-57-70-34.jpg,images/13-53-57-70-34.jpg,王宁,https://www.ijq.tv/mingxing/14774612213915.html,https://image.ijq.tv/201610/26/13-53-57-70-34.jpg
李乔丹,Li Qiaodan,,汉族,内地,1990-3-8,山西太原,180CM,50KG,B型,双鱼座,北京服装学院,"演员,模特",,李乔丹的新浪微博,《盛势》,,https://image.ijq.tv/201610/26/13-27-45-69-35.jpg,images/13-27-45-69-35.jpg,李乔丹,https://www.ijq.tv/mingxing/14774595173914.html,https://image.ijq.tv/201610/26/13-27-45-69-35.jpg
龚俊,,,汉族,内地,1992-11-29,,185CM,70KG,,射手座,东华大学,"演员,模特",,龚俊的新浪微博,《盛势》,,https://image.ijq.tv/201610/26/10-39-40-56-35.jpg,images/10-39-40-56-35.jpg,龚俊,https://www.ijq.tv/mingxing/14774495263913.html,https://image.ijq.tv/201610/26/10-39-40-56-35.jpg
张新成,Steven Zhang,,汉族,内地,1995-8-24,湖北省荆州市,180CM,60KG,O型,处女座,中央戏剧学院,"演员,歌手",天娱传媒,张新成的新浪微博,《相爱穿梭千年2》《大宋少年志》《你好，旧时光》《让全世界都听见》《冰糖炖雪梨》,李欣燃 陆钧彦 周雨彤,https://image.ijq.tv/201610/25/15-12-48-46-26.jpg,images/15-12-48-46-26.jpg,张新成,https://www.ijq.tv/mingxing/14773793793912.html,https://image.ijq.tv/201610/25/15-12-48-46-26.jpg
程潇,성소|Cheng Xiao,春丽,汉族,内地,1998-7-15,深圳,165CM,45KG,B型,巨蟹座,,歌手,STARSHIP Entertainment|乐华娱乐,,《catchme》,赵嘉敏 丁泽仁,https://image.ijq.tv/201610/25/10-50-47-84-35.jpg,images/10-50-47-84-35.jpg,程潇,https://www.ijq.tv/mingxing/14773637983910.html,https://image.ijq.tv/201610/25/10-50-47-84-35.jpg
李欣燃,,,汉族,内地,1994-1-26,大连,169CM,45KG,AB型,水瓶座,中国传媒大学,演员,,李欣燃的新浪微博,《隐形的翅膀》《多情江山》,宋芸桦 佟梦实,https://image.ijq.tv/201610/24/16-55-17-24-26.jpg,images/16-55-17-24-26.jpg,李欣燃,https://www.ijq.tv/mingxing/14772964283909.html,https://image.ijq.tv/201610/24/16-55-17-24-26.jpg
彦希,Saixixi,彦晞,汉族,内地,1996-2-17,山东潍坊,188CM,70KG,B型,水瓶座,,"演员,模特",,彦希的新浪微博,《轩辕剑之汉之云》《逆袭之星途闪耀》,吾木提·吐尔逊,https://image.ijq.tv/201610/24/16-01-36-10-35.jpg,images/16-01-36-10-35.jpg,彦希,https://www.ijq.tv/mingxing/14772960493908.html,https://image.ijq.tv/201610/24/16-01-36-10-35.jpg
周洁琼,pinky,pinky,汉族,内地,1998-12-16,浙江台州,166CM,44KG,O型,射手座,首尔表演艺术高中,歌手,Pledis Entertainment,,《Crush》《PickMe》,,https://image.ijq.tv/201801/22/15-31-51-80-26.jpg,images/15-31-51-80-26.jpg,周洁琼,https://www.ijq.tv/mingxing/14772877533907.html,https://image.ijq.tv/201801/22/15-31-51-80-26.jpg
孙夕尧,손희영|Xi Yao Sun,Fish,汉族,内地,1992-12-13,河北,167CM,48KG,B型,射手座,中央戏剧学院,演员,北京紫微星空文化传媒有限公司,,《安娜的爱人》《灭罪师》,,https://image.ijq.tv/201610/24/10-19-16-48-35.jpg,images/10-19-16-48-35.jpg,孙夕尧,https://www.ijq.tv/mingxing/14772755073906.html,https://image.ijq.tv/201610/24/10-19-16-48-35.jpg
蔡珩,Julian,蔡盛,汉族,内地,1980-11-27,上海市,,,A型,射手座,中央戏剧学院,演员,,蔡珩的新浪微博,《夫妻那些事》《乱世佳人》《烽火佳人》《因为爱》,,https://image.ijq.tv/201610/22/12-30-31-84-19.png,images/12-30-31-84-19.png,蔡珩,https://www.ijq.tv/mingxing/14771105903905.html,https://image.ijq.tv/201610/22/12-30-31-84-19.png
张晶,zhangjing,,汉族,内地,1987-8-1,乌鲁木齐,180CM,70KG,AB型,狮子座,中国传媒大学,"演员,主持人,模特",,张晶的新浪微博,《铁血淞沪》《三少爷的剑》,朱雨辰,https://image.ijq.tv/201610/22/12-22-47-52-35.jpg,images/12-22-47-52-35.jpg,张晶,https://www.ijq.tv/mingxing/14771101473904.html,https://image.ijq.tv/201610/22/12-22-47-52-35.jpg
