中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
李沐宸,Daisy,李玉洁,汉族,内地,1993-8-17,上海,168CM,,,狮子座,,演员,,李沐宸的新浪微博,《鬼吹灯之黄皮子坟》《我的仙界学院》《电竞纪元》,徐正溪,https://image.ijq.tv/201905/24/15-52-25-57-53.jpg,images/15-52-25-57-53.jpg,李沐宸,https://www.ijq.tv/mingxing/15586833545808.html,https://image.ijq.tv/201905/24/15-52-25-57-53.jpg
徐正溪,JeremyJones,徐正曦,汉族,内地,1985-5-5,上海,184CM,70KG,O型,金牛座,上海戏剧学院表演04,演员,寰宇国际控股有限公,徐正溪的新浪微博,《独孤天下》《凤弈》《卫子夫》《爱情睡醒了》《夏家三千金》,唐嫣 刘诗诗,https://image.ijq.tv/201905/23/17-51-30-50-53.jpg,images/17-51-30-50-53.jpg,徐正溪,https://www.ijq.tv/mingxing/15586046415807.html,https://image.ijq.tv/201905/23/17-51-30-50-53.jpg
王九胜,,,汉族,内地,1974-4-14,河南省,177CM,70KG,B型,白羊座,河南大学,演员,,王九胜的新浪微博,《狄仁杰断案传奇水浒少年》《御前四宝》《江阴要塞》,,https://image.ijq.tv/201905/23/17-10-36-27-46.jpg,images/17-10-36-27-46.jpg,王九胜,https://www.ijq.tv/mingxing/15586026225806.html,https://image.ijq.tv/201905/23/17-10-36-27-46.jpg
奇凌,,,汉族,内地,,,180CM,63KG,,,,演员,,,《我要和你在一起》《诡域新娘》,,https://image.ijq.tv/201905/23/16-58-06-38-46.jpg,images/16-58-06-38-46.jpg,奇凌,https://www.ijq.tv/mingxing/15586012275805.html,https://image.ijq.tv/201905/23/16-58-06-38-46.jpg
马跃,,,汉族,内地,1965-07-16,西安,182CM,72KG,A型,巨蟹座,,演员,,,《这里的黎明静悄悄》《卡门》《弄臣》《两代风流》《腰缠万贯》《特区回旋曲》《火红的木棉花》《三月三》《一滴泉》《九华里防线》《天坑鹰猎》,许凯 苗圃,https://image.ijq.tv/201905/23/15-05-28-58-53.png,images/15-05-28-58-53.png,马跃,https://www.ijq.tv/mingxing/15585938075804.html,https://image.ijq.tv/201905/23/15-05-28-58-53.png
曹煜辰,,曹曦戈,汉族,内地,1993-3-15,,184CM,70KG,O型,双鱼座,中央戏剧学院,演员,,曹煜辰的新浪微博,《听雪楼》《大唐荣耀》《热血狂篮》,秦俊杰 付梦妮,https://image.ijq.tv/201905/23/13-49-09-59-46.jpg,images/13-49-09-59-46.jpg,曹煜辰,https://www.ijq.tv/mingxing/15585905025803.html,https://image.ijq.tv/201905/23/13-49-09-59-46.jpg
张洋,Zhang Yang,张淑婷,汉族,内地,1989-7-28,重庆黔江,167CM,46KG,,狮子座,北京电影学院进修表演专业,演员,北京艺鸣盛世文化传媒有限公司,张洋的新浪微博,《新还珠格格》《那些迷人的往事》《听雪楼》,,https://image.ijq.tv/201905/23/10-10-06-22-46.jpg,images/10-10-06-22-46.jpg,张洋,https://www.ijq.tv/mingxing/15585773935802.html,https://image.ijq.tv/201905/23/10-10-06-22-46.jpg
赵芮菡,,,汉族,内地,1996-2-6,,168CM,50KG,,水瓶座,北京电影学院,演员,欢瑞世纪,赵芮菡的新浪微博,《听雪楼》《天乩之天帝传说》《深宫碟影》,,https://image.ijq.tv/201905/22/17-07-05-87-46.jpg,images/17-07-05-87-46.jpg,赵芮菡,https://www.ijq.tv/mingxing/15585160125801.html,https://image.ijq.tv/201905/22/17-07-05-87-46.jpg
洪浚嘉,,洪顺辉,汉族,内地,1991-8-29,香港,185CM,70KG,,处女座,北京电影学院,演员,,洪浚嘉的新浪微博,《鲤鱼》《破冰行动》《北京遇上西雅图》《将夜》《外貌至上主义》,任达华 王劲松 周冬雨,https://image.ijq.tv/201905/21/18-09-07-48-47.png,images/18-09-07-48-47.png,洪浚嘉,https://www.ijq.tv/mingxing/15584315275800.html,https://image.ijq.tv/201905/21/18-09-07-48-47.png
林澄,,郭媛媛,汉族,内地,1992-7-4,,164CM,45KG,,巨蟹座,,"演员,模特",,林澄的新浪微博,《太古神王》《如懿传》《封神演义》,,https://image.ijq.tv/201905/21/17-02-59-24-46.jpg,images/17-02-59-24-46.jpg,林澄,https://www.ijq.tv/mingxing/15584292775799.html,https://image.ijq.tv/201905/21/17-02-59-24-46.jpg
张凌赫,,,汉族,内地,1997-12-30,,183CM,65KG,,射手座,,演员,众星时代,张凌赫的新浪微博,《少女大人》,陈瑶,https://image.ijq.tv/201905/20/16-01-34-24-53.jpg,images/16-01-34-24-53.jpg,张凌赫,https://www.ijq.tv/mingxing/15583392885798.html,https://image.ijq.tv/201905/20/16-01-34-24-53.jpg
安戈,,,汉族,内地,1992-7-30,,,,,,中央戏剧学院,演员,,安戈的新浪微博,《我只喜欢你》《花样年华》,吴倩,https://image.ijq.tv/201905/20/09-45-49-35-49.jpg,images/09-45-49-35-49.jpg,安戈,https://www.ijq.tv/mingxing/15583147925797.html,https://image.ijq.tv/201905/20/09-45-49-35-49.jpg
马栗,,,汉族,内地,1996-1-24,三明,165CM,45KG,A型,魔羯座,,演员,,马栗的新浪微博,《我只喜欢你》《奔腾岁月》,吴倩 赵志伟,https://image.ijq.tv/201905/14/14-38-00-88-53.jpg,images/14-38-00-88-53.jpg,马栗,https://www.ijq.tv/mingxing/15578157585796.html,https://image.ijq.tv/201905/14/14-38-00-88-53.jpg
杨棋珺,,,,内地,1993-8-25,湖南怀化,168CM,48KG,,天秤座,中央民族大学,演员,,杨棋珺的新浪微博,《石敢当之雄峙天东》《筑梦情缘》《飞虎队》,杨幂 霍建华,https://image.ijq.tv/201905/14/11-22-24-31-47.png,images/11-22-24-31-47.png,杨棋珺,https://www.ijq.tv/mingxing/15578039655795.html,https://image.ijq.tv/201905/14/11-22-24-31-47.png
张淞,,,汉族,内地,1995-5-28,青岛,183CM,65KG,,双子座,北京电影学院,演员,北京尚睿天地影视文化传媒有限公司,张淞的新浪微博,《筑梦情缘（又名巨匠）》《战金岭》《风暴舞》,杨幂 霍建华,https://image.ijq.tv/201905/13/17-45-51-35-47.png,images/17-45-51-35-47.png,张淞,https://www.ijq.tv/mingxing/15577407175794.html,https://image.ijq.tv/201905/13/17-45-51-35-47.png
缪海梅,,"话梅,梅梅",汉族,内地,1991-2-16,江苏如东县,172CM,50KG,B型,水瓶座,成都理工大学表演系本科,"演员,模特",北京京都世纪文化发展有限公司,缪海梅的新浪微博,《反恐特战队之天狼》《西施秘史》《大清宝典》,魏晨 杨旭文 代斯,https://image.ijq.tv/201905/05/16-41-56-18-47.png,images/16-41-56-18-47.png,缪海梅,https://www.ijq.tv/mingxing/15570456315792.html,https://image.ijq.tv/201905/05/16-41-56-18-47.png
徐美玲,,,汉族,内地,1958-11-28,北京,164CM,48KG,O型,射手座,中央戏曲学院,演员,国家京剧院,徐美玲的新浪微博,《致我们暖暖的小时光》《逆流而上的你》《夏家三千金》《爱情睡醒了》,明道 陈赫 秦焰,https://image.ijq.tv/201905/05/10-43-03-56-47.png,images/10-43-03-56-47.png,徐美玲,https://www.ijq.tv/mingxing/15570240835791.html,https://image.ijq.tv/201905/05/10-43-03-56-47.png
厉梦帆,,,汉族,内地,1995-8-25,温州,172CM,45KG,,处女座,中央戏剧学院,"演员,模特",华谊兄弟旗下艺人,厉梦帆的新浪微博,《致我们暖暖的小时光》,林一 邢菲,https://image.ijq.tv/201905/05/09-39-40-22-47.png,images/09-39-40-22-47.png,厉梦帆,https://www.ijq.tv/mingxing/15570203525790.html,https://image.ijq.tv/201905/05/09-39-40-22-47.png
李妮妮,,,汉族,内地,2008-3-23,山东,152CM,40KG,,白羊座,,演员,前 美代（北京）文化有限公司,李妮妮的新浪微博,《冰封侠2》《青春无季》《芈月传》,,https://image.ijq.tv/201904/29/11-02-42-71-47.png,images/11-02-42-71-47.png,李妮妮,https://www.ijq.tv/mingxing/15565069115789.html,https://image.ijq.tv/201904/29/11-02-42-71-47.png
曲双双,Aggie,曲翊宏,汉族,内地,5-24,山东烟台,168CM,46KG,,双子座,中央戏剧学院06级导演系表演专业本科,演员,盛夏星空影视传媒,曲双双的新浪微博,《铁在烧》《骄阳似我》《跑出一片天》,,https://image.ijq.tv/201904/18/09-34-58-59-46.jpg,images/09-34-58-59-46.jpg,曲双双,https://www.ijq.tv/mingxing/15555512895787.html,https://image.ijq.tv/201904/18/09-34-58-59-46.jpg
陶海,,坤,回族,内地,9-11,安徽,180CM,65KG,O型,处女座,北京电影学院,演员,北京君为文化传播有限公司,,《芳华》《如果可以这样爱》,佟大为,https://image.ijq.tv/201904/17/17-18-36-89-49.jpg,images/17-18-36-89-49.jpg,陶海,https://www.ijq.tv/mingxing/15554903915786.html,https://image.ijq.tv/201904/17/17-18-36-89-49.jpg
