中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
臧洪娜,,"正能娜,喜庆咖,萌娜,小胖妞儿",汉族,内地,1989-6-28,贵州,158CM,65KG,A型,巨蟹座,中国戏曲学院,"演员,主持人",上海耀客文化传媒有限公司,臧洪娜的新浪微博,《情定三生》《何以笙箫默》《千金女贼》,唐嫣,https://image.ijq.tv/201607/13/10-46-32-37-30.jpg,images/10-46-32-37-30.jpg,臧洪娜,https://www.ijq.tv/mingxing/457.html,https://image.ijq.tv/201607/13/10-46-32-37-30.jpg
朱一龙,yilong Zhu,龙龙，龙哥,汉族,内地,1988-4-16,武汉,180CM,62KG,O型,白羊座,北京电影学院2006级表演系本科,演员,北京东方飞云国际影视公司,朱一龙的新浪微博,《知否知否应是绿肥红瘦》《镇魂》《新边城浪子》《情定三生》《新萧十一郎》《家宴》,袁珊珊 杨净如 杨蓉 翟天临,https://image.ijq.tv/201905/16/15-13-22-24-49.jpg,images/15-13-22-24-49.jpg,朱一龙,https://www.ijq.tv/mingxing/455.html,https://image.ijq.tv/201905/16/15-13-22-24-49.jpg
章子怡,Zhang Ziyi,"子怡,紫衣,国际章",汉族,内地,1979-2-9,北京,166CM,46KG,B型,白羊座,中央戏剧学院,演员,WMA威廉莫里斯经纪公司,章子怡的新浪微博,《卧虎藏龙》《十面埋伏》《一代宗师》《太平轮》,周迅 巩俐 汪峰,https://image.ijq.tv/201911/28/10-03-14-97-46.jpg,images/10-03-14-97-46.jpg,章子怡,https://www.ijq.tv/mingxing/454.html,https://image.ijq.tv/201911/28/10-03-14-97-46.jpg
蒲巴甲,Purba Rgyal,悟泽·蒲巴甲,藏族,内地,1985-7-8,四川省阿坝藏族羌族自治州,179CM,65KG,AB型,巨蟹座,上海戏剧学院,"演员,歌手",,蒲巴甲的新浪微博,《喜玛拉雅王子》《战北平》《搏击第五空间》,江语晨,https://image.ijq.tv/201411/15/11-02-59-44-10.jpg,images/11-02-59-44-10.jpg,蒲巴甲,https://www.ijq.tv/mingxing/453.html,https://image.ijq.tv/201411/15/11-02-59-44-10.jpg
姜妍,,姜妍珈源,汉族,内地,02-19,大连,170CM,50KG,O型,双鱼座,北京电影学院,演员,北京丹丹百纳文化经纪有限公司,姜妍的新浪微博,《光阴的故事》《医馆笑传》《爱情回来了》,,https://image.ijq.tv/201504/22/16-23-00-80-7.jpg,images/16-23-00-80-7.jpg,姜妍,https://www.ijq.tv/mingxing/452.html,https://image.ijq.tv/201504/22/16-23-00-80-7.jpg
张佳宁,mr.ling,小宁子,汉族,内地,1989-5-26,吉林,165CM,52KG,A型,白羊座,中央戏剧学院表演系本科,演员,,张佳宁的新浪微博,《青年医生》《媳妇的美好时代》,王阳,https://image.ijq.tv/201609/23/15-29-02-74-26.jpg,images/15-29-02-74-26.jpg,张佳宁,https://www.ijq.tv/mingxing/448.html,https://image.ijq.tv/201609/23/15-29-02-74-26.jpg
张铎,,,汉族,内地,1979-11-6,哈尔滨,181CM,65KG,A型,天蝎座,上海戏剧学院,演员,北京鑫宝源影视投资有限公司,,《青年医生》《我的青春谁做主》,王阳,https://image.ijq.tv/201411/14/15-16-27-52-12.jpg,images/15-16-27-52-12.jpg,张铎,https://www.ijq.tv/mingxing/447.html,https://image.ijq.tv/201411/14/15-16-27-52-12.jpg
巍子,Wei Zi,王巍,汉族,内地,1956-2-25,宁夏,181CM,76KG,A型,双鱼座,中央戏剧学院,演员,,,《笑傲江湖》《打狗棍》《英雄祭》,,https://image.ijq.tv/201411/14/14-11-51-85-7.jpg,images/14-11-51-85-7.jpg,巍子,https://www.ijq.tv/mingxing/446.html,https://image.ijq.tv/201411/14/14-11-51-85-7.jpg
王传君,,,汉族,内地,1985-10-18,上海,187CM,78KG,,天秤座,上海戏剧学院,演员,,王传君的新浪微博,《爱情公寓系列》《爱情是从告白开始的》《网球王子》《乌鸦嘴妙女郎》,搭档孙艺洲 搭档娄艺潇 搭档卓文萱 搭档邓家佳 搭档邹涵虹,https://image.ijq.tv/201411/13/23-35-16-65-1.jpg,images/23-35-16-65-1.jpg,王传君,https://www.ijq.tv/mingxing/445.html,https://image.ijq.tv/201411/13/23-35-16-65-1.jpg
王雷,,,汉族,内地,1982-12-29,辽宁省大连市西岗区,185CM,75KG,,,中央戏剧学院,演员,,,《战旗》《金太狼的幸福生活》《杜拉拉之似水年华》《永不磨灭的番号》,搭档王媛可 搭档田家达 搭档宋丹丹,https://image.ijq.tv/201411/13/23-19-21-50-1.jpg,images/23-19-21-50-1.jpg,王雷,https://www.ijq.tv/mingxing/444.html,https://image.ijq.tv/201411/13/23-19-21-50-1.jpg
张丰毅,,,汉族,内地,1956-9-1,河南南阳,180CM,65KG,A型,处女座,北京电影学院,演员,,张丰毅的新浪微博,《武则天》《历史的天空》《岁月如金》,吕丽萍,https://image.ijq.tv/201703/13/16-23-38-41-19.png,images/16-23-38-41-19.png,张丰毅,https://www.ijq.tv/mingxing/443.html,https://image.ijq.tv/201703/13/16-23-38-41-19.png
井柏然,Jing Bo Ran,,汉族,内地,1989-4-19,沈阳,183CM,67KG,AB型,白羊座,沈阳外事服务学校,"演员,歌手",华谊兄弟时代文化经纪有限公司,井柏然的新浪微博,《微微一笑很倾城》《黄飞鸿之英雄有梦》《血滴子》《消失的子弹》,阮经天,https://image.ijq.tv/201704/08/11-08-39-20-19.png,images/11-08-39-20-19.png,井柏然,https://www.ijq.tv/mingxing/440.html,https://image.ijq.tv/201704/08/11-08-39-20-19.png
杨子姗,,姗姗,汉族,内地,1986-11-6,江苏南京,165CM,45KG,A型,天蝎座,南京艺术学院,"演员,歌手",北京普林赛斯文化传播有限责任公司,,《致我们终将逝去的青春》《街角的小王子》《恋爱恐慌症》《近在咫尺的爱恋》,赵薇 孙楠,https://image.ijq.tv/201804/05/10-28-58-39-1.jpg,images/10-28-58-39-1.jpg,杨子姗,https://www.ijq.tv/mingxing/439.html,https://image.ijq.tv/201804/05/10-28-58-39-1.jpg
杜江,,江江,汉族,内地,1985-9-10,山东,180CM,65KG,A型,白羊座,上海戏剧学院表演系2004级,演员,北京鑫宝源影视投资有限公司,,《青年医生》,霍思燕,https://image.ijq.tv/201801/12/16-14-32-79-39.jpg,images/16-14-32-79-39.jpg,杜江,https://www.ijq.tv/mingxing/437.html,https://image.ijq.tv/201801/12/16-14-32-79-39.jpg
王阳,Wayne,,汉族,内地,1978-3-13,哈尔滨,190CM,62KG,B型,双鱼座,上海戏剧学院表演系本科1998级,"演员,歌手",北京鑫宝源影视投资有限公司,王阳的新浪微博,《青年医生》《全程爱恋》《小爸妈》,同学张铎 搭档任重 搭档张俪,https://image.ijq.tv/201501/29/14-43-48-70-12.jpg,images/14-43-48-70-12.jpg,王阳,https://www.ijq.tv/mingxing/436.html,https://image.ijq.tv/201501/29/14-43-48-70-12.jpg
李溪芮,Sierra Lee,,汉族,内地,1990-11-26,上海,164CM,52KG,A型,水瓶座,中央民族大学,"演员,歌手",欢瑞世纪影视传媒股份有限公司,,《翻译官》《你是我的姐妹》,,https://image.ijq.tv/201411/11/13-10-25-19-12.jpg,images/13-10-25-19-12.jpg,李溪芮,https://www.ijq.tv/mingxing/435.html,https://image.ijq.tv/201411/11/13-10-25-19-12.jpg
田源,Tian Yuan,,汉族,内地,1983-07-14,河北省石家庄,177CM,78KG,B型,巨蟹座,中国传媒大学,"演员,主持人",湖南卫视有限公司,,《超萌英雄》《把爱带回家》,欧弟 汪涵,https://image.ijq.tv/201411/08/15-41-25-94-7.jpg,images/15-41-25-94-7.jpg,田源,https://www.ijq.tv/mingxing/433.html,https://image.ijq.tv/201411/08/15-41-25-94-7.jpg
张倬闻,,张小斌,汉族,内地,1986-2-28,辽宁沈阳,180CM,66KG,AB型,,中央戏剧学院05表演系本科,演员,简远信工作室,,《我们都是八零后》《穷孩子富孩子》《新还珠格格》,,https://image.ijq.tv/201502/26/15-22-20-90-7.jpg,images/15-22-20-90-7.jpg,张倬闻,https://www.ijq.tv/mingxing/432.html,https://image.ijq.tv/201502/26/15-22-20-90-7.jpg
于晓光,Yu Xiaoguang,于立桄,汉族,内地,1981-5-16,丹东市,185CM,77KG,A型,巨蟹座,中央戏剧学院表演系,演员,北京传奇时代影视文化传媒公司,于晓光的新浪微博,《我是太阳》《狼烟北平》《满仓进城》,车晓,https://image.ijq.tv/201411/08/14-57-30-16-14.jpg,images/14-57-30-16-14.jpg,于晓光,https://www.ijq.tv/mingxing/431.html,https://image.ijq.tv/201411/08/14-57-30-16-14.jpg
车晓,,,汉族,内地,1982-6-12,北京,170CM,50KG,B型,金牛座,北京电影学院表演系,演员,明路文化传媒,车晓的新浪微博,《加油吧实习生》,关悦,https://image.ijq.tv/201411/08/14-05-12-76-14.jpg,images/14-05-12-76-14.jpg,车晓,https://www.ijq.tv/mingxing/429.html,https://image.ijq.tv/201411/08/14-05-12-76-14.jpg
奇道,qidao,亓亮,汉族,内地,1975-1-26,安徽阜阳,180CM,70KG,AB型,水瓶座,中央戏剧学院表演系97本科,演员,CSE中星娱乐公司,,《雷雨》《无常女吊》《可可西里》《关中秘事》,王媛可,https://image.ijq.tv/201411/05/16-42-16-13-10.jpg,images/16-42-16-13-10.jpg,奇道,https://www.ijq.tv/mingxing/428.html,https://image.ijq.tv/201411/05/16-42-16-13-10.jpg
周韵,,周斯拉,汉族,内地,1978-12-17,浙江省温州市,167CM,51KG,AB型,射手座,中央戏剧学院,演员,,,《花灿烂》《张爱玲》《让子弹飞》,姜文,https://image.ijq.tv/201411/05/16-17-19-91-7.jpg,images/16-17-19-91-7.jpg,周韵,https://www.ijq.tv/mingxing/427.html,https://image.ijq.tv/201411/05/16-17-19-91-7.jpg
傅淼,,,满族,内地,1980-8-11,青岛市,165CM,45KG,B型,狮子座,上海戏剧学院,"演员,主持人",,,《白蛇后传》《京华烟云》《良心》,李呈媛,https://image.ijq.tv/201411/05/14-45-05-57-8.jpg,images/14-45-05-57-8.jpg,傅淼,https://www.ijq.tv/mingxing/426.html,https://image.ijq.tv/201411/05/14-45-05-57-8.jpg
秦海璐,Amanda,,汉族,内地,1978-8-11,营口市,165CM,48KG,A型,狮子座,中央戏剧学院,演员,北京骏起菲阳文化传媒有限公司,,《亲爱的，你在哪里》《白鹿原》《幸福稍后再播》《红高粱》,王新军 王雷 张铎,https://image.ijq.tv/201501/21/10-14-41-97-1.jpg,images/10-14-41-97-1.jpg,秦海璐,https://www.ijq.tv/mingxing/425.html,https://image.ijq.tv/201501/21/10-14-41-97-1.jpg
倪虹洁,,猫猫,汉族,内地,1978-6-9,江苏常熟,166CM,48KG,O型,双子座,上海同济大学经济信息管理专业,演员,倪虹洁工作室,倪虹洁的新浪微博,《武林外传》《全民目击》《蓝色骨头》,王媛可,https://image.ijq.tv/201501/22/13-25-38-95-10.jpg,images/13-25-38-95-10.jpg,倪虹洁,https://www.ijq.tv/mingxing/424.html,https://image.ijq.tv/201501/22/13-25-38-95-10.jpg
赵文卓,Chiu Man-Cheuk,"赵卓,卓卓",汉族,内地,1972-4-10,哈尔滨,176CM,72KG,A型,白羊座,北京体育大学,演员,满天星艺人明星经纪公司,赵文卓的新浪微博,《黄飞鸿》《苏乞儿》《断刀客》《风云》《铁血红安》,甄子丹,https://image.ijq.tv/201411/04/13-44-45-80-8.jpg,images/13-44-45-80-8.jpg,赵文卓,https://www.ijq.tv/mingxing/423.html,https://image.ijq.tv/201411/04/13-44-45-80-8.jpg
