中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
黄薇,,,汉族,内地,1-18,湖南岳阳,167CM,,B型,金牛座,中央戏剧学院,演员,,《话剧浪漫的时光》《日出》《公民》,何冰 谷智鑫 倪大红,https://image.ijq.tv/201608/03/17-34-22-27-28.jpg,images/17-34-22-27-28.jpg,黄薇,https://www.ijq.tv/mingxing/2380.html,https://image.ijq.tv/201608/03/17-34-22-27-28.jpg,
王豪,Harper,豪仔,汉族,内地,1982-6-28,山东省青岛,164CM,50KG,AB型,金牛座,上海戏剧学院,演员,星璨（上海）文化传媒有限公司,《最佳前男友》,,https://image.ijq.tv/201506/04/10-27-39-20-12.jpg,images/10-27-39-20-12.jpg,王豪,https://www.ijq.tv/mingxing/2379.html,https://image.ijq.tv/201506/04/10-27-39-20-12.jpg,王豪的新浪微博
宫正楠,Steven,宫翔熙,汉族,内地,1984-10-17,山东烟台,182CM,65KG,B型,狮子座,北京电影学院表演系,"演员,模特",,《最佳前男友》《花千骨》,,https://image.ijq.tv/201506/04/10-00-46-66-12.jpg,images/10-00-46-66-12.jpg,宫正楠,https://www.ijq.tv/mingxing/2378.html,https://image.ijq.tv/201506/04/10-00-46-66-12.jpg,宫正楠的新浪微博
李彬,Libin,北李,汉族,内地,5-21,河北省衡水市安平县,175CM,62KG,B型,双子座,解放军艺术学院,"演员,主持人",,《明星同乐会》《超级大赢家》《综艺黄金档》,搭档高亚麟,https://image.ijq.tv/201506/03/16-22-03-69-10.jpg,images/16-22-03-69-10.jpg,李彬,https://www.ijq.tv/mingxing/2377.html,https://image.ijq.tv/201506/03/16-22-03-69-10.jpg,李彬的新浪微博
石筱群,Shi Xiao Qun,"群哥,石爷,群小妞",汉族,内地,1980-12-24,浦江,167CM,47KG,O型,魔羯座,浙江省艺术学校,"演员,歌手",石筱群工作室,《无心法师》《旋风少女》《武神赵子龙》《风中奇缘》,陈瑶,https://image.ijq.tv/201506/03/16-25-06-89-8.jpg,images/16-25-06-89-8.jpg,石筱群,https://www.ijq.tv/mingxing/2376.html,https://image.ijq.tv/201506/03/16-25-06-89-8.jpg,石筱群的新浪微博
王彦霖,,,汉族,内地,1989-7-28,辽宁鞍山,184CM,72KG,B型,狮子座,上海戏剧学院,演员,,《我的灿烂人生》《千金女贼》《无心法师》,叶一云,https://image.ijq.tv/201506/03/15-57-35-72-14.png,images/15-57-35-72-14.png,王彦霖,https://www.ijq.tv/mingxing/2375.html,https://image.ijq.tv/201506/03/15-57-35-72-14.png,王彦霖的新浪微博
陈瑶,Sebrina,,汉族,内地,1994-10-31,北京,168CM,46KG,A型,处女座,北京电影学院,演员,上海唐人电影制作有限公司,《橙红年代》《致我们终将逝去的青春》《无心法师》《青丘狐传说》,金星 韩东君,https://image.ijq.tv/201512/12/22-42-30-55-1.jpg,images/22-42-30-55-1.jpg,陈瑶,https://www.ijq.tv/mingxing/2374.html,https://image.ijq.tv/201512/12/22-42-30-55-1.jpg,陈瑶的新浪微博
程前,,,汉族,内地,1963-9-3,北京,178CM,68KG,B型,处女座,,"演员,主持人",,《玫瑰炒肉丝》,,https://image.ijq.tv/201506/03/14-53-27-14-14.png,images/14-53-27-14-14.png,程前,https://www.ijq.tv/mingxing/2373.html,https://image.ijq.tv/201506/03/14-53-27-14-14.png,
侍宣如,,,汉族,内地,1991-12-16,北京,167CM,48KG,B型,天蝎座,北京电影学院,"演员,歌手",,《天边的孩子》,杜海涛,https://image.ijq.tv/201506/03/11-25-20-28-8.jpg,images/11-25-20-28-8.jpg,侍宣如,https://www.ijq.tv/mingxing/2372.html,https://image.ijq.tv/201506/03/11-25-20-28-8.jpg,侍宣如的新浪微博
王源,Roy,"源哥,源源,王天龙,",汉族,内地,2000-11-8,重庆,175CM,53KG,A型,天蝎座,伯克利音乐学院,"演员,歌手,主持人",北京时代峰峻文化艺术发展公司,《爵迹》《超少年密码》《诛仙青云志》,易烊千玺 王俊凯,https://image.ijq.tv/201911/25/11-20-23-85-46.jpg,images/11-20-23-85-46.jpg,王源,https://www.ijq.tv/mingxing/2371.html,https://image.ijq.tv/201911/25/11-20-23-85-46.jpg,王源的新浪微博
