中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
罗昱焜,,,汉族,内地,1992-4-27,山东淄博,170CM,49KG,B型,金牛座,北京电影学院,演员,,罗昱焜的新浪微博,《爷们儿》《鹰舞剑锋》《我是你的眼》,张嘉译,https://image.ijq.tv/201502/11/14-35-39-92-8.jpg,images/14-35-39-92-8.jpg,罗昱焜,https://www.ijq.tv/mingxing/1223.html,https://image.ijq.tv/201502/11/14-35-39-92-8.jpg
吴卓翰,Andrew Wu,吴庆哲,汉族,内地,1978-3-27,辽宁省大连市,180CM,70KG,A型,白羊座,大连大学,"演员,模特",852制作经纪有限公司,吴卓翰的新浪微博,《风中奇缘》《小鱼儿与花无缺》,陈键锋,https://image.ijq.tv/201502/11/14-16-44-21-12.jpg,images/14-16-44-21-12.jpg,吴卓翰,https://www.ijq.tv/mingxing/1221.html,https://image.ijq.tv/201502/11/14-16-44-21-12.jpg
梁晶晶,,梁姝,汉族,内地,1987-4-11,江苏,168CM,45KG,O型,白羊座,四川音乐学院,演员,长城影视签约艺人,梁晶晶的新浪微博,《隋唐英雄》,搭档余少群,https://image.ijq.tv/201502/11/14-20-16-44-10.jpg,images/14-20-16-44-10.jpg,梁晶晶,https://www.ijq.tv/mingxing/1222.html,https://image.ijq.tv/201502/11/14-20-16-44-10.jpg
赵芮,Zhaorui,,汉族,内地,1973-9-4,黑龙江,168CM,53KG,AB型,处女座,中央戏剧学院表演系,演员,北京典范文化传媒有限公司,,《大境门》《紫檀王》《传奇》《大校的女儿》,搭档闫学晶,https://image.ijq.tv/201502/11/13-41-14-57-10.jpg,images/13-41-14-57-10.jpg,赵芮,https://www.ijq.tv/mingxing/1220.html,https://image.ijq.tv/201502/11/13-41-14-57-10.jpg
田雨晴,Christina,,汉族,内地,4-25,青岛,164CM,46KG,O型,金牛座,青岛话剧院,演员,小马奔腾演艺文化经纪有限公司,田雨晴的新浪微博,《妻子不设防》《四手妙弹》《钢铁年代》,曾黎,https://image.ijq.tv/201502/11/11-38-25-74-8.jpg,images/11-38-25-74-8.jpg,田雨晴,https://www.ijq.tv/mingxing/1219.html,https://image.ijq.tv/201502/11/11-38-25-74-8.jpg
杨阳,Athena,,汉族,内地,,北京,164CM,48KG,B型,处女座,中央戏剧学院,"演员,主持人",,,《王大花的革命生涯》《疯狂的背后》《凰图腾》,,https://image.ijq.tv/201502/11/10-38-50-92-14.jpg,images/10-38-50-92-14.jpg,杨阳,https://www.ijq.tv/mingxing/1217.html,https://image.ijq.tv/201502/11/10-38-50-92-14.jpg
金泰希,김태희|Kim Tae-Hee,金泰熙,,内地,1980-3-29,韩国釜山,162CM,45KG,O型,白羊座,首尔大学,演员,LUA娱乐,金泰希的新浪微博,《书圣王羲之》,男友郑智薰 弟弟李莞,https://image.ijq.tv/201502/11/10-45-16-49-8.jpg,images/10-45-16-49-8.jpg,金泰希,https://www.ijq.tv/mingxing/1218.html,https://image.ijq.tv/201502/11/10-45-16-49-8.jpg
李明珠,Li mingzhu,李春嫒,汉族,内地,1-2,山东淄博,160CM,43KG,B型,处女座,北京电影学院,演员,小也神影视春嫒工作室,李明珠的新浪微博,《王大花的革命生涯》,,https://image.ijq.tv/201502/11/10-27-53-52-14.jpg,images/10-27-53-52-14.jpg,李明珠,https://www.ijq.tv/mingxing/1216.html,https://image.ijq.tv/201502/11/10-27-53-52-14.jpg
关悦,Guan Yue,,满族,内地,1979-3-6,吉林省长春,166CM,47KG,B型,双鱼座,北京电影学院表演系,"演员,歌手",,,《神探狄仁杰3》《石敢当之雄峙天东》,丈夫佟大为 密友董璇 搭档宋丹丹 搭档梁冠华 同学车晓,https://image.ijq.tv/201502/10/17-00-51-51-14.jpg,images/17-00-51-51-14.jpg,关悦,https://www.ijq.tv/mingxing/1213.html,https://image.ijq.tv/201502/10/17-00-51-51-14.jpg
张子健,,张建新,汉族,内地,1968-10-28,天津,183CM,75KG,B型,天蝎座,北京电影学院,"演员,主持人",,,《甘十九妹》《神探狄仁杰》《英雄猎鹰1949》《飞虎神鹰》,旧爱李婷 好友董璇 好友曲栅栅 同学张嘉译 同学钱雁秋,https://image.ijq.tv/201608/30/14-56-09-84-28.jpg,images/14-56-09-84-28.jpg,张子健,https://www.ijq.tv/mingxing/1212.html,https://image.ijq.tv/201608/30/14-56-09-84-28.jpg
