中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
袁百梓卉,,,汉族,内地,1993-2-27,北京,170CM,45KG,A型,双鱼座,北京电影学院2011级本科,演员,泰洋川禾,袁百梓卉的新浪微博,《索命暹罗之按摩师》《大侠日天》《春风十里不如你》,周冬雨,https://image.ijq.tv/201707/24/11-19-42-24-19.jpg,images/11-19-42-24-19.jpg,袁百梓卉,https://www.ijq.tv/mingxing/15008663424471.html,https://image.ijq.tv/201707/24/11-19-42-24-19.jpg
曾琦,,,汉族,内地,1992-10-2,北京,167CM,48KG,O型,天秤座,北京电影学院,演员,,曾琦的新浪微博,《初恋爱》,祝绪丹,https://image.ijq.tv/201707/24/11-12-49-68-26.jpg,images/11-12-49-68-26.jpg,曾琦,https://www.ijq.tv/mingxing/15008659454472.html,https://image.ijq.tv/201707/24/11-12-49-68-26.jpg
罗悠月,,,汉族,内地,2000-10-15,辽宁,168CM,45KG,A型,天秤座,北京电影学院,演员,,罗悠月的新浪微博,《里耶情简》《全民目击》《九州天空城》《春风十里不如你》,周冬雨,https://image.ijq.tv/201707/24/10-18-42-11-19.jpg,images/10-18-42-11-19.jpg,罗悠月,https://www.ijq.tv/mingxing/15008625304469.html,https://image.ijq.tv/201707/24/10-18-42-11-19.jpg
李东阳,Young,"东阳,李坤鹏",,内地,1999-1-23,山东省威海市,183CM,,AB型,水瓶座,吉林艺术学院表演专业,演员,柒号传媒,李东阳的新浪微博,《下一站大明星》《初恋爱》《叶落沐扇》,祝绪丹,https://image.ijq.tv/201707/24/10-36-16-53-26.jpg,images/10-36-16-53-26.jpg,李东阳,https://www.ijq.tv/mingxing/15008608314470.html,https://image.ijq.tv/201707/24/10-36-16-53-26.jpg
翟璘,,,汉族,内地,1996-5-17,吉林,169CM,48KG,B型,巨蟹座,中央戏剧学院,演员,北京东洋天映影视文化有限公司,翟璘的新浪微博,《萌妃驾到》,汪东城 金晨,https://image.ijq.tv/201707/24/09-44-09-65-26.jpg,images/09-44-09-65-26.jpg,翟璘,https://www.ijq.tv/mingxing/15008593784468.html,https://image.ijq.tv/201707/24/09-44-09-65-26.jpg
靳梦佳,JIN MENG YAO,,汉族,内地,1993-6-5,武汉,166CM,45KG,A型,双子座,武汉大学,主持人,,靳梦佳的新浪微博,《娱乐急先锋》《歌手》《中餐厅》,赵薇,https://image.ijq.tv/201707/22/16-54-14-51-26.jpg,images/16-54-14-51-26.jpg,靳梦佳,https://www.ijq.tv/mingxing/15007117914467.html,https://image.ijq.tv/201707/22/16-54-14-51-26.jpg
方川,,,汉族,内地,1989-11-30,江西南昌,168CM,45KG,A型,射手座,上海戏剧学院导演系本科,演员,,方川的新浪微博,《红色通道》《铁血军歌》《角力之城》《三八线》《春风十里不如你》,周冬雨,https://image.ijq.tv/201707/22/16-08-25-15-19.jpg,images/16-08-25-15-19.jpg,方川,https://www.ijq.tv/mingxing/15007104404465.html,https://image.ijq.tv/201707/22/16-08-25-15-19.jpg
张佑天,Jacky,"祝钒刚,张又天",汉族,内地,1979-8-22,加拿大,184CM,75KG,O型,狮子座,温哥华兰加拉学院,"演员,歌手",华艺娱乐经济,张佑天的新浪微博,《爱情魔发师》《幸福蒲公英》《天国的嫁衣》《王子咖啡店》,搭档杨玏,https://image.ijq.tv/201707/22/15-53-42-33-10.jpg,images/15-53-42-33-10.jpg,张佑天,https://www.ijq.tv/mingxing/15007099864466.html,https://image.ijq.tv/201707/22/15-53-42-33-10.jpg
李嘉慧,,,汉族,内地,1998-9-7,北京,168CM,42KG,A型,处女座,北京电影学院,演员,欢瑞世纪,李嘉慧的新浪微博,,于正,https://image.ijq.tv/201707/22/15-04-39-35-26.jpg,images/15-04-39-35-26.jpg,李嘉慧,https://www.ijq.tv/mingxing/15007057744464.html,https://image.ijq.tv/201707/22/15-04-39-35-26.jpg
赵露思,,,汉族,内地,1998-11-9,成都,165CM,42KG,AB型,魔羯座,中国台湾明道大学,演员,天津银河酷娱文化传媒有限公司,赵露思的新浪微博,《天雷一部之春花秋月》《小白招亲》《青囊传》《最动听的事》《三千鸦杀》《哦！我的皇帝陛下》,关晓彤 李宏毅 吴俊余 姜嫄,https://image.ijq.tv/201707/21/16-17-04-55-26.jpg,images/16-17-04-55-26.jpg,赵露思,https://www.ijq.tv/mingxing/15006230934463.html,https://image.ijq.tv/201707/21/16-17-04-55-26.jpg
