中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
刘恩佑,Enyou Liu,,汉族,内地,1985-03-17,云南省昆明市,180CM,74KG,A型,双鱼座,北京电影学院2004级,演员,,刘恩佑的新浪微博,《煮妇神探》《淑女之家》《精忠岳飞》《擒蛇》,叶童,https://image.ijq.tv/201703/14/13-27-49-71-19.png,images/13-27-49-71-19.png,刘恩佑,https://www.ijq.tv/mingxing/744.html,https://image.ijq.tv/201703/14/13-27-49-71-19.png
何杜娟,,,汉族,内地,1987.5.18（农历四-廿一）,广东河源市连平县大湖镇,168CM,45KG,A型,金牛座,北京电影学院继续教育学院,演员,北京星美千易演艺经纪有限公司,,,好友思漩 搭档余少群 搭档刘烨 搭档宋洋 搭档蒲巴甲,https://image.ijq.tv/201412/18/14-16-18-67-14.jpg,images/14-16-18-67-14.jpg,何杜娟,https://www.ijq.tv/mingxing/743.html,https://image.ijq.tv/201412/18/14-16-18-67-14.jpg
郭涛,Tao Guo,,汉族,内地,1969-12-17,陕西西安,180CM,68KG,O型,射手座,中央戏剧学院,演员,,,《还是夫妻》《黄金大劫案》《高兴》《活着》,妻子李燃 妹妹郭月,https://image.ijq.tv/201501/17/11-32-04-29-12.jpg,images/11-32-04-29-12.jpg,郭涛,https://www.ijq.tv/mingxing/741.html,https://image.ijq.tv/201501/17/11-32-04-29-12.jpg
于滨,Yu bin,,汉族,内地,1978-11-19,天津,178CM,68KG,A型,天蝎座,北京电影学院,演员,高希希工作室,于滨的新浪微博,《马上天下》《光荣岁月》《美丽鲜花在开放》《三国》《刀尖上行走》《血战长空》,搭档李彦希,https://image.ijq.tv/201506/24/09-10-22-11-8.jpg,images/09-10-22-11-8.jpg,于滨,https://www.ijq.tv/mingxing/742.html,https://image.ijq.tv/201506/24/09-10-22-11-8.jpg
陈月末,Chen Yuemo,"月末,末末",汉族,内地,1982-7-29,北京,176CM,65KG,B型,狮子座,,演员,,陈月末的新浪微博,《正者无敌》《义者无敌》《饭局也疯狂》《养母》《大宋女镖师》《老农民》,父子陈宝国,https://image.ijq.tv/201503/23/16-12-51-50-10.jpg,images/16-12-51-50-10.jpg,陈月末,https://www.ijq.tv/mingxing/739.html,https://image.ijq.tv/201503/23/16-12-51-50-10.jpg
胡军,Hujun,,满族,内地,1968-3-18,北京,185CM,70KG,O型,,中央戏剧学院本科班,演员,北京拾捌文化经纪有限公司,胡军的新浪微博,《蓝宇》《天龙八部》《赤壁》《十月围城》《好奇害死猫》《机器侠》,父亲胡宝善 妻子卢芳 密友刘嘉玲 搭档王学圻 搭档刘德华 搭档姜文 搭档陈道明 搭档赵薇 搭档何琳,https://image.ijq.tv/201504/27/13-46-40-71-10.jpg,images/13-46-40-71-10.jpg,胡军,https://www.ijq.tv/mingxing/738.html,https://image.ijq.tv/201504/27/13-46-40-71-10.jpg
刘钇彤,yita,,汉族,内地,1985-3-23,黑龙江省哈尔滨市,164CM,45KG,B型,白羊座,解放军艺术学院10级,"演员,歌手",,,《匹夫英雄》《京华烟云》《甄嬛传》《福根进城》,,https://image.ijq.tv/201501/19/10-30-59-46-8.jpg,images/10-30-59-46-8.jpg,刘钇彤,https://www.ijq.tv/mingxing/737.html,https://image.ijq.tv/201501/19/10-30-59-46-8.jpg
郭京飞,,,汉族,内地,1979-7-2,北京市朝阳区,178CM,70KG,AB型,巨蟹座,上海戏剧学院,演员,北京拾捌文化经纪有限公司,,《大男当婚》《龙门镖局》《防火墙5788》《都挺好》,妻子鲍莉 搭档朱雨辰 搭档钱芳 大姨子鲍蕾 连襟陆毅,https://image.ijq.tv/201412/17/16-09-54-89-14.jpg,images/16-09-54-89-14.jpg,郭京飞,https://www.ijq.tv/mingxing/736.html,https://image.ijq.tv/201412/17/16-09-54-89-14.jpg
林源,,林园,汉族,内地,1989-3-15,北京,165CM,49KG,A型,金牛座,北京电影学院,演员,慈文传媒集团,,《华胥引》《我的青春谁做主》,,https://image.ijq.tv/201412/17/15-22-02-15-11.jpg,images/15-22-02-15-11.jpg,林源,https://www.ijq.tv/mingxing/734.html,https://image.ijq.tv/201412/17/15-22-02-15-11.jpg
应昊茗,Hanson,应俊,汉族,内地,1986-6-25,浙江宁波,182CM,70KG,B型,巨蟹座,北京中北国际演艺专修学校,演员,欢瑞世纪—阿诺工作室,,《古剑奇谭》《极品新娘》,搭档陈伟霆 搭档李易峰,https://image.ijq.tv/201503/09/17-06-31-74-14.jpg,images/17-06-31-74-14.jpg,应昊茗,https://www.ijq.tv/mingxing/733.html,https://image.ijq.tv/201503/09/17-06-31-74-14.jpg
张静初,,,汉族,内地,1980-2-2,福建省三明市永安市,165CM,47KG,B型,金牛座,中央戏剧学院1997级导演系,演员,,,《孔雀》《花腰新娘》《芳香之旅》《红河》《门徒》,搭档朱珠 搭档吴克羣 搭档潘粤明 搭档林宥嘉,https://image.ijq.tv/201412/17/13-28-41-58-13.jpg,images/13-28-41-58-13.jpg,张静初,https://www.ijq.tv/mingxing/731.html,https://image.ijq.tv/201412/17/13-28-41-58-13.jpg
胡龄萌,serena Hu,胡桑,汉族,内地,1988-11-10,湖南常德,168CM,48KG,O型,天蝎座,中央戏剧学院,演员,,胡龄萌的新浪微博,《花红花火》,,https://image.ijq.tv/201412/17/11-49-23-56-12.jpg,images/11-49-23-56-12.jpg,胡龄萌,https://www.ijq.tv/mingxing/730.html,https://image.ijq.tv/201412/17/11-49-23-56-12.jpg
姬他,,,汉族,内地,1981-7-23,陕西西安,181CM,67KG,B型,狮子座,北京电影学院,演员,SMG尚世影业,姬他的新浪微博,《花红花火》《白鹿原》,搭档王鸥 经纪人孟久童,https://image.ijq.tv/201412/17/11-16-10-43-12.jpg,images/11-16-10-43-12.jpg,姬他,https://www.ijq.tv/mingxing/729.html,https://image.ijq.tv/201412/17/11-16-10-43-12.jpg
王鸥,Angel,,汉族,内地,1982-10-28,广西壮族自治区南宁市,168CM,47KG,B型,天蝎座,中央戏剧学院,"演员,主持人",,王鸥的新浪微博,《琅琊榜》《伪装者》《花红花火》《推手》,靳东 王凯,https://image.ijq.tv/201912/11/11-28-37-59-46.jpg,images/11-28-37-59-46.jpg,王鸥,https://www.ijq.tv/mingxing/728.html,https://image.ijq.tv/201912/11/11-28-37-59-46.jpg
杨婷婷,Ytingting,,汉族,内地,1983-7-10,湖北,162CM,45KG,A型,巨蟹座,上海师范大学影视学院,演员,,杨婷婷的新浪微博,《广告风云》《中国往事》《娘家的故事》,搭档陈昭荣,https://image.ijq.tv/201601/09/09-23-43-34-10.jpg,images/09-23-43-34-10.jpg,杨婷婷,https://www.ijq.tv/mingxing/727.html,https://image.ijq.tv/201601/09/09-23-43-34-10.jpg
邬靖靖,,靖靖,汉族,内地,1991-6-6,浙江省诸暨市,169CM,48KG,O型,双子座,中国传媒大学南广学院,演员,京都世纪文化,邬靖靖的新浪微博,《西施秘史》《南国有佳人》《大唐女巡按》《杨贵妃秘史》,姑父尤小刚,https://image.ijq.tv/201501/19/13-40-33-77-8.jpg,images/13-40-33-77-8.jpg,邬靖靖,https://www.ijq.tv/mingxing/725.html,https://image.ijq.tv/201501/19/13-40-33-77-8.jpg
杨雪,,,汉族,内地,1980-10-16,北京,169CM,47KG,O型,,北京电影学院,演员,,,《信者无敌》,丈夫赵海 搭档刘诗诗 搭档耿乐,https://image.ijq.tv/201503/16/12-48-22-24-10.jpg,images/12-48-22-24-10.jpg,杨雪,https://www.ijq.tv/mingxing/724.html,https://image.ijq.tv/201503/16/12-48-22-24-10.jpg
李宇菲,Becki,"菲儿,乖宝",汉族,内地,1987-03-13,北京,167CM,44KG,A型,双鱼座,中央戏剧学院,演员,,李宇菲的新浪微博,《街头之王》,搭档周显欣,https://image.ijq.tv/201412/16/13-47-49-36-14.jpg,images/13-47-49-36-14.jpg,李宇菲,https://www.ijq.tv/mingxing/723.html,https://image.ijq.tv/201412/16/13-47-49-36-14.jpg
周显欣,,,汉族,内地,2-19,贵州省贵阳市,168CM,52KG,B型,水瓶座,华西医科大学|中央戏剧学院,"演员,其他",,,《高考1977》《红粉世家》《意外来客》,搭档孙海英,https://image.ijq.tv/201412/16/13-29-42-78-14.jpg,images/13-29-42-78-14.jpg,周显欣,https://www.ijq.tv/mingxing/722.html,https://image.ijq.tv/201412/16/13-29-42-78-14.jpg
张芝华,,,汉族,内地,1958-10-19,上海,160CM,51KG,A型,金牛座,,演员,,,《天堂的欲望》《好事多磨》《女大当婚》《忘不了你》,,https://image.ijq.tv/201412/16/12-16-44-68-13.jpg,images/12-16-44-68-13.jpg,张芝华,https://www.ijq.tv/mingxing/721.html,https://image.ijq.tv/201412/16/12-16-44-68-13.jpg
馨子,,,汉族,内地,1985-11-30,上海,167CM,52KG,B型,射手座,同济大学表演系,演员,,馨子的新浪微博,《天堂的欲望》《红苹果乐园》《百万新娘》《活佛济公》《回家的诱惑》《薛平贵与王宝钏》,好友陈彦妃 好友胡静 搭档张倬闻,https://image.ijq.tv/201412/16/11-38-20-89-13.jpg,images/11-38-20-89-13.jpg,馨子,https://www.ijq.tv/mingxing/720.html,https://image.ijq.tv/201412/16/11-38-20-89-13.jpg
范明,Ming Fan,,汉族,内地,1964-10-12,江苏省徐州市鼓楼区,178CM,72KG,B型,天秤座,解放军艺术学院,演员,济南星视广告传媒有限公司,范明的新浪微博,《爱情碟中谍》《炊事班的故事》《武林外传》,陶慧敏,https://image.ijq.tv/201501/28/14-44-37-98-8.jpg,images/14-44-37-98-8.jpg,范明,https://www.ijq.tv/mingxing/719.html,https://image.ijq.tv/201501/28/14-44-37-98-8.jpg
王一楠,,王霞,汉族,内地,1981-9-12,云南,168CM,45KG,B型,处女座,上海戏剧学院表演系95级,"演员,主持人",北京华谊兄弟文化经纪有限公司,王一楠的新浪微博,《爱情碟中谍》《瞧这一家子》《你好乔安》,老公高鑫,https://image.ijq.tv/201608/04/09-43-19-10-19.png,images/09-43-19-10-19.png,王一楠,https://www.ijq.tv/mingxing/718.html,https://image.ijq.tv/201608/04/09-43-19-10-19.png
高伟光,Vengo,,汉族,内地,1983-1-16,黑龙江密山,191CM,79KG,A型,水瓶座,中央戏剧学院,"演员,歌手",嘉行天下,高伟光的新浪微博,《蜀山战纪之剑侠传奇》《班淑传奇》《偏偏喜欢你》《山海经之赤影传说》,李易峰,https://image.ijq.tv/201506/26/12-25-54-66-14.png,images/12-25-54-66-14.png,高伟光,https://www.ijq.tv/mingxing/717.html,https://image.ijq.tv/201506/26/12-25-54-66-14.png
郑昊,,,汉族,内地,1967-1-1,吉林,175CM,56KG,A型,金牛座,中国人民解放军艺术学院戏剧系,演员,,,《长沙保卫战》,,https://image.ijq.tv/201501/29/10-44-52-16-8.jpg,images/10-44-52-16-8.jpg,郑昊,https://www.ijq.tv/mingxing/716.html,https://image.ijq.tv/201501/29/10-44-52-16-8.jpg
吴千语,Karena Ng,BB,汉族,内地,1993-10-27,中国浙江,170CM,45KG,A型,巨蟹座,香港大学专业进修学院,演员,天马电影出品有限公司,吴千语的新浪微博,《开心魔法》《男人如衣服》,男友林峰 搭档吴尊 老板黄百鸣,https://image.ijq.tv/201412/15/17-04-25-91-12.jpg,images/17-04-25-91-12.jpg,吴千语,https://www.ijq.tv/mingxing/715.html,https://image.ijq.tv/201412/15/17-04-25-91-12.jpg
于莹莹,,,汉族,内地,1989-5-5,哈尔滨,166CM,44KG,B型,金牛座,上海戏剧学院,演员,,于莹莹的新浪微博,《新还珠格格》《隋唐英雄4》《长白山下我的家》,搭档乔振宇,https://image.ijq.tv/201412/15/16-07-57-13-11.jpg,images/16-07-57-13-11.jpg,于莹莹,https://www.ijq.tv/mingxing/712.html,https://image.ijq.tv/201412/15/16-07-57-13-11.jpg
蓝盈莹,Lyric,,汉族,内地,4-16,上海市徐汇区,169CM,49KG,A型,白羊座,中央戏剧学院,演员,,蓝盈莹的新浪微博,《山海经影传说》《甄嬛传》,好友孙亦沐,https://image.ijq.tv/201609/10/10-21-01-40-19.png,images/10-21-01-40-19.png,蓝盈莹,https://www.ijq.tv/mingxing/711.html,https://image.ijq.tv/201609/10/10-21-01-40-19.png
谭凯,tankai,,汉族,内地,1972-01-13,山东省青岛市,184CM,68KG,B型,水瓶座,中央戏剧学院舞美系舞台设计专业,演员,北京鑫宝源影视投资有限公司,,《旋风司令》《凤凰牡丹》《来不及说我爱你》《何以笙箫默》,搭档苏青,https://image.ijq.tv/201501/19/19-31-50-23-1.jpg,images/19-31-50-23-1.jpg,谭凯,https://www.ijq.tv/mingxing/710.html,https://image.ijq.tv/201501/19/19-31-50-23-1.jpg
陈锦鸿,Chan Kam Hung| Sunny,雄头,汉族,内地,1967-1-1,中国香港,178CM,72KG,B型,魔羯座,,演员,,,《创世纪》《天地豪情》《新上海滩》《雪山飞狐》,,https://image.ijq.tv/201412/15/14-02-36-88-14.jpg,images/14-02-36-88-14.jpg,陈锦鸿,https://www.ijq.tv/mingxing/709.html,https://image.ijq.tv/201412/15/14-02-36-88-14.jpg
