中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
林思意,Sissy,小四,汉族,内地,1994-4-5,浙江省温州市苍南县,166CM,41KG,O型,白羊座,北京电影学院影视表演系,"演员,歌手",丝芭文化传媒有限公司,林思意的新浪微博,《极品家丁》《择天记》《品虫之诗》《夏日再会》《化作北极星》《浪漫圣诞夜2014》《十万个冷笑话》《糖》《足球派对》,鞠婧祎,https://image.ijq.tv/201606/22/14-58-15-22-19.jpg,images/14-58-15-22-19.jpg,林思意,https://www.ijq.tv/mingxing/14665784463664.html,https://image.ijq.tv/201606/22/14-58-15-22-19.jpg
陈孟奇,,,满族,内地,7-8,辽宁省,183CM,75KG,O型,巨蟹座,中央戏剧学院表演系,演员,,陈孟奇的新浪微博,《怒江之战》,孙艺洲 王妍之,https://image.ijq.tv/201606/22/09-54-58-81-28.png,images/09-54-58-81-28.png,陈孟奇,https://www.ijq.tv/mingxing/14665604733663.html,https://image.ijq.tv/201606/22/09-54-58-81-28.png
葛铮,,,汉族,内地,1989-6-23,北京,175CM,70KG,B型,双子座,北京电影学院,"演员,歌手",澜思文化有限公司,葛铮的新浪微博,《余罪》,张一山,https://image.ijq.tv/201606/21/10-38-50-10-25.png,images/10-38-50-10-25.png,葛铮,https://www.ijq.tv/mingxing/14664762343661.html,https://image.ijq.tv/201606/21/10-38-50-10-25.png
石凉,,,汉族,内地,1960-3-7,四川泸州,183CM,75KG,A型,白羊座,北京外国语大学,"演员,主持人",北京响巢国际传媒,,《检察官》《档案》《首席执行官》《缉毒英雄》,于震,https://image.ijq.tv/201606/20/10-48-08-28-25.png,images/10-48-08-28-25.png,石凉,https://www.ijq.tv/mingxing/14663908683659.html,https://image.ijq.tv/201606/20/10-48-08-28-25.png
苏醒,Allen su,"Allen,裂哥,苏总,五万哥",汉族,内地,1984-03-05,西安,175CM,64KG,O型,双鱼座,SAE College Sydney,"演员,歌手,主持人",星伦传媒,苏醒的新浪微博,《高清无码》《北京City》《Thebreak》《心世界》《dream》《分裂》《怕爱》《忽然之间》《想念式》《兄弟》《晚安亲爱的》,张远,https://image.ijq.tv/201801/27/15-47-45-35-39.jpg,images/15-47-45-35-39.jpg,苏醒,https://www.ijq.tv/mingxing/14660678733658.html,https://image.ijq.tv/201801/27/15-47-45-35-39.jpg
贾征宇,zhengyu Jia,征宇,汉族,内地,1993-3-5,吉林省四平市,178CM,67KG,O型,双鱼座,,"演员,歌手",,贾征宇的新浪微博,《最佳情侣》《传奇酒馆》《九州天空城》,关晓彤,https://image.ijq.tv/201606/16/14-37-00-89-26.jpg,images/14-37-00-89-26.jpg,贾征宇,https://www.ijq.tv/mingxing/14660589893654.html,https://image.ijq.tv/201606/16/14-37-00-89-26.jpg
王戈,,,汉族,内地,1989-7-23,,175CM,80KG,,,中国传媒大学,演员,壹经纪,王戈的新浪微博,《余罪》,张一山,https://image.ijq.tv/201606/16/14-10-33-57-25.png,images/14-10-33-57-25.png,王戈,https://www.ijq.tv/mingxing/14660569653652.html,https://image.ijq.tv/201606/16/14-10-33-57-25.png
陈昱霖,ruby,,汉族,内地,1988-8-10,湖北武汉,158CM,42KG,,狮子座,武汉音乐学院,"演员,歌手",,陈昱霖的新浪微博,《吉祥天宝》,赵丽颖,https://image.ijq.tv/201606/14/11-17-22-19-25.png,images/11-17-22-19-25.png,陈昱霖,https://www.ijq.tv/mingxing/14658742143651.html,https://image.ijq.tv/201606/14/11-17-22-19-25.png
王燕阳,yanyagn Wang,"燕阳,阳仔,阳阳",汉族,内地,1991-11-22,山东青岛,184CM,72KG,B型,天蝎座,北京电影学院,演员,北京儒楷文化传播有限公司,王燕阳的新浪微博,《温州两家人》《笔仙梦魇》《白鲸之恋》,陈学冬,https://image.ijq.tv/201606/13/16-11-50-62-10.jpg,images/16-11-50-62-10.jpg,王燕阳,https://www.ijq.tv/mingxing/14658053043650.html,https://image.ijq.tv/201606/13/16-11-50-62-10.jpg
杨懿,Yangrui,,汉族,内地,1990-11-7,江西九江,166CM,48KG,O型,魔羯座,上海戏剧学院,演员,北京人民艺术剧院,杨懿的新浪微博,《解密》,陈学冬,https://image.ijq.tv/201606/13/15-33-17-32-10.jpg,images/15-33-17-32-10.jpg,杨懿,https://www.ijq.tv/mingxing/14658027243649.html,https://image.ijq.tv/201606/13/15-33-17-32-10.jpg
