中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
周牧茵,Zhou Muyin,牧牧,汉族,内地,1986-4-7,中国安徽省,169CM,48KG,B型,白羊座,北京电影学院,演员,,周牧茵的新浪微博,《霍元甲》《少年四大名捕》《美人天下虎山行》,保剑锋 袁文康 苏青,https://image.ijq.tv/201912/13/17-05-05-38-47.png,images/17-05-05-38-47.png,周牧茵,https://www.ijq.tv/mingxing/1546.html,https://image.ijq.tv/201912/13/17-05-05-38-47.png
王铭,John,王明宗,汉族,内地,1984 -04-26,辽宁抚顺,183CM,75KG,A型,金牛座,,"演员,模特",,王铭的新浪微博,《地道战》《智取华山传奇》《江山风雨几多情》,搭档保剑锋,https://image.ijq.tv/201503/21/16-51-59-84-10.jpg,images/16-51-59-84-10.jpg,王铭,https://www.ijq.tv/mingxing/1545.html,https://image.ijq.tv/201503/21/16-51-59-84-10.jpg
王海祥,Ocean.Wang,祥宝,汉族,内地,1982-8-19,山东,178CM,70KG,O型,狮子座,北京电影学院,演员,,,《吉祥天宝》《少年四大名捕》,,https://image.ijq.tv/201503/21/15-29-39-70-7.jpg,images/15-29-39-70-7.jpg,王海祥,https://www.ijq.tv/mingxing/1544.html,https://image.ijq.tv/201503/21/15-29-39-70-7.jpg
端木崇慧,,,汉族,内地,1986-11-4,哈尔滨市,168CM,46KG,B型,天蝎座,北京电影学院,演员,鑫宝源影视投资有限公司,端木崇慧的新浪微博,《何以笙箫默》《青年医生》,王妍苏,https://image.ijq.tv/201503/21/15-03-39-49-8.jpg,images/15-03-39-49-8.jpg,端木崇慧,https://www.ijq.tv/mingxing/1543.html,https://image.ijq.tv/201503/21/15-03-39-49-8.jpg
孟蔚,,,汉族,内地,1988-10-11,黑龙江,181CM,60KG,B型,天秤座,中央戏剧学院,演员,大唐辉煌传媒股份有限公司,孟蔚的新浪微博,《致命名单》《不曾逝去的岁月》《猎魔》,范雷,https://image.ijq.tv/201503/21/14-36-29-92-8.jpg,images/14-36-29-92-8.jpg,孟蔚,https://www.ijq.tv/mingxing/1542.html,https://image.ijq.tv/201503/21/14-36-29-92-8.jpg
刘潺,,,回族,内地,1991-7-2,河南郑州,187CM,75KG,O型,巨蟹座,上海戏剧学院,演员,完美世界影视江何工作室,刘潺的新浪微博,《麻辣女兵》《神犬奇兵》《神犬小七2》《神犬小七》,王煜,https://image.ijq.tv/201503/21/14-13-19-42-8.jpg,images/14-13-19-42-8.jpg,刘潺,https://www.ijq.tv/mingxing/1541.html,https://image.ijq.tv/201503/21/14-13-19-42-8.jpg
冯国强,,强子,汉族,内地,1968-11-4,北京,,78KG,,,中央戏剧学院,演员,,,《另一张脸》《罪恶》《紧急呼叫》《孔雀翎》《老农民》,张博,https://image.ijq.tv/201503/21/13-57-33-32-16.jpg,images/13-57-33-32-16.jpg,冯国强,https://www.ijq.tv/mingxing/1540.html,https://image.ijq.tv/201503/21/13-57-33-32-16.jpg
李茂,Caesar,,汉族,内地,1986-6-2,安徽合肥,182CM,67KG,B型,双子座,北京演艺专修学院|中北英皇,"演员,歌手",华策星之经纪公司,李茂的新浪微博,《棉花糖》《齐天大盛》,搭档张远 搭档马雪阳,https://image.ijq.tv/201503/21/13-56-28-44-10.jpg,images/13-56-28-44-10.jpg,李茂,https://www.ijq.tv/mingxing/1539.html,https://image.ijq.tv/201503/21/13-56-28-44-10.jpg
缪婷茹,,小茹、茹姐,汉族,内地,3-28,哈尔滨,170CM,48KG,AB型,白羊座,中央戏剧学院,演员,,,《虎口拔牙》《结婚，你想好了么》,搭档任泉 搭档果静林,https://image.ijq.tv/201503/21/13-26-33-90-14.jpg,images/13-26-33-90-14.jpg,缪婷茹,https://www.ijq.tv/mingxing/1537.html,https://image.ijq.tv/201503/21/13-26-33-90-14.jpg
王冠淇,David.king,,汉族,内地,,哈尔滨,185CM,85KG,O型,狮子座,北京电影学院,"演员,模特",,,《断刺断喉弩》《百里夜刀》,于滨,https://image.ijq.tv/201503/21/13-50-31-30-8.jpg,images/13-50-31-30-8.jpg,王冠淇,https://www.ijq.tv/mingxing/1538.html,https://image.ijq.tv/201503/21/13-50-31-30-8.jpg
罗诠浩,Luo Quanhao,罗彬,汉族,内地,6/26,四川,184CM,70KG,A型,巨蟹座,中央戏剧学院2003级表演系本科班,演员,中国煤矿文工团,,《长在面包树上的女人》,,https://image.ijq.tv/201503/21/12-52-40-55-14.jpg,images/12-52-40-55-14.jpg,罗诠浩,https://www.ijq.tv/mingxing/1536.html,https://image.ijq.tv/201503/21/12-52-40-55-14.jpg
戴墨,demon,,汉族,内地,11-26,辽宁沈阳,180CM,68KG,A型,魔羯座,中央戏剧学院导演表演专业（本科）,演员,,戴墨的新浪微博,《酷爸俏妈》,,https://image.ijq.tv/201503/21/11-51-16-67-14.jpg,images/11-51-16-67-14.jpg,戴墨,https://www.ijq.tv/mingxing/1535.html,https://image.ijq.tv/201503/21/11-51-16-67-14.jpg
刘金,Liujin,,汉族,内地,3-25,黑龙江,168CM,90KG,B型,白羊座,北京电影学院,演员,,刘金的新浪微博,《蚁族的奋斗》《天使的幸福》《别让我看见》,搭档李幼斌 搭档何明翰,https://image.ijq.tv/201503/21/11-18-50-23-10.jpg,images/11-18-50-23-10.jpg,刘金,https://www.ijq.tv/mingxing/1534.html,https://image.ijq.tv/201503/21/11-18-50-23-10.jpg
严艺丹,ivyan,"堂主,老姥",汉族,内地,1982-10-15,江苏省南京市鼓楼,164CM,47KG,A型,天秤座,中央戏剧学院,"演员,歌手",北京心乐唐文化,严艺丹的新浪微博,《面包树上的女人》《三寸天堂》《醉城伤》,阿兰,https://image.ijq.tv/201503/20/11-48-16-93-14.jpg,images/11-48-16-93-14.jpg,严艺丹,https://www.ijq.tv/mingxing/1533.html,https://image.ijq.tv/201503/20/11-48-16-93-14.jpg
鲍蕾,Bao Lei,鲍安然,汉族,内地,1976-8-2,黑龙江省哈尔滨市,168CM,46KG,O型,狮子座,上海戏剧学院,演员,东盛时代国际传媒,,《刁蛮公主》,丈夫陆毅 女儿陆雨萱,https://image.ijq.tv/201503/19/18-17-53-36-7.jpg,images/18-17-53-36-7.jpg,鲍蕾,https://www.ijq.tv/mingxing/1532.html,https://image.ijq.tv/201503/19/18-17-53-36-7.jpg
陆雨萱,Belle,贝儿,汉族,内地,2008-10-26,上海,150CM,30KG,A型,白羊座,,其他,,,《酸男辣女》《爸爸去哪儿》,陆毅 鲍蕾,https://image.ijq.tv/201503/19/15-00-50-54-12.jpg,images/15-00-50-54-12.jpg,陆雨萱,https://www.ijq.tv/mingxing/1530.html,https://image.ijq.tv/201503/19/15-00-50-54-12.jpg
张悦轩,Vincent,天天,汉族,内地,2007-11-12,北京,150CM,36KG,A型,天蝎座,,演员,,,《爸爸去哪儿》,张亮,https://image.ijq.tv/201503/19/14-38-45-86-12.jpg,images/14-38-45-86-12.jpg,张悦轩,https://www.ijq.tv/mingxing/1529.html,https://image.ijq.tv/201503/19/14-38-45-86-12.jpg
刘丛丹,,刘聪丹,汉族,内地,,,168CM,52KG,B型,双鱼座,中央戏剧学院,演员,慈文影视,刘丛丹的新浪微博,《军婚军婚》《毛泽东》《枪花》,牛莉 老公张磊,https://image.ijq.tv/201503/19/15-04-11-84-8.jpg,images/15-04-11-84-8.jpg,刘丛丹,https://www.ijq.tv/mingxing/1531.html,https://image.ijq.tv/201503/19/15-04-11-84-8.jpg
赵雷棋,Zhao  Leiqi,雷胖棋子,汉族,内地,1983-05-11,太原,183CM,80KG,B型,金牛座,中央戏剧学院,演员,,,《团圆饭》《决战刹马镇》《李可乐寻人记》,陈洁,https://image.ijq.tv/201503/19/14-04-44-29-8.jpg,images/14-04-44-29-8.jpg,赵雷棋,https://www.ijq.tv/mingxing/1528.html,https://image.ijq.tv/201503/19/14-04-44-29-8.jpg
丁志诚,,,汉族,内地,1963-12-25,北京,180CM,70KG,O型,魔羯座,,演员,北京人民艺术剧院,丁志诚的新浪微博,《天下无诈》《梦开始的地方》《离婚》《无名者》,王挺,https://image.ijq.tv/201503/19/13-40-09-43-8.jpg,images/13-40-09-43-8.jpg,丁志诚,https://www.ijq.tv/mingxing/1527.html,https://image.ijq.tv/201503/19/13-40-09-43-8.jpg
王斑,,,汉族,内地,1971-7-7,郑州,182CM,62KG,AB型,巨蟹座,中央戏剧学院,演员,北京博纳演艺经纪有限公司,,《红楼梦》《日出》《偏偏有人爱上我》《红色钧官窑》,原雨,https://image.ijq.tv/201503/19/11-48-25-53-8.jpg,images/11-48-25-53-8.jpg,王斑,https://www.ijq.tv/mingxing/1526.html,https://image.ijq.tv/201503/19/11-48-25-53-8.jpg
高亮,Gaoliang,,汉族,内地,1975-8-21,北京海淀区,176CM,85KG,B型,处女座,中国人民解放军艺术学院,演员,总政话剧团,高亮的新浪微博,《天边有一簇圣火》,搭档李幼斌 搭档何明翰,https://image.ijq.tv/201503/19/10-44-10-90-10.jpg,images/10-44-10-90-10.jpg,高亮,https://www.ijq.tv/mingxing/1525.html,https://image.ijq.tv/201503/19/10-44-10-90-10.jpg
华艺涵,,华娇,汉族,内地,3-2,浙江杭州,160CM,45KG,AB型,双鱼座,浙江省艺校表演系,演员,,,《班淑传奇》《兰陵王妃》,,https://image.ijq.tv/201503/19/10-05-25-88-14.jpg,images/10-05-25-88-14.jpg,华艺涵,https://www.ijq.tv/mingxing/1524.html,https://image.ijq.tv/201503/19/10-05-25-88-14.jpg
刘威,刘威,,汉族,内地,1957-10-16,长春市,180CM,78KG,O型,天秤座,上海戏剧学院,演员,,,《老威的X计划》《红娘子》《于无声处》《人活一张脸》,左小青,https://image.ijq.tv/201503/18/16-07-38-61-8.jpg,images/16-07-38-61-8.jpg,刘威,https://www.ijq.tv/mingxing/1523.html,https://image.ijq.tv/201503/18/16-07-38-61-8.jpg
陶红,Helen Tao,大陶红,汉族,内地,1969-5-11,重庆市,168CM,52KG,O型,金牛座,中央戏剧学院,演员,北京金英马影视文化有限公司,陶红的新浪微博,《风云雄霸天下》《策马啸西风》《我们家的微幸福生活》,杨议,https://image.ijq.tv/201503/18/15-24-29-21-8.jpg,images/15-24-29-21-8.jpg,陶红,https://www.ijq.tv/mingxing/1522.html,https://image.ijq.tv/201503/18/15-24-29-21-8.jpg
范雷,,,汉族,内地,,牡丹江,172CM,56KG,B型,白羊座,解放军艺术学院,演员,第二炮兵政治部文工团,范雷的新浪微博,《士兵突击》《我的团长我的团》《杀手锏》,王宝强,https://image.ijq.tv/201503/18/15-03-28-59-8.jpg,images/15-03-28-59-8.jpg,范雷,https://www.ijq.tv/mingxing/1521.html,https://image.ijq.tv/201503/18/15-03-28-59-8.jpg
丁洋,,,汉族,内地,1983-12-6,北京,167CM,54KG,A型,魔羯座,首都师范大学艺术学院（音乐系）影视作品,演员,,,《结婚的秘密》,,https://image.ijq.tv/201503/18/14-25-50-88-14.jpg,images/14-25-50-88-14.jpg,丁洋,https://www.ijq.tv/mingxing/1520.html,https://image.ijq.tv/201503/18/14-25-50-88-14.jpg
姚文婷,,,汉族,内地,11-9,黑龙江,168CM,46KG,B型,水瓶座,北京电影学院,"演员,模特",,,《美丽的错误》《漩涡》《大村官之放飞梦想》,,https://image.ijq.tv/201503/18/10-20-24-13-11.jpg,images/10-20-24-13-11.jpg,姚文婷,https://www.ijq.tv/mingxing/1519.html,https://image.ijq.tv/201503/18/10-20-24-13-11.jpg
佘曼妮,Eugane,,汉族,内地,1983-7-7,湖南省怀化市芷江县,164CM,46KG,A型,巨蟹座,吉首大学,"演员,歌手",华影盛视娱乐有限公司,,《刑名师爷》,,https://image.ijq.tv/201503/17/17-18-41-19-14.jpg,images/17-18-41-19-14.jpg,佘曼妮,https://www.ijq.tv/mingxing/1518.html,https://image.ijq.tv/201503/17/17-18-41-19-14.jpg
