中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
姜尘,,姜雨辰,汉族,内地,1987-11-27,广东省,163CM,47KG,AB型,射手座,,"演员,主持人",,姜尘的新浪微博,《头号前妻》《少年四大名捕》《桃花运》,文章,https://image.ijq.tv/201603/28/16-10-44-53-19.png,images/16-10-44-53-19.png,姜尘,https://www.ijq.tv/mingxing/14591520973578.html,https://image.ijq.tv/201603/28/16-10-44-53-19.png
宋奕星,Songxinjiayi,宋欣佳怡,汉族,内地,1993-2-8,辽宁鞍山,167CM,40KG,B型,水瓶座,中央戏剧学院,演员,华策影视,宋奕星的新浪微博,《玄武》《微微一笑很倾城》《秦时明月》,蒋劲夫,https://image.ijq.tv/201603/28/15-00-17-19-22.jpg,images/15-00-17-19-22.jpg,宋奕星,https://www.ijq.tv/mingxing/14591483833577.html,https://image.ijq.tv/201603/28/15-00-17-19-22.jpg
吴昱瑶,,,汉族,内地,1993-7-17,西安市,165CM,48KG,,巨蟹座,同济大学表演系,演员,山东影视制作公司,吴昱瑶的新浪微博,《初恋未满》《再见时光》,刘德华,https://image.ijq.tv/201603/28/09-54-33-80-23.jpg,images/09-54-33-80-23.jpg,吴昱瑶,https://www.ijq.tv/mingxing/14591300513576.html,https://image.ijq.tv/201603/28/09-54-33-80-23.jpg
张岩,,张一龙,汉族,内地,1972-7-2,哈尔滨,180CM,70KG,A型,处女座,,演员,北京春秋鸿文化投资有限公司,张岩的新浪微博,《孙中山》《不要和陌生人说话》,闫学晶,https://image.ijq.tv/201603/24/14-43-03-24-10.jpg,images/14-43-03-24-10.jpg,张岩,https://www.ijq.tv/mingxing/14588017553575.html,https://image.ijq.tv/201603/24/14-43-03-24-10.jpg
王一珺,,,汉族,内地,,吉林省,163CM,50KG,,,,"演员,主持人",,王一珺的新浪微博,《小镇大法官》,,https://image.ijq.tv/201603/23/15-50-09-41-23.jpg,images/15-50-09-41-23.jpg,王一珺,https://www.ijq.tv/mingxing/14587193883573.html,https://image.ijq.tv/201603/23/15-50-09-41-23.jpg
臧晋,Jin Zang,,汉族,内地,1982-12,辽宁大连,178CM,70KG,O型,魔羯座,,演员,,臧晋的新浪微博,《潜伏在黎明之前》《风云年代》《微风吹乱的爱情》,杨烁,https://image.ijq.tv/201603/21/16-20-06-91-22.jpg,images/16-20-06-91-22.jpg,臧晋,https://www.ijq.tv/mingxing/14585477493572.html,https://image.ijq.tv/201603/21/16-20-06-91-22.jpg
潘斌龙,,,汉族,内地,,黑龙江鸡西,172CM,65KG,O型,巨蟹座,中央戏剧学院,演员,,潘斌龙的新浪微博,《旋风十一人》,大鹏,https://image.ijq.tv/201603/18/14-11-46-57-22.jpg,images/14-11-46-57-22.jpg,潘斌龙,https://www.ijq.tv/mingxing/14582814533571.html,https://image.ijq.tv/201603/18/14-11-46-57-22.jpg
赖雨濛,yumengLai,,汉族,内地,1995-3-19,北京,164CM,48KG,B型,双鱼座,,演员,上海唐人电影制作有限公司,赖雨濛的新浪微博,《纳妾记2》《旋风十一人》,孙坚 胡歌,https://image.ijq.tv/201704/05/16-57-44-29-19.png,images/16-57-44-29-19.png,赖雨濛,https://www.ijq.tv/mingxing/14582789523570.html,https://image.ijq.tv/201704/05/16-57-44-29-19.png
代超,Dai Chao,,汉族,内地,7-25,河北张家口,185CM,72KG,O型,狮子座,中央戏剧学院,"演员,模特",,代超的新浪微博,《十五年等待候鸟》《我的奇妙男友》《会痛的17岁》,张若均,https://image.ijq.tv/201603/17/15-41-48-91-22.jpg,images/15-41-48-91-22.jpg,代超,https://www.ijq.tv/mingxing/14582004833566.html,https://image.ijq.tv/201603/17/15-41-48-91-22.jpg
李依蔓,yiman Li,"李艳,李依曼",汉族,内地,1987-10-30,江苏省苏州市平江区,167CM,50KG,A型,天蝎座,江苏省戏曲学校,演员,,李依蔓的新浪微博,《红楼梦》《守望的天空》《亿万继承人》,黄轩,https://image.ijq.tv/201603/17/13-21-58-14-24.jpg,images/13-21-58-14-24.jpg,李依蔓,https://www.ijq.tv/mingxing/14581920763565.html,https://image.ijq.tv/201603/17/13-21-58-14-24.jpg
