中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
郭鹏,Guopeng,,汉族,内地,8-27,北京,185CM,150KG,AB型,处女座,中央戏剧学院,演员,,郭鹏的新浪微博,《血滴子》《警校生》《雪鹰》,搭档万弘杰,https://image.ijq.tv/201502/12/14-06-14-40-10.jpg,images/14-06-14-40-10.jpg,郭鹏,https://www.ijq.tv/mingxing/1256.html,https://image.ijq.tv/201502/12/14-06-14-40-10.jpg
李荣浩,Li Ronghao,浩浩,回族,内地,1985-7-11,安徽省蚌埠市,180CM,65KG,B型,巨蟹座,,"演员,填词人",华纳唱片,李荣浩的新浪微博,《模特》《李白》《老街》《喜剧之王》,杨丞琳 陈坤 赵薇,https://image.ijq.tv/201502/12/13-26-57-44-12.jpg,images/13-26-57-44-12.jpg,李荣浩,https://www.ijq.tv/mingxing/1253.html,https://image.ijq.tv/201502/12/13-26-57-44-12.jpg
林伊婷,Linyiting,猫猫,汉族,内地,1988-11-25,泉州市,168CM,48KG,O型,射手座,中央戏剧学院,演员,,林伊婷的新浪微博,《汉口码头》《女人的天空》《日出江山之大国船梦》,搭档曹云金,https://image.ijq.tv/201710/17/14-33-40-22-26.jpg,images/14-33-40-22-26.jpg,林伊婷,https://www.ijq.tv/mingxing/1254.html,https://image.ijq.tv/201710/17/14-33-40-22-26.jpg
王嘉佳,Esther,王佳佳,汉族,内地,1984-5-21,辽宁鞍山,173CM,52KG,O型,白羊座,北京电影学院,演员,北京君为文化传播有限公司,,《致我们终将逝去的青春》《我们的生活比蜜甜》,,https://image.ijq.tv/201502/12/13-04-59-32-12.jpg,images/13-04-59-32-12.jpg,王嘉佳,https://www.ijq.tv/mingxing/1252.html,https://image.ijq.tv/201502/12/13-04-59-32-12.jpg
于洋,,,汉族,内地,1961-12-03,河南开封,177CM,65KG,A型,白羊座,上海戏剧学院,演员,,,《我的二哥二嫂》,,https://image.ijq.tv/201502/12/11-48-52-89-13.jpg,images/11-48-52-89-13.jpg,于洋,https://www.ijq.tv/mingxing/1250.html,https://image.ijq.tv/201502/12/11-48-52-89-13.jpg
高斯,,,汉族,内地,1982-8-28,辽宁鞍山,163CM,48KG,AB型,白羊座,上海戏剧学院,演员,,高斯的新浪微博,《长恨歌》,邹涵虹,https://image.ijq.tv/201502/12/11-36-42-85-13.jpg,images/11-36-42-85-13.jpg,高斯,https://www.ijq.tv/mingxing/1249.html,https://image.ijq.tv/201502/12/11-36-42-85-13.jpg
孙菂,,,汉族,内地,1986-10-22,山东莱阳,163CM,45KG,B型,天秤座,中央戏剧学院,演员,,,《红楼梦》《日出江山之大国船梦》,邱心志,https://image.ijq.tv/201502/12/11-53-44-89-8.jpg,images/11-53-44-89-8.jpg,孙菂,https://www.ijq.tv/mingxing/1251.html,https://image.ijq.tv/201502/12/11-53-44-89-8.jpg
陈蓉,,,汉族,内地,9-7,河南洛阳,167CM,47KG,A型,处女座,上海戏剧学院04级表演系本科,演员,上海戏剧学院04级表演系本科,,《铁血使命》,邹涵虹,https://image.ijq.tv/201502/12/11-24-00-94-13.jpg,images/11-24-00-94-13.jpg,陈蓉,https://www.ijq.tv/mingxing/1248.html,https://image.ijq.tv/201502/12/11-24-00-94-13.jpg
龙一仪,,,汉族,内地,1979-10-1,成都,166CM,48KG,B型,水瓶座,上海戏剧学院表演系,演员,北京大唐辉煌传媒股份有限公司,龙一仪的新浪微博,《281封信》《中国地》《茶馆》《麻雀春天》,蒋欣,https://image.ijq.tv/201502/12/11-23-22-73-8.jpg,images/11-23-22-73-8.jpg,龙一仪,https://www.ijq.tv/mingxing/1247.html,https://image.ijq.tv/201502/12/11-23-22-73-8.jpg
李小萌,Annabel Lee,,汉族,内地,1985,天津市和平区,160CM,46KG,O型,处女座,中央戏剧学院表演系本科2009级,"演员,歌手",北京华录百纳文化经纪有限公司,李小萌的新浪微博,《平凡的世界》《小镇大法官》,王雷,https://image.ijq.tv/201502/12/11-08-46-75-13.jpg,images/11-08-46-75-13.jpg,李小萌,https://www.ijq.tv/mingxing/1246.html,https://image.ijq.tv/201502/12/11-08-46-75-13.jpg
徐囡楠,,,汉族,内地,1985-8-9,山东省济南市,168CM,47KG,AB型,狮子座,,演员,北京天歌星辉演艺经纪有限公司,,《团圆饭》《感动生命》《闯关东前传》《沂蒙》,,https://image.ijq.tv/201502/12/10-57-05-67-13.jpg,images/10-57-05-67-13.jpg,徐囡楠,https://www.ijq.tv/mingxing/1244.html,https://image.ijq.tv/201502/12/10-57-05-67-13.jpg
邹涵虹,Zou Han Hong,"虹爷,虹姐",汉族,内地,1-14,浙江省宁波市,173CM,52KG,B型,白羊座,中央戏剧学院,演员,北京唐德凤凰演艺经纪有限公司,邹涵虹的新浪微博,《我的二哥二嫂》《乌托邦办公室》《师傅》《永不消逝的电波》,好友陈亦然 好友高斯 搭档张孝全 搭档王传君,https://image.ijq.tv/201502/12/10-49-26-41-13.jpg,images/10-49-26-41-13.jpg,邹涵虹,https://www.ijq.tv/mingxing/1243.html,https://image.ijq.tv/201502/12/10-49-26-41-13.jpg
