中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
戚玉武,,武哥,汉族,内地,1976-11-28,广东省广州市,180CM,70KG,B型,射手座,广州体育学院,演员,光线传媒,戚玉武的新浪微博,《小娘惹》《嘿老头》,,https://image.ijq.tv/201503/26/15-24-52-67-7.jpg,images/15-24-52-67-7.jpg,戚玉武,https://www.ijq.tv/mingxing/1584.html,https://image.ijq.tv/201503/26/15-24-52-67-7.jpg
张双利,,双利,汉族,内地,08-17,北京市东城区,172CM,63KG,A型,处女座,,演员,海润影视,,《向着幸福前进》,,https://image.ijq.tv/201503/26/15-02-15-16-12.jpg,images/15-02-15-16-12.jpg,张双利,https://www.ijq.tv/mingxing/1583.html,https://image.ijq.tv/201503/26/15-02-15-16-12.jpg
曹艳艳,Cao Yanyan,艳艳,汉族,内地,1976-9-25,上海市长宁区,170CM,50KG,A型,金牛座,上海戏剧学院,演员,,,《夏家三千金》《锦绣缘华丽冒险》,,https://image.ijq.tv/201503/26/14-39-06-99-12.jpg,images/14-39-06-99-12.jpg,曹艳艳,https://www.ijq.tv/mingxing/1581.html,https://image.ijq.tv/201503/26/14-39-06-99-12.jpg
岳云鹏,Yue YunPeng,岳龙刚,汉族,内地,1985-4-15,河南濮阳市,175CM,78KG,B型,白羊座,,"演员,其他",德云社,岳云鹏的新浪微博,《我忍不了》《嘿老头》,郭德纲,https://image.ijq.tv/201503/26/14-43-32-52-7.jpg,images/14-43-32-52-7.jpg,岳云鹏,https://www.ijq.tv/mingxing/1582.html,https://image.ijq.tv/201503/26/14-43-32-52-7.jpg
王伟,,,汉族,内地,1984-5-15,山东,167CM,45KG,B型,金牛座,重庆大学美视电影学院|西南大学,"演员,主持人",,王伟的新浪微博,《狼烟遍地》《猜拳》《幻影》,耿乐,https://image.ijq.tv/201701/11/13-08-23-85-26.jpg,images/13-08-23-85-26.jpg,王伟,https://www.ijq.tv/mingxing/1580.html,https://image.ijq.tv/201701/11/13-08-23-85-26.jpg
沈晓海,Shengxiaohai,,满族,内地,1977-10-5,黑龙江省伊春市,179CM,67KG,O型,天秤座,上海戏剧学院（表演系）,演员,,沈晓海的新浪微博,《花姑子》《开创盛世》《马鸣风萧萧》《我的燃情岁月》,好友刘小锋,https://image.ijq.tv/201503/26/14-15-42-53-10.jpg,images/14-15-42-53-10.jpg,沈晓海,https://www.ijq.tv/mingxing/1579.html,https://image.ijq.tv/201503/26/14-15-42-53-10.jpg
朱俞硕,zhuyushuo,朱朱,汉族,内地,2003-03-24,江苏省南通市,150CM,20KG,B型,白羊座,,"演员,歌手",,,《隋唐英雄》《妻子的谎言》,,https://image.ijq.tv/201503/26/11-44-47-29-16.jpg,images/11-44-47-29-16.jpg,朱俞硕,https://www.ijq.tv/mingxing/1575.html,https://image.ijq.tv/201503/26/11-44-47-29-16.jpg
王洛勇,Luoyong Wang,,汉族,内地,1958-12-24,河南省洛阳市,176CM,69KG,O型,魔羯座,上海戏剧学院|波士顿大学,"演员,电影人",,王洛勇的新浪微博,《西贡小姐》《林海雪原》《冰山上的来客》《焦裕禄》,搭档成泰燊,https://image.ijq.tv/201503/26/11-36-13-80-10.jpg,images/11-36-13-80-10.jpg,王洛勇,https://www.ijq.tv/mingxing/1574.html,https://image.ijq.tv/201503/26/11-36-13-80-10.jpg
关少曾,guanshaozeng,,满族,内地,01-01,北京东城区,178CM,75KG,,魔羯座,,"演员,其他",,,《倾城之恋》《妻子的谎言》,关晓彤,https://image.ijq.tv/201503/26/11-00-25-79-16.jpg,images/11-00-25-79-16.jpg,关少曾,https://www.ijq.tv/mingxing/1573.html,https://image.ijq.tv/201503/26/11-00-25-79-16.jpg
成泰燊,,成太生,汉族,内地,1971-6-12,山西交城,175CM,68KG,B型,狮子座,中央戏剧学院,演员,江湖再见（北京）文化传播有限公司,成泰燊的新浪微博,《七日》《狼毒花》《排球女将》,搭档王姬,https://image.ijq.tv/201503/26/10-50-25-43-10.jpg,images/10-50-25-43-10.jpg,成泰燊,https://www.ijq.tv/mingxing/1572.html,https://image.ijq.tv/201503/26/10-50-25-43-10.jpg
王迅,Wangxun,迅哥,汉族,内地,1974-11-27,四川省成都市武侯区,178CM,78KG,B型,天秤座,解放军艺术学院,"演员,电影人",,王迅的新浪微博,《王大花的革命生涯》《民兵葛二蛋》《出关》,张博 龙一仪,https://image.ijq.tv/201503/25/16-51-03-96-16.jpg,images/16-51-03-96-16.jpg,王迅,https://www.ijq.tv/mingxing/1570.html,https://image.ijq.tv/201503/25/16-51-03-96-16.jpg
王姬,Heidi wong,"老大,王姬老师,王老师",汉族,内地,1962-7-20,中国北京,168CM,55KG,O型,巨蟹座,北京人民艺术剧院,"演员,主持人",,王姬的新浪微博,《加油吧实习生》,女儿高晓天 同学马星耀,https://image.ijq.tv/201503/25/17-00-30-24-10.jpg,images/17-00-30-24-10.jpg,王姬,https://www.ijq.tv/mingxing/1571.html,https://image.ijq.tv/201503/25/17-00-30-24-10.jpg
李天柱,litianzhu,,汉族,内地,1954-11-07,中国台湾,170CM,65KG,A型,天蝎座,,演员,,,《甄嬛传》《加油妈妈》《追妻三人行》,张晓龙,https://image.ijq.tv/201503/25/09-55-48-55-16.jpg,images/09-55-48-55-16.jpg,李天柱,https://www.ijq.tv/mingxing/1569.html,https://image.ijq.tv/201503/25/09-55-48-55-16.jpg
王今铎,,,汉族,内地,1987-04-25,陕西西安,182CM,70KG,B型,金牛座,北京电影学院,演员,上海创翊文化传播有限公司,,《新还珠格格》《封神英雄》,好友李佳航 好友高梓淇 好友孙耀琦 搭档周放 搭档麦迪娜,https://image.ijq.tv/201503/24/18-43-05-25-7.jpg,images/18-43-05-25-7.jpg,王今铎,https://www.ijq.tv/mingxing/1568.html,https://image.ijq.tv/201503/24/18-43-05-25-7.jpg
周庭伊,Judy,,汉族,内地,1982-10-5,甘肃省兰州市,164CM,43KG,A型,天秤座,中国传媒大学,"演员,主持人",,周庭伊的新浪微博,《封神英雄》《大清宝典》,黄维德,https://image.ijq.tv/201707/08/14-54-54-54-26.jpg,images/14-54-54-54-26.jpg,周庭伊,https://www.ijq.tv/mingxing/1567.html,https://image.ijq.tv/201707/08/14-54-54-54-26.jpg
陈怡真,,,汉族,内地,1967-2-23,中国台湾,166CM,52KG,B型,双鱼座,,演员,,,《封神英雄》《百万新娘之爱无悔》,,https://image.ijq.tv/201503/24/18-14-30-11-7.jpg,images/18-14-30-11-7.jpg,陈怡真,https://www.ijq.tv/mingxing/1566.html,https://image.ijq.tv/201503/24/18-14-30-11-7.jpg
岳跃利,Yue YueLi,岳耀利,汉族,内地,1958-6-5,河南平顶山,174CM,70KG,A型,双子座,,演员,北京风华堂影视文化有限公司,,《少年四大名捕》,前妻刘芳,https://image.ijq.tv/201503/24/18-00-44-38-7.jpg,images/18-00-44-38-7.jpg,岳跃利,https://www.ijq.tv/mingxing/1565.html,https://image.ijq.tv/201503/24/18-00-44-38-7.jpg
张赫,Z Ryan,,汉族,内地,9-17,辽宁沈阳,180CM,70KG,O型,天蝎座,沈阳音乐学院声乐系,"演员,歌手",坤杰影视传媒有限公司,张赫的新浪微博,《爱爱爱》《星期六的深夜》《让我们相爱》,搭档林更新,https://image.ijq.tv/201503/24/17-28-38-18-10.jpg,images/17-28-38-18-10.jpg,张赫,https://www.ijq.tv/mingxing/1563.html,https://image.ijq.tv/201503/24/17-28-38-18-10.jpg
焦刚,Jiao Gang,焦桑,汉族,内地,,中国大陆,180CM,68KG,A型,巨蟹座,中央戏剧学院,"演员,其他",中国儿童艺术剧院,,《姨妈的后现代生活》《嘿老头》,,https://image.ijq.tv/201503/24/16-53-36-92-7.jpg,images/16-53-36-92-7.jpg,焦刚,https://www.ijq.tv/mingxing/1562.html,https://image.ijq.tv/201503/24/16-53-36-92-7.jpg
李乃文,Li Naiwen,,汉族,内地,1974-10-18,宁夏回族自治区,180CM,75KG,B型,天秤座,中央戏剧学院,演员,北京拾捌文化经纪有限公司,李乃文的新浪微博,《爷们儿》《虎口拔牙》《铁甲舰上的男人们》,徐佳,https://image.ijq.tv/201503/24/13-42-56-54-8.jpg,images/13-42-56-54-8.jpg,李乃文,https://www.ijq.tv/mingxing/1559.html,https://image.ijq.tv/201503/24/13-42-56-54-8.jpg
