中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
马嘉祺,,,汉族,内地,2002-12-12,河南郑州,,,A型,白羊座,,"演员,歌手",北京时代峰峻文化艺术发展有限公司,马嘉祺的新浪微博,《触摸阳光》,陈玺达,https://image.ijq.tv/201712/18/14-22-54-33-39.jpg,images/14-22-54-33-39.jpg,马嘉祺,https://www.ijq.tv/mingxing/15135758825000.html,https://image.ijq.tv/201712/18/14-22-54-33-39.jpg
冷海铭,,,汉族,内地,1985-5-16,山东省烟台市,181CM,66KG,,金牛座,上海戏剧学院,演员,,冷海铭的新浪微博,《三生三世十里桃花》《麻雀》《微微一笑很倾城》《爱在春天》《热血军旗》《一念向北》《爸爸是条龙》,,https://image.ijq.tv/201712/18/11-15-51-49-26.jpg,images/11-15-51-49-26.jpg,冷海铭,https://www.ijq.tv/mingxing/15135661164998.html,https://image.ijq.tv/201712/18/11-15-51-49-26.jpg
李雨洋,,,汉族,内地,1992-2-19,,168CM,45KG,B型,水瓶座,北京电影学院,演员,,李雨洋的新浪微博,《军师联盟》,李晨,https://image.ijq.tv/201712/16/11-34-50-50-26.jpg,images/11-34-50-50-26.jpg,李雨洋,https://www.ijq.tv/mingxing/15133945714997.html,https://image.ijq.tv/201712/16/11-34-50-50-26.jpg
陈臻,,,汉族,内地,1993-5-12,,168CM,45KG,B型,金牛座,中央戏剧学院,演员,,陈臻的新浪微博,,李彦漫,https://image.ijq.tv/201712/16/11-22-26-13-26.jpg,images/11-22-26-13-26.jpg,陈臻,https://www.ijq.tv/mingxing/15133934964996.html,https://image.ijq.tv/201712/16/11-22-26-13-26.jpg
宋亚轩,,,汉族,内地,2004-3-4,广东广州,,,A型,白羊座,星海中学,"演员,歌手",北京时代峰峻文化艺术发展有限公司,宋亚轩的新浪微博,《幸福的味道》,王源 王俊凯,https://image.ijq.tv/201712/15/15-25-41-80-39.jpg,images/15-25-41-80-39.jpg,宋亚轩,https://www.ijq.tv/mingxing/15133226504995.html,https://image.ijq.tv/201712/15/15-25-41-80-39.jpg
陈玺达,,,汉族,内地,2004-2-7,重庆,,,A型,白羊座,重庆求精中学,"演员,歌手",北京时代峰峻文化艺术发展有限公司,陈玺达的新浪微博,《盖世英雄》,易烊千玺,https://image.ijq.tv/201712/15/15-19-09-55-39.jpg,images/15-19-09-55-39.jpg,陈玺达,https://www.ijq.tv/mingxing/15133223014994.html,https://image.ijq.tv/201712/15/15-19-09-55-39.jpg
张琳艺,,,汉族,内地,3-1,吉林长春,168CM,45KG,AB型,双鱼座,北京服装学院,演员,,张琳艺的新浪微博,《最强男神》,,https://image.ijq.tv/201712/15/11-11-39-90-26.jpg,images/11-11-39-90-26.jpg,张琳艺,https://www.ijq.tv/mingxing/15133058784993.html,https://image.ijq.tv/201712/15/11-11-39-90-26.jpg
李彦漫,,,汉族,内地,1995-10-25,,168CM,45KG,B型,天秤座,中央戏剧学院2012级表演系,演员,,李彦漫的新浪微博,《芳华》,苗苗,https://image.ijq.tv/201712/15/10-57-53-87-26.jpg,images/10-57-53-87-26.jpg,李彦漫,https://www.ijq.tv/mingxing/15133055924992.html,https://image.ijq.tv/201712/15/10-57-53-87-26.jpg
桑娜,,小仙儿,汉族,内地,1995-12-27,吉林,170CM,53KG,O型,射手座,中央戏剧学院,演员,,桑娜的新浪微博,《整容液事件》《孙悟空七打九尾狐》《大漠孤侠》,郑拓疆,https://image.ijq.tv/201712/15/10-13-32-85-10.jpg,images/10-13-32-85-10.jpg,桑娜,https://www.ijq.tv/mingxing/15133039934991.html,https://image.ijq.tv/201712/15/10-13-32-85-10.jpg
郑拓疆,Osmond,"郑凯元,郑拓彊",汉族,内地,12-13,北京市,176CM,69KG,O型,射手座,中国传媒大学,"演员,模特",麦田映画,郑拓疆的新浪微博,《我的老婆未成年》《孙悟空七打九尾狐》《大内密探王二狗》《热血插班生》,,https://image.ijq.tv/201712/14/15-52-18-66-10.jpg,images/15-52-18-66-10.jpg,郑拓疆,https://www.ijq.tv/mingxing/15132379284990.html,https://image.ijq.tv/201712/14/15-52-18-66-10.jpg
程星源,,,汉族,内地,1996-12-18,上海,184CM,65KG,A型,白羊座,上海电影学院,演员,,程星源的新浪微博,《如懿传》,周迅,https://image.ijq.tv/201712/14/15-37-42-52-39.jpg,images/15-37-42-52-39.jpg,程星源,https://www.ijq.tv/mingxing/15132316034989.html,https://image.ijq.tv/201712/14/15-37-42-52-39.jpg
刘熙彤,,,汉族,内地,1-13,北京,166CM,45KG,A型,白羊座,,演员,上海红圈影业有限公司,刘熙彤的新浪微博,《漂洋过海来看你》《台湾往事》,左小青,https://image.ijq.tv/201712/14/14-43-15-22-39.jpg,images/14-43-15-22-39.jpg,刘熙彤,https://www.ijq.tv/mingxing/15132314734988.html,https://image.ijq.tv/201712/14/14-43-15-22-39.jpg
姜萌轩,,,汉族,内地,1994-1-31,北京,173CM,46KG,,水瓶座,上海视觉艺术学院,演员,,姜萌轩的新浪微博,《孙悟空七打九尾狐》《仙班校园》《花落宫廷错流年》,廖彦龙,https://image.ijq.tv/201712/14/09-53-17-85-10.jpg,images/09-53-17-85-10.jpg,姜萌轩,https://www.ijq.tv/mingxing/15132163844987.html,https://image.ijq.tv/201712/14/09-53-17-85-10.jpg
王梓芠,,,汉族,内地,1996-10-27,北京,168CM,45KG,A型,白羊座,,演员,北京新丽传媒,王梓芠的新浪微博,《如懿传》,周迅,https://image.ijq.tv/201712/13/15-52-10-65-39.jpg,images/15-52-10-65-39.jpg,王梓芠,https://www.ijq.tv/mingxing/15131512834986.html,https://image.ijq.tv/201712/13/15-52-10-65-39.jpg
黄雯,,,汉族,内地,10-1,北京,172CM,45KG,A型,白羊座,,演员,樊凡千易时代,黄雯的新浪微博,《如懿传》,周迅,https://image.ijq.tv/201712/13/15-04-11-46-39.jpg,images/15-04-11-46-39.jpg,黄雯,https://www.ijq.tv/mingxing/15131485674985.html,https://image.ijq.tv/201712/13/15-04-11-46-39.jpg
黄宏轩,KURT,,汉族,内地,1997-8-14,台湾,183CM,64KG,A型,狮子座,,演员,华研国际音乐,黄宏轩的新浪微博,《归还世界给你》《飞鱼高校生》,杨烁,https://image.ijq.tv/201712/13/14-14-30-64-10.jpg,images/14-14-30-64-10.jpg,黄宏轩,https://www.ijq.tv/mingxing/15131456564983.html,https://image.ijq.tv/201712/13/14-14-30-64-10.jpg
唐秦,,,汉族,内地,10-4,四川成都,168CM,45KG,AB型,天秤座,四川师范大学,演员,,唐秦的新浪微博,《青春大爆炸》,,https://image.ijq.tv/201712/13/13-55-59-18-26.jpg,images/13-55-59-18-26.jpg,唐秦,https://www.ijq.tv/mingxing/15131349884982.html,https://image.ijq.tv/201712/13/13-55-59-18-26.jpg
文苡帆,JOSEPH,江南,汉族,内地,11-27,河南,181CM,65KG,B型,射手座,复旦大学上海视觉艺术学院表演系,"演员,歌手",巨果娱乐,文苡帆的新浪微博,《落跑新娘》《西西弗斯的料理》,范世錡,https://image.ijq.tv/201712/13/10-08-51-15-26.jpg,images/10-08-51-15-26.jpg,文苡帆,https://www.ijq.tv/mingxing/15131302514981.html,https://image.ijq.tv/201712/13/10-08-51-15-26.jpg
叶子淇,Anna kay,"叶伊拉,叶熙祺",汉族,内地,1990-6-19,广东省广州市,166CM,41KG,B型,双子座,中央戏剧学院表演系,"演员,歌手,模特",叶子淇工作室,叶子淇的新浪微博,《大眼睛》《祺待》《冬眠期》《诡爱》《天生爱情狂》,戚薇,https://image.ijq.tv/201712/12/16-24-41-36-10.jpg,images/16-24-41-36-10.jpg,叶子淇,https://www.ijq.tv/mingxing/15130670724980.html,https://image.ijq.tv/201712/12/16-24-41-36-10.jpg
孙映霏,,,汉族,内地,1991-4-3,,168CM,45KG,A型,金牛座,,演员,巨果（北京）文化传媒有限公司,孙映霏的新浪微博,《以你为名的青春》,张鑫,https://image.ijq.tv/201712/12/15-25-51-83-26.jpg,images/15-25-51-83-26.jpg,孙映霏,https://www.ijq.tv/mingxing/15130627804979.html,https://image.ijq.tv/201712/12/15-25-51-83-26.jpg
于湉,,,汉族,内地,1993-1-10,天津,186CM,65KG,A型,白羊座,美国洛杉矶音乐学院,"演员,歌手",天娱传媒,于湉的新浪微博,《我就是我》《临时同居》,,https://image.ijq.tv/201712/12/14-21-24-53-39.jpg,images/14-21-24-53-39.jpg,于湉,https://www.ijq.tv/mingxing/15130595884978.html,https://image.ijq.tv/201712/12/14-21-24-53-39.jpg
李九霖,,,汉族,内地,1994-4-25,北京朝阳区,178CM,71KG,O型,双子座,北京服装学院,演员,天津银河酷娱文化传媒有限公司,李九霖的新浪微博,《最亲爱的你》《将军在上之时空恋人》,王楚然,https://image.ijq.tv/201712/12/09-58-57-51-10.jpg,images/09-58-57-51-10.jpg,李九霖,https://www.ijq.tv/mingxing/15130435004977.html,https://image.ijq.tv/201712/12/09-58-57-51-10.jpg
邵伟桐,,,汉族,内地,1991-12-14,郑州,183CM,65KG,A型,白羊座,中央戏剧学院,演员,东阳得闲艺人经纪有限公司,邵伟桐的新浪微博,《外科医生》《琅琊榜之风起长林》,黄晓明,https://image.ijq.tv/201712/11/16-27-18-42-39.jpg,images/16-27-18-42-39.jpg,邵伟桐,https://www.ijq.tv/mingxing/15129805884976.html,https://image.ijq.tv/201712/11/16-27-18-42-39.jpg
陈安娜,,,汉族,内地,9-22,辽宁大连,170CM,45KG,B型,处女座,南京艺术学院,演员,,,《端脑》,蒋依依,https://image.ijq.tv/201712/11/15-45-35-44-26.jpg,images/15-45-35-44-26.jpg,陈安娜,https://www.ijq.tv/mingxing/15129780284975.html,https://image.ijq.tv/201712/11/15-45-35-44-26.jpg
