中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
蒋勤勤,Angel,水灵,汉族,内地,1975-9-3,重庆市南岸区,166CM,47KG,A型,处女座,北京电影学院94级表演系,演员,君为传播,蒋勤勤的新浪微博,《苍天有泪》《白发魔女》《风云》《四大名捕会京师》《乔家大院》《青河绝恋》,配偶陈建斌 搭档赵立新 搭档王学圻,https://image.ijq.tv/201501/30/10-14-30-76-10.jpg,images/10-14-30-76-10.jpg,蒋勤勤,https://www.ijq.tv/mingxing/527.html,https://image.ijq.tv/201501/30/10-14-30-76-10.jpg
王学圻,,,,内地,1946-3-19,北京,,,O型,双鱼座,,"演员,歌手,电影人",,,《梅兰芳》《十月围城》《苍天》《日照重庆》《赵氏孤儿》,前妻孙昌宁 搭档范冰冰 搭档陈凯歌 搭档蒋勤勤 搭档胡军,https://image.ijq.tv/201501/21/10-40-40-49-8.jpg,images/10-40-40-49-8.jpg,王学圻,https://www.ijq.tv/mingxing/526.html,https://image.ijq.tv/201501/21/10-40-40-49-8.jpg
俞灏明,Ham,国民弟弟,汉族,内地,1987-11-14,广州,180CM,63KG,O型,天蝎座,广东外语艺术职业学院,演员,俞灏明工作室,,《音乐专辑：拥抱》《电视剧：一起来看流星雨》《8090向前冲》《爱在春天 》《那年花开月正圆》,好友徐璐 好友彭杨 搭档袁姗姗 搭档石小群 搭档张翰 搭档肖涵 搭档魏晨 搭档付梦妮,https://image.ijq.tv/201411/21/16-14-55-90-7.jpg,images/16-14-55-90-7.jpg,俞灏明,https://www.ijq.tv/mingxing/524.html,https://image.ijq.tv/201411/21/16-14-55-90-7.jpg
秦俊杰,michael,小杰,汉族,内地,1991-9-1,厦门,180CM,65KG,A型,处女座,中央戏剧学院表演系本科10级,演员,北京恩典创艺传媒,,《满城尽带黄金甲》《网球王子》《摊开你的地图》《风和日丽》《唐朝少年》,搭档林心如 搭档马伊琍,https://image.ijq.tv/201411/21/15-40-47-38-7.jpg,images/15-40-47-38-7.jpg,秦俊杰,https://www.ijq.tv/mingxing/523.html,https://image.ijq.tv/201411/21/15-40-47-38-7.jpg
尤浩然,You Haoran,浩然,汉族,内地,1996-10-17,北京市海淀区,178CM,80KG,O型,天秤座,,演员,东盛时代国际传媒有限公司,,《家有儿女》《电脑娃娃》《唐朝少年》,张一山,https://image.ijq.tv/201411/21/15-30-46-43-7.jpg,images/15-30-46-43-7.jpg,尤浩然,https://www.ijq.tv/mingxing/522.html,https://image.ijq.tv/201411/21/15-30-46-43-7.jpg
商蓉,Li Ly,"妞妞,蓉蓉",汉族,内地,1980-02-02,甘肃兰州,166CM,48KG,A型,水瓶座,中央戏剧学院,演员,,商蓉的新浪微博,《大唐代宗》《女神捕》《神医大道公》《巡警的故事》,搭档孙玮,https://image.ijq.tv/201411/21/14-52-09-56-8.jpg,images/14-52-09-56-8.jpg,商蓉,https://www.ijq.tv/mingxing/520.html,https://image.ijq.tv/201411/21/14-52-09-56-8.jpg
梁静,liangjing,,汉族,内地,7-17,福建福州,170CM,50KG,B型,巨蟹座,中国人民解放军艺术学院,演员,,梁静的新浪微博,《我的博士老公》,密友蒋雯丽 搭档黄渤 丈夫管虎,https://image.ijq.tv/201411/21/14-31-47-63-13.jpg,images/14-31-47-63-13.jpg,梁静,https://www.ijq.tv/mingxing/521.html,https://image.ijq.tv/201411/21/14-31-47-63-13.jpg
王婉娟,,三姐,汉族,内地,1984-9-29,安徽芜湖,168CM,45KG,A型,天秤座,北京电影学院表演系本科,演员,,王婉娟的新浪微博,《黄河在咆哮》《心如铁》《仙女湖》,李易峰,https://image.ijq.tv/201411/21/14-23-06-11-13.jpg,images/14-23-06-11-13.jpg,王婉娟,https://www.ijq.tv/mingxing/518.html,https://image.ijq.tv/201411/21/14-23-06-11-13.jpg
聂远,,,汉族,内地,1978-3-17,贵州省镇远县,177CM,65KG,O型,双鱼座,上海戏剧学院表演系,演员,,聂远的新浪微博,《心灵法医》《大玉儿传奇》《心如铁》《隋唐英雄传》《天下粮仓》《西游记》《革命人永远是年轻》《雪山飞狐》,妻子秦子越 前妻王惠 好友郑国霖 搭档刘诗诗 搭档黄圣依 搭档吴樾,https://image.ijq.tv/201711/16/16-40-09-58-39.jpg,images/16-40-09-58-39.jpg,聂远,https://www.ijq.tv/mingxing/517.html,https://image.ijq.tv/201711/16/16-40-09-58-39.jpg
高露,,,汉族,内地,10-8,中国北京,167CM,43KG,B型,天秤座,中央戏剧学院00级表演系本科,演员,,高露的新浪微博,《知否知否应是绿肥红瘦》《熟男养成记》《酷爸俏妈》《都挺好》,搭档朱宏嘉 搭档张笑君 搭档张浩天,https://image.ijq.tv/201501/24/15-19-55-33-10.jpg,images/15-19-55-33-10.jpg,高露,https://www.ijq.tv/mingxing/516.html,https://image.ijq.tv/201501/24/15-19-55-33-10.jpg
张涵予,Zhang Hanyu,,汉族,内地,1964-12-19,北京,178CM,70KG,O型,射手座,中央戏剧学院,演员,华谊兄弟时代文化经纪有限公司,张涵予的新浪微博,《集结号》《风声》《厨子戏子痞子》《一九四二》《新水浒传》,曾志伟,https://image.ijq.tv/201411/21/11-48-20-13-7.jpg,images/11-48-20-13-7.jpg,张涵予,https://www.ijq.tv/mingxing/515.html,https://image.ijq.tv/201411/21/11-48-20-13-7.jpg
