中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
曾凡子,van,,汉族,内地,1993-11-11,,172CM,46KG,,天蝎座,北京电影学院,演员,,曾凡子的新浪微博,《富贵逼人》《青柠男女》,王燕阳 徐晓璐 赵文龙,https://image.ijq.tv/201909/20/10-21-16-54-47.png,images/10-21-16-54-47.png,曾凡子,https://www.ijq.tv/mingxing/15689460466592.html,https://image.ijq.tv/201909/20/10-21-16-54-47.png
张哲,,,汉族,内地,1994-2-12,上海,183CM,75KG,,双鱼座,上海戏剧学院,演员,,张哲的新浪微博,《鸡毛飞上天》《飞行少年》,殷桃 张译 严屹宽,https://image.ijq.tv/201909/19/17-38-21-91-46.jpg,images/17-38-21-91-46.jpg,张哲,https://www.ijq.tv/mingxing/15688858966591.html,https://image.ijq.tv/201909/19/17-38-21-91-46.jpg
孙晟昊,,,汉族,内地,1995-1-26,宁波,170CM,46KG,,水瓶座,上海戏剧学院,演员,天津嘉会娱乐,孙晟昊的新浪微博,《装哔学院第二季》《装哔学院》《墨明》《无相之城》,孔奇力 徐少强 文江,https://image.ijq.tv/201909/18/17-37-25-91-47.png,images/17-37-25-91-47.png,孙晟昊,https://www.ijq.tv/mingxing/15687993986590.html,https://image.ijq.tv/201909/18/17-37-25-91-47.png
刘晨睿,冬冬,,汉族,内地,1992-10-19,西安,178CM,68KG,B型,天秤座,西影影视传媒学院,演员,,刘晨睿的新浪微博,《宅时代》《雪豹》《战火西北狼》《空城》《我们的船说》,宋威龙 周雨彤,https://image.ijq.tv/201909/18/17-01-22-52-47.png,images/17-01-22-52-47.png,刘晨睿,https://www.ijq.tv/mingxing/15687972526589.html,https://image.ijq.tv/201909/18/17-01-22-52-47.png
陈欣,,陈紫铭,汉族,内地,4-28,吉林省四平,183CM,74KG,A型,金牛座,中央戏剧学院,演员,北京优尼乐文化艺术有限公司,,《将爱情进行到底2》《匹夫英雄》《兵王》,屈菁菁 马梓涵,https://image.ijq.tv/201909/18/16-43-57-15-47.png,images/16-43-57-15-47.png,陈欣,https://www.ijq.tv/mingxing/15687960346588.html,https://image.ijq.tv/201909/18/16-43-57-15-47.png
陈健飞,,,汉族,内地,1982-7-3,,178CM,75KG,,巨蟹座,北京电影学院,演员,,陈健飞的新浪微博,《战地枪王》《莽荒纪》《许你浮生若梦》《兵王》,李健 徐梵溪 徐立,https://image.ijq.tv/201909/18/16-17-09-47-47.png,images/16-17-09-47-47.png,陈健飞,https://www.ijq.tv/mingxing/15687945996587.html,https://image.ijq.tv/201909/18/16-17-09-47-47.png
闫庆元,,,汉族,内地,1980-1-1,辽宁,178CM,98KG,,魔羯座,中央戏剧学院,演员,中国国家话剧院,闫庆元的新浪微博,《军刀》《只要你过得比我好》《兵王》,郑奇 宋轶 朱敏铭 李君峰,https://image.ijq.tv/201909/18/15-59-54-90-47.png,images/15-59-54-90-47.png,闫庆元,https://www.ijq.tv/mingxing/15687935676585.html,https://image.ijq.tv/201909/18/15-59-54-90-47.png
朱敏铭,,,汉族,内地,1990-1-17,,168CM,46KG,,魔羯座,南京艺术学院,演员,,朱敏铭的新浪微博,《一只狗的大学时光》《兵王》《少共国际师》《大侦探》,郑奇 宋轶,https://image.ijq.tv/201909/18/15-35-00-34-47.png,images/15-35-00-34-47.png,朱敏铭,https://www.ijq.tv/mingxing/15687920766584.html,https://image.ijq.tv/201909/18/15-35-00-34-47.png
侯俊光,,,汉族,内地,1990-1-10,黑龙江省牡丹江市,170CM,48KG,,水瓶座,上海戏剧学院,演员,,侯俊光的新浪微博,《亲爱的翻译官》《百战天狼》《别用爱情说事》,陈翔 江铠同 周觅,https://image.ijq.tv/201909/18/15-20-19-28-46.jpg,images/15-20-19-28-46.jpg,侯俊光,https://www.ijq.tv/mingxing/15687912076583.html,https://image.ijq.tv/201909/18/15-20-19-28-46.jpg
白希,Sidney,,汉族,内地,1995-2-20,,185CM,63KG,,双鱼座,,演员,,白希的新浪微博,《南北兄弟》《绑架马云上》《狼殿下》《你在我的右手边》,严禹豪 阚昕 燕灏元,https://image.ijq.tv/201909/18/15-15-35-49-47.png,images/15-15-35-49-47.png,白希,https://www.ijq.tv/mingxing/15687909066582.html,https://image.ijq.tv/201909/18/15-15-35-49-47.png
李小胖,,李俊浩,汉族,内地,,北京,177CM,70KG,,,,演员,,李小胖的新浪微博,《我们的少年时代》《全职高手》,杨洋 江疏影 薛之谦,https://image.ijq.tv/201909/18/14-53-21-63-46.jpg,images/14-53-21-63-46.jpg,李小胖,https://www.ijq.tv/mingxing/15687895886580.html,https://image.ijq.tv/201909/18/14-53-21-63-46.jpg
周鑫,,,汉族,内地,,北京,180CM,70KG,,狮子座,,演员,,周鑫的新浪微博,《钟馗伏魔》《降龙伏虎小济公》,蒲巴甲 张卫健,https://image.ijq.tv/201909/18/14-32-50-31-46.jpg,images/14-32-50-31-46.jpg,周鑫,https://www.ijq.tv/mingxing/15687883646579.html,https://image.ijq.tv/201909/18/14-32-50-31-46.jpg
宋三思,,,汉族,内地,1996-9-17,阜阳,178CM,90KG,AB型,天秤座,中国戏曲学院,演员,,宋三思的新浪微博,《异能学姐》《时光与你都很甜》《你在我的右手边》,吕小雨 孙泽源 严禹豪 阚昕 燕灏元,https://image.ijq.tv/201909/18/14-54-39-74-47.png,images/14-54-39-74-47.png,宋三思,https://www.ijq.tv/mingxing/15687883436581.html,https://image.ijq.tv/201909/18/14-54-39-74-47.png
向津仪,,,汉族,内地,2002-6-8,河北,167CM,46KG,O型,双子座,,演员,,向津仪的新浪微博,《美丽人生》《小狗当家》《你在我的右手边》,严禹豪 燕灏元 崔志超 阚昕,https://image.ijq.tv/201909/18/14-28-46-74-47.png,images/14-28-46-74-47.png,向津仪,https://www.ijq.tv/mingxing/15687880996578.html,https://image.ijq.tv/201909/18/14-28-46-74-47.png
安安,,,汉族,内地,,,163CM,40KG,,,,演员,,,《延禧攻略》,吴谨言,https://image.ijq.tv/201909/18/14-22-11-88-46.jpg,images/14-22-11-88-46.jpg,安安,https://www.ijq.tv/mingxing/15687877096577.html,https://image.ijq.tv/201909/18/14-22-11-88-46.jpg
崔志超,,,汉族,内地,,,180CM,63KG,,,北京电影学院,演员,,,《三生三世十里桃花》《你在我的右手边》,严禹豪 阚昕 燕灏,https://image.ijq.tv/201909/18/14-05-40-27-47.png,images/14-05-40-27-47.png,崔志超,https://www.ijq.tv/mingxing/15687865006576.html,https://image.ijq.tv/201909/18/14-05-40-27-47.png
王佳希,,,汉族,内地,1990-9-30,河北石家庄,182CM,78KG,,处女座,中国传媒大学,演员,,王佳希的新浪微博,《遇见幸福》,蒋欣 郭京飞,https://image.ijq.tv/201909/18/14-01-47-27-46.jpg,images/14-01-47-27-46.jpg,王佳希,https://www.ijq.tv/mingxing/15687864806575.html,https://image.ijq.tv/201909/18/14-01-47-27-46.jpg
阚昕,,,汉族,内地,,,,,,狮子座,,演员,,阚昕的新浪微博,《你在我的右手边》《兵王归来之孤狼行动》《新封神之哪吒闹海》,严禹豪 燕灏元 崔志超,https://image.ijq.tv/201909/18/12-05-22-43-47.png,images/12-05-22-43-47.png,阚昕,https://www.ijq.tv/mingxing/15687794676574.html,https://image.ijq.tv/201909/18/12-05-22-43-47.png
