中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
徐申东,,,汉族,内地,1993-4-3,上海,165CM,45KG,O型,金牛座,,演员,拉风娱乐,徐申东的新浪微博,《天天有喜》《新济公活佛》《仙侠剑》,搭档陈紫函,https://image.ijq.tv/201501/07/17-01-45-46-13.jpg,images/17-01-45-46-13.jpg,徐申东,https://www.ijq.tv/mingxing/914.html,https://image.ijq.tv/201501/07/17-01-45-46-13.jpg
王澜霏,Crystal,,汉族,内地,8-8,,172CM,50KG,A型,狮子座,圣玛丁艺术学院室内设计系,"演员,模特",,,《大猫儿追爱记》,,https://image.ijq.tv/201501/07/16-50-43-59-14.jpg,images/16-50-43-59-14.jpg,王澜霏,https://www.ijq.tv/mingxing/913.html,https://image.ijq.tv/201501/07/16-50-43-59-14.jpg
王若心,Amanda,,汉族,内地,01-27,山东,170CM,48KG,B型,水瓶座,上海戏剧学院,演员,华谊兄弟,王若心的新浪微博,《遇见王沥川》《致我们终将逝去的青春》,杨玏,https://image.ijq.tv/201607/14/17-27-28-70-25.png,images/17-27-28-70-25.png,王若心,https://www.ijq.tv/mingxing/912.html,https://image.ijq.tv/201607/14/17-27-28-70-25.png
曾沛慈,Pets,,汉族,内地,1984-10-21,台湾台北市,,50KG,A型,天秤座,国立中正大学企管系,演员,可米国际影视事业股份有限公司,曾沛慈的新浪微博,《明若晓溪》《终极三国》《傻瓜》《终极一班2》《终极一班3》,密友魏如昀 好友文雨非 好友蔡颐榛,https://image.ijq.tv/201508/18/10-10-02-85-13.jpg,images/10-10-02-85-13.jpg,曾沛慈,https://www.ijq.tv/mingxing/911.html,https://image.ijq.tv/201508/18/10-10-02-85-13.jpg
陈雅婷,,,汉族,内地,1994-8-31,湖北武汉,168CM,40KG,,,湖北经济学院广告设计专业,演员,凌润娱乐,陈雅婷的新浪微博,《陆小凤与花满楼》,鹿鼎记 神雕侠侣,https://image.ijq.tv/201705/17/11-28-14-49-26.jpg,images/11-28-14-49-26.jpg,陈雅婷,https://www.ijq.tv/mingxing/1420617515910.html,https://image.ijq.tv/201705/17/11-28-14-49-26.jpg
杨舒婷,Yangshuting,"婷宝宝,婷姐,婷女神",汉族,内地,1986-4-7,浙江省舟山市,168CM,50KG,A型,白羊座,解放军艺术学院,演员,,,《爱的替身》《绯闻女友》《傻春》《超萌英雄》,搭档欧弟 密友陈亦然,https://image.ijq.tv/201501/07/15-39-46-31-10.jpg,images/15-39-46-31-10.jpg,杨舒婷,https://www.ijq.tv/mingxing/909.html,https://image.ijq.tv/201501/07/15-39-46-31-10.jpg
凌潇肃,,,满族,内地,1980-5-22,陕西西安,184CM,74KG,A型,双子座,北京电影学院99级表演本科班,演员,北京拾捌文化经纪有限公司,,《有爱一家人》《回家的诱惑》《一路格桑花》,母亲傅小健 妻子唐一菲 旧爱姚晨,https://image.ijq.tv/201501/28/15-06-16-83-10.jpg,images/15-06-16-83-10.jpg,凌潇肃,https://www.ijq.tv/mingxing/908.html,https://image.ijq.tv/201501/28/15-06-16-83-10.jpg
朱珠,juju,,汉族,内地,1984-7-19,北京,166CM,48KG,O型,巨蟹座,北京工商大学,"演员,歌手,主持人",美国创新艺人经纪公司（CAA）,,《云图》《纽约客@上海》《脱轨时代》《了不起的周先生》,搭档张静初,https://image.ijq.tv/201501/07/15-10-29-72-14.jpg,images/15-10-29-72-14.jpg,朱珠,https://www.ijq.tv/mingxing/906.html,https://image.ijq.tv/201501/07/15-10-29-72-14.jpg
王千源,Wang Qianyuan,王锦鹏,汉族,内地,1972-6-27,辽宁省沈阳市,182CM,70KG,B型,巨蟹座,中央戏剧学院1993级表演班,演员,华谊兄弟文化经纪有限公司,,《钢的琴》《解救吾先生》《绣春刀》,刘诗诗 黄轩,https://image.ijq.tv/201607/21/17-14-07-11-28.jpg,images/17-14-07-11-28.jpg,王千源,https://www.ijq.tv/mingxing/903.html,https://image.ijq.tv/201607/21/17-14-07-11-28.jpg
王力可,Rainbow,王安琪,汉族,内地,1987-2-27,济南市,168CM,55KG,A型,双鱼座,北京舞蹈学院|解放军艺术学院,演员,永乐影视,王力可的新浪微博,《血色浪漫》《神鹰反恐特战队》《茶颂》《异镇》《隋唐演义》《香格里拉》,搭档杨烁 搭档赵文琪 搭档刘萌萌 搭档王子睿 搭档孟彦森,https://image.ijq.tv/201503/05/11-13-11-97-11.jpg,images/11-13-11-97-11.jpg,王力可,https://www.ijq.tv/mingxing/902.html,https://image.ijq.tv/201503/05/11-13-11-97-11.jpg
