中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
马湘宜,,,汉族,内地,1988-1-12,北京市,167CM,49KG,B型,魔羯座,中央戏剧学院,演员,北京可可时代文化有限公司,马湘宜的新浪微博,《新还珠格格》《女医明妃传》《无心法师》,陈瑶 韩东君,https://image.ijq.tv/201806/28/09-43-54-35-10.jpg,images/09-43-54-35-10.jpg,马湘宜,https://www.ijq.tv/mingxing/3060.html,https://image.ijq.tv/201806/28/09-43-54-35-10.jpg
陆梅芳,FangFang,芳芳,汉族,内地,1984-8-30号,江苏苏州,166CM,45KG,O型,处女座,上海戏剧学院,演员,,,《叶问2》《爱你两万里》《樊梨花》《步步惊心》《无心法师》,韩东君 陈瑶,https://www.ijq.tv/file/upload/202102/21/13-49-34-74-1.png,images/13-49-34-74-1.png,陆梅芳,https://www.ijq.tv/mingxing/3059.html,https://www.ijq.tv/file/upload/202102/21/13-49-34-74-1.png
尤靖茹,,Una,汉族,内地,3-14,北京市宣武区,164CM,45KG,A型,双鱼座,北京舞蹈学院附中、北京电影学院,演员,北京拾捌文化经纪有限公司,尤靖茹的新浪微博,《结婚为什么》《秦时明月》《无心法师》《春风十里不如你》,陈瑶 韩东君,https://image.ijq.tv/201608/22/16-57-38-82-19.png,images/16-57-38-82-19.png,尤靖茹,https://www.ijq.tv/mingxing/3058.html,https://image.ijq.tv/201608/22/16-57-38-82-19.png
杨静儿,YangJing,杨静,汉族,内地,1981-5-11,河南,167CM,54KG,A型,射手座,北京电影学院,演员,中国煤矿文工团,杨静儿的新浪微博,《老屋》《天啸》《尖刀队》,张恒,https://image.ijq.tv/201508/06/16-57-30-62-16.png,images/16-57-30-62-16.png,杨静儿,https://www.ijq.tv/mingxing/3056.html,https://image.ijq.tv/201508/06/16-57-30-62-16.png
田重,TianTaizhong,,汉族,内地,1981-10-28,乌鲁木齐,183CM,75KG,O型,天蝎座,中央文化管理干部学院,"演员,主持人",,田重的新浪微博,《心肝宝贝》《至尊红颜》《伏击》,刘庭羽,https://image.ijq.tv/201508/06/15-16-48-18-8.jpg,images/15-16-48-18-8.jpg,田重,https://www.ijq.tv/mingxing/3055.html,https://image.ijq.tv/201508/06/15-16-48-18-8.jpg
赵会南,Zhao huinan,小宝,满族,内地,1978-3-7,鞍山,175CM,65KG,AB型,双鱼座,中央戏剧学院,演员,海润影视,赵会南的新浪微博,《失婚男女》《幸福满满》《危险关系》,姚芊羽,https://image.ijq.tv/201508/06/14-45-41-39-8.jpg,images/14-45-41-39-8.jpg,赵会南,https://www.ijq.tv/mingxing/3054.html,https://image.ijq.tv/201508/06/14-45-41-39-8.jpg
林晓凡,Vincent,晓凡,汉族,内地,1989-4-30,北京,181CM,52KG,B型,金牛座,北京电影学院,演员,天翼创媒文化传媒有限公司,林晓凡的新浪微博,《一家人》《约会专家》《时尚女编辑》,张玉嬿,https://image.ijq.tv/201508/06/14-15-20-78-8.jpg,images/14-15-20-78-8.jpg,林晓凡,https://www.ijq.tv/mingxing/3053.html,https://image.ijq.tv/201508/06/14-15-20-78-8.jpg
孙嘉,baby,,汉族,内地,,,165CM,48KG,B型,狮子座,北京电影学院表演系,演员,,孙嘉的新浪微博,《千手千眼》,,https://image.ijq.tv/201508/06/11-41-31-55-14.png,images/11-41-31-55-14.png,孙嘉,https://www.ijq.tv/mingxing/3052.html,https://image.ijq.tv/201508/06/11-41-31-55-14.png
梁天,Liangtian,,汉族,内地,1959-4-10,北京,178CM,65KG,A型,双子座,,演员,好来西影视策划公司,,《海马歌舞厅》《二子开店》,搭档杨舒,https://image.ijq.tv/201508/06/10-56-54-16-10.jpg,images/10-56-54-16-10.jpg,梁天,https://www.ijq.tv/mingxing/3051.html,https://image.ijq.tv/201508/06/10-56-54-16-10.jpg
徐薏雯,,,汉族,内地,,甘肃兰州,168CM,48KG,A型,天蝎座,,演员,,,《旋风少女》,雨婷儿 白敬亭,https://image.ijq.tv/201508/06/10-30-48-96-14.png,images/10-30-48-96-14.png,徐薏雯,https://www.ijq.tv/mingxing/3047.html,https://image.ijq.tv/201508/06/10-30-48-96-14.png
宋懿洁,yijie Song,"宋韦杰,宋阁",汉族,内地,1989-7-3,江苏,165CM,46KG,O型,巨蟹座,上海戏剧学院,演员,海伦艺人工作室,宋懿洁的新浪微博,《冒牌英雄》《铁血英雄路》,搭档吕易珊 搭档周牧茵,https://image.ijq.tv/201508/06/10-22-47-19-10.jpg,images/10-22-47-19-10.jpg,宋懿洁,https://www.ijq.tv/mingxing/3049.html,https://image.ijq.tv/201508/06/10-22-47-19-10.jpg
杨太郎,James,,汉族,内地,,,176CM,67KG,B型,金牛座,中央戏剧学院表演系,演员,,,《整垮前男友》《旋风少女》,雨婷儿 白敬亭,https://image.ijq.tv/201508/06/10-19-52-34-14.png,images/10-19-52-34-14.png,杨太郎,https://www.ijq.tv/mingxing/3046.html,https://image.ijq.tv/201508/06/10-19-52-34-14.png
徐雷智,Xu leizhi,"徐建,徐键",汉族,内地,1971-3-14,徐州,180CM,70KG,AB型,水瓶座,,演员,浙江天光地影影视制作有限公司,徐雷智的新浪微博,《狐影》《革命人永远是年轻》《桐柏英雄》,王梓桐,https://image.ijq.tv/201508/06/09-56-29-90-8.jpg,images/09-56-29-90-8.jpg,徐雷智,https://www.ijq.tv/mingxing/3045.html,https://image.ijq.tv/201508/06/09-56-29-90-8.jpg
高一玮,yiwei Gao,高伟,满族,内地,1972-5-17,辽宁省,175CM,61KG,O型,金牛座,辽宁艺术学院,演员,,高一玮的新浪微博,《中国远征军》《激情燃烧的岁月》,搭档于荣光 搭档于晓光,https://image.ijq.tv/201508/06/09-20-37-30-10.jpg,images/09-20-37-30-10.jpg,高一玮,https://www.ijq.tv/mingxing/3044.html,https://image.ijq.tv/201508/06/09-20-37-30-10.jpg
