中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
汪小敏,Tracy,敏爷,汉族,内地,1992-10-1,广西壮族自治区南宁市,165CM,45KG,A型,天秤座,四川音乐学院|,"演员,歌手",,汪小敏的新浪微博,《不能说的秘密》《行李箱里的少女》《三国机密》,邓紫棋,https://image.ijq.tv/201709/21/16-19-47-96-19.jpg,images/16-19-47-96-19.jpg,汪小敏,https://www.ijq.tv/mingxing/15059819694691.html,https://image.ijq.tv/201709/21/16-19-47-96-19.jpg
林澄,,林橙,汉族,内地,1992-7-4,北京,167CM,42KG,B型,巨蟹座,,演员,,林澄的新浪微博,《太古神王》,王子文,https://image.ijq.tv/201709/21/15-25-01-95-26.jpg,images/15-25-01-95-26.jpg,林澄,https://www.ijq.tv/mingxing/15059784224690.html,https://image.ijq.tv/201709/21/15-25-01-95-26.jpg
李小娇,,,汉族,内地,6-21,北京,168CM,43KG,A型,巨蟹座,中央戏剧学院,演员,润泽工作室签约演员,李小娇的新浪微博,《午夜蝴蝶》《乱世丽人行》《计中计》,啜妮,https://image.ijq.tv/201709/21/14-18-26-34-19.jpg,images/14-18-26-34-19.jpg,李小娇,https://www.ijq.tv/mingxing/15059746864689.html,https://image.ijq.tv/201709/21/14-18-26-34-19.jpg
邹元清,,元元,汉族,内地,1998-1-1,北京,168CM,43KG,AB型,魔羯座,中央戏剧学院,演员,,邹元清的新浪微博,《秘果》《我是你妈》,闫妮,https://image.ijq.tv/201709/21/10-56-53-95-26.jpg,images/10-56-53-95-26.jpg,邹元清,https://www.ijq.tv/mingxing/15059625464688.html,https://image.ijq.tv/201709/21/10-56-53-95-26.jpg
霍舒哲,shuzhe Huo,,汉族,内地,1992-8-21,山东济南,172CM,50KG,AB型,处女座,,演员,,霍舒哲的新浪微博,,搭档李云迪,https://image.ijq.tv/201709/20/14-44-31-70-10.jpg,images/14-44-31-70-10.jpg,霍舒哲,https://www.ijq.tv/mingxing/15058898614687.html,https://image.ijq.tv/201709/20/14-44-31-70-10.jpg
张杨智子,,"杨洋,玉洁",汉族,内地,11-24,新疆乌鲁木齐,170CM,45KG,A型,射手座,北京电影学院,演员,,张杨智子的新浪微博,《守卫者浮出水面》《壶王》《红星照耀中国》《少帅》,舒淇,https://image.ijq.tv/201709/20/12-44-48-35-19.jpg,images/12-44-48-35-19.jpg,张杨智子,https://www.ijq.tv/mingxing/15058826654686.html,https://image.ijq.tv/201709/20/12-44-48-35-19.jpg
骏声,,高嘉隆,汉族,内地,天津,1996-3-14,188CM,76KG,O型,处女座,,"演员,歌手",,骏声的新浪微博,《绝命护卫》《万水千山总是情》,搭档严屹宽,https://image.ijq.tv/201709/20/11-36-25-57-10.jpg,images/11-36-25-57-10.jpg,骏声,https://www.ijq.tv/mingxing/15058785674685.html,https://image.ijq.tv/201709/20/11-36-25-57-10.jpg
苏宥辰,,,汉族,内地,1996-7-6,北京,178CM,60KG,AB型,巨蟹座,北京北电影视艺术学校,演员,,苏宥辰的新浪微博,《秦时丽人明月心》,张彬彬,https://image.ijq.tv/201709/20/10-17-11-23-26.jpg,images/10-17-11-23-26.jpg,苏宥辰,https://www.ijq.tv/mingxing/15058738044684.html,https://image.ijq.tv/201709/20/10-17-11-23-26.jpg
赵慧仙,조혜선|CHO HYE SUN,"仙儿,仙女",,内地,12-19,首尔,168CM,42KG,O型,射手座,中央戏剧学院表演系本科,"演员,歌手",赵慧仙工作室|伟大文化,赵慧仙的新浪微博,《重生之名流巨星》《爱上台北》《假戏真作》《深宅1927》《爸爸的假期》,搭档李宗翰,https://image.ijq.tv/201709/20/09-58-45-93-10.jpg,images/09-58-45-93-10.jpg,赵慧仙,https://www.ijq.tv/mingxing/15058727174683.html,https://image.ijq.tv/201709/20/09-58-45-93-10.jpg
单明凯,,,汉族,内地,1988-7-31,天津,186CM,76KG,A型,,北京电影学院,"演员,模特",实力互通国际传媒集团,单明凯的新浪微博,《归去来》《天涯海角小萌妻》《《天使LOVE》之歧途》,唐嫣,https://image.ijq.tv/201709/19/16-19-13-33-19.jpg,images/16-19-13-33-19.jpg,单明凯,https://www.ijq.tv/mingxing/15058091384682.html,https://image.ijq.tv/201709/19/16-19-13-33-19.jpg
虞鑫蕾,,虞菁菁,汉族,内地,1996-12-15,浙江义乌,165CM,45KG,O型,射手座,广东外语外贸大学,"演员,模特",东莞市东星文化传播有限公司,虞鑫蕾的新浪微博,《那片星空那片海第二季》《凤求凰》,殷桃,https://image.ijq.tv/201709/19/15-33-04-60-19.jpg,images/15-33-04-60-19.jpg,虞鑫蕾,https://www.ijq.tv/mingxing/15058063184681.html,https://image.ijq.tv/201709/19/15-33-04-60-19.jpg
苑乔,lucky,,汉族,内地,1994-3-18,辽宁省本溪市,165CM,46KG,AB型,双鱼座,中国传媒大学,演员,坏小弟（北京）影业有限公司,苑乔的新浪微博,《神兽麻将馆》《南口1937》《我的同桌是极品》《这个昏君我罩的》,,https://image.ijq.tv/201709/19/10-49-19-98-26.jpg,images/10-49-19-98-26.jpg,苑乔,https://www.ijq.tv/mingxing/15057884734680.html,https://image.ijq.tv/201709/19/10-49-19-98-26.jpg
陈一雯,,,汉族,内地,9-13,北京,168CM,42KG,B型,处女座,,演员,蓝蓝蓝蓝影视传媒（天津）有限公司,陈一雯的新浪微博,《天使学院的爱情战记》,陈柏融,https://image.ijq.tv/201709/19/09-52-30-74-26.jpg,images/09-52-30-74-26.jpg,陈一雯,https://www.ijq.tv/mingxing/15057846804679.html,https://image.ijq.tv/201709/19/09-52-30-74-26.jpg
周耀,,,汉族,内地,1992-10-14,江苏盐城,180CM,65KG,A型,天秤座,上海戏剧学院,"演员,模特",新锐平面模特,周耀的新浪微博,《极品家丁》《废柴王爷2之御姐王妃》《封神战纪》,陈赫,https://image.ijq.tv/201709/18/16-58-20-96-19.jpg,images/16-58-20-96-19.jpg,周耀,https://www.ijq.tv/mingxing/15057250824678.html,https://image.ijq.tv/201709/18/16-58-20-96-19.jpg
金雯昕,Shirley,小蚊子,汉族,内地,11-26,武汉,164CM,49KG,AB型,射手座,华中科技大学,"演员,歌手",,金雯昕的新浪微博,《甜蜜时间》《Everybody》《Knows》《催眠》,,https://image.ijq.tv/201709/18/15-21-50-24-26.jpg,images/15-21-50-24-26.jpg,金雯昕,https://www.ijq.tv/mingxing/15057192474677.html,https://image.ijq.tv/201709/18/15-21-50-24-26.jpg
朱晓辉,Ryan,晓辉,汉族,内地,1983-12-14,江西赣州,177CM,67KG,O型,射手座,赣南师范学院体育系,"演员,模特",北京盛夏星空影视传媒股份有限公司<sup>[6]</sup>,朱晓辉的新浪微博,《武媚娘传奇》《追捕》《王牌》,,https://image.ijq.tv/201709/18/14-32-30-26-10.jpg,images/14-32-30-26-10.jpg,朱晓辉,https://www.ijq.tv/mingxing/15057163234676.html,https://image.ijq.tv/201709/18/14-32-30-26-10.jpg
赵子默,,,汉族,内地,1992-,海南,185CM,,A型,魔羯座,,演员,梦幻星辰,赵子默的新浪微博,《那年花开月正圆》,陈晓,https://image.ijq.tv/201709/18/11-41-23-64-19.jpg,images/11-41-23-64-19.jpg,赵子默,https://www.ijq.tv/mingxing/15057060684675.html,https://image.ijq.tv/201709/18/11-41-23-64-19.jpg
甘宇喆,Ray,,汉族,内地,4-3,湖北省武汉市,181CM,65KG,O型,白羊座,上海电影艺术学院,演员,北京时代影响力影视文化有限公司,甘宇喆的新浪微博,《火星情报局第三季》,,https://image.ijq.tv/201709/18/10-06-18-42-26.jpg,images/10-06-18-42-26.jpg,甘宇喆,https://www.ijq.tv/mingxing/15057003524674.html,https://image.ijq.tv/201709/18/10-06-18-42-26.jpg
罗翔,,少爷,汉族,内地,1990-10-28,江苏省连云港市灌南县,178CM,58KG,O型,天蝎座,,"演员,歌手",,罗翔的新浪微博,《恐怖电影院》《90逅青春》《西游奇遇外传》《七月半之前世今生》《老子传奇》,搭档王良,https://image.ijq.tv/201709/18/09-39-55-93-10.jpg,images/09-39-55-93-10.jpg,罗翔,https://www.ijq.tv/mingxing/15056987034673.html,https://image.ijq.tv/201709/18/09-39-55-93-10.jpg
汪卓成,,,汉族,内地,9-19,江西九江,183CM,69KG,B型,处女座,中央戏剧学院（在读）,演员,华谊兄弟经纪公司,汪卓成的新浪微博,《胭脂债》,杨业明,https://image.ijq.tv/201709/18/09-26-06-38-26.jpg,images/09-26-06-38-26.jpg,汪卓成,https://www.ijq.tv/mingxing/15056979104672.html,https://image.ijq.tv/201709/18/09-26-06-38-26.jpg
沈浩,,,汉族,内地,1988-12-24,山东青岛,180CM,72KG,O型,魔羯座,北京电影学院,演员,天瑞传媒,沈浩的新浪微博,《维和步兵营》《中国蓝盔》《大火种》《青年旅舍》《人是铁饭是钢》《战将韩先楚》,搭档杜淳,https://image.ijq.tv/201709/15/10-30-18-13-10.jpg,images/10-30-18-13-10.jpg,沈浩,https://www.ijq.tv/mingxing/15054425744671.html,https://image.ijq.tv/201709/15/10-30-18-13-10.jpg
刘哲珲,,,汉族,内地,1995-7-23,湖北十堰,177CM,60KG,A型,狮子座,中央戏剧学院,演员,博纳辉煌,刘哲珲的新浪微博,《独孤皇后》,,https://image.ijq.tv/201709/15/10-33-58-77-26.jpg,images/10-33-58-77-26.jpg,刘哲珲,https://www.ijq.tv/mingxing/15054418884670.html,https://image.ijq.tv/201709/15/10-33-58-77-26.jpg
赵敏,,,汉族,内地,1994-3-31,浙江绍兴,169CM,42KG,B型,白羊座,北京电影学院,演员,大国丰臣演艺人有限公司,赵敏的新浪微博,《超能造梦》,范晓东,https://image.ijq.tv/201709/15/10-02-09-14-26.jpg,images/10-02-09-14-26.jpg,赵敏,https://www.ijq.tv/mingxing/15054407664669.html,https://image.ijq.tv/201709/15/10-02-09-14-26.jpg
王韬,,,汉族,内地,1985-8-8,安徽安庆,,75KG,O型,狮子座,北京电影学院,"演员,模特",,王韬的新浪微博,《特警力量》《我是特种兵之利刃出鞘》《我是特种兵之火凤凰》,搭档杜淳,https://image.ijq.tv/201709/15/09-19-59-93-10.jpg,images/09-19-59-93-10.jpg,王韬,https://www.ijq.tv/mingxing/15054383404668.html,https://image.ijq.tv/201709/15/09-19-59-93-10.jpg
祁琪,,,汉族,内地,5-29,北京,172CM,45KG,AB型,双子座,中央戏剧学院,演员,,祁琪的新浪微博,《甜蜜18岁》,,https://image.ijq.tv/201709/14/15-36-28-11-26.jpg,images/15-36-28-11-26.jpg,祁琪,https://www.ijq.tv/mingxing/15053734794666.html,https://image.ijq.tv/201709/14/15-36-28-11-26.jpg
孙亦凡,,,汉族,内地,1991-8-26,黑龙江,177CM,72KG,O型,处女座,,演员,,孙亦凡的新浪微博,《凤囚凰》,搭档宋威龙,https://image.ijq.tv/201709/14/15-10-21-80-10.jpg,images/15-10-21-80-10.jpg,孙亦凡,https://www.ijq.tv/mingxing/15053728804667.html,https://image.ijq.tv/201709/14/15-10-21-80-10.jpg
娄茗森,,,汉族,内地,,上海,187CM,60KG,B型,金牛座,复旦大学上海视觉艺术学院播音与主持艺术专业<sup>[1]</sup>,演员,,娄茗森的新浪微博,《十里桃花后传》,,https://image.ijq.tv/201709/14/14-51-18-72-26.jpg,images/14-51-18-72-26.jpg,娄茗森,https://www.ijq.tv/mingxing/15053717964665.html,https://image.ijq.tv/201709/14/14-51-18-72-26.jpg
黄骞,,"黄梓骏,黄子俊",汉族,内地,10-4,湖南省郴州市,180CM,70KG,B型,天秤座,中国传媒大学,演员,,黄骞的新浪微博,《秦时丽人明月心》《我的继父是偶像》《牵牛的夏天》《昆仑阙之前世今生》,,https://image.ijq.tv/201709/14/11-58-53-85-26.jpg,images/11-58-53-85-26.jpg,黄骞,https://www.ijq.tv/mingxing/15053605784664.html,https://image.ijq.tv/201709/14/11-58-53-85-26.jpg
成浚文,,,壮族,内地,2-7,云南昆明,176CM,63KG,A型,,中央戏剧学院,演员,北京天翼创媒,成浚文的新浪微博,《死了都要爱》《猎捕》《延禧攻略》,于正,https://image.ijq.tv/201709/14/11-16-47-76-19.jpg,images/11-16-47-76-19.jpg,成浚文,https://www.ijq.tv/mingxing/15053589684663.html,https://image.ijq.tv/201709/14/11-16-47-76-19.jpg
李夏佩,,,汉族,内地,5-22,北京,167CM,45KG,B型,金牛座,四川传媒学院,演员,,李夏佩的新浪微博,《美人首》《大梦西游2之铁扇公主》,,https://image.ijq.tv/201709/14/11-04-34-45-26.jpg,images/11-04-34-45-26.jpg,李夏佩,https://www.ijq.tv/mingxing/15053577864662.html,https://image.ijq.tv/201709/14/11-04-34-45-26.jpg
