中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
邢恩,,,汉族,内地,1990-12-9,福建,171CM,48KG,AB型,射手座,,演员,唐人影视,邢恩的新浪微博,《小女花不弃》,林依晨,https://image.ijq.tv/201901/15/10-23-10-86-26.jpg,images/10-23-10-86-26.jpg,邢恩,https://www.ijq.tv/mingxing/15475189575697.html,https://image.ijq.tv/201901/15/10-23-10-86-26.jpg
张楚寒,,,汉族,内地,1996-1-19,湖北省,168CM,45KG,B型,魔羯座,,歌手,,张楚寒的新浪微博,《好喜欢你》,,https://image.ijq.tv/201901/14/11-54-40-83-26.jpg,images/11-54-40-83-26.jpg,张楚寒,https://www.ijq.tv/mingxing/15474365155696.html,https://image.ijq.tv/201901/14/11-54-40-83-26.jpg
裴佳欣,,,汉族,内地,2009-10-28,上海,158CM,35KG,B型,天秤座,,"演员,模特",,裴佳欣的新浪微博,《小女花不弃》,林依晨,https://image.ijq.tv/201901/14/11-29-38-69-26.jpg,images/11-29-38-69-26.jpg,裴佳欣,https://www.ijq.tv/mingxing/15474363795695.html,https://image.ijq.tv/201901/14/11-29-38-69-26.jpg
魏嘉镁,,,汉族,内地,北京,1995-2-24,164CM,42KG,,,北京舞蹈学院,演员,美代（北京）文化有限公司,魏嘉镁的新浪微博,《国之歌》,,https://image.ijq.tv/201901/12/11-08-52-64-10.jpg,images/11-08-52-64-10.jpg,魏嘉镁,https://www.ijq.tv/mingxing/15472625165694.html,https://image.ijq.tv/201901/12/11-08-52-64-10.jpg
田娜,,,汉族,内地,1994-2-20,湖北十堰,165CM,46KG,O型,双鱼座,北京电影学院,演员,,田娜的新浪微博,《三生三世十里桃花》《一场遇见爱情的旅行》,,https://image.ijq.tv/201901/11/14-36-56-14-10.jpg,images/14-36-56-14-10.jpg,田娜,https://www.ijq.tv/mingxing/15471886095692.html,https://image.ijq.tv/201901/11/14-36-56-14-10.jpg
张瑜纹,,,汉族,内地,,四川,168CM,45KG,B型,金牛座,,"演员,歌手",心动娱乐,张瑜纹的新浪微博,《创造101》,张紫宁,https://image.ijq.tv/201901/10/13-35-08-90-26.jpg,images/13-35-08-90-26.jpg,张瑜纹,https://www.ijq.tv/mingxing/15470984045691.html,https://image.ijq.tv/201901/10/13-35-08-90-26.jpg
林子晴,Lesley,,汉族,内地,1993-2-23,,166CM,45KG,AB型,双鱼座,,演员,上海飞宝文化传媒有限公司,林子晴的新浪微博,《小女花不弃》,林依晨,https://image.ijq.tv/201901/09/15-29-16-54-26.jpg,images/15-29-16-54-26.jpg,林子晴,https://www.ijq.tv/mingxing/15470181565690.html,https://image.ijq.tv/201901/09/15-29-16-54-26.jpg
郭喆,,,汉族,内地,1994-6-18,,180CM,66KG,,,上海戏剧学院,演员,派乐传媒,郭喆的新浪微博,《天下长安》,秦俊杰,https://image.ijq.tv/201901/09/15-16-41-57-26.jpg,images/15-16-41-57-26.jpg,郭喆,https://www.ijq.tv/mingxing/15470181345689.html,https://image.ijq.tv/201901/09/15-16-41-57-26.jpg
刘迪妮,,,汉族,内地,2-8,辽宁省葫芦岛市,170CM,49KG,O型,水瓶座,中央戏剧学院2004级表演系本科,演员,歌芒影业,刘迪妮的新浪微博,《和女人的战斗》《烽火连城诀》《男人帮》《金牌律师》《我要当空姐》,,https://image.ijq.tv/201901/09/14-14-50-15-10.jpg,images/14-14-50-15-10.jpg,刘迪妮,https://www.ijq.tv/mingxing/15470144825688.html,https://image.ijq.tv/201901/09/14-14-50-15-10.jpg
孙熹之,,,汉族,内地,1995-10-18,,180CM,66KG,,,南京师范大学,"演员,主持人",,孙熹之的新浪微博,《重明卫》,,https://image.ijq.tv/201901/08/13-54-27-59-26.jpg,images/13-54-27-59-26.jpg,孙熹之,https://www.ijq.tv/mingxing/15469268445687.html,https://image.ijq.tv/201901/08/13-54-27-59-26.jpg
