中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
任运杰,,,汉族,内地,1996-3-20,淄博,178CM,65KG,A型,双鱼座,,演员,,任运杰的新浪微博,《幸福一家人》《嗜罪师》,洪佳宁 赵飞燕,https://image.ijq.tv/201811/12/15-21-59-44-40.jpg,images/15-21-59-44-40.jpg,任运杰,https://www.ijq.tv/mingxing/15420071925526.html,https://image.ijq.tv/201811/12/15-21-59-44-40.jpg
李明德,,,汉族,内地,1996-12-29,北京朝阳区,178CM,66KG,O型,魔羯座,北京电影学院,演员,北京凡星自在影视文化传媒有限公司,李明德的新浪微博,《人不彪悍枉少年》,侯明昊,https://image.ijq.tv/201811/12/15-19-25-36-10.jpg,images/15-19-25-36-10.jpg,李明德,https://www.ijq.tv/mingxing/15420071415524.html,https://image.ijq.tv/201811/12/15-19-25-36-10.jpg
王柳雯,,,汉族,内地,1996-10-8,四川成都,168CM,45KG,B型,天秤座,,网红,,王柳雯的新浪微博,《天天向上》,林更新,https://image.ijq.tv/201811/12/12-00-51-73-26.jpg,images/12-00-51-73-26.jpg,王柳雯,https://www.ijq.tv/mingxing/15419951615523.html,https://image.ijq.tv/201811/12/12-00-51-73-26.jpg
麦童,,,汉族,内地,7-6,,168CM,45KG,B型,巨蟹座,上海视觉艺术学院2013级表演系,演员,,麦童的新浪微博,《演员的品格》,张子枫,https://image.ijq.tv/201811/11/10-42-01-12-26.jpg,images/10-42-01-12-26.jpg,麦童,https://www.ijq.tv/mingxing/15419040465522.html,https://image.ijq.tv/201811/11/10-42-01-12-26.jpg
尚雯婕,Laure Shang,"老何,三儿,三哥",汉族,内地,1982-12-22,上海,168CM,50KG,A型,魔羯座,复旦大学法语系（2005年毕业）,"演员,歌手",黑金经纪,尚雯婕的新浪微博,《最终信仰》《Bigup》《鹿befree》,邓超 付辛博 丛浩楠,https://image.ijq.tv/201811/10/16-51-11-51-43.jpg,images/16-51-11-51-43.jpg,尚雯婕,https://www.ijq.tv/mingxing/15418397895521.html,https://image.ijq.tv/201811/10/16-51-11-51-43.jpg
丛日新,,丛小白,汉族,内地,1993-12-31,沈阳市,172CM,65KG,A型,魔羯座,复旦大学上海视觉艺术学院,"歌手,主持人",,丛日新的新浪微博,《不正常》《小子好样的》,牛泽萌 刘羿 杨梓鑫,https://image.ijq.tv/201811/10/13-57-50-17-43.jpg,images/13-57-50-17-43.jpg,丛日新,https://www.ijq.tv/mingxing/15418294465520.html,https://image.ijq.tv/201811/10/13-57-50-17-43.jpg
马思超,Kido,思超,汉族,内地,1998-7-9,,185CM,70KG,A型,巨蟹座,美国罗格斯商学院,演员,湖南卫视,马思超的新浪微博,《反转人生》,冉高鸣 任胤菘 丛日新,https://image.ijq.tv/201811/10/11-11-28-98-43.jpg,images/11-11-28-98-43.jpg,马思超,https://www.ijq.tv/mingxing/15418194425519.html,https://image.ijq.tv/201811/10/11-11-28-98-43.jpg
叶禹含,Rohar,,汉族,内地,1995-11-1,上海,168CM,56KG,O型,魔羯座,,"演员,歌手",,叶禹含的新浪微博,《错生》《哀乐女子天团》《玛丽学园》《竹马钢琴师》,,https://image.ijq.tv/201811/09/10-30-48-27-10.jpg,images/10-30-48-27-10.jpg,叶禹含,https://www.ijq.tv/mingxing/15417306255518.html,https://image.ijq.tv/201811/09/10-30-48-27-10.jpg
肖宇梁,D-Space,,汉族,内地,1995-1-23,北京东城区,180CM,72KG,O型,水瓶座,中央民族大学,"演员,歌手",,肖宇梁的新浪微博,《孤单告急》《择天记》《沙海》,高仁,https://image.ijq.tv/201811/08/11-23-19-55-10.jpg,images/11-23-19-55-10.jpg,肖宇梁,https://www.ijq.tv/mingxing/15416473895516.html,https://image.ijq.tv/201811/08/11-23-19-55-10.jpg
崔莉雅,,,汉族,内地,1994-9-1,,168CM,45KG,B型,狮子座,浙江传媒学院,演员,意汇传媒联涟娱乐,崔莉雅的新浪微博,《恋与偶像》,刘冬沁,https://image.ijq.tv/201811/08/10-55-10-83-26.jpg,images/10-55-10-83-26.jpg,崔莉雅,https://www.ijq.tv/mingxing/15416456765515.html,https://image.ijq.tv/201811/08/10-55-10-83-26.jpg
于轩鸿灏,,,汉族,内地,1992-10-15,陕西省咸阳市,178CM,65KG,O型,天秤座,北京现代音乐学院,演员,,于轩鸿灏的新浪微博,《三生三世十里桃花》《十里洋场拾年花》,,https://image.ijq.tv/201811/07/16-18-57-93-10.jpg,images/16-18-57-93-10.jpg,于轩鸿灏,https://www.ijq.tv/mingxing/15415787295514.html,https://image.ijq.tv/201811/07/16-18-57-93-10.jpg
潘启言,,,汉族,内地,1995-11-10,,168CM,45KG,B型,天蝎座,同济大学,演员,,潘启言的新浪微博,《兵道迷城》《太古·千年回眸》《逆流而上的你》《真·三国无双》,,https://image.ijq.tv/201811/07/10-33-09-81-26.jpg,images/10-33-09-81-26.jpg,潘启言,https://www.ijq.tv/mingxing/15415579485513.html,https://image.ijq.tv/201811/07/10-33-09-81-26.jpg
易嘉爱,Yi JiaAi,"守年,爱酱",汉族,内地,1995-6-7,深圳,160CM,41KG,A型,双子座,,"演员,歌手",上海丝芭文化传媒有限公司,易嘉爱的新浪微博,《给你》《暮蝉之恋》《狼与自尊》,何晓玉 刘佩鑫 谢妮,https://image.ijq.tv/201811/07/15-28-19-78-43.jpg,images/15-28-19-78-43.jpg,易嘉爱,https://www.ijq.tv/mingxing/15414982975512.html,https://image.ijq.tv/201811/07/15-28-19-78-43.jpg
叶炫清,,,汉族,内地,1998-3-2,绍兴,165CM,42KG,A型,双子座,浙江音乐学院,歌手,浙江杭州畅和文化传媒有限公司,叶炫清的新浪微博,《从前慢》《九张机》《风一样的我》,吴莫愁 周深,https://image.ijq.tv/201811/07/16-16-38-11-43.jpg,images/16-16-38-11-43.jpg,叶炫清,https://www.ijq.tv/mingxing/15414979775511.html,https://image.ijq.tv/201811/07/16-16-38-11-43.jpg
