中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
周婧,say,,汉族,内地,1980-6,北京,172CM,55KG,,双子座,,演员,,周婧的新浪微博,《锁麟囊》《春闺梦》《只想好好和你在一起》,史梓辰,https://image.ijq.tv/202001/13/17-35-33-93-46.jpg,images/17-35-33-93-46.jpg,周婧,https://www.ijq.tv/mingxing/15789081027360.html,https://image.ijq.tv/202001/13/17-35-33-93-46.jpg
孟鹤堂,,"孟祥辉,堂堂,堂主,孟孟",汉族,内地,1988-4-26,黑龙江省,185CM,75KG,,金牛座,,演员,德云社,孟鹤堂的新浪微博,《文玩》《万物皆可盘》,赵本山,https://image.ijq.tv/202001/13/14-51-06-67-46.jpg,images/14-51-06-67-46.jpg,孟鹤堂,https://www.ijq.tv/mingxing/15788981257359.html,https://image.ijq.tv/202001/13/14-51-06-67-46.jpg
蒋恺,,,汉族,内地,5-8,辽宁省大连市,184CM,75KG,,金牛座,辽宁大学表演系,演员,,蒋恺的新浪微博,《辩护律师》《姐妹》《黑眼睛》,王鹤润,https://image.ijq.tv/202001/13/14-08-23-94-46.jpg,images/14-08-23-94-46.jpg,蒋恺,https://www.ijq.tv/mingxing/15788956917358.html,https://image.ijq.tv/202001/13/14-08-23-94-46.jpg
史梓辰,Steven,梓辰,汉族,内地,1992-9-14,北京,181CM,70KG,A型,处女座,北京舞蹈学院,演员,,史梓辰的新浪微博,《降龙伏虎小济公》《窥视欲》《我们的青春期》《降魔大师》,曾淇,https://image.ijq.tv/202001/12/16-16-24-93-1.jpg,images/16-16-24-93-1.jpg,史梓辰,https://www.ijq.tv/mingxing/15788158817357.html,https://image.ijq.tv/202001/12/16-16-24-93-1.jpg
陈政阳,,,汉族,内地,1-1,北京,164CM,46KG,,水瓶座,中央戏剧学院,演员,,陈政阳的新浪微博,《玄门大师》《新龙门客栈》《木槿花西月锦绣》,面朝大海 饕餮记,https://image.ijq.tv/202001/11/16-14-07-48-46.jpg,images/16-14-07-48-46.jpg,陈政阳,https://www.ijq.tv/mingxing/15787304287356.html,https://image.ijq.tv/202001/11/16-14-07-48-46.jpg
黄柳嫣,,,汉族,内地,,,164CM,45KG,,狮子座,,演员,巨东影业,黄柳嫣的新浪微博,《功夫联盟》,王鹤棣,https://image.ijq.tv/202001/11/16-03-06-68-46.jpg,images/16-03-06-68-46.jpg,黄柳嫣,https://www.ijq.tv/mingxing/15787297557355.html,https://image.ijq.tv/202001/11/16-03-06-68-46.jpg
关爱妮,,,汉族,内地,1996-3-18,北京,164CM,45KG,,白羊座,东北财经大学,演员,时代星空,关爱妮的新浪微博,《步云衢》,张赫,https://image.ijq.tv/202001/11/15-51-28-33-46.jpg,images/15-51-28-33-46.jpg,关爱妮,https://www.ijq.tv/mingxing/15787290447354.html,https://image.ijq.tv/202001/11/15-51-28-33-46.jpg
赵志喆,,,汉族,内地,1984-12-6,辽宁省鞍山,178CM,75KG,O型,水瓶座,北京电影学院,演员,,赵志喆的新浪微博,《记忆碎片》《水煮金蟾》《不敢说爱你》,王鹤润 张赫,https://image.ijq.tv/202001/11/15-38-29-57-46.jpg,images/15-38-29-57-46.jpg,赵志喆,https://www.ijq.tv/mingxing/15787283037353.html,https://image.ijq.tv/202001/11/15-38-29-57-46.jpg
褚翰,,,汉族,内地,1992-11-16,山东省滕州市,181CM,72KG,,天蝎座,山东艺术学院,演员,,褚翰的新浪微博,《父爱如参》《天下粮田》《玄门大师》《小女花不弃》,张彬彬,https://image.ijq.tv/202001/11/10-43-32-25-1.png,images/10-43-32-25-1.png,褚翰,https://www.ijq.tv/mingxing/15787105727352.html,https://image.ijq.tv/202001/11/10-43-32-25-1.png
热扎依,Rayza,"热依扎·阿里木江,江扎扎,美扎",汉族,内地,1986-7-15,北京,166CM,47KG,O型,巨蟹座,北京电影学院,"演员,模特,其他",北京仨仁文化传媒有限公司,热扎依的新浪微博,《甄嬛传》《爱情自有天意》《长安十二时辰》《有一个地方只有我们知道》,余文乐,https://image.ijq.tv/202001/10/17-30-13-23-1.jpg,images/17-30-13-23-1.jpg,热扎依,https://www.ijq.tv/mingxing/15786480317351.html,https://image.ijq.tv/202001/10/17-30-13-23-1.jpg
邓钢,,岗子,汉族,内地,1967-11-20,贵州,178CM,75KG,,射手座,,演员,,邓钢的新浪微博,《步云衢》《莫斯科行动》《我的二哥二嫂》,张赫 王鹤润,https://image.ijq.tv/202001/08/11-53-46-84-46.jpg,images/11-53-46-84-46.jpg,邓钢,https://www.ijq.tv/mingxing/15784555997349.html,https://image.ijq.tv/202001/08/11-53-46-84-46.jpg
柯乃予,,,汉族,内地,1997年11月13,北京,167CM,45KG,,天蝎座,,演员,上海飞宝文化传媒有限公司,柯乃予的新浪微博,《步云衢》,,https://image.ijq.tv/202001/08/11-40-37-50-46.jpg,images/11-40-37-50-46.jpg,柯乃予,https://www.ijq.tv/mingxing/15784548297348.html,https://image.ijq.tv/202001/08/11-40-37-50-46.jpg
郑皓原,,,汉族,内地,1983-6-30,山东省龙口市,178CM,68KG,O型,巨蟹座,中央戏剧学院,演员,,郑皓原的新浪微博,《八大豪侠》《新萍踪侠影》《步云衢》,张赫 王鹤润,https://image.ijq.tv/202001/08/11-16-55-62-46.jpg,images/11-16-55-62-46.jpg,郑皓原,https://www.ijq.tv/mingxing/15784534087347.html,https://image.ijq.tv/202001/08/11-16-55-62-46.jpg
李哲豪,,,汉族,内地,,湖南长沙,183CM,70KG,,,上海戏剧学院,演员,大白小黑,李哲豪的新浪微博,《我们的西南联大》,周也,https://image.ijq.tv/202001/07/17-40-34-66-46.jpg,images/17-40-34-66-46.jpg,李哲豪,https://www.ijq.tv/mingxing/15783898407346.html,https://image.ijq.tv/202001/07/17-40-34-66-46.jpg
金志浩,,,汉族,内地,11-2,北京,186CM,72KG,,天蝎座,中央戏剧学院,演员,浙江星河文化经纪有限公司,金志浩的新浪微博,《我们的西南联大》,周也,https://image.ijq.tv/202001/07/17-23-12-54-46.jpg,images/17-23-12-54-46.jpg,金志浩,https://www.ijq.tv/mingxing/15783889867345.html,https://image.ijq.tv/202001/07/17-23-12-54-46.jpg
夏梦,,,汉族,内地,,,167CM,42KG,,射手座,,演员,拾捌文化,夏梦的新浪微博,《我们的西南联大》,王鹤棣 周也,https://image.ijq.tv/202001/07/17-08-20-13-46.jpg,images/17-08-20-13-46.jpg,夏梦,https://www.ijq.tv/mingxing/15783880917344.html,https://image.ijq.tv/202001/07/17-08-20-13-46.jpg
尚璇,,,汉族,内地,1996-6-10,新疆,166CM,42KG,,双子座,南京艺术学院,演员,1CM领誉,尚璇的新浪微博,《天醒之路》,熊梓淇 邓恩熙 程潇,https://image.ijq.tv/202001/07/16-28-00-30-46.jpg,images/16-28-00-30-46.jpg,尚璇,https://www.ijq.tv/mingxing/15783856447343.html,https://image.ijq.tv/202001/07/16-28-00-30-46.jpg
金智秀,Jisoo,,汉族,内地,1995-1-3,韩国京畿道果川市,172CM,47KG,,水瓶座,,歌手,YG Entertainment,,《制作人》,金智妮 朴彩英,https://image.ijq.tv/202001/06/16-37-18-78-46.jpg,images/16-37-18-78-46.jpg,金智秀,https://www.ijq.tv/mingxing/15782998277342.html,https://image.ijq.tv/202001/06/16-37-18-78-46.jpg
菲林,Feeling,,汉族,内地,1995-10-16,上海,167CM,46KG,,天秤座,,歌手,奇迈文化,,《MAXY》《启晨》《暖光》,陈乐洋,https://image.ijq.tv/202001/06/15-39-51-91-46.jpg,images/15-39-51-91-46.jpg,菲林,https://www.ijq.tv/mingxing/15782963857339.html,https://image.ijq.tv/202001/06/15-39-51-91-46.jpg
朱可佳,,KAGA,汉族,内地,1993-7-10,江苏苏州,167CM,46KG,,巨蟹座,,歌手,,朱可佳的新浪微博,《MAXY》《火力全开》,陈乐洋 李天韵,https://image.ijq.tv/202001/06/15-30-09-94-46.jpg,images/15-30-09-94-46.jpg,朱可佳,https://www.ijq.tv/mingxing/15782953847338.html,https://image.ijq.tv/202001/06/15-30-09-94-46.jpg
陈乐洋,,,汉族,内地,2000-7-20,上海,162CM,43KG,,处女座,上海视觉艺术学院,歌手,,陈乐洋的新浪微博,《创造营》,朱可佳 吴卓凡 菲林 李天韵,https://image.ijq.tv/202001/06/15-10-09-89-46.jpg,images/15-10-09-89-46.jpg,陈乐洋,https://www.ijq.tv/mingxing/15782945687337.html,https://image.ijq.tv/202001/06/15-10-09-89-46.jpg
