中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
蓝天,Lan Tian,,,内地,1998-2-8,江西畲族人,176CM,55KG,,水瓶座,,演员,,蓝天的新浪微博,《武松》《少共国际师》《琅琊榜》《搜索连》,张琛 戴佳佳,https://image.ijq.tv/201907/17/09-54-16-60-47.png,images/09-54-16-60-47.png,蓝天,https://www.ijq.tv/mingxing/15633284445963.html,https://image.ijq.tv/201907/17/09-54-16-60-47.png
王勉,,,汉族,内地,1996-02-07,郑州,171CM,48KG,,水瓶座,,演员,,王勉的新浪微博,《替嫁公主》《王牌主播》《命悬一线的浪漫》《龙的新娘3》,薛城 贡米,https://image.ijq.tv/201907/16/15-42-59-22-47.png,images/15-42-59-22-47.png,王勉,https://www.ijq.tv/mingxing/15632629305962.html,https://image.ijq.tv/201907/16/15-42-59-22-47.png
李梓,,荔枝,汉族,内地,2000-8-30,内江,158CM,43KG,AB型,处女座,,"演员,歌手",北京丝芭文化传媒有限公司,李梓的新浪微博,《有言在仙》《龙的新娘3》《少女侦探社》,薛城 李想 刘胜男,https://image.ijq.tv/201907/16/15-12-21-20-47.png,images/15-12-21-20-47.png,李梓,https://www.ijq.tv/mingxing/15632611105961.html,https://image.ijq.tv/201907/16/15-12-21-20-47.png
张颜齐,,,汉族,内地,1998-7-2,重庆市,183CM,70KG,,巨蟹座,南坪中学,演员,态度音乐,张颜齐的新浪微博,《创造营2019》《喊出我的名字》,夏之光 姚琛 翟潇闻,https://image.ijq.tv/201907/16/14-39-28-78-46.jpg,images/14-39-28-78-46.jpg,张颜齐,https://www.ijq.tv/mingxing/15632591605959.html,https://image.ijq.tv/201907/16/14-39-28-78-46.jpg
郭曦文,,,汉族,内地,1993-12-14,广东,178CM,48KG,,射手座,上海戏剧学院,演员,菁菁文化公司,郭曦文的新浪微博,《我的邻居睡不着》,王子鑫 薛城 陈怡馨,https://image.ijq.tv/201907/16/14-38-30-67-47.png,images/14-38-30-67-47.png,郭曦文,https://www.ijq.tv/mingxing/15632590805960.html,https://image.ijq.tv/201907/16/14-38-30-67-47.png
孙雅丽,,,汉族,内地,,,163CM,43KG,,处女座,四川音乐学院,演员,,孙雅丽的新浪微博,《天龙八部》,周澄奥 王可如 李茂,https://image.ijq.tv/201907/16/14-21-54-53-46.jpg,images/14-21-54-53-46.jpg,孙雅丽,https://www.ijq.tv/mingxing/15632581015957.html,https://image.ijq.tv/201907/16/14-21-54-53-46.jpg
杨可,,,汉族,内地,1997-9-19,,168CM,45KG,,天秤座,北京大学,"演员,主持人",橙意星球传媒,杨可的新浪微博,《我的邻居睡不着》《极品老司机》《催眠医生》,陈怡馨 王子鑫 薛城,https://image.ijq.tv/201907/16/14-15-52-98-47.png,images/14-15-52-98-47.png,杨可,https://www.ijq.tv/mingxing/15632570415958.html,https://image.ijq.tv/201907/16/14-15-52-98-47.png
翟潇闻,,潇闻,汉族,内地,1999-5-28,山东省济南市,183CM,70KG,,双子座,,"演员,歌手",,翟潇闻的新浪微博,《创造营2019》《暗恋橘生淮南》《R.1.S.E》,周震南 何洛洛 焉栩嘉,https://image.ijq.tv/201907/16/14-01-22-41-46.jpg,images/14-01-22-41-46.jpg,翟潇闻,https://www.ijq.tv/mingxing/15632564985956.html,https://image.ijq.tv/201907/16/14-01-22-41-46.jpg
薛城,,,汉族,内地,,山东,180CM,65KG,,天秤座,山东师范大学,演员,星峙影业,薛城的新浪微博,《龙的新娘3》《我的邻居睡不着》,王子鑫 陈怡馨,https://image.ijq.tv/201907/16/11-49-43-47-47.png,images/11-49-43-47-47.png,薛城,https://www.ijq.tv/mingxing/15632482915955.html,https://image.ijq.tv/201907/16/11-49-43-47-47.png
何洛洛,,徐一宁,汉族,内地,2001-5-4,浙江省杭州市萧山区,180CM,58KG,,金牛座,,歌手,上海原际画文化传媒有限公司,何洛洛的新浪微博,《ChittyBangBangBang》《2038》《R.1.S.E》,周震南 姚琛 翟潇闻,https://image.ijq.tv/201907/16/11-37-52-30-46.jpg,images/11-37-52-30-46.jpg,何洛洛,https://www.ijq.tv/mingxing/15632482585954.html,https://image.ijq.tv/201907/16/11-37-52-30-46.jpg
