中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
周韵茹,,,汉族,内地,1995-11-15,安徽芜湖,165CM,45KG,,天蝎座,中央戏剧学院,演员,华策克顿,周韵茹的新浪微博,《你在哪》《校花攻略》《舌害》《少年盾》,,https://image.ijq.tv/201711/04/11-56-10-54-26.jpg,images/11-56-10-54-26.jpg,周韵茹,https://www.ijq.tv/mingxing/15097670364846.html,https://image.ijq.tv/201711/04/11-56-10-54-26.jpg
赵崔玮,,,汉族,内地,3-17,北京,168CM,45KG,AB型,双鱼座,中央戏剧学院,演员,,赵崔玮的新浪微博,《职场是个技术活》,应采儿,https://image.ijq.tv/201711/04/11-31-55-13-26.jpg,images/11-31-55-13-26.jpg,赵崔玮,https://www.ijq.tv/mingxing/15097659974844.html,https://image.ijq.tv/201711/04/11-31-55-13-26.jpg
曲高位,,,汉族,内地,5-3,山东省,180CM,72KG,O型,金牛座,中央戏剧学院03届表演专业本科,演员,,曲高位的新浪微博,《魔幻手机》《新上门女婿》《九州海上牧云记》《活着再见》,搭档曹卫宇,https://image.ijq.tv/201711/04/11-29-28-99-10.jpg,images/11-29-28-99-10.jpg,曲高位,https://www.ijq.tv/mingxing/15097650404845.html,https://image.ijq.tv/201711/04/11-29-28-99-10.jpg
陈朵怡,,,汉族,内地,,上海,150CM,32KG,A型,双子座,,演员,,陈朵怡的新浪微博,《儿科医生》,孙铱,https://image.ijq.tv/201711/03/15-18-53-68-26.jpg,images/15-18-53-68-26.jpg,陈朵怡,https://www.ijq.tv/mingxing/15096923954843.html,https://image.ijq.tv/201711/03/15-18-53-68-26.jpg
卓煜茜,,"茜茜,茜姐",汉族,内地,12-12,广东广州,168CM,44KG,AB型,射手座,中央戏剧学院,"演员,模特",拉风传媒股份有限公司,卓煜茜的新浪微博,《你好外星人》,徐申东,https://image.ijq.tv/201711/03/10-24-51-63-26.jpg,images/10-24-51-63-26.jpg,卓煜茜,https://www.ijq.tv/mingxing/15096754624842.html,https://image.ijq.tv/201711/03/10-24-51-63-26.jpg
李东明,,,汉族,内地,1994,山东临沂,178CM,85KG,B型,处女座,,演员,,李东明的新浪微博,《诡案组之白蛇妖仙》《儿科医生》,,https://image.ijq.tv/201711/02/16-29-28-34-26.jpg,images/16-29-28-34-26.jpg,李东明,https://www.ijq.tv/mingxing/15096109124841.html,https://image.ijq.tv/201711/02/16-29-28-34-26.jpg
王瑛瑛,,,汉族,内地,1996-2-29,北京,166CM,45KG,B型,金牛座,中央戏剧学院,演员,嘉本盛开,王瑛瑛的新浪微博,《东京有点热》,,https://image.ijq.tv/201711/02/14-38-37-35-39.jpg,images/14-38-37-35-39.jpg,王瑛瑛,https://www.ijq.tv/mingxing/15096045824839.html,https://image.ijq.tv/201711/02/14-38-37-35-39.jpg
王瑛瑛,,,汉族,内地,1996-2-29,北京,166CM,45KG,B型,金牛座,中央戏剧学院,演员,嘉本盛开,王瑛瑛的新浪微博,《东京有点热》,,https://image.ijq.tv/201711/02/14-38-37-35-39.jpg,images/14-38-37-35-39.jpg,王瑛瑛,https://www.ijq.tv/mingxing/15096045824840.html,https://image.ijq.tv/201711/02/14-38-37-35-39.jpg
吴楠,,,汉族,内地,1980-8-1,北京,179CM,71KG,O型,狮子座,北京电影学院,演员,,吴楠的新浪微博,《最亲最爱的人》《外科风云》《莫斯科行动》《邓稼先》,搭档夏雨,https://image.ijq.tv/201711/02/14-15-20-40-10.jpg,images/14-15-20-40-10.jpg,吴楠,https://www.ijq.tv/mingxing/15096033134838.html,https://image.ijq.tv/201711/02/14-15-20-40-10.jpg
冯浩,,,汉族,内地,1991-11,北京,180CM,65KG,B型,金牛座,中央戏剧学院2010级表演系,演员,,冯浩的新浪微博,《花谢花飞花满天》,何润东,https://image.ijq.tv/201711/02/13-58-05-65-39.jpg,images/13-58-05-65-39.jpg,冯浩,https://www.ijq.tv/mingxing/15096022664837.html,https://image.ijq.tv/201711/02/13-58-05-65-39.jpg
