中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
李腾腾,,,汉族,内地,1993-10-22,,172CM,48KG,,天蝎座,华南农业大学,"演员,模特",上游影业,李腾腾的新浪微博,《可惜不是你》《炮灰攻略》,宋妍霏 范世錡 肖顺尧 余昊洋,https://image.ijq.tv/201908/27/17-50-46-95-47.png,images/17-50-46-95-47.png,李腾腾,https://www.ijq.tv/mingxing/15668994146356.html,https://image.ijq.tv/201908/27/17-50-46-95-47.png
徐然,,,汉族,内地,,,,,,双子座,解放军艺术学院,演员,,徐然的新浪微博,《可惜不是你》,边江 范世錡 文苡帆 宋妍霏,https://image.ijq.tv/201908/27/17-26-58-94-47.png,images/17-26-58-94-47.png,徐然,https://www.ijq.tv/mingxing/15668979386355.html,https://image.ijq.tv/201908/27/17-26-58-94-47.png
邵嘉,Eric,,汉族,内地,1988-9-2,江苏,,,,,,演员,,邵嘉的新浪微博,《心理罪》《冒牌太子妃》《一起同过窗》《我的大学流水账》,,https://image.ijq.tv/201908/27/17-02-33-11-47.png,images/17-02-33-11-47.png,邵嘉,https://www.ijq.tv/mingxing/15668965276354.html,https://image.ijq.tv/201908/27/17-02-33-11-47.png
宋芳园,,,汉族,内地,,,170CM,45KG,,,四川音乐学院,演员,,宋芳园的新浪微博,《冒牌太子妃》,赵弈钦 李凯馨 金泽 陈思宇,https://image.ijq.tv/201908/27/16-39-22-57-47.png,images/16-39-22-57-47.png,宋芳园,https://www.ijq.tv/mingxing/15668951156353.html,https://image.ijq.tv/201908/27/16-39-22-57-47.png
徐沁,,,汉族,内地,,浙江,172CM,45KG,,,,"演员,模特",天津金狐文化传播,徐沁的新浪微博,《哈哈健身房》,靳锦 吴昱瑶 宿丹 郄路通,https://image.ijq.tv/201908/27/15-59-29-89-47.png,images/15-59-29-89-47.png,徐沁,https://www.ijq.tv/mingxing/15668926916352.html,https://image.ijq.tv/201908/27/15-59-29-89-47.png
郄路通,Lutong Qie,晓凡,汉族,内地,1995-11-16,北京,165CM,45KG,,天蝎座,北京现代音乐学院,演员,菁菁文化,郄路通的新浪微博,《哈哈健身房》《青春派》《旋风少女》《恶魔少爷别吻我》《消失的凶手》,杨洋 胡冰卿 白敬亭,https://image.ijq.tv/201908/27/15-43-23-78-47.png,images/15-43-23-78-47.png,郄路通,https://www.ijq.tv/mingxing/15668914076351.html,https://image.ijq.tv/201908/27/15-43-23-78-47.png
靳锦,Jjin,,汉族,内地,9-17,,180CM,65KG,,处女座,天津师范大学表演系,演员,优橝传媒旗,靳锦的新浪微博,《哈哈健身房》《脱单告急》《初晨，是我故意忘记你》,吴昱瑶 宿丹,https://image.ijq.tv/201908/27/15-04-09-73-47.png,images/15-04-09-73-47.png,靳锦,https://www.ijq.tv/mingxing/15668894226350.html,https://image.ijq.tv/201908/27/15-04-09-73-47.png
向夏,,,汉族,内地,6-19,重庆,174CM,65KG,,双子座,,"演员,网红",,向夏的新浪微博,《导演对我下手了》,刘背实 尧洋 王歆霆 辣目洋子,https://image.ijq.tv/201908/27/14-44-58-56-47.png,images/14-44-58-56-47.png,向夏,https://www.ijq.tv/mingxing/15668882706349.html,https://image.ijq.tv/201908/27/14-44-58-56-47.png
金靖,Jin Jolin,金九粒,汉族,内地,1992-12-23,上海,164CM,45KG,,魔羯座,上海政法学院,演员,米未传媒,金靖的新浪微博,《饭局的诱惑》《今夜百乐门》《火星情报局》《导演对我下手了》,刘背实 辣目洋子,https://image.ijq.tv/201908/27/14-30-53-24-47.png,images/14-30-53-24-47.png,金靖,https://www.ijq.tv/mingxing/15668874306348.html,https://image.ijq.tv/201908/27/14-30-53-24-47.png
刘怡歆,,,汉族,内地,8-2,四川成都,150CM,18KG,,狮子座,,演员,,刘怡歆的新浪微博,《带我去远方》《遇见幸福》,蒋欣 李光洁,https://image.ijq.tv/201908/27/14-19-11-60-46.jpg,images/14-19-11-60-46.jpg,刘怡歆,https://www.ijq.tv/mingxing/15668867186347.html,https://image.ijq.tv/201908/27/14-19-11-60-46.jpg
陈柯宇,K-KO,,汉族,内地,1990-11-14,苏州,175CM,65KG,,天蝎座,四川音乐学院通俗演唱专业,"演员,歌手",星能娱乐,陈柯宇的新浪微博,《导演对我下手了》《生僻字》《最好的8090后》《如果你喜欢》,刘背实,https://image.ijq.tv/201908/27/11-59-16-88-47.png,images/11-59-16-88-47.png,陈柯宇,https://www.ijq.tv/mingxing/15668783236346.html,https://image.ijq.tv/201908/27/11-59-16-88-47.png
尧洋,,,汉族,内地,1989-6-11,江西抚州,163CM,45KG,,双子座,,"演员,模特,网红",,尧洋的新浪微博,《导演对我下手了》,刘背实 辣目洋子,https://image.ijq.tv/201908/27/11-33-55-85-47.png,images/11-33-55-85-47.png,尧洋,https://www.ijq.tv/mingxing/15668768026345.html,https://image.ijq.tv/201908/27/11-33-55-85-47.png
刘背实,,,汉族,内地,1993-9-6,重庆,178CM,62KG,,处女座,,演员,,刘背实的新浪微博,《生活对我下手了》《导演对我下手了》《不当皇帝的100个理由》,辣目洋子 王歆霆 嗯呐朱莉,https://image.ijq.tv/201908/27/10-39-20-44-47.png,images/10-39-20-44-47.png,刘背实,https://www.ijq.tv/mingxing/15668734876343.html,https://image.ijq.tv/201908/27/10-39-20-44-47.png
方文强,,,汉族,内地,1990-11-29,安徽阜阳,180CM,65KG,,射手座,,演员,,方文强的新浪微博,《最好的我们》《忽而今夏》《你好，旧时光》《独家记忆》,陈飞宇 何蓝逗 周楚濋,https://image.ijq.tv/201908/27/09-46-46-46-47.png,images/09-46-46-46-47.png,方文强,https://www.ijq.tv/mingxing/15668703786341.html,https://image.ijq.tv/201908/27/09-46-46-46-47.png
张黎,,,汉族,内地,1957,,,,,,北京电影学院摄影系,电影人,张黎导演工作室,张黎的新浪微博,《曹操》《武动乾坤之英雄出少年》《少帅》《四十九日·祭》,成龙 杨洋 张天爱,https://image.ijq.tv/201908/27/09-30-31-38-47.png,images/09-30-31-38-47.png,张黎,https://www.ijq.tv/mingxing/15668693866340.html,https://image.ijq.tv/201908/27/09-30-31-38-47.png
李彧,,,汉族,内地,,威海,,,,,中央戏剧学院,演员,,李彧的新浪微博,《灰猴》《射雕英雄传》《神医喜来乐》《十全九美》《隋朝来客》《一不留神》《刀客外传》,李保田 陈燕琳 金玉婷 吴军,https://image.ijq.tv/201908/26/17-46-39-62-47.png,images/17-46-39-62-47.png,李彧,https://www.ijq.tv/mingxing/15668127626339.html,https://image.ijq.tv/201908/26/17-46-39-62-47.png
钱黛俊,,,汉族,内地,8-24,辽宁省抚顺,181CM,65KG,,处女座,中央戏剧学院,演员,,钱黛俊的新浪微博,《站在你的角度看我》《隔壁的兄弟很和睦》,朱圣祎 王关彭 徐晗 陈喆玲,https://image.ijq.tv/201908/26/17-09-35-12-47.png,images/17-09-35-12-47.png,钱黛俊,https://www.ijq.tv/mingxing/15668105536338.html,https://image.ijq.tv/201908/26/17-09-35-12-47.png
叶佳茵,,,汉族,内地,2-8,惠州,170CM,48KG,,水瓶座,中国戏曲学院,演员,,叶佳茵的新浪微博,《砺剑》《寻人大师》《隔壁的兄弟很和睦》《一春》,黄艺馨 徐晗 金博,https://image.ijq.tv/201908/26/16-43-58-58-47.png,images/16-43-58-58-47.png,叶佳茵,https://www.ijq.tv/mingxing/15668089956337.html,https://image.ijq.tv/201908/26/16-43-58-58-47.png
