中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
苏倩薇,suqianwei,苏茜薇,汉族,内地,1987-6-7,莆田市,164CM,46KG,O型,双子座,北京电影学院,演员,润视荣光影视集团,苏倩薇的新浪微博,《土楼里的女人》《劝和小组》《舞乐传奇》,李莎,https://image.ijq.tv/201504/21/11-16-22-19-8.jpg,images/11-16-22-19-8.jpg,苏倩薇,https://www.ijq.tv/mingxing/1918.html,https://image.ijq.tv/201504/21/11-16-22-19-8.jpg
季肖冰,Jixiaobing,少爷,汉族,内地,11-2,江苏徐州,180CM,65KG,B型,天蝎座,北京电影学院表演系,演员,,季肖冰的新浪微博,《团圆》《到爱的距离》《新洛神》《封神英雄榜》,好友王仁君 搭档陈键锋,https://image.ijq.tv/201504/21/10-39-42-30-10.jpg,images/10-39-42-30-10.jpg,季肖冰,https://www.ijq.tv/mingxing/1916.html,https://image.ijq.tv/201504/21/10-39-42-30-10.jpg
左大建,Ryan,大左,汉族,内地,1985-7-29,安徽省池州市贵池区,180CM,65KG,B型,狮子座,安徽广播影视职业技术学院,演员,光线传媒,,《前夫求爱记》《咱们结婚吧》,密马丽 包文婧,https://image.ijq.tv/201504/21/10-38-29-24-12.jpg,images/10-38-29-24-12.jpg,左大建,https://www.ijq.tv/mingxing/1914.html,https://image.ijq.tv/201504/21/10-38-29-24-12.jpg
李莎,lisha,莎莎,汉族,内地,1984-8-4,青岛,167CM,48KG,O型,狮子座,中央戏剧学院|中国传媒大学,演员,,李莎的新浪微博,《土楼里的女人》《婚前协议》《辣妈俏爸》,蒋欣,https://image.ijq.tv/201504/21/10-49-17-56-8.jpg,images/10-49-17-56-8.jpg,李莎,https://www.ijq.tv/mingxing/1915.html,https://image.ijq.tv/201504/21/10-49-17-56-8.jpg
张博宇,,,汉族,内地,1988-1-26,北京,181CM,75KG,A型,水瓶座,中央戏剧学院07级表演系本科,演员,北京群星方舟影视有限公司,张博宇的新浪微博,《万物生长》,,https://image.ijq.tv/201504/21/10-21-03-97-14.png,images/10-21-03-97-14.png,张博宇,https://www.ijq.tv/mingxing/1912.html,https://image.ijq.tv/201504/21/10-21-03-97-14.png
齐溪,,,汉族,内地,1984-9-16,贵州,174CM,52KG,A型,处女座,中央戏剧学院、解放军艺术学院,演员,,齐溪的新浪微博,《父亲的身份》《嘿孩子》《浮城谜事》《恋爱的犀牛》《春风十里不如你》,搭档朱雨辰 宋宁,https://image.ijq.tv/201604/23/11-20-22-31-22.jpg,images/11-20-22-31-22.jpg,齐溪,https://www.ijq.tv/mingxing/1910.html,https://image.ijq.tv/201604/23/11-20-22-31-22.jpg
徐黄丽,Lily,"徐童鞋,徐小孩",汉族,内地,1999-11-30,珠海市,156CM,43KG,B型,天蝎座,,演员,,徐黄丽的新浪微博,《穿越烽火线》《爸爸是条龙》《大道通天》,王珞丹,https://image.ijq.tv/201504/21/10-19-58-84-8.jpg,images/10-19-58-84-8.jpg,徐黄丽,https://www.ijq.tv/mingxing/1911.html,https://image.ijq.tv/201504/21/10-19-58-84-8.jpg
马启光,Davis Mo,,汉族,内地,1986-11-28,山东东营,184CM,78KG,A型,射手座,中国传媒大学表演系,"演员,歌手,主持人,模特",,马启光的新浪微博,《金钗谍影》《水男孩》《青春不下线》,搭档金世佳 搭档安以轩,https://image.ijq.tv/201504/20/17-13-14-88-10.jpg,images/17-13-14-88-10.jpg,马启光,https://www.ijq.tv/mingxing/1909.html,https://image.ijq.tv/201504/20/17-13-14-88-10.jpg
姜超,,,汉族,内地,1975-3-19,吉林省长春市,178CM,85KG,A型,双鱼座,,演员,,,《炊事班的故事》《武林外传》《奶爸的爱情生活》,搭档王莎莎 搭档洪剑涛 搭档倪虹洁,https://image.ijq.tv/201504/20/17-00-47-20-11.jpg,images/17-00-47-20-11.jpg,姜超,https://www.ijq.tv/mingxing/1908.html,https://image.ijq.tv/201504/20/17-00-47-20-11.jpg
石云鹏,鹏鹏,Simon,汉族,内地,1996-10-23,北京,178CM,55KG,O型,天秤座,北京二中分校,演员,,石云鹏的新浪微博,《暖情》《家有儿女新传》《养父》,搭档于震,https://image.ijq.tv/201801/05/11-12-13-94-10.jpg,images/11-12-13-94-10.jpg,石云鹏,https://www.ijq.tv/mingxing/1907.html,https://image.ijq.tv/201801/05/11-12-13-94-10.jpg
胡夏,,,汉族,内地,1990-3-1,广西壮族自治区,174CM,64KG,O型,双鱼座,广西华侨学校,"演员,歌手",光线传媒,胡夏的新浪微博,《知否知否应是绿肥红瘦》《左耳》《那些年》,好友许嵩 好友柳岩 好友冷中易,https://image.ijq.tv/201504/20/16-27-01-91-14.png,images/16-27-01-91-14.png,胡夏,https://www.ijq.tv/mingxing/1906.html,https://image.ijq.tv/201504/20/16-27-01-91-14.png
王文思,,,,内地,1989-,,163CM,62KG,A型,双子座,辽宁大学艺术系表演本科,演员,世纪星润影视传媒,,《枪炮侯》《奶爸的爱情生活》,,https://image.ijq.tv/201504/20/16-05-30-40-11.jpg,images/16-05-30-40-11.jpg,王文思,https://www.ijq.tv/mingxing/1904.html,https://image.ijq.tv/201504/20/16-05-30-40-11.jpg
谢楠,Iola,楠楠,汉族,内地,1983-11-6,安徽省合肥市瑶海区,164CM,45KG,A型,天蝎座,安徽财经大学,"演员,主持人",,,《奶爸的爱情生活》,丈夫吴京 密友马丽 密友大左 好友刘诗诗,https://image.ijq.tv/201504/20/15-45-48-40-11.jpg,images/15-45-48-40-11.jpg,谢楠,https://www.ijq.tv/mingxing/1903.html,https://image.ijq.tv/201504/20/15-45-48-40-11.jpg
陈都灵,,,汉族,内地,1993-10-18,福建厦门,168CM,46KG,AB型,天秤座,南京航空航天大学,"演员,模特",,陈都灵的新浪微博,《左耳》《求婚大作战》《这就是生活》《推理笔记》,章泽天 苏有朋 杨洋 欧豪,https://image.ijq.tv/201703/22/10-36-31-99-19.png,images/10-36-31-99-19.png,陈都灵,https://www.ijq.tv/mingxing/1902.html,https://image.ijq.tv/201703/22/10-36-31-99-19.png
张馨心,Zhang Xinxin,馨馨,汉族,内地,1988-9-20,黑龙江,165CM,46KG,A型,处女座,北京电影学院,演员,馨江影业,张馨心的新浪微博,《乱世佳人》《烽火佳人》,,https://image.ijq.tv/201805/07/16-59-26-15-26.jpg,images/16-59-26-15-26.jpg,张馨心,https://www.ijq.tv/mingxing/1901.html,https://image.ijq.tv/201805/07/16-59-26-15-26.jpg
段卿卿,,,汉族,内地,1986-1-6,山东,167CM,,A型,魔羯座,重庆大学美视电影学院,演员,,,《新乌龙山剿匪记》《薛丁山》,,https://image.ijq.tv/201504/20/14-59-47-19-14.png,images/14-59-47-19-14.png,段卿卿,https://www.ijq.tv/mingxing/1899.html,https://image.ijq.tv/201504/20/14-59-47-19-14.png
