中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
马云,Jack Ma,"乡村教师代言人,风清扬",汉族,内地,1964-9-10,浙江省杭州市,173CM,50KG,O型,处女座,杭州师范大学,其他,,马云的新浪微博,《阿里巴巴集团创始人》,李嘉诚 马化腾,https://image.ijq.tv/201911/13/14-49-49-91-46.png,images/14-49-49-91-46.png,马云,https://www.ijq.tv/mingxing/15736277416954.html,https://image.ijq.tv/201911/13/14-49-49-91-46.png
李佳琦,Austin,口红一哥,汉族,内地,1992-6-7,湖南岳阳,183CM,65KG,,双子座,南昌大学,网红,,李佳琦的新浪微博,《30秒涂口红最多人数》《淘宝直播》,马云,https://image.ijq.tv/201911/13/14-26-02-60-46.jpg,images/14-26-02-60-46.jpg,李佳琦,https://www.ijq.tv/mingxing/15736260556953.html,https://image.ijq.tv/201911/13/14-26-02-60-46.jpg
陈宣铭,ChenXuanming,,汉族,内地,1992-5-9,,183CM,65KG,,白羊座,哈尔滨话剧院,演员,果然娱乐,陈宣铭的新浪微博,《麻豆宿舍2》《网红猎人》《无主之城》《朕的刺客女友》《热血狂篮》,周艺轩 童苡萱 丛健彰 郝平,https://image.ijq.tv/201911/12/18-02-58-35-47.png,images/18-02-58-35-47.png,陈宣铭,https://www.ijq.tv/mingxing/15735529226952.html,https://image.ijq.tv/201911/12/18-02-58-35-47.png
陈明昊,,,汉族,内地,,,178CM,76KG,,狮子座,中央戏剧学院,"演员,电影人",中国国家话剧院,陈明昊的新浪微博,《盗墓笔记重启之极海听雷》《沙海》《暗恋桃花源》《四世同堂》,黄梦莹 库都斯江·艾尼娃尔 何龙龙,https://image.ijq.tv/201911/12/17-44-20-16-47.png,images/17-44-20-16-47.png,陈明昊,https://www.ijq.tv/mingxing/15735518296951.html,https://image.ijq.tv/201911/12/17-44-20-16-47.png
何龙龙,,,汉族,内地,1993-4-28,,183CM,66KG,,金牛座,北京电影学院,演员,,何龙龙的新浪微博,《沙海》《爵迹》《爵迹临界天下》《盗墓笔记重启之极海听雷》,朱一龙 于斌 毛晓彤 胡军 陈楚河,https://image.ijq.tv/201911/12/17-16-43-95-47.png,images/17-16-43-95-47.png,何龙龙,https://www.ijq.tv/mingxing/15735501746950.html,https://image.ijq.tv/201911/12/17-16-43-95-47.png
杨川北,,,汉族,内地,3-7,,183CM,66KG,,双鱼座,中国戏曲学院,演员,,杨川北的新浪微博,《极光之恋》《热血狂篮》《出现了，初恋》,佟梦实 邢菲 聂子皓 涂冰,https://image.ijq.tv/201911/12/16-45-40-91-47.png,images/16-45-40-91-47.png,杨川北,https://www.ijq.tv/mingxing/15735480006949.html,https://image.ijq.tv/201911/12/16-45-40-91-47.png
卜宇鑫,,"宇鑫,阿卜",汉族,内地,4-26,内蒙古自治区锡林浩特市,180CM,70KG,,金牛座,北京城市学院表演学部影视表演专业,演员,,卜宇鑫的新浪微博,《深夜甜品店》《劳山道士》《做局》,王凯 杨烁 董子健,https://image.ijq.tv/201911/12/16-18-54-38-47.png,images/16-18-54-38-47.png,卜宇鑫,https://www.ijq.tv/mingxing/15735467036948.html,https://image.ijq.tv/201911/12/16-18-54-38-47.png
王宏,,,汉族,内地,11-11,,178CM,70KG,,天蝎座,山东艺术学院,演员,山东省话剧院,王宏的新浪微博,《琅琊榜》《伪装者》《欢乐颂》《战长沙》《父母爱情》,胡歌 王永泉,https://image.ijq.tv/201911/12/15-50-45-67-47.png,images/15-50-45-67-47.png,王宏,https://www.ijq.tv/mingxing/15735449556947.html,https://image.ijq.tv/201911/12/15-50-45-67-47.png
柯恬柔,Tara,,汉族,内地,1990-9-17,美国乔治亚州,167CM,48KG,,处女座,上海复旦大学,"演员,模特",上海仰玉影业,柯恬柔的新浪微博,《在纽约》《我在北京等你》《一见不倾心》,李易峰 江疏影 蒋梦婕 胡宇威,https://image.ijq.tv/201911/12/15-21-14-43-47.png,images/15-21-14-43-47.png,柯恬柔,https://www.ijq.tv/mingxing/15735430566946.html,https://image.ijq.tv/201911/12/15-21-14-43-47.png
石峯,Andy,石峰,汉族,内地,1977-2-26,上海,180CM,72KG,,,上海电影演员剧团,演员,上海璞真文化传播,石峯的新浪微博,《探秘者》《悲壮英雄》《宝贝，再爱我一次》,吴启华 郭珍霓,https://image.ijq.tv/201911/12/14-52-02-47-47.png,images/14-52-02-47-47.png,石峯,https://www.ijq.tv/mingxing/15735414846945.html,https://image.ijq.tv/201911/12/14-52-02-47-47.png
