中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
溪格,,"双儿,胡洁琼",汉族,内地,12-16,湖北十堰市张湾,168CM,50KG,B型,射手座,四川音乐学院影视表演专业,演员,北京万合天宜影视文化有限公司,溪格的新浪微博,《报告老板之豪言壮旅》《名侦探狄仁杰》《学姐知道第二季》《爱的蒙太奇》《非常爱》,白客,https://image.ijq.tv/201708/19/14-22-06-18-26.jpg,images/14-22-06-18-26.jpg,溪格,https://www.ijq.tv/mingxing/15031152684565.html,https://image.ijq.tv/201708/19/14-22-06-18-26.jpg
胡悦,Ann,,汉族,内地,1988-7-5,四川成都,160CM,42KG,O型,巨蟹座,,演员,,胡悦的新浪微博,《九月照相馆》《那时花开》,,https://image.ijq.tv/201708/19/11-34-34-77-26.jpg,images/11-34-34-77-26.jpg,胡悦,https://www.ijq.tv/mingxing/15031136314564.html,https://image.ijq.tv/201708/19/11-34-34-77-26.jpg
许雅婷,Kabby,,,内地,1994-9-24,香港,163CM,46KG,O型,天秤座,,"演员,歌手",GME(环球狂热文化管理有限公司),许雅婷的新浪微博,《微交少女》《爱情攻略》《栀子花开2017》,,https://image.ijq.tv/201708/19/09-23-49-29-26.jpg,images/09-23-49-29-26.jpg,许雅婷,https://www.ijq.tv/mingxing/15031057784563.html,https://image.ijq.tv/201708/19/09-23-49-29-26.jpg
范晓东,,晓东,汉族,内地,1992-6-26,河南省,188CM,65KG,B型,巨蟹座,宁波大学艺术学院,演员,万合天宜,范晓东的新浪微博,《万万没想到》《万万没想到第三季》《进击吧单身狗》《栀子花开2017》,,https://image.ijq.tv/201708/18/16-32-39-98-26.jpg,images/16-32-39-98-26.jpg,范晓东,https://www.ijq.tv/mingxing/15030451114562.html,https://image.ijq.tv/201708/18/16-32-39-98-26.jpg
桑砚,,步小熙,汉族,内地,1990-7-2,浙江杭州,165CM,45KG,A型,巨蟹座,,"演员,模特",,桑砚的新浪微博,《一起同过窗》,庞瀚辰,https://image.ijq.tv/201708/18/16-19-08-91-19.jpg,images/16-19-08-91-19.jpg,桑砚,https://www.ijq.tv/mingxing/15030443184561.html,https://image.ijq.tv/201708/18/16-19-08-91-19.jpg
王玥婷,,,藏族,内地,1998,四川成都,168CM,45KG,A型,白羊座,,演员,,王玥婷的新浪微博,《国民老公》,熊梓淇,https://image.ijq.tv/201708/18/15-33-58-42-19.jpg,images/15-33-58-42-19.jpg,王玥婷,https://www.ijq.tv/mingxing/15030416194560.html,https://image.ijq.tv/201708/18/15-33-58-42-19.jpg
陈烨林,,烨林,汉族,内地,1992-9-1,山东省青岛市,183CM,72KG,B型,处女座,四川大学表演系,演员,万合天宜,陈烨林的新浪微博,《第三种爱情》《万万没想到第三季》《大侠黄飞鸿》《学姐知道》《恋爱学院》,,https://image.ijq.tv/201708/18/14-49-48-75-26.jpg,images/14-49-48-75-26.jpg,陈烨林,https://www.ijq.tv/mingxing/15030381934559.html,https://image.ijq.tv/201708/18/14-49-48-75-26.jpg
瞿澳晖,澳晖,澳晖,汉族,内地,1986-8-27,北京市海淀区,180CM,68KG,A型,处女座,中国传媒大学,演员,,瞿澳晖的新浪微博,《新还珠格格》《通天狄仁杰》《蓝蝶之谜》《步步惊心》《太平镇》《第7秒营救》《爱神箭》,搭档黄磊,https://image.ijq.tv/201708/18/10-55-45-38-10.jpg,images/10-55-45-38-10.jpg,瞿澳晖,https://www.ijq.tv/mingxing/15030249404558.html,https://image.ijq.tv/201708/18/10-55-45-38-10.jpg
缪俊杰,Miao Junjie,,汉族,内地,1990-7-24,上海,172CM,53KG,O型,狮子座,上海戏剧学院附属戏曲学校,演员,北京荣信达影视艺术有限公司,缪俊杰的新浪微博,《红楼梦》《推拿》《璀璨人生》《如果我爱你》《通天狄仁杰》,,https://image.ijq.tv/201708/18/09-52-44-18-10.jpg,images/09-52-44-18-10.jpg,缪俊杰,https://www.ijq.tv/mingxing/15030210564557.html,https://image.ijq.tv/201708/18/09-52-44-18-10.jpg
王咨越,,,汉族,内地,1999-11-11,山东潍坊,186CM,70KG,AB型,天蝎座,,演员,乐宝影视,王咨越的新浪微博,《我才不会被女孩子欺负呢》,,https://image.ijq.tv/201708/18/09-50-03-80-26.jpg,images/09-50-03-80-26.jpg,王咨越,https://www.ijq.tv/mingxing/15030195064556.html,https://image.ijq.tv/201708/18/09-50-03-80-26.jpg
