中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
王子辰,,,汉族,内地,1989-6-4,,,,O型,,,"演员,模特",,王子辰的新浪微博,《春江英雄之秀才遇到兵》《胭脂》《玄门大师》《网游之虚幻人生》,郭靖 裴子添,https://image.ijq.tv/201701/18/15-28-52-60-34.jpg,images/15-28-52-60-34.jpg,王子辰,https://www.ijq.tv/mingxing/14847245184088.html,https://image.ijq.tv/201701/18/15-28-52-60-34.jpg
郭靖,Red,郭劲,汉族,内地,1991-12-4,,183CM,64KG,O型,射手座,韩国建国大学,"演员,歌手",范冰冰工作室,郭靖的新浪微博,《赢天下》《玄门大师》,范冰冰 王子辰,https://image.ijq.tv/201701/18/15-23-20-29-34.jpg,images/15-23-20-29-34.jpg,郭靖,https://www.ijq.tv/mingxing/14847194174087.html,https://image.ijq.tv/201701/18/15-23-20-29-34.jpg
林世杰,,,汉族,内地,1-10,广东深圳,180CM,63KG,A型,魔羯座,北京电影学院表演系,演员,易星传媒,林世杰的新浪微博,《制裁者联盟》《上古情歌》,黄晓明,https://image.ijq.tv/201701/17/14-33-06-11-34.jpg,images/14-33-06-11-34.jpg,林世杰,https://www.ijq.tv/mingxing/14846340484085.html,https://image.ijq.tv/201701/17/14-33-06-11-34.jpg
蒋龙,Sunday,,汉族,内地,1995-3-22,沈阳,178CM,60KG,B型,白羊座,北京电影学院2012级表演系本科,演员,,蒋龙的新浪微博,《大侠日天》《执念师》《纯洁心灵·逐梦演艺圈》《魔都风云》,代文雯,https://image.ijq.tv/201701/16/15-21-00-39-26.jpg,images/15-21-00-39-26.jpg,蒋龙,https://www.ijq.tv/mingxing/14845512114084.html,https://image.ijq.tv/201701/16/15-21-00-39-26.jpg
聂子皓,zihao Nie,,汉族,内地,1993-5-20,四川泸州,177CM,68KG,O型,巨蟹座,北京电影学院,演员,北京果然天空文化传媒有限公司,聂子皓的新浪微博,《最好的我们》《寻找前世之旅》,付辛博 周雨彤,https://image.ijq.tv/201701/16/15-05-16-19-10.jpg,images/15-05-16-19-10.jpg,聂子皓,https://www.ijq.tv/mingxing/14845500874083.html,https://image.ijq.tv/201701/16/15-05-16-19-10.jpg
王梓薇,王梓溦,王梓溦,汉族,内地,1996-11-20,上海,168CM,45KG,,射手座,上海戏剧学院表演系本科在读,演员,,王梓薇的新浪微博,《知否知否应是绿肥红瘦》《一年级·大学季》《那片星空那片海》《幻城凡世》,赵丽颖 冯绍峰,https://image.ijq.tv/201701/15/11-16-45-59-19.png,images/11-16-45-59-19.png,王梓薇,https://www.ijq.tv/mingxing/14844501654082.html,https://image.ijq.tv/201701/15/11-16-45-59-19.png
李星佑,,,汉族,内地,12-11,湖北武汉,,,A型,射手座,北京舞蹈学院,演员,鹰眼天星经纪有限公司,李星佑的新浪微博,《翡翠恋人》《屏里狐》《游泳先生》,,https://image.ijq.tv/201701/12/13-12-47-98-34.jpg,images/13-12-47-98-34.jpg,李星佑,https://www.ijq.tv/mingxing/14841978934081.html,https://image.ijq.tv/201701/12/13-12-47-98-34.jpg
西尔扎提,,西尔扎提·力提甫,维吾尔族,内地,1995-3-18,新疆阿克苏市,180CM,70KG,A型,白羊座,中央戏剧学院 (2013年) 表演系,"演员,模特",乐视影业,西尔扎提的新浪微博,《整容液》《爵迹2》,,https://image.ijq.tv/201701/11/15-26-58-24-34.jpg,images/15-26-58-24-34.jpg,西尔扎提,https://www.ijq.tv/mingxing/14841136534080.html,https://image.ijq.tv/201701/11/15-26-58-24-34.jpg
魏天浩,vincent,淼淼,汉族,内地,1995-01-07,河北省石家庄市,183CM,60KG,A型,魔羯座,北京城市学院,演员,丹鹿文化签约艺人,魏天浩的新浪微博,《重生》《因为爱情》,魏大勋,https://image.ijq.tv/201701/11/10-49-16-73-26.jpg,images/10-49-16-73-26.jpg,魏天浩,https://www.ijq.tv/mingxing/14841029314078.html,https://image.ijq.tv/201701/11/10-49-16-73-26.jpg
陈子由,Run,陈润华,苗族,内地,1995-9-15,湖南省株洲市,187CM,70KG,O型,处女座,天津工业大学,"演员,模特",手工艺创作有限公司,陈子由的新浪微博,《你的名字我的姓氏》《热血情敌》,王祖蓝 王新乔 唐晓天 冯薪朵,https://image.ijq.tv/201701/11/10-17-59-71-34.jpg,images/10-17-59-71-34.jpg,陈子由,https://www.ijq.tv/mingxing/14840969294077.html,https://image.ijq.tv/201701/11/10-17-59-71-34.jpg
彭小苒,,小冉君,汉族,内地,1990-12-3,北京,,45KG,B型,射手座,中国传媒大学,"演员,主持人",范冰冰工作室,彭小苒的新浪微博,《爱奇艺早班机》《同居损友》《龙门劫案》《东宫》,范冰冰,https://image.ijq.tv/201701/10/14-58-21-34-26.jpg,images/14-58-21-34-26.jpg,彭小苒,https://www.ijq.tv/mingxing/14840314644076.html,https://image.ijq.tv/201701/10/14-58-21-34-26.jpg
李程彬,,,汉族,内地,1987-11-22,台湾,184CM,60KG,A型,天蝎座,,演员,M.I.E.,李程彬的新浪微博,《七月与安生》《一把青》,周冬雨 马思纯,https://image.ijq.tv/201701/05/13-25-59-39-26.jpg,images/13-25-59-39-26.jpg,李程彬,https://www.ijq.tv/mingxing/14835937014075.html,https://image.ijq.tv/201701/05/13-25-59-39-26.jpg
许芳铱,,,汉族,内地,1990-11-29,北京,168CM,43KG,B型,射手座,中国传媒大学,演员,,许芳铱的新浪微博,《神探杨金邦》,倪大红 宋丹丹,https://image.ijq.tv/201701/04/10-14-55-23-26.jpg,images/10-14-55-23-26.jpg,许芳铱,https://www.ijq.tv/mingxing/14834960724074.html,https://image.ijq.tv/201701/04/10-14-55-23-26.jpg
