中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
张馨月,,,汉族,内地,1996-8-24,,168CM,45KG,B型,狮子座,澳大利亚新南威尔士大学,演员,,张馨月的新浪微博,《我才不会被女孩子欺负呢》《混世小魔头》,,https://image.ijq.tv/201804/10/10-38-00-55-26.jpg,images/10-38-00-55-26.jpg,张馨月,https://www.ijq.tv/mingxing/15233268785185.html,https://image.ijq.tv/201804/10/10-38-00-55-26.jpg
鲁佳妮,,"妮妮,佳儿,鲁鲁,鲁冰花",汉族,内地,1992-4-20,四川达州,167CM,45KG,AB型,金牛座,北京电影学院,演员,北京完美建信影视文化有限公司,鲁佳妮的新浪微博,《恋恋有声》《御前厨神》《灵魂摆渡黄泉篇》《鬼吹灯之寻龙诀》,于毅,https://image.ijq.tv/201804/09/14-41-05-92-10.jpg,images/14-41-05-92-10.jpg,鲁佳妮,https://www.ijq.tv/mingxing/15232560415184.html,https://image.ijq.tv/201804/09/14-41-05-92-10.jpg
杨小兰,Alana,,汉族,内地,1993-12-19,,,,,射手座,中央戏剧学院,演员,上海左耳工作室,杨小兰的新浪微博,《哀乐女子天团》《大魔法师孟兜兜》《28岁未成年》《小妖的金色城堡》,,https://image.ijq.tv/201804/09/14-24-29-74-26.jpg,images/14-24-29-74-26.jpg,杨小兰,https://www.ijq.tv/mingxing/15232541395183.html,https://image.ijq.tv/201804/09/14-24-29-74-26.jpg
刘心悠,Annie Liu (Annie Lau),"刘凡平,心悠BB",汉族,内地,1981-4-1,中国台湾,167CM,48KG,B型,白羊座,加拿大Emily carr艺术设计学院,演员,北京稻草熊影视文化有限公司,刘心悠的新浪微博,《步步惊心》《浮城大亨》《阿嫂》《唐宫燕》,刘诗诗,https://image.ijq.tv/201804/06/10-48-11-24-10.jpg,images/10-48-11-24-10.jpg,刘心悠,https://www.ijq.tv/mingxing/15229828865182.html,https://image.ijq.tv/201804/06/10-48-11-24-10.jpg
李砚,,李家成,汉族,内地,1994-4-14,河北省邯郸市,178CM,65KG,B型,白羊座,,演员,北京光线传媒,李砚的新浪微博,《同桌的你》《最好的我们》《李雷和韩梅梅》《超级教师2》,,https://image.ijq.tv/201804/04/13-47-44-39-26.jpg,images/13-47-44-39-26.jpg,李砚,https://www.ijq.tv/mingxing/15228206075181.html,https://image.ijq.tv/201804/04/13-47-44-39-26.jpg
张润,rain zhang,"张爽,毛毛",汉族,内地,6-26,辽宁,168CM,45KG,B型,双子座,中央戏剧学院,"演员,模特",北京时代典范文化传媒有限公司<sup class=,张润的新浪微博,《异次元迷宫》《成成烽火》《儿女传奇》,,https://image.ijq.tv/201804/03/16-53-37-72-26.jpg,images/16-53-37-72-26.jpg,张润,https://www.ijq.tv/mingxing/15227436385180.html,https://image.ijq.tv/201804/03/16-53-37-72-26.jpg
翟子陌,Zak,"翟文斌,斌仔",汉族,内地,6-17,广东省深圳市,180CM,62KG,AB型,双子座,北京电影学院,"演员,主持人",一格万象影视传媒有限公司<sup class=,翟子陌的新浪微博,《七月半之恐怖宿舍》《七月半之前世今生》《艳骨》《笔仙惊魂》《海上嫁女记》《我在路上最爱你》《咒丝》,蔡少芬,https://image.ijq.tv/201804/04/09-08-53-75-10.jpg,images/09-08-53-75-10.jpg,翟子陌,https://www.ijq.tv/mingxing/15227357445179.html,https://image.ijq.tv/201804/04/09-08-53-75-10.jpg
李东翰,,"李鹏,东翰,鹏鹏,大鹏哥",汉族,内地,1980-12-18,吉林省长春市,183CM,75KG,A型,射手座,中央戏剧学院,演员,中央戏剧学院戏,李东翰的新浪微博,《少年包青天3》《兰陵王》《盗墓女》《米脂婆姨》,,https://image.ijq.tv/201804/04/09-09-28-96-10.jpg,images/09-09-28-96-10.jpg,李东翰,https://www.ijq.tv/mingxing/15226525765178.html,https://image.ijq.tv/201804/04/09-09-28-96-10.jpg
徐婕,,,汉族,内地,1999-07-24,成都,168CM,45KG,AB型,巨蟹座,果然娱乐公司,演员,,徐婕的新浪微博,《我在未来等你》,费启鸣,https://image.ijq.tv/201804/03/09-01-02-38-26.jpg,images/09-01-02-38-26.jpg,徐婕,https://www.ijq.tv/mingxing/15226513465177.html,https://image.ijq.tv/201804/03/09-01-02-38-26.jpg
费启鸣,,狒狒,汉族,内地,1996-9-16,大连,180CM,65KG,,,山东济宁学院,"演员,网红",,费启鸣的新浪微博,《我在未来等你》,孙千,https://image.ijq.tv/201804/03/08-59-53-74-26.jpg,images/08-59-53-74-26.jpg,费启鸣,https://www.ijq.tv/mingxing/15226513405176.html,https://image.ijq.tv/201804/03/08-59-53-74-26.jpg
任胤菘,,,汉族,内地,2000-1-5,湖南省岳阳市,184CM,65KG,A型,射手座,中央戏剧学院,"演员,主持人",湖南卫视,任胤菘的新浪微博,《快乐大本营》,何炅,https://image.ijq.tv/201803/31/10-03-45-38-39.jpg,images/10-03-45-38-39.jpg,任胤菘,https://www.ijq.tv/mingxing/15224616235175.html,https://image.ijq.tv/201803/31/10-03-45-38-39.jpg
潘子剑,,,汉族,内地,1994-11-9,,180CM,70KG,AB型,射手座,四川师范大学化学与材料科学学院,演员,,潘子剑的新浪微博,《总裁在上我在下》,,https://image.ijq.tv/201803/29/13-45-57-99-26.jpg,images/13-45-57-99-26.jpg,潘子剑,https://www.ijq.tv/mingxing/15222961075174.html,https://image.ijq.tv/201803/29/13-45-57-99-26.jpg
牛泽萌,,,汉族,内地,,上海,168CM,45KG,A型,白羊座,,"演员,主持人",,牛泽萌的新浪微博,,,https://image.ijq.tv/201803/29/10-46-32-56-39.jpg,images/10-46-32-56-39.jpg,牛泽萌,https://www.ijq.tv/mingxing/15222913155173.html,https://image.ijq.tv/201803/29/10-46-32-56-39.jpg
