中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
张修维,Zhang Xiuwei,中国魔笛,汉族,内地,1996-3-13,四川省达州市,174CM,64KG,,,,运动员,广州恒大淘宝足球俱乐部,张修维的新浪微博,,彭欣力,https://www.ijq.tv/file/upload/202011/07/20-28-12-23-68.png,images/20-28-12-23-68.png,张修维,https://www.ijq.tv/mingxing/160475208111861.html,https://www.ijq.tv/file/upload/202011/07/20-28-12-23-68.png
曲波,Qu Bo,,汉族,内地,1981-7-15,天津市,181CM,73KG,,,,运动员,,曲波的新浪微博,,邓卓翔,https://www.ijq.tv/file/upload/202011/03/11-50-00-10-65.png,images/11-50-00-10-65.png,曲波,https://www.ijq.tv/mingxing/160437501811854.html,https://www.ijq.tv/file/upload/202011/03/11-50-00-10-65.png
曹阳,Cao Yang,,回族,内地,1981-12-15,天津,185CM,73KG,,,,运动员,天津泰达足球俱乐部,,,于根伟,https://www.ijq.tv/file/upload/202011/03/11-40-36-50-65.png,images/11-40-36-50-65.png,曹阳,https://www.ijq.tv/mingxing/160437458411853.html,https://www.ijq.tv/file/upload/202011/03/11-40-36-50-65.png
阿兰,A Lan,"眼镜侠,兰哥",,内地,1989-7-10,巴西圣保罗州,185CM,75KG,,,,运动员,北京中赫国安足球俱乐部,,,雷纳托·奥古斯托,https://www.ijq.tv/file/upload/202011/03/11-32-02-51-65.png,images/11-32-02-51-65.png,阿兰,https://www.ijq.tv/mingxing/160437391111852.html,https://www.ijq.tv/file/upload/202011/03/11-32-02-51-65.png
郑龙,Zheng Long,波多尔斯龙,汉族,内地,1988-4-15,山东青岛,178CM,75KG,,,,运动员,大连一方俱乐部,,,高洪波,https://www.ijq.tv/file/upload/202011/03/11-19-51-25-65.png,images/11-19-51-25-65.png,郑龙,https://www.ijq.tv/mingxing/160437322611851.html,https://www.ijq.tv/file/upload/202011/03/11-19-51-25-65.png
宫磊,Gong Lei,,汉族,内地,1965-10-15,北京,177CM,,,,,运动员,,,,张志诚,https://www.ijq.tv/file/upload/202010/28/18-02-43-51-65.png,images/18-02-43-51-65.png,宫磊,https://www.ijq.tv/mingxing/160387933111843.html,https://www.ijq.tv/file/upload/202010/28/18-02-43-51-65.png
王飞,Wang Fei,,汉族,内地,1990-3-22,辽宁大连,180CM,70KG,,,,运动员,,,,王诗朦,https://www.ijq.tv/file/upload/202010/28/17-45-41-67-65.png,images/17-45-41-67-65.png,王飞,https://www.ijq.tv/mingxing/160387828211842.html,https://www.ijq.tv/file/upload/202010/28/17-45-41-67-65.png
徐阳,,徐志摩,汉族,内地,辽宁沈阳,1974-6-6,183CM,76KG,,,,"运动员,其他",,徐阳的新浪微博,,杨礼敏,https://www.ijq.tv/file/upload/202010/27/11-00-06-21-65.png,images/11-00-06-21-65.png,徐阳,https://www.ijq.tv/mingxing/160376724011833.html,https://www.ijq.tv/file/upload/202010/27/11-00-06-21-65.png
颜骏凌,Yan Junling,,汉族,内地,1991-1-28,上海市长宁区,192CM,88KG,,,,运动员,上海上港集团足球俱乐部,颜骏凌的新浪微博,,朱玥,https://www.ijq.tv/file/upload/202010/27/10-00-33-92-65.png,images/10-00-33-92-65.png,颜骏凌,https://www.ijq.tv/mingxing/160376371511828.html,https://www.ijq.tv/file/upload/202010/27/10-00-33-92-65.png
赵鹏,zhaopeng,四哥,汉族,内地,1983-6-20,安徽蚌埠,183CM,75KG,,,,运动员,,赵鹏的新浪微博,,曾诚,https://www.ijq.tv/file/upload/202010/21/11-07-22-55-65.png,images/11-07-22-55-65.png,赵鹏,https://www.ijq.tv/mingxing/160324809411821.html,https://www.ijq.tv/file/upload/202010/21/11-07-22-55-65.png
李明,,,汉族,内地,2000-1-21,山东青岛,173CM,62KG,,,,运动员,,,,叶志威,https://www.ijq.tv/file/upload/202010/14/17-10-19-48-65.png,images/17-10-19-48-65.png,李明,https://www.ijq.tv/mingxing/160266590111813.html,https://www.ijq.tv/file/upload/202010/14/17-10-19-48-65.png
杜威,,,汉族,内地,1982-2-9,河南省郑州市,187CM,78KG,,水瓶座,,运动员,贵州恒丰智诚足球俱乐部,杜威的新浪微博,,郜林,https://www.ijq.tv/file/upload/202010/13/16-55-15-11-65.png,images/16-55-15-11-65.png,杜威,https://www.ijq.tv/mingxing/160257902011808.html,https://www.ijq.tv/file/upload/202010/13/16-55-15-11-65.png
于汉超,Yu Hanchao,猴子,汉族,内地,1987-2-25,辽宁省大连市,178CM,65KG,,,,运动员,上海绿地申花足球俱乐部,,,杨旭,https://www.ijq.tv/file/upload/202010/10/23-03-47-39-68.jpg,images/23-03-47-39-68.jpg,于汉超,https://www.ijq.tv/mingxing/160234214011807.html,https://www.ijq.tv/file/upload/202010/10/23-03-47-39-68.jpg
吴曦,Wu Xi,"老六,大吴",汉族,内地,1989-2-19,河北省石家庄市,180CM,70KG,,,,运动员,江苏苏宁足球俱乐部,吴曦的新浪微博,,王堉菲,https://www.ijq.tv/file/upload/202010/10/22-46-36-28-68.jpg,images/22-46-36-28-68.jpg,吴曦,https://www.ijq.tv/mingxing/160234096911805.html,https://www.ijq.tv/file/upload/202010/10/22-46-36-28-68.jpg
杨旭,Yang Xu,,汉族,内地,1988-2-12,辽宁省大连市,188CM,70KG,,,,运动员,上海绿地申花足球俱乐部,杨旭的新浪微博,,王一婷,https://www.ijq.tv/file/upload/202010/10/21-41-47-78-68.jpg,images/21-41-47-78-68.jpg,杨旭,https://www.ijq.tv/mingxing/160233700911804.html,https://www.ijq.tv/file/upload/202010/10/21-41-47-78-68.jpg
