中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
苏拉文雅,SuraElegance,"苏哥,拉哥,拉拉",满族,内地,1994-12-7,内蒙古,165CM,46KG,B型,,北京现代音乐学院,"演员,歌手,模特",,苏拉文雅的新浪微博,《糖小姐探案集》《米粒儿也疯狂》《恋人的谎言》,贾青,https://image.ijq.tv/201710/12/10-43-11-29-19.jpg,images/10-43-11-29-19.jpg,苏拉文雅,https://www.ijq.tv/mingxing/15077761354752.html,https://image.ijq.tv/201710/12/10-43-11-29-19.jpg
曾丽瑶,AmbrosiaZeng,,汉族,内地,7-23,,165CM,40KG,AB型,巨蟹座,四川传媒学院,演员,,曾丽瑶的新浪微博,《战昆仑》,,https://image.ijq.tv/201710/12/10-49-06-89-26.jpg,images/10-49-06-89-26.jpg,曾丽瑶,https://www.ijq.tv/mingxing/15077755044751.html,https://image.ijq.tv/201710/12/10-49-06-89-26.jpg
张戈,Sean,,汉族,内地,4-6,重庆,178CM,67KG,AB型,白羊座,北京电影学院,演员,,张戈的新浪微博,《我是传奇》《抱养奇缘》《温柔的谎言》,林永健,https://image.ijq.tv/201710/12/09-55-29-18-26.jpg,images/09-55-29-18-26.jpg,张戈,https://www.ijq.tv/mingxing/15077722034750.html,https://image.ijq.tv/201710/12/09-55-29-18-26.jpg
赵健雷,jianleiZhao,,汉族,内地,1995-05-08,天津,170CM,65KG,O型,巨蟹座,中央戏剧学院13级本科,演员,,赵健雷的新浪微博,《小情书》《你好旧时光》,搭档张新成,https://image.ijq.tv/201710/11/14-17-24-12-10.jpg,images/14-17-24-12-10.jpg,赵健雷,https://www.ijq.tv/mingxing/15077019704749.html,https://image.ijq.tv/201710/11/14-17-24-12-10.jpg
张艺驰,,,汉族,内地,1991-1-20,北京,181CM,65KG,A型,白羊座,中国传媒大学,演员,,张艺驰的新浪微博,《蔚蓝50米》,孙伟豪,https://image.ijq.tv/201710/11/11-32-30-17-19.jpg,images/11-32-30-17-19.jpg,张艺驰,https://www.ijq.tv/mingxing/15076927254748.html,https://image.ijq.tv/201710/11/11-32-30-17-19.jpg
朱庭辰,,,汉族,内地,1994-1-12,上海,168CM,45KG,B型,水瓶座,上海电影学院,演员,北京传奇星耀文化传媒有限公司,朱庭辰的新浪微博,《陈二狗的妖孽人生》《龙日一，你死定了》,侯佩杉,https://image.ijq.tv/201710/11/11-21-31-83-26.jpg,images/11-21-31-83-26.jpg,朱庭辰,https://www.ijq.tv/mingxing/15076919804747.html,https://image.ijq.tv/201710/11/11-21-31-83-26.jpg
张远,Bird,"软软,小远,远队",汉族,内地,1985-6-2,安徽省滁州市凤阳县,181CM,60KG,O型,双子座,南京财经大学,"演员,歌手",天娱传媒,张远的新浪微博,《一见不倾心》《棉花糖》,张杰,https://image.ijq.tv/201710/11/10-57-35-98-19.jpg,images/10-57-35-98-19.jpg,张远,https://www.ijq.tv/mingxing/15076906424746.html,https://image.ijq.tv/201710/11/10-57-35-98-19.jpg
石雪婧,,兔儿,汉族,内地,,北京,165CM,40KG,AB型,双子座,,演员,,石雪婧的新浪微博,《龙日一，你死定了》,侯佩杉,https://image.ijq.tv/201710/11/10-27-03-43-26.jpg,images/10-27-03-43-26.jpg,石雪婧,https://www.ijq.tv/mingxing/15076886954745.html,https://image.ijq.tv/201710/11/10-27-03-43-26.jpg
朱晓鹏,,,汉族,内地,8-23,北京,182CM,65KG,A型,处女座,中央戏剧学院,"演员,主持人",北京中视礴广文化传媒有限公司,朱晓鹏的新浪微博,《灵魂摆渡》《极光之恋》,张晓龙,https://image.ijq.tv/201710/10/15-42-26-98-19.jpg,images/15-42-26-98-19.jpg,朱晓鹏,https://www.ijq.tv/mingxing/15076213264744.html,https://image.ijq.tv/201710/10/15-42-26-98-19.jpg
邱赫南,Anson,"南南,安森",汉族,内地,1997-2-4,北京,181CM,65KG,AB型,水瓶座,北京电影学院,演员,,邱赫南的新浪微博,《龙日一，你死定了》,,https://image.ijq.tv/201710/10/11-32-35-13-26.jpg,images/11-32-35-13-26.jpg,邱赫南,https://www.ijq.tv/mingxing/15076061134742.html,https://image.ijq.tv/201710/10/11-32-35-13-26.jpg
