中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
林永健,,永建,汉族,内地,1970-2-14,山东省青岛市市北区,178CM,,B型,水瓶座,解放军艺术学院,演员,金英马影视,林永健的新浪微博,《王贵与安娜》《喜耕田的故事》《黎明之前》《聂荣臻》《有点二的桃花运》,配偶周冬齐 搭档姚芊羽 搭档罗晋 搭档张瑞希 搭档韩雪 搭档马超,https://image.ijq.tv/201501/27/11-21-25-39-8.jpg,images/11-21-25-39-8.jpg,林永健,https://www.ijq.tv/mingxing/708.html,https://image.ijq.tv/201501/27/11-21-25-39-8.jpg
冯丹滢,,冯丹莹,汉族,内地,1988-10-9,北京,,49KG,O型,天秤座,北京电影学院表演系07级高职,演员,北京鑫宝源影视投资有限公司,,《男人帮》《不再让你孤单》《8848》,搭档孙红雷,https://image.ijq.tv/201412/13/15-03-14-49-14.jpg,images/15-03-14-49-14.jpg,冯丹滢,https://www.ijq.tv/mingxing/705.html,https://image.ijq.tv/201412/13/15-03-14-49-14.jpg
李念,,,汉族,内地,1985-5-30,湖北省荆门市京山县,163CM,45KG,B型,双子座,上海戏剧学院本科表演系2002级,演员,华谊兄弟时代文化经纪有限公司,李念的新浪微博,《大浦东》《蜗居》《都挺好》《杨贵妃秘史》,丈夫林和平 搭档郑恺 搭档严宽,https://image.ijq.tv/201412/13/14-51-18-59-14.jpg,images/14-51-18-59-14.jpg,李念,https://www.ijq.tv/mingxing/704.html,https://image.ijq.tv/201412/13/14-51-18-59-14.jpg
纪宁,JiNing,,汉族,内地,02-01,安徽,180CM,65KG,B型,水瓶座,上海戏剧学院表演系本科,演员,,纪宁的新浪微博,《一见不钟情》《美丽的秘密》《大唐芙蓉园》,,https://image.ijq.tv/201412/13/14-28-18-18-11.jpg,images/14-28-18-18-11.jpg,纪宁,https://www.ijq.tv/mingxing/703.html,https://image.ijq.tv/201412/13/14-28-18-18-11.jpg
刘欢,Liu Huan,欢子,汉族,内地,1981-5-03,哈尔滨,183CM,73KG,O型,金牛座,中央戏剧学院,演员,,刘欢的新浪微博,《小爸爸》《大阿哥溥俊》《秋风行动》《推手》《密战2谍战深海 》,好友文章 好友徐翠翠 好友樊凡,https://image.ijq.tv/201412/13/13-51-18-75-8.jpg,images/13-51-18-75-8.jpg,刘欢,https://www.ijq.tv/mingxing/702.html,https://image.ijq.tv/201412/13/13-51-18-75-8.jpg
刘劲,,,汉族,内地,1963-12-7,四川阿坝藏羌族自治州,,,B型,水瓶座,解放军艺术学院,演员,,,《太行山上》,,https://image.ijq.tv/201501/19/11-50-19-75-8.jpg,images/11-50-19-75-8.jpg,刘劲,https://www.ijq.tv/mingxing/701.html,https://image.ijq.tv/201501/19/11-50-19-75-8.jpg
马晓伟,,,汉族,内地,1961-12-03,江苏南京,176CM,58KG,A型,白羊座,江苏省艺术学院,演员,,,《长征》,,https://image.ijq.tv/201501/24/14-26-28-85-10.jpg,images/14-26-28-85-10.jpg,马晓伟,https://www.ijq.tv/mingxing/699.html,https://image.ijq.tv/201501/24/14-26-28-85-10.jpg
王琳,Lilian,"王美妞,琳姐,雪姨",汉族,内地,1970-8-24,上海,168CM,47KG,O型,处女座,上海戏剧学院,演员,易推传媒网络经纪有限公司,王琳的新浪微博,《秀丽江山之长歌行》《情满珠江》《情深深雨濛濛》《倾世皇妃》《守望的天空》,搭档赵薇 搭档林心如 搭档陈晓 搭档白冰,https://image.ijq.tv/201412/12/15-05-05-78-14.jpg,images/15-05-05-78-14.jpg,王琳,https://www.ijq.tv/mingxing/698.html,https://image.ijq.tv/201412/12/15-05-05-78-14.jpg
李威,Leewei,李翊玮,汉族,内地,1980-7-9,台北市,175CM,63KG,B型,巨蟹座,康宁医护暨管理专科学校,"演员,歌手,主持人",,李威的新浪微博,《吐司男之吻》《斗牛要不要》《海派甜心》《女蛹》,前女友陈怡蓉 前女友许玮伦 搭档林佑威,https://image.ijq.tv/201412/12/14-44-04-25-10.jpg,images/14-44-04-25-10.jpg,李威,https://www.ijq.tv/mingxing/697.html,https://image.ijq.tv/201412/12/14-44-04-25-10.jpg
邢佳栋,,,汉族,内地,1972-7-1,山西省太原市小店区,181CM,68KG,B型,巨蟹座,北京电影学院,演员,北京君为文化传播有限公司,邢佳栋的新浪微博,《士兵突击》《我的团长我的团》《桥隆飙战雷》《养父的花样年华》,搭档姚芊羽,https://image.ijq.tv/201412/12/13-42-19-72-8.jpg,images/13-42-19-72-8.jpg,邢佳栋,https://www.ijq.tv/mingxing/695.html,https://image.ijq.tv/201412/12/13-42-19-72-8.jpg
