中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
严米拉,,,汉族,内地,1992-8-20,北京,164CM,40KG,A型,狮子座,北京电影学院,演员,,严米拉的新浪微博,《暖暖的幸福》,,https://image.ijq.tv/201809/26/16-44-42-56-43.jpg,images/16-44-42-56-43.jpg,严米拉,https://www.ijq.tv/mingxing/15379514545419.html,https://image.ijq.tv/201809/26/16-44-42-56-43.jpg
侯雪龙,,雪龙,汉族,内地,1980-7-23,北京,175CM,65KG,A型,巨蟹座,中国戏曲学院,演员,北京新星坊影视文化传播有限公司,侯雪龙的新浪微博,《克拉恋人》《白夜追凶》《如果，爱》,,https://image.ijq.tv/201809/26/14-41-08-82-43.jpg,images/14-41-08-82-43.jpg,侯雪龙,https://www.ijq.tv/mingxing/15379439685418.html,https://image.ijq.tv/201809/26/14-41-08-82-43.jpg
樊治欣,,,汉族,内地,1999-6-20,,182CM,65KG,A型,双子座,北京服装学院2017服装表演系,演员,嘉行传媒,樊治欣的新浪微博,,杨幂,https://image.ijq.tv/201809/26/14-03-56-24-26.jpg,images/14-03-56-24-26.jpg,樊治欣,https://www.ijq.tv/mingxing/15379335345417.html,https://image.ijq.tv/201809/26/14-03-56-24-26.jpg
陆婷,Lisa,大哥,汉族,内地,1992-12-18,上海,164CM,40KG,A型,射手座,,歌手,上海丝芭文化传媒集团有限公司,陆婷的新浪微博,《黑天鹅》《如果你拥抱我》《暴风雨之夜》《星的彼岸》,鞠婧祎,https://image.ijq.tv/201809/25/17-28-06-17-43.jpg,images/17-28-06-17-43.jpg,陆婷,https://www.ijq.tv/mingxing/15378676405416.html,https://image.ijq.tv/201809/25/17-28-06-17-43.jpg
陈欧,Leo,,汉族,内地,1983-2-4,四川德阳,175CM,65KG,O型,水瓶座,南洋理工大学|斯坦福大学,其他,,陈欧的新浪微博,《聚美体》《陈欧体》,老师徐小平 搭档刘惠璞,https://image.ijq.tv/201809/25/15-30-24-52-40.jpg,images/15-30-24-52-40.jpg,陈欧,https://www.ijq.tv/mingxing/15378578355415.html,https://image.ijq.tv/201809/25/15-30-24-52-40.jpg
姜彦汐,,姜妈,汉族,内地,1992-11-28,,170CM,48KG,B型,射手座,,歌手,花开半夏,姜彦汐的新浪微博,《好喜欢你》《小黑屋》《创造101》,,https://image.ijq.tv/201809/25/11-54-36-50-26.jpg,images/11-54-36-50-26.jpg,姜彦汐,https://www.ijq.tv/mingxing/15378476105414.html,https://image.ijq.tv/201809/25/11-54-36-50-26.jpg
赵科,,赵正阳,汉族,内地,1982-2-6,长春,182CM,65KG,O型,水瓶座,北电2001级表演系,演员,北京盛世星彩文化发展有限公司,,《鸣鸿传》《晨阳》《猎豺狼》《老公们的私房钱》,张亮 刘向京,https://image.ijq.tv/201809/25/10-19-48-63-43.jpg,images/10-19-48-63-43.jpg,赵科,https://www.ijq.tv/mingxing/15378419435413.html,https://image.ijq.tv/201809/25/10-19-48-63-43.jpg
江璟儿,,,汉族,内地,1993-1-8,浙江省,167CM,45KG,AB型,,,"演员,歌手",乐华娱乐,江璟儿的新浪微博,《创造101》,,https://image.ijq.tv/201809/21/14-08-30-91-26.jpg,images/14-08-30-91-26.jpg,江璟儿,https://www.ijq.tv/mingxing/15375100795412.html,https://image.ijq.tv/201809/21/14-08-30-91-26.jpg
向昊,,,汉族,内地,1995-10-8,河南,183CM,68KG,,天秤座,天津音乐学院,演员,,向昊的新浪微博,《极光之恋》《凤囚凰》《招摇》,,https://image.ijq.tv/201809/21/10-31-03-35-10.jpg,images/10-31-03-35-10.jpg,向昊,https://www.ijq.tv/mingxing/15374970395411.html,https://image.ijq.tv/201809/21/10-31-03-35-10.jpg
李宣美,이선미/Lee Sun Mi（Sunmi lee）,宣美,朝鲜族,内地,1992-5-2,庆州青旦县,166CM,43KG,AB型,金牛座,东国大学,歌手,Makeus Entertainment,,《24小时也不够》《FullMoon》《TellMe》《SoHot》《Nobody》,朴珍荣 WonderGirls 安昭熙,https://image.ijq.tv/201809/20/16-49-06-98-40.jpg,images/16-49-06-98-40.jpg,李宣美,https://www.ijq.tv/mingxing/15374332375410.html,https://image.ijq.tv/201809/20/16-49-06-98-40.jpg
