中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
李鑫雨,,,汉族,内地,11-26,北京,169CM,,B型,射手座,,演员,华谊兄弟,《五鼠闹东京》,,https://image.ijq.tv/201502/28/14-57-27-72-14.jpg,images/14-57-27-72-14.jpg,李鑫雨,https://www.ijq.tv/mingxing/1351.html,https://image.ijq.tv/201502/28/14-57-27-72-14.jpg,
张熙媛,crystal,张帆,汉族,内地,1989-11-12,辽宁省沈阳市,170CM,48KG,B型,天蝎座,北京工商管理学院,演员,熙颐影业（Bliss Media）,《格子间女人》《穷追不舍》《涛女郎》,江铠同,https://image.ijq.tv/201502/28/14-33-22-55-11.jpg,images/14-33-22-55-11.jpg,张熙媛,https://www.ijq.tv/mingxing/1349.html,https://image.ijq.tv/201502/28/14-33-22-55-11.jpg,张熙媛的新浪微博
曲双双,Aggie,双双,汉族,内地,5-24,山东烟台,168CM,46KG,A型,双子座,中央戏剧学院,演员,盛夏星空影视传媒,《骄阳似我》《跑出一片天》《铁在烧》,,https://image.ijq.tv/201502/28/14-37-47-87-7.jpg,images/14-37-47-87-7.jpg,曲双双,https://www.ijq.tv/mingxing/1350.html,https://image.ijq.tv/201502/28/14-37-47-87-7.jpg,
王乐君,,,汉族,内地,,天津,170CM,54KG,B型,水瓶座,天津音乐学院表演系,演员,北京华录百纳文化经纪有限公司,《国家命运》《猎鹰1949》《不曾逝去的岁月》,胡歌,https://image.ijq.tv/201502/28/14-00-53-81-11.jpg,images/14-00-53-81-11.jpg,王乐君,https://www.ijq.tv/mingxing/1347.html,https://image.ijq.tv/201502/28/14-00-53-81-11.jpg,王乐君的新浪微博
高海宁,Samantha Ko,沈江莉,汉族,内地,1986-1-13,南京,167CM,48KG,B型,水瓶座,,演员,TVB,《美丽密令》《2013我爱HK》《法网狙击》《天眼》,林夏薇,https://image.ijq.tv/201502/28/14-08-45-23-8.jpg,images/14-08-45-23-8.jpg,高海宁,https://www.ijq.tv/mingxing/1348.html,https://image.ijq.tv/201502/28/14-08-45-23-8.jpg,高海宁的新浪微博
黄品沅,,黄若萌,汉族,内地,1964-,四川乐山,174CM,72KG,B型,射手座,,演员,浙江天光地影影视,《人间正道是沧桑》《圣天门口》《四十九日.祭》《西藏秘密》,,https://image.ijq.tv/201502/28/13-46-13-97-11.jpg,images/13-46-13-97-11.jpg,黄品沅,https://www.ijq.tv/mingxing/1346.html,https://image.ijq.tv/201502/28/13-46-13-97-11.jpg,
林夏薇,Rosina,,汉族,内地,1987-06-30,厦门,165CM,43KG,B型,双子座,中央戏剧学院,演员,TVB,《梨花泪》《天堂与地狱》《天眼》,堂兄林峯 好友林鹏,https://image.ijq.tv/201502/28/13-40-21-64-8.jpg,images/13-40-21-64-8.jpg,林夏薇,https://www.ijq.tv/mingxing/1345.html,https://image.ijq.tv/201502/28/13-40-21-64-8.jpg,林夏薇的新浪微博
王子伊,J.Delysia,兔子,汉族,内地,1987-3-31,四川,167CM,45KG,B型,白羊座,四川大学,演员,四川星空影视文化传媒,《新京华烟云》《深宅1937 》《壮士出川》,搭档黄明,https://image.ijq.tv/201502/28/13-40-07-79-10.jpg,images/13-40-07-79-10.jpg,王子伊,https://www.ijq.tv/mingxing/1344.html,https://image.ijq.tv/201502/28/13-40-07-79-10.jpg,王子伊的新浪微博
刘美人,Barbie,兔子,汉族,内地,1989-6-7,河北承德,166CM,55KG,AB型,双子座,中央戏剧学院,"演员,主持人",北京四季桃园,《美味人生》《向尚看齐》《生活魔法师》《就是不爱你》,,https://image.ijq.tv/201604/06/09-11-34-16-24.png,images/09-11-34-16-24.png,刘美人,https://www.ijq.tv/mingxing/1343.html,https://image.ijq.tv/201604/06/09-11-34-16-24.png,刘美人的新浪微博
张亚希,,,汉族,内地,1988-8-29,辽宁省鞍山市,180CM,62KG,B型,处女座,中央戏剧学院,演员,中华全国总工会文工团,《钢的琴》《卫子夫》,搭档沈泰,https://image.ijq.tv/201502/28/13-04-17-46-10.jpg,images/13-04-17-46-10.jpg,张亚希,https://www.ijq.tv/mingxing/1342.html,https://image.ijq.tv/201502/28/13-04-17-46-10.jpg,张亚希的新浪微博
刘希媛,Real,,汉族,内地,1981-3-5,黑龙江佳木斯,166CM,45KG,B型,双鱼座,北京舞蹈学院,演员,,《九九归一》《白蛇传》《魔幻手机》《史伟史佳》,情侣黄宗泽 密友高圆圆 搭档谢宁 搭档李滨 搭档柳小海,https://image.ijq.tv/201502/28/11-36-08-56-11.jpg,images/11-36-08-56-11.jpg,刘希媛,https://www.ijq.tv/mingxing/1340.html,https://image.ijq.tv/201502/28/11-36-08-56-11.jpg,刘希媛的新浪微博
孔维,Yishan Kong,"孔镱珊,孔薇薇",汉族,内地,1978-9-13,中国贵州,172CM,53KG,B型,处女座,北京电影学院,演员,,《命运呼叫转移》《太阳照常升起》《狂奔的左左》,搭档姜文,https://image.ijq.tv/201502/28/11-53-32-71-8.jpg,images/11-53-32-71-8.jpg,孔维,https://www.ijq.tv/mingxing/1341.html,https://image.ijq.tv/201502/28/11-53-32-71-8.jpg,孔维的新浪微博
黄勐,Huangmeng,,汉族,内地,12-5,北京,180CM,70KG,B型,射手座,中央戏剧学院,演员,,《再过把瘾》《与青春有关的日子》《大戏法》《百花深处》,搭档曹炳琨,https://image.ijq.tv/201502/28/11-24-05-93-10.jpg,images/11-24-05-93-10.jpg,黄勐,https://www.ijq.tv/mingxing/1339.html,https://image.ijq.tv/201502/28/11-24-05-93-10.jpg,黄勐的新浪微博
叶梓萱,Yoyiki.Una,梓萱,汉族,内地,1992-11-14,上海市,170CM,42KG,O型,天蝎座,上海工程技术大学,"演员,模特",上海泓霆影业有限公司,《锦绣缘华丽冒险》《宫锁连城》,,https://image.ijq.tv/201502/28/11-03-17-19-12.jpg,images/11-03-17-19-12.jpg,叶梓萱,https://www.ijq.tv/mingxing/1335.html,https://image.ijq.tv/201502/28/11-03-17-19-12.jpg,叶梓萱的新浪微博
郭进尧,Emily,,汉族,内地,3-18,呼和浩特,165CM,45KG,B型,金牛座,北京电影学院,演员,北京凤潇文化发展有限公司,《大宅门续集》《大盛魁》《爱嫁不嫁》,李曦儿,https://image.ijq.tv/201502/28/11-20-13-32-8.jpg,images/11-20-13-32-8.jpg,郭进尧,https://www.ijq.tv/mingxing/1338.html,https://image.ijq.tv/201502/28/11-20-13-32-8.jpg,郭进尧的新浪微博
王洁曦,,,汉族,内地,1989-12-12,湖南长沙,161CM,45KG,A型,射手座,北京电影学院,"演员,主持人,模特",,《新萧十一郎》,,https://image.ijq.tv/201502/28/11-05-57-44-14.jpg,images/11-05-57-44-14.jpg,王洁曦,https://www.ijq.tv/mingxing/1336.html,https://image.ijq.tv/201502/28/11-05-57-44-14.jpg,
张含韵,,韵儿，韵乖乖，张大宝，张小花,汉族,内地,1989-4-9,四川省德阳市旌阳区,,50KG,AB型,白羊座,中央戏剧学院（进修）|四川师范大学（进修）|德阳中学,"演员,歌手",东阳秋水堂影视有限公司,《新萧十一郎》,好友安又琪 搭档王玉宁 搭档冉旭 搭档代旭 搭档陈奕,https://image.ijq.tv/201502/28/10-55-19-47-14.jpg,images/10-55-19-47-14.jpg,张含韵,https://www.ijq.tv/mingxing/1334.html,https://image.ijq.tv/201502/28/10-55-19-47-14.jpg,张含韵的新浪微博
刘荫,vanilla,,汉族,内地,1989-5-11,湖南岳阳,165CM,46KG,O型,巨蟹座,重庆大学美视电影学院表演系,演员,,《甄嬛传》《下一个奇迹》《跑出一片天》,搭档张浩天,https://image.ijq.tv/201502/28/10-39-16-22-10.jpg,images/10-39-16-22-10.jpg,刘荫,https://www.ijq.tv/mingxing/1332.html,https://image.ijq.tv/201502/28/10-39-16-22-10.jpg,刘荫的新浪微博
李羲儿,,李璐岑,汉族,内地,1987-10-22,昆明市,166CM,45KG,A型,天秤座,北京电影学院,,紫岚德纳传媒,《爱嫁不嫁》《神断狄仁杰》,绯闻潘粤明,https://image.ijq.tv/201502/28/10-54-13-42-8.jpg,images/10-54-13-42-8.jpg,李羲儿,https://www.ijq.tv/mingxing/1333.html,https://image.ijq.tv/201502/28/10-54-13-42-8.jpg,李羲儿的新浪微博
庄濠全,Owodog Zhuang,敖犬,汉族,内地,1982-10-30,台湾省台中市,178CM,62KG,B型,天蝎座,德明财经科技大学|醒吾技术学院,"演员,歌手,主持人",金牌大风,《那些年，我们一起追的女孩》《黑糖玛奇朵》《四度空间》《很纯很暧昧》,王瑞昌,https://image.ijq.tv/201502/28/10-20-41-39-13.jpg,images/10-20-41-39-13.jpg,庄濠全,https://www.ijq.tv/mingxing/1331.html,https://image.ijq.tv/201502/28/10-20-41-39-13.jpg,庄濠全的新浪微博
邱胜翊,,王子,汉族,内地,1989-4-14,台湾,,54KG,O型,白羊座,庄敬高职表演艺术科,"演员,歌手",,《黑糖玛奇朵》《黑糖群侠传》《精舞门2》《七彩棒棒堂》,,https://image.ijq.tv/201502/28/10-07-06-55-13.jpg,images/10-07-06-55-13.jpg,邱胜翊,https://www.ijq.tv/mingxing/1328.html,https://image.ijq.tv/201502/28/10-07-06-55-13.jpg,邱胜翊的新浪微博
孙天宇,sty,,汉族,内地,2002-07-02,北京市西城区,150CM,21KG,A型,巨蟹座,,演员,,《当幸福来敲门》《天涯赤子心》,,https://image.ijq.tv/201502/28/10-07-57-20-11.jpg,images/10-07-57-20-11.jpg,孙天宇,https://www.ijq.tv/mingxing/1329.html,https://image.ijq.tv/201502/28/10-07-57-20-11.jpg,
