中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
王霏,,,汉族,内地,1985-6-22,山东青岛,178CM,70KG,B型,巨蟹座,,演员,,王霏的新浪微博,《使命召唤》《繁星四月》《我的特一营》,,https://image.ijq.tv/201509/18/16-44-25-79-14.png,images/16-44-25-79-14.png,王霏,https://www.ijq.tv/mingxing/14425658533283.html,https://image.ijq.tv/201509/18/16-44-25-79-14.png
张承,Rizo,,汉族,内地,1990-6-10,北京市,179CM,69KG,A型,双子座,中国传媒大学音乐系,"演员,歌手",海润,张承的新浪微博,《神探高飞》《余罪》,柴碧云,https://image.ijq.tv/201509/18/16-12-41-81-14.png,images/16-12-41-81-14.png,张承,https://www.ijq.tv/mingxing/14425639443282.html,https://image.ijq.tv/201509/18/16-12-41-81-14.png
李紫滢,Li Ziying,紫莹,汉族,内地,1987-10-12,北京,163CM,43KG,B型,魔羯座,,演员,国艺盛传北京文化艺术院,李紫滢的新浪微博,《狐影》,葛玟希,https://image.ijq.tv/201509/18/15-35-03-92-16.png,images/15-35-03-92-16.png,李紫滢,https://www.ijq.tv/mingxing/14425616763279.html,https://image.ijq.tv/201509/18/15-35-03-92-16.png
彭紫烊,Olivia,,汉族,内地,1987-11-18,陕西西安,171CM,49KG,B型,天蝎座,中北英皇表演音乐专业,演员,,彭紫烊的新浪微博,《花千骨2015》,,https://image.ijq.tv/201509/18/15-31-03-59-7.jpg,images/15-31-03-59-7.jpg,彭紫烊,https://www.ijq.tv/mingxing/14425609573280.html,https://image.ijq.tv/201509/18/15-31-03-59-7.jpg
马晓军,MaXiaoJun,小马,汉族,内地,1986-10-3,天津,175CM,68KG,A型,处女座,中央戏剧学院,演员,,,《狐影》,李卓霖,https://image.ijq.tv/201509/18/15-06-54-80-16.png,images/15-06-54-80-16.png,马晓军,https://www.ijq.tv/mingxing/14425599923278.html,https://image.ijq.tv/201509/18/15-06-54-80-16.png
贾博雅,Boa,雅宝宝,汉族,内地,1994-4-2,陕西西安,166CM,46KG,A型,白羊座,湖南大学,演员,方金影视文化传播有限公司,贾博雅的新浪微博,《花千骨2015》,刘秋实,https://image.ijq.tv/201708/03/11-52-53-86-26.jpg,images/11-52-53-86-26.jpg,贾博雅,https://www.ijq.tv/mingxing/14425591933275.html,https://image.ijq.tv/201708/03/11-52-53-86-26.jpg
孙婉婷,crystal,,汉族,内地,1987-7-14,北京海淀区,163CM,47KG,AB型,巨蟹座,北京舞蹈学院,"演员,其他",天润丰合影视传媒有限公司,孙婉婷的新浪微博,《多情江山》,徐飒 徐麒雯 侯梦瑶,https://image.ijq.tv/201509/18/14-58-21-75-14.png,images/14-58-21-75-14.png,孙婉婷,https://www.ijq.tv/mingxing/14425590393277.html,https://image.ijq.tv/201509/18/14-58-21-75-14.png
钟雷,Lei,雷子,汉族,内地,1978-05-05,山东省临沂市费县,185CM,84KG,B型,双子座,中国人民解放军驻澳门部队,演员,美亚娱乐,,《狐影》《百湖之恋》《橙色密码》,吴婷,https://image.ijq.tv/201509/18/14-30-22-47-16.png,images/14-30-22-47-16.png,钟雷,https://www.ijq.tv/mingxing/14425577963273.html,https://image.ijq.tv/201509/18/14-30-22-47-16.png
马东延,Maqiang,马强,回族,内地,1978-12-28,河南郑州,176CM,62KG,O型,魔羯座,解放军艺术学院,演员,,马东延的新浪微博,《亲爱的麻洋街》《孔子》《古村女人》《徽娘宛心》,搭档吴京,https://image.ijq.tv/201509/18/14-12-04-73-10.jpg,images/14-12-04-73-10.jpg,马东延,https://www.ijq.tv/mingxing/14425566953274.html,https://image.ijq.tv/201509/18/14-12-04-73-10.jpg
陈启杰,,"小杰,阿杰,帅帅",汉族,内地,1988-7-3,重庆市,182CM,75KG,O型,巨蟹座,北京电影学院,"演员,模特",,陈启杰的新浪微博,《侠探高飞》,张博,https://image.ijq.tv/201509/18/13-45-34-71-14.png,images/13-45-34-71-14.png,陈启杰,https://www.ijq.tv/mingxing/14425551203272.html,https://image.ijq.tv/201509/18/13-45-34-71-14.png
