中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
黄奕,Crystal,,汉族,内地,1977-9-13,上海,167CM,54KG,O型,处女座,上海东方文化学院,"演员,歌手",,黄奕的新浪微博,《上错花轿嫁对郎》《还珠格格3》,孙红雷,https://image.ijq.tv/201409/30/11-21-48-98-8.jpg,images/11-21-48-98-8.jpg,黄奕,https://www.ijq.tv/mingxing/382.html,https://image.ijq.tv/201409/30/11-21-48-98-8.jpg
陈学冬,Cheney Chen,"冬冬,学冬",汉族,内地,1990-6-28,浙江温州,181CM,56KG,B型,巨蟹座,上海音乐学院,演员,中国和力辰光传媒,陈学冬的新浪微博,《是尚先生》《解密》《小时代》,搭档杨幂,https://image.ijq.tv/201703/31/15-51-31-16-26.jpg,images/15-51-31-16-26.jpg,陈学冬,https://www.ijq.tv/mingxing/380.html,https://image.ijq.tv/201703/31/15-51-31-16-26.jpg
张鲁一,Edward Zhang,,汉族,内地,6-7,北京,182CM,68KG,O型,双子座,中央戏剧学院导演系|北京大学MFA艺术硕士,演员,北京千易时代文化传媒有限公司,张鲁一的新浪微博,《和空姐同居的日子》《琥珀》《娘要嫁人》《厨子戏子痞子》,搭档叶璇 搭档周一围,https://image.ijq.tv/201409/29/17-30-48-34-10.jpg,images/17-30-48-34-10.jpg,张鲁一,https://www.ijq.tv/mingxing/378.html,https://image.ijq.tv/201409/29/17-30-48-34-10.jpg
姜武,,姜小兵,汉族,内地,1969-11-4,唐山,180CM,74KG,O型,天蝎座,北京电影学院,演员,,姜武的新浪微博,《别了温哥华》《小姨多鹤》《我的唐朝兄弟》,马丽,https://image.ijq.tv/201409/29/16-09-03-48-8.jpg,images/16-09-03-48-8.jpg,姜武,https://www.ijq.tv/mingxing/377.html,https://image.ijq.tv/201409/29/16-09-03-48-8.jpg
格桑,,尕桑见措,藏族,内地,1987-10-21,四川,178CM,65KG,B型,天秤座,西南民族大学,"演员,歌手",,,《等风来》《十送红军》《长大》,白百何,https://image.ijq.tv/201409/29/13-49-56-39-8.jpg,images/13-49-56-39-8.jpg,格桑,https://www.ijq.tv/mingxing/372.html,https://image.ijq.tv/201409/29/13-49-56-39-8.jpg
殷桃,Yin Tao,"桃姐,大美桃",汉族,内地,1979-12-6,重庆市沙坪坝区,166CM,46KG,,,解放军艺术学院,演员,,,《搭错车》《延安爱情》《温州一家人》《杨贵妃秘史》,闫妮,https://image.ijq.tv/201911/26/11-35-17-50-46.jpg,images/11-35-17-50-46.jpg,殷桃,https://www.ijq.tv/mingxing/369.html,https://image.ijq.tv/201911/26/11-35-17-50-46.jpg
吕一,coco,"口口一,一一",汉族,内地,1988-1-8,重庆,165CM,52KG,B型,白羊座,北京舞蹈学院,演员,慈文传媒,吕一的新浪微博,《神探柯晨》《独孤天下》《煮妇神探》《宫锁心玉》《平凡的世界》《十大奇冤》,江铠同,https://image.ijq.tv/201907/02/11-20-21-82-47.png,images/11-20-21-82-47.png,吕一,https://www.ijq.tv/mingxing/368.html,https://image.ijq.tv/201907/02/11-20-21-82-47.png
贡米,,,汉族,内地,1990-9-4,南京,164CM,52KG,A型,处女座,北京电影学院表演系,"演员,歌手",星浪潮明星经纪,贡米的新浪微博,《金玉良缘》《美人心计》,,https://image.ijq.tv/201501/17/16-53-17-61-10.jpg,images/16-53-17-61-10.jpg,贡米,https://www.ijq.tv/mingxing/366.html,https://image.ijq.tv/201501/17/16-53-17-61-10.jpg
孙骁骁,Cindy,"骁姐,骁宝,骁哥",汉族,内地,1985-4-22,重庆,166CM,48KG,AB型,金牛座,中国传媒大学,"演员,主持人",,孙骁骁的新浪微博,《胜女时代》《少女狄仁杰》,江铠同,https://image.ijq.tv/201607/12/17-08-41-90-19.png,images/17-08-41-90-19.png,孙骁骁,https://www.ijq.tv/mingxing/367.html,https://image.ijq.tv/201607/12/17-08-41-90-19.png
陈数,,陈澍,汉族,内地,1977-3-9,湖北黄石市黄石港区,168CM,50KG,A型,双鱼座,中央戏剧学院,演员,,陈数的新浪微博,《暗算》《新上海滩》《倾城之恋》《铁梨花》《夫妻那些事儿》《天真遇到现实》《我爱男闺蜜》,黄磊 汪俊 张子枫,https://image.ijq.tv/201409/27/15-47-16-18-12.jpg,images/15-47-16-18-12.jpg,陈数,https://www.ijq.tv/mingxing/364.html,https://image.ijq.tv/201409/27/15-47-16-18-12.jpg
江铠同,Kiton,"江灵,江金超",汉族,内地,1989-10-24,青岛市,163CM,48KG,O型,天蝎座,中央戏剧学院,演员,星力天际,江铠同的新浪微博,《一不小心爱上你》《另一种灿烂生活》《赏金猎人》《青丘狐传说》,姚星彤 弦子 男友翟天临 好友陈翔,https://image.ijq.tv/201602/10/12-09-28-94-1.jpg,images/12-09-28-94-1.jpg,江铠同,https://www.ijq.tv/mingxing/365.html,https://image.ijq.tv/201602/10/12-09-28-94-1.jpg
姚星彤,Anna Yao,,汉族,内地,1983年4月12日,黑龙江省哈尔滨市南岗区,168CM,43KG,B型,白羊座,北京电影学院,演员,华谊兄弟文化经纪有限公司,姚星彤的新浪微博,《十二生肖》《前任攻略》《绽放》,叶倩云,https://image.ijq.tv/201409/25/16-35-13-33-8.jpg,images/16-35-13-33-8.jpg,姚星彤,https://www.ijq.tv/mingxing/363.html,https://image.ijq.tv/201409/25/16-35-13-33-8.jpg
李东学,Ethan,,汉族,内地,1982-11-27,河南郑州,183CM,75KG,O型,射手座,北京电影学院表演系2003级本科班,演员,,李东学的新浪微博,《甄嬛传》《第九个寡妇》,,https://image.ijq.tv/201604/29/16-04-16-65-10.jpg,images/16-04-16-65-10.jpg,李东学,https://www.ijq.tv/mingxing/361.html,https://image.ijq.tv/201604/29/16-04-16-65-10.jpg
赵雪莲,,,汉族,内地,1980-1-24,山东,171CM,50KG,A型,白羊座,中央戏剧学院,"演员,主持人",,,《大宅门》《汉武大帝》,沈傲君,https://image.ijq.tv/201503/21/16-03-09-98-10.jpg,images/16-03-09-98-10.jpg,赵雪莲,https://www.ijq.tv/mingxing/360.html,https://image.ijq.tv/201503/21/16-03-09-98-10.jpg
张震,Chang Chen,,汉族,内地,1976-10-14,台湾省台北市,178CM,65KG,O型,天秤座,复兴高级商工职业学校,演员,泽东经纪公司,,《牯岭街少年杀人事件》《春光乍泄》《卧虎藏龙》《最好的时光》,,https://image.ijq.tv/201409/24/15-01-36-46-10.jpg,images/15-01-36-46-10.jpg,张震,https://www.ijq.tv/mingxing/359.html,https://image.ijq.tv/201409/24/15-01-36-46-10.jpg
左小青,,小青,汉族,内地,1977-6-25,湖南长沙,167CM,50KG,AB型,,北京电影学院,演员,,左小青的新浪微博,《爷们儿》《后海不是海》《玫瑰炒肉丝》《岁月如金》,陈道明,https://image.ijq.tv/201609/01/15-05-29-51-26.jpg,images/15-05-29-51-26.jpg,左小青,https://www.ijq.tv/mingxing/358.html,https://image.ijq.tv/201609/01/15-05-29-51-26.jpg
董卿,,卿宝,汉族,内地,1973-11-17,上海,169CM,50KG,A型,射手座,华东师范大学|上海戏剧学院,主持人,,,《春节联欢晚会》,,https://image.ijq.tv/201409/23/16-08-56-77-12.jpg,images/16-08-56-77-12.jpg,董卿,https://www.ijq.tv/mingxing/357.html,https://image.ijq.tv/201409/23/16-08-56-77-12.jpg
那英,,那姐,满族,内地,1967-11-27,沈阳,168CM,46KG,O型,射手座,,"演员,歌手",,,《白天不懂夜的黑》《山不转水转》,,https://image.ijq.tv/201409/23/15-23-16-22-12.jpg,images/15-23-16-22-12.jpg,那英,https://www.ijq.tv/mingxing/356.html,https://image.ijq.tv/201409/23/15-23-16-22-12.jpg
叶一云,,叶倩云,汉族,内地,1985-5-16,山东,168CM,48KG,AB型,金牛座,中央戏剧学院,演员,北京国立常升影视公司,叶一云的新浪微博,《失恋33天》《钱多多嫁人记》《你是我爱人》《青瓷》《刑警队长》,丁子峻,https://image.ijq.tv/201409/23/14-52-58-54-8.jpg,images/14-52-58-54-8.jpg,叶一云,https://www.ijq.tv/mingxing/355.html,https://image.ijq.tv/201409/23/14-52-58-54-8.jpg
刘敏,,,汉族,内地,1984-8-30,武汉,166CM,48KG,A型,处女座,解放军艺术学院戏剧系,"演员,主持人",,刘敏的新浪微博,《武林外传》《漂亮主妇》《万卷楼》,颜丙燕,https://image.ijq.tv/201409/22/14-26-42-71-8.jpg,images/14-26-42-71-8.jpg,刘敏,https://www.ijq.tv/mingxing/354.html,https://image.ijq.tv/201409/22/14-26-42-71-8.jpg
沈傲君,Echo,赵燕,满族,内地,1976-9-29,哈尔滨,168CM,50KG,B型,天秤座,上海戏剧学院,演员,,沈傲君的新浪微博,《神医喜来乐》《惊天岳雷》,马丽,https://image.ijq.tv/201503/21/12-22-58-64-12.jpg,images/12-22-58-64-12.jpg,沈傲君,https://www.ijq.tv/mingxing/352.html,https://image.ijq.tv/201503/21/12-22-58-64-12.jpg
颜丙燕,Yan Bingyan,"燕子,燕姐",汉族,内地,1972-12-16,北京,167CM,48KG,B型,双鱼座,,演员,北京百盟影视公司,,《远山的红叶》《借枪》《岁月如金》,马丽,https://image.ijq.tv/201409/19/17-03-17-74-8.jpg,images/17-03-17-74-8.jpg,颜丙燕,https://www.ijq.tv/mingxing/351.html,https://image.ijq.tv/201409/19/17-03-17-74-8.jpg
Yif,Yif Wang,王亦丰,汉族,内地,1987-3-13,北京,178CM,53KG,A型,双鱼座,巴黎EDC高等商学院工商管理,其他,,,《YIF魔幻》《梦幻的星星》,,https://www.ijq.tv/file/upload/201409/19/11-45-06-57-12.jpg,images/11-45-06-57-12.jpg,Yif,https://www.ijq.tv/mingxing/350.html,https://www.ijq.tv/file/upload/201409/19/11-45-06-57-12.jpg
沈梦辰,,,,内地,1989-6-13,湖南省吉首市,166CM,46KG,B型,双子座,湖南师范大学汉语语言学院本科班,"演员,主持人",百娱经纪,沈梦辰的新浪微博,《妻子的谎言》《我的奇妙男友》《花样江湖》,杜海涛 林志炫 俞灏明 潘时七,https://image.ijq.tv/201603/30/14-56-45-54-24.png,images/14-56-45-54-24.png,沈梦辰,https://www.ijq.tv/mingxing/348.html,https://image.ijq.tv/201603/30/14-56-45-54-24.png
马丽,Mary,"阿丽,丽丽",满族,内地,1982-6-28,丹东,168CM,48KG,A型,巨蟹座,中央戏剧学院,演员,北京开心麻花传媒有限公司,马丽的新浪微博,《今天的幸福2》《扶不扶》,牛萌萌 沈腾,https://image.ijq.tv/201801/10/10-26-42-22-10.jpg,images/10-26-42-22-10.jpg,马丽,https://www.ijq.tv/mingxing/347.html,https://image.ijq.tv/201801/10/10-26-42-22-10.jpg
潘时七,,七七,汉族,内地,1988-2-19,湖北省武汉市,165CM,44KG,A型,,四川师范大学,演员,北京博方文化传媒有限公司,潘时七的新浪微博,《大水井风云》《好想听你说爱我》《我家有个赵大咪》《隋唐英雄3》,俞灏明 沈梦辰,https://image.ijq.tv/201409/17/17-42-15-71-14.jpg,images/17-42-15-71-14.jpg,潘时七,https://www.ijq.tv/mingxing/346.html,https://image.ijq.tv/201409/17/17-42-15-71-14.jpg
赵子惠,Loutus,"惠惠,小惠",汉族,内地,1985-1-26,沈阳,168CM,50KG,B型,水瓶座,重庆大学美视电影学院,演员,北京海润影视有限公司,,《绝密押运》《记忆之城》《武工队传奇》,王佳音,https://image.ijq.tv/201502/03/14-47-20-48-8.jpg,images/14-47-20-48-8.jpg,赵子惠,https://www.ijq.tv/mingxing/345.html,https://image.ijq.tv/201502/03/14-47-20-48-8.jpg
何昊阳,,,汉族,内地,1984-7-11,上海,164CM,48KG,O型,巨蟹座,北京电影学院表演系,"演员,主持人",,何昊阳的新浪微博,《婚姻料理》《青春期撞上更年期》《我为儿孙当北漂》,,https://image.ijq.tv/201501/24/15-20-16-41-10.jpg,images/15-20-16-41-10.jpg,何昊阳,https://www.ijq.tv/mingxing/344.html,https://image.ijq.tv/201501/24/15-20-16-41-10.jpg
焦俊艳,junyan Jiao,"小焦,美焦,焦焦",汉族,内地,1987-05-06,安徽,163CM,45KG,O型,金牛座,北京电影学院,演员,北京拾捌文化经纪有限公司,焦俊艳的新浪微博,《杜拉拉之似水年华》《遇见王沥川》,搭档经超 张若昀,https://image.ijq.tv/201912/11/14-38-59-24-46.jpg,images/14-38-59-24-46.jpg,焦俊艳,https://www.ijq.tv/mingxing/342.html,https://image.ijq.tv/201912/11/14-38-59-24-46.jpg
