中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
周骏超,,骏超,汉族,内地,11-21,上海市,174CM,65KG,O型,天蝎座,上海戏剧学院,演员,北京完美建信影视文化有限公司,周骏超的新浪微博,《娘道》《包青天》《我的超能男神》《天庭护经队》《秀丽江山之长歌行》,于毅,https://image.ijq.tv/201712/01/14-32-06-63-10.jpg,images/14-32-06-63-10.jpg,周骏超,https://www.ijq.tv/mingxing/15121099174936.html,https://image.ijq.tv/201712/01/14-32-06-63-10.jpg
周震南,,,汉族,内地,1999-6-1,,183CM,65KG,A型,白羊座,,"演员,歌手",,周震南的新浪微博,《明日之子》,薛之谦,https://image.ijq.tv/201712/01/14-43-35-76-39.jpg,images/14-43-35-76-39.jpg,周震南,https://www.ijq.tv/mingxing/15121067534937.html,https://image.ijq.tv/201712/01/14-43-35-76-39.jpg
祁汉,,,汉族,内地,1988-5-25,辽宁省沈阳市,183CM,70KG,B型,双子座,沈阳音乐学院,"演员,歌手,主持人",喜欢音乐 Enjoy Music,祁汉的新浪微博,《亲爱的她们》《白狐的人生》《Wanna》《Be》《Your》《Love》《两页的爱情小说》《缘定三生》《人工智能：伏羲觉醒》,,https://image.ijq.tv/201712/01/12-46-03-19-26.jpg,images/12-46-03-19-26.jpg,祁汉,https://www.ijq.tv/mingxing/15121010144935.html,https://image.ijq.tv/201712/01/12-46-03-19-26.jpg
李辰,,,汉族,内地,3-18,辽宁,187CM,72KG,A型,双鱼座,,"演员,模特",慈文传媒,李辰的新浪微博,《美邦广告》,赵茜,https://image.ijq.tv/201711/30/17-16-11-76-39.jpg,images/17-16-11-76-39.jpg,李辰,https://www.ijq.tv/mingxing/15120332864934.html,https://image.ijq.tv/201711/30/17-16-11-76-39.jpg
蒋思羽,,,汉族,内地,1995-12-25,上海,170CM,49KG,B型,射手座,上海戏剧学院舞蹈表演系,演员,芭乐传媒,蒋思羽的新浪微博,《见习法医》,陈冰,https://image.ijq.tv/201711/30/16-08-01-72-26.jpg,images/16-08-01-72-26.jpg,蒋思羽,https://www.ijq.tv/mingxing/15120292554933.html,https://image.ijq.tv/201711/30/16-08-01-72-26.jpg
赵茜,,,汉族,内地,6-9,内蒙古鄂尔多斯市,178CM,50KG,A型,白羊座,天津工业大学,"演员,模特",慈文星光,赵茜的新浪微博,《变形金刚》,杨烁 马可,https://image.ijq.tv/201711/30/15-47-49-86-39.jpg,images/15-47-49-86-39.jpg,赵茜,https://www.ijq.tv/mingxing/15120280084932.html,https://image.ijq.tv/201711/30/15-47-49-86-39.jpg
王佳慧,,,汉族,内地,1993-6-2,江苏省南通市,,,B型,双子座,,演员,,王佳慧的新浪微博,《那一场呼啸而过的青春》《万能图书馆致》《我们单纯的小美好》,沈月,https://image.ijq.tv/201711/30/15-23-24-62-26.jpg,images/15-23-24-62-26.jpg,王佳慧,https://www.ijq.tv/mingxing/15120265774931.html,https://image.ijq.tv/201711/30/15-23-24-62-26.jpg
奚美丽,,,汉族,内地,,河北唐山,168CM,47KG,B型,双子座,北京电影学院现代创意媒体学院,演员,刘峰影视文化工作室,奚美丽的新浪微博,《那一场呼啸而过的青春》,,https://image.ijq.tv/201711/30/15-07-44-21-26.jpg,images/15-07-44-21-26.jpg,奚美丽,https://www.ijq.tv/mingxing/15120254844930.html,https://image.ijq.tv/201711/30/15-07-44-21-26.jpg
杨宝心,,,汉族,内地,1994-6-8,黑龙江省哈尔滨市,186CM,65KG,A型,白羊座,沈阳音乐学院,"演员,歌手",,杨宝心的新浪微博,《一口》《奇门遁甲》,,https://image.ijq.tv/201711/29/15-44-29-82-39.jpg,images/15-44-29-82-39.jpg,杨宝心,https://www.ijq.tv/mingxing/15119406954929.html,https://image.ijq.tv/201711/29/15-44-29-82-39.jpg
吕晶,,晶晶,汉族,内地,3-15,辽宁沈阳,175CM,53KG,AB型,双鱼座,沈阳音乐学院,"演员,歌手",,吕晶的新浪微博,《对不起，打扰了》《深深》《大峰祖师》《名师高徒》,林鹏,https://image.ijq.tv/201711/29/12-00-46-93-26.jpg,images/12-00-46-93-26.jpg,吕晶,https://www.ijq.tv/mingxing/15119263244928.html,https://image.ijq.tv/201711/29/12-00-46-93-26.jpg
乔璇,,,汉族,内地,1997-5-31,浙江,166CM,45KG,AB型,金牛座,浙江经济职业技术学院,"演员,网红",,乔璇的新浪微博,,胡一天,https://image.ijq.tv/201711/29/11-45-52-24-26.jpg,images/11-45-52-24-26.jpg,乔璇,https://www.ijq.tv/mingxing/15119262244927.html,https://image.ijq.tv/201711/29/11-45-52-24-26.jpg
陆莹,,,汉族,内地,1988-8-21,上海,162CM,45KG,O型,处女座,上海戏剧学院,演员,,陆莹的新浪微博,《包青天》《天泪传奇之凤凰无双》,,https://image.ijq.tv/201711/29/10-30-06-64-10.jpg,images/10-30-06-64-10.jpg,陆莹,https://www.ijq.tv/mingxing/15119225504926.html,https://image.ijq.tv/201711/29/10-30-06-64-10.jpg
李君婕,,,汉族,内地,1994-8-1,江苏南通,171CM,50KG,A型,狮子座,上海戏剧学院,演员,慈文传媒,李君婕的新浪微博,《狂飙》,,https://image.ijq.tv/201711/29/09-40-12-33-39.jpg,images/09-40-12-33-39.jpg,李君婕,https://www.ijq.tv/mingxing/15119195714925.html,https://image.ijq.tv/201711/29/09-40-12-33-39.jpg
张露,,,汉族,内地,1987-2-3,山西省太原市,184CM,76KG,B型,水瓶座,中央戏剧学院,演员,,张露的新浪微博,《知否知否应是绿肥红瘦》《四世同堂》《包青天》《锋刃》《假如幸福来临》,李东学,https://image.ijq.tv/201711/28/15-21-38-87-10.jpg,images/15-21-38-87-10.jpg,张露,https://www.ijq.tv/mingxing/15118536784923.html,https://image.ijq.tv/201711/28/15-21-38-87-10.jpg
曲都都,,,汉族,内地,7-17,上海,169CM,45KG,A型,白羊座,上海戏剧学院,演员,霍尔果斯卓尔文化演艺经纪有限公司,曲都都的新浪微博,《大叔与少年》,张一山,https://image.ijq.tv/201711/28/14-29-05-16-39.jpg,images/14-29-05-16-39.jpg,曲都都,https://www.ijq.tv/mingxing/15118504724924.html,https://image.ijq.tv/201711/28/14-29-05-16-39.jpg
荣溪,,,汉族,内地,1996-6-3,北京市,172CM,42KG,AB型,双子座,中央戏剧学院,演员,,荣溪的新浪微博,《超级王爷》《木木川》《那一场呼啸而过的青春》,,https://image.ijq.tv/201711/28/12-08-48-25-26.jpg,images/12-08-48-25-26.jpg,荣溪,https://www.ijq.tv/mingxing/15118417464922.html,https://image.ijq.tv/201711/28/12-08-48-25-26.jpg
薛芊芊,Michelle,,汉族,内地,1993-6-16,北京市,165CM,42KG,O型,双子座,中国传媒大学南广学院,演员,北京非凡芊玺影视文化传媒有限公司,薛芊芊的新浪微博,《生于70年代》《时空救赎》《初吻后遗症》《风月道人斗魔女》,张俪,https://image.ijq.tv/201711/28/10-13-32-88-10.jpg,images/10-13-32-88-10.jpg,薛芊芊,https://www.ijq.tv/mingxing/15118352034921.html,https://image.ijq.tv/201711/28/10-13-32-88-10.jpg
刘冰,Raina,刘琼,汉族,内地,1994-2-6,北京,167CM,45KG,AB型,双鱼座,中央戏剧学院音乐剧系,演员,,刘冰的新浪微博,《长城》《28岁未成年》,景甜,https://image.ijq.tv/201711/28/10-17-41-41-26.jpg,images/10-17-41-41-26.jpg,刘冰,https://www.ijq.tv/mingxing/15118346824920.html,https://image.ijq.tv/201711/28/10-17-41-41-26.jpg
叶思伟,,,汉族,内地,1993-10-7,北京,183CM,65KG,A型,金牛座,,演员,羲和影视,叶思伟的新浪微博,《天下粮田》《招摇》,,https://image.ijq.tv/201711/27/15-03-50-73-39.jpg,images/15-03-50-73-39.jpg,叶思伟,https://www.ijq.tv/mingxing/15117661994919.html,https://image.ijq.tv/201711/27/15-03-50-73-39.jpg
谭咏雯,,,汉族,内地,1996-9-16,广东,169CM,,A型,白羊座,北京舞蹈学院,演员,慈文传媒,谭咏雯的新浪微博,,董岩磊,https://image.ijq.tv/201711/27/14-24-25-86-39.jpg,images/14-24-25-86-39.jpg,谭咏雯,https://www.ijq.tv/mingxing/15117636044918.html,https://image.ijq.tv/201711/27/14-24-25-86-39.jpg
董岩磊,,,汉族,内地,1996-9-20,北京,189CM,65KG,A型,白羊座,北京服装学院,"演员,模特",慈文传媒,董岩磊的新浪微博,,谭咏雯,https://image.ijq.tv/201711/27/14-05-20-54-39.jpg,images/14-05-20-54-39.jpg,董岩磊,https://www.ijq.tv/mingxing/15117626834916.html,https://image.ijq.tv/201711/27/14-05-20-54-39.jpg
朱云龙,Chris,,汉族,内地,1992-4-13,新加坡,178CM,58KG,O型,白羊座,,"演员,歌手",海尧（上海）影视传媒有限公司,朱云龙的新浪微博,,王蕴凡,https://image.ijq.tv/201711/27/13-49-29-93-10.jpg,images/13-49-29-93-10.jpg,朱云龙,https://www.ijq.tv/mingxing/15117617574917.html,https://image.ijq.tv/201711/27/13-49-29-93-10.jpg
杨宛翊,Tessie,,汉族,内地,12-20,北京,168CM,45KG,AB型,魔羯座,四川传媒学院,演员,,杨宛翊的新浪微博,《独步天下》,唐艺昕,https://image.ijq.tv/201711/27/11-58-07-48-26.jpg,images/11-58-07-48-26.jpg,杨宛翊,https://www.ijq.tv/mingxing/15117546774915.html,https://image.ijq.tv/201711/27/11-58-07-48-26.jpg
张鹤怡,,,汉族,内地,1994-11-11,北京,165CM,42KG,B型,天蝎座,中央美术学院,演员,,张鹤怡的新浪微博,《爸爸的假期》,王岳伦,https://image.ijq.tv/201711/27/12-14-00-57-26.jpg,images/12-14-00-57-26.jpg,张鹤怡,https://www.ijq.tv/mingxing/15117542664914.html,https://image.ijq.tv/201711/27/12-14-00-57-26.jpg
郑伟,Kevin·Z,小伟,汉族,内地,2000-12-18,北京,171CM,65KG,O型,射手座,,演员,,郑伟的新浪微博,《星际精灵蓝多多》《外星小子哆布哆》《麻辣芳邻》《九州海上牧云记》《大宋少年志》,石云鹏,https://image.ijq.tv/201711/25/15-56-32-82-10.jpg,images/15-56-32-82-10.jpg,郑伟,https://www.ijq.tv/mingxing/15115965764913.html,https://image.ijq.tv/201711/25/15-56-32-82-10.jpg
陈泽轩,,,汉族,内地,1998-10-25,重庆,186CM,65KG,A型,白羊座,北京电影学院,演员,华视娱乐,陈泽轩的新浪微博,,曾淇,https://image.ijq.tv/201711/25/11-37-42-29-39.jpg,images/11-37-42-29-39.jpg,陈泽轩,https://www.ijq.tv/mingxing/15115810344912.html,https://image.ijq.tv/201711/25/11-37-42-29-39.jpg
夏小翕,,,汉族,内地,1992-9-2,上海,168CM,45KG,A型,白羊座,上海音乐学院,"演员,歌手",领誉传媒旗下艺人,夏小翕的新浪微博,《国民老公》,梁文博,https://image.ijq.tv/201711/24/16-40-56-34-39.jpg,images/16-40-56-34-39.jpg,夏小翕,https://www.ijq.tv/mingxing/15115126324911.html,https://image.ijq.tv/201711/24/16-40-56-34-39.jpg
梁博文,,,汉族,内地,1996-3-6,北京,185CM,65KG,A型,白羊座,,"演员,歌手",可米经纪,梁博文的新浪微博,《刺客列传》,,https://image.ijq.tv/201711/24/13-45-15-41-39.jpg,images/13-45-15-41-39.jpg,梁博文,https://www.ijq.tv/mingxing/15115022684910.html,https://image.ijq.tv/201711/24/13-45-15-41-39.jpg
廖慧佳,,,汉族,内地,1998-4-15,湖南长沙,166CM,42KG,AB型,金牛座,清华大学|北京服装学院,演员,,廖慧佳的新浪微博,《捉仙记之天降双生》,林奕婧,https://image.ijq.tv/201711/24/13-51-07-95-26.jpg,images/13-51-07-95-26.jpg,廖慧佳,https://www.ijq.tv/mingxing/15114956524909.html,https://image.ijq.tv/201711/24/13-51-07-95-26.jpg
彭渤,Monkey,,汉族,内地,7-27,北京,168CM,45KG,O型,狮子座,北京电影学院,演员,泰洋川禾,彭渤的新浪微博,《全民公主》《北京傲客》《心理罪第二季》《暗影特工局》,王泷正,https://image.ijq.tv/201711/23/16-49-15-94-10.jpg,images/16-49-15-94-10.jpg,彭渤,https://www.ijq.tv/mingxing/15114269454908.html,https://image.ijq.tv/201711/23/16-49-15-94-10.jpg
