中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
臧一人,Eman,,汉族,内地,1987-05-15,吉林省白山市,177CM,59KG,B型,金牛座,,"演员,主持人",,臧一人的新浪微博,《鸟巢·吸引》《遇见崆峒》《偶滴歌神啊》,刘忻 谢娜 杨迪,https://image.ijq.tv/201608/16/09-30-45-69-34.jpg,images/09-30-45-69-34.jpg,臧一人,https://www.ijq.tv/mingxing/14713109503762.html,https://image.ijq.tv/201608/16/09-30-45-69-34.jpg
白鹿,,白梦妍,汉族,内地,1994-9-23,江苏常州,165CM,47KG,A型,处女座,欢娱影视,"演员,模特",欢娱影视,白鹿的新浪微博,《招摇》《大王不容易》《凤求凰》《西游记女儿国》,袁姗姗,https://www.ijq.tv/file/upload/202101/18/13-36-01-86-1.png,images/13-36-01-86-1.png,白鹿,https://www.ijq.tv/mingxing/14712443913759.html,https://www.ijq.tv/file/upload/202101/18/13-36-01-86-1.png
陈冠宁,guanning Chen,酷哥,汉族,内地,1976-5-8,广州市,175CM,63KG,O型,双子座,上海戏剧学院,演员,广东卫视电视台,陈冠宁的新浪微博,《为你点播》《电视红茶馆》,张鲁一,https://image.ijq.tv/201608/15/10-06-53-66-10.jpg,images/10-06-53-66-10.jpg,陈冠宁,https://www.ijq.tv/mingxing/14712268003757.html,https://image.ijq.tv/201608/15/10-06-53-66-10.jpg
张大大,Wayne,张韡,汉族,内地,1990-11-02,上海,175CM,55KG,AB型,天蝎座,上海戏剧学院,主持人,,张大大的新浪微博,《我是歌手》《偶滴歌神啊》《大学生来了》,谭维维 薛之谦 徐浩,https://image.ijq.tv/201608/15/09-22-41-40-34.jpg,images/09-22-41-40-34.jpg,张大大,https://www.ijq.tv/mingxing/14712235973758.html,https://image.ijq.tv/201608/15/09-22-41-40-34.jpg
刘珈彤,jiatong Liu,刘倩,汉族,内地,1987-8-21,重庆,166CM,52KG,AB型,水瓶座,重庆大学美视电影学院,演员,,刘珈彤的新浪微博,《被风吹过的夏天》《无间罪》《样板间》,李易峰 尹正,https://image.ijq.tv/201608/15/09-15-03-43-10.jpg,images/09-15-03-43-10.jpg,刘珈彤,https://www.ijq.tv/mingxing/14712230973756.html,https://image.ijq.tv/201608/15/09-15-03-43-10.jpg
庞瀚辰,hanchen PANG,庞洪涛,汉族,内地,1990-10-28,辽宁省抚顺市,180CM,60KG,O型,天蝎座,中国传媒大学,演员,,庞瀚辰的新浪微博,《后海不是海》,冯芷墨,https://image.ijq.tv/201608/12/15-41-50-84-26.jpg,images/15-41-50-84-26.jpg,庞瀚辰,https://www.ijq.tv/mingxing/14709872843755.html,https://image.ijq.tv/201608/12/15-41-50-84-26.jpg
徐浩,Xiho,,汉族,内地,1994-01-25,湖南省永州市新田县,177CM,57KG,O型,水瓶座,长沙学院,"歌手,主持人",极韵文化,徐浩的新浪微博,《偶滴歌神啊》《起航吧，少年》《少年进化论》《重生REBIRTH》《在太阳星等你》,谢娜 朱元冰 王以纶,https://image.ijq.tv/201608/13/09-52-22-81-34.jpg,images/09-52-22-81-34.jpg,徐浩,https://www.ijq.tv/mingxing/14709872173754.html,https://image.ijq.tv/201608/13/09-52-22-81-34.jpg
沉珂,Ceekay,C.K,汉族,内地,1987-10-22,湖南邵阳,163CM,43KG,B型,天秤座,,"歌手,网红",上海乐昂,沉珂的新浪微博,《飞向别人的床》《忧郁童话》《沉》,,https://image.ijq.tv/201608/12/15-06-52-32-10.jpg,images/15-06-52-32-10.jpg,沉珂,https://www.ijq.tv/mingxing/14709848633752.html,https://image.ijq.tv/201608/12/15-06-52-32-10.jpg
冯芷墨,,冯玮,汉族,内地,1996-8-4,浙江金华,165CM,45KG,B型,狮子座,,演员,蓝蓝蓝蓝影视传媒（天津）有限公司,冯芷墨的新浪微博,《盲少爷的小女仆》《囚爱》,刘前程,https://image.ijq.tv/201608/12/14-07-36-15-26.jpg,images/14-07-36-15-26.jpg,冯芷墨,https://www.ijq.tv/mingxing/14709816883753.html,https://image.ijq.tv/201608/12/14-07-36-15-26.jpg
是安,,,汉族,内地,1979-10-6,上海,178CM,65KG,B型,天秤座,上海师范大学谢晋影视艺术学院,演员,,是安的新浪微博,《离婚前规则》《金牌律师》《国门英雄》,代庭睿,https://image.ijq.tv/201608/10/16-37-19-58-26.jpg,images/16-37-19-58-26.jpg,是安,https://www.ijq.tv/mingxing/14708182253748.html,https://image.ijq.tv/201608/10/16-37-19-58-26.jpg
黄梓熙,zixi Huang,,汉族,内地,1993-7-24,宁夏,169CM,47KG,O型,天秤座,北京电影学院,"演员,模特",,黄梓熙的新浪微博,《锦衣夜行》《老九门》,张艺兴,https://image.ijq.tv/201608/10/16-13-09-36-10.jpg,images/16-13-09-36-10.jpg,黄梓熙,https://www.ijq.tv/mingxing/14708163733747.html,https://image.ijq.tv/201608/10/16-13-09-36-10.jpg
傅园慧,Fu Yuanhui,"傅爷,泥石流,布老虎",汉族,内地,1996-1-7,杭州,177CM,63KG,O型,魔羯座,天津医科大学,"网红,运动员",浙江体育技术学院,傅园慧的新浪微博,《2016里约奥运女子100米仰泳铜牌》《世界游泳锦标赛女子50米仰泳冠军》,,https://image.ijq.tv/201608/09/11-26-15-46-28.png,images/11-26-15-46-28.png,傅园慧,https://www.ijq.tv/mingxing/14707130163742.html,https://image.ijq.tv/201608/09/11-26-15-46-28.png
