中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
东靖川,jingchuan Dong,东明,满族,内地,1979-10-12,天津,177CM,67KG,A型,天秤座,解放军艺术学院,演员,尚敬导演工作室,东靖川的新浪微博,《大学生士兵的故事》《小宝和老财》,搭档高亚麟 搭档林永健,https://image.ijq.tv/201509/28/16-42-11-59-10.jpg,images/16-42-11-59-10.jpg,东靖川,https://www.ijq.tv/mingxing/14434297013330.html,https://image.ijq.tv/201509/28/16-42-11-59-10.jpg
苏茂,Sumao,茂哥,汉族,内地,1966-10-8,北京,175CM,59KG,A型,双子座,毕业院校中央音乐  学院本科,演员,,苏茂的新浪微博,《云之凡》,,https://image.ijq.tv/201509/28/16-19-27-18-12.jpg,images/16-19-27-18-12.jpg,苏茂,https://www.ijq.tv/mingxing/14434283433328.html,https://image.ijq.tv/201509/28/16-19-27-18-12.jpg
王聪,SHACO,,汉族,内地,11-12,山西太原,183CM,70KG,O型,处女座,中央戏剧学院,演员,中国人民解放军空军政治部,王聪的新浪微博,《金陵十三钗》《她在丛中笑》,搭档经超,https://image.ijq.tv/201509/28/16-06-44-42-10.jpg,images/16-06-44-42-10.jpg,王聪,https://www.ijq.tv/mingxing/14434275713329.html,https://image.ijq.tv/201509/28/16-06-44-42-10.jpg
张雷,David,张溪和,汉族,内地,1982-10-8,天津,176CM,59KG,AB型,金牛座,第四届谢晋恒通明星学校,演员,上海新文化国际交流有限公司,张雷的新浪微博,《云之凡》,吴奇隆,https://image.ijq.tv/201709/14/14-08-10-28-10.jpg,images/14-08-10-28-10.jpg,张雷,https://www.ijq.tv/mingxing/14434267603327.html,https://image.ijq.tv/201709/14/14-08-10-28-10.jpg
王泽霖,Wang Zelin,小林,汉族,内地,1981-12-19,西安,183CM,75KG,B型,射手座,,演员,,,《战昆仑》《潘多拉的秘密》,张洪睿,https://image.ijq.tv/201509/28/09-56-19-59-16.png,images/09-56-19-59-16.png,王泽霖,https://www.ijq.tv/mingxing/14434053343325.html,https://image.ijq.tv/201509/28/09-56-19-59-16.png
马吟吟,Mayinyin,"吟吟,小仙,马哥,青花瓷女孩",汉族,内地,1988-8-25,云南昆明,167CM,,O型,处女座,电子科技大学07级通信与信息工程学院,"演员,歌手",,,《我在未来等你》,哈林,https://image.ijq.tv/201509/27/20-20-34-27-1.jpg,images/20-20-34-27-1.jpg,马吟吟,https://www.ijq.tv/mingxing/14433557923324.html,https://image.ijq.tv/201509/27/20-20-34-27-1.jpg
杜鹃,Jennifer,,汉族,内地,1982-9-15,上海,179CM,45KG,A型,处女座,上海戏剧学院戏曲舞蹈分院,"演员,模特",美国IMG模特经纪公司,杜鹃的新浪微博,《中国合伙人》《港囧》,徐峥 黄晓明 刘雯,https://image.ijq.tv/201509/25/22-41-28-87-18.jpg,images/22-41-28-87-18.jpg,杜鹃,https://www.ijq.tv/mingxing/14431920913323.html,https://image.ijq.tv/201509/25/22-41-28-87-18.jpg
狄龙,Tommy Tam,谭富荣,汉族,内地,1946-8-19,香港,183CM,86KG,B型,狮子座,香港易通英文专科学校,演员,邵氏公司,,《刺马》《楚留香》《新独臂刀》《选择游戏》,郭品超,https://image.ijq.tv/201509/25/14-38-34-31-16.png,images/14-38-34-31-16.png,狄龙,https://www.ijq.tv/mingxing/14431630973322.html,https://image.ijq.tv/201509/25/14-38-34-31-16.png
郑湫泓,Greenly,郑泽漫,汉族,内地,1990-11-25,广东省揭阳市揭西县,167CM,47KG,B型,射手座,快乐女声出道,演员,,郑湫泓的新浪微博,《梦想天堂》《小手拉大手》《选择游戏》,炎亚纶,https://image.ijq.tv/201509/25/14-06-28-16-16.png,images/14-06-28-16-16.png,郑湫泓,https://www.ijq.tv/mingxing/14431611583321.html,https://image.ijq.tv/201509/25/14-06-28-16-16.png
李斯羽,Lizzie,斯羽,汉族,内地,1984-4-16,北京,181CM,56KG,B型,白羊座,中国传媒大学,"演员,主持人,模特",,李斯羽的新浪微博,《偶滴歌神啊》,谢娜,https://image.ijq.tv/201710/13/15-00-49-98-26.jpg,images/15-00-49-98-26.jpg,李斯羽,https://www.ijq.tv/mingxing/14431593673320.html,https://image.ijq.tv/201710/13/15-00-49-98-26.jpg
陈楚月,Song,陈世颂,汉族,内地,1992-02-11,安徽淮南,169CM,47KG,B型,水瓶座,2010级上海戏剧学院表演系表演(本科),演员,,陈楚月的新浪微博,《大当家》《红色青橄榄》《他来了请闭眼》,马思纯,https://image.ijq.tv/201912/12/17-47-19-67-46.jpg,images/17-47-19-67-46.jpg,陈楚月,https://www.ijq.tv/mingxing/14431532643319.html,https://image.ijq.tv/201912/12/17-47-19-67-46.jpg
林妙可,Miaoke Lin,"妙可,可可,可儿,小可",汉族,内地,2012-5-30,北京,150CM,35KG,B型,巨蟹座,北京一七一中学,演员,,林妙可的新浪微博,《北方有佳人》《春草》《新红楼梦》《无价之宝》,徐娇,https://image.ijq.tv/201509/24/21-17-22-88-18.jpg,images/21-17-22-88-18.jpg,林妙可,https://www.ijq.tv/mingxing/14431002003314.html,https://image.ijq.tv/201509/24/21-17-22-88-18.jpg
潘若瑶,Pan Reyao,若若,汉族,内地,1984-6-29,潍坊市临朐县,172CM,50KG,B型,巨蟹座,北京电影学院表演学院,演员,山东电视台综艺频道签约艺人,,《他来了请闭眼》,尹正,https://image.ijq.tv/201509/24/17-13-23-46-16.png,images/17-13-23-46-16.png,潘若瑶,https://www.ijq.tv/mingxing/14430859863311.html,https://image.ijq.tv/201509/24/17-13-23-46-16.png
马捷,,,汉族,内地,1959-2-24,北京,174CM,68KG,B型,水瓶座,上海戏剧学院,演员,北京叁贵国际传媒有限公司,,《多情江山》,高以翔 侯梦瑶,https://image.ijq.tv/201509/24/15-59-29-76-14.png,images/15-59-29-76-14.png,马捷,https://www.ijq.tv/mingxing/14430815563310.html,https://image.ijq.tv/201509/24/15-59-29-76-14.png
孙桂田,Guihua sun,星妈,汉族,内地,1942-2-12,北京市,163CM,58KG,A型,双子座,京剧,演员,,,《老爸老妈兄弟姐妹》《家有儿女》,林静,https://image.ijq.tv/201509/23/15-08-55-23-16.png,images/15-08-55-23-16.png,孙桂田,https://www.ijq.tv/mingxing/14429920983306.html,https://image.ijq.tv/201509/23/15-08-55-23-16.png
梁家仁,Ka-Yan Leung,家仁,汉族,内地,1949-1-20,广东汕尾碣石镇,175CM,75KG,B型,天秤座,,演员,星浪潮明星经纪,,《天龙八部》《霍元甲》,温峥嵘,https://image.ijq.tv/201509/23/14-49-54-75-16.jpg,images/14-49-54-75-16.jpg,梁家仁,https://www.ijq.tv/mingxing/14429906723305.html,https://image.ijq.tv/201509/23/14-49-54-75-16.jpg
何静,momo,何可人,汉族,内地,1988-6-4,河北邯郸,166CM,44KG,O型,双子座,北京电影学院,"演员,模特",,何静的新浪微博,《床下有人》,搭档潘之琳,https://image.ijq.tv/201509/23/10-12-53-36-10.jpg,images/10-12-53-36-10.jpg,何静,https://www.ijq.tv/mingxing/14429743333304.html,https://image.ijq.tv/201509/23/10-12-53-36-10.jpg
赵思园,siyuan Zhao,,汉族,内地,7-18,山东青岛,170CM,52KG,A型,狮子座,中央戏剧学院,演员,寰亚演艺经纪,赵思园的新浪微博,,搭档潘之琳,https://image.ijq.tv/201509/23/09-43-37-30-10.jpg,images/09-43-37-30-10.jpg,赵思园,https://www.ijq.tv/mingxing/14429725783303.html,https://image.ijq.tv/201509/23/09-43-37-30-10.jpg
李琦,,蘑菇头,汉族,内地,1990-1-9,徐州,176CM,56KG,A型,白羊座,江苏师范大学声乐专业,"演员,歌手",校江苏师范大学声乐专业,李琦的新浪微博,《趁早》,张惠妹,https://image.ijq.tv/201509/22/16-49-41-38-12.jpg,images/16-49-41-38-12.jpg,李琦,https://www.ijq.tv/mingxing/14429117243301.html,https://image.ijq.tv/201509/22/16-49-41-38-12.jpg
邱木翰,John,,汉族,内地,1989-7-12,台湾,186CM,66KG,O型,巨蟹座,,"演员,模特",,邱木翰的新浪微博,《杜拉拉追婚记》,李佳航,https://image.ijq.tv/201509/22/09-43-53-15-17.png,images/09-43-53-15-17.png,邱木翰,https://www.ijq.tv/mingxing/14428867233299.html,https://image.ijq.tv/201509/22/09-43-53-15-17.png
邓欣,Deng Xin,氧气美女邓欣,汉族,内地,1991-9-24,湖北武汉,166CM,47KG,AB型,处女座,中央戏剧学院,演员,柠檬时代（北京）文化传播有限公司,,《后海不是海》《在世界中心呼唤爱》,张慧雯,https://image.ijq.tv/201509/22/09-23-04-18-16.png,images/09-23-04-18-16.png,邓欣,https://www.ijq.tv/mingxing/14428849663298.html,https://image.ijq.tv/201509/22/09-23-04-18-16.png
赫雷,Harrison.Ho,,汉族,内地,1988-12-25,辽宁,178CM,64KG,O型,魔羯座,上海东华大学,"演员,模特",,赫雷的新浪微博,《英雄瓦氏》《嘻哈校园》《美男计》,搭档经超,https://image.ijq.tv/201509/21/15-55-52-60-10.jpg,images/15-55-52-60-10.jpg,赫雷,https://www.ijq.tv/mingxing/14428221233297.html,https://image.ijq.tv/201509/21/15-55-52-60-10.jpg
张玮,Theway,疯子,汉族,内地,1988-8-30,内蒙古赤峰市,177CM,56KG,AB型,金牛座,沈阳音乐学院大连校区,歌手,梦响强音文化传播(上海)有限公司,张玮的新浪微博,《中国好声音》,那英,https://image.ijq.tv/201509/21/15-39-31-95-12.jpg,images/15-39-31-95-12.jpg,张玮,https://www.ijq.tv/mingxing/14428210183296.html,https://image.ijq.tv/201509/21/15-39-31-95-12.jpg
平安,Anson,光头,汉族,内地,11-9,上海,175CM,56KG,A型,双子座,上海立信会计学院,歌手,,平安的新浪微博,《中国好声音》,杨坤,https://image.ijq.tv/201509/21/15-33-23-19-12.jpg,images/15-33-23-19-12.jpg,平安,https://www.ijq.tv/mingxing/14428207733295.html,https://image.ijq.tv/201509/21/15-33-23-19-12.jpg
丁丁,Sprite,小丁,汉族,内地,1987-1-19,山东,165CM,51KG,A型,双子座,济南市第12中学,歌手,梦响强音文化传播（上海）有限公司,丁丁的新浪微博,《中国好声音》,杨坤,https://image.ijq.tv/201509/21/15-25-17-24-12.jpg,images/15-25-17-24-12.jpg,丁丁,https://www.ijq.tv/mingxing/14428202853294.html,https://image.ijq.tv/201509/21/15-25-17-24-12.jpg
关喆,Grady   Anthan,关大鹏,汉族,内地,1981-4-23,吉林省,178CM,56KG,B型,白羊座,燕山大学计算机系,歌手,格瑞迪斯文化传播(中国)有限公司,关喆的新浪微博,《想你的夜》,那英,https://image.ijq.tv/201509/21/15-19-00-94-12.jpg,images/15-19-00-94-12.jpg,关喆,https://www.ijq.tv/mingxing/14428199153293.html,https://image.ijq.tv/201509/21/15-19-00-94-12.jpg
黄兆函,zhaohan Huang,黄豆豆,汉族,内地,1993-12-15,北京市,164CM,53KG,B型,射手座,中国传媒大学,演员,,黄兆函的新浪微博,《网络少年》《阳光天井》,父亲黄宏,https://image.ijq.tv/201509/19/12-01-24-10-10.jpg,images/12-01-24-10-10.jpg,黄兆函,https://www.ijq.tv/mingxing/14426348093288.html,https://image.ijq.tv/201509/19/12-01-24-10-10.jpg
徐林,,林林,汉族,内地,1988-11-6,福建省泉州市,175CM,62KG,A型,双子座,星海音乐学院,歌手,,徐林的新浪微博,《姐姐》,周杰伦,https://image.ijq.tv/201509/19/11-50-40-87-12.jpg,images/11-50-40-87-12.jpg,徐林,https://www.ijq.tv/mingxing/14426345973286.html,https://image.ijq.tv/201509/19/11-50-40-87-12.jpg
陈梓童,A.K.A Queen.T,陈姝,汉族,内地,1989-10-30,南京,163CM,52KG,B型,金牛座,,歌手,北京世纪乐成文化传媒有限公司,陈梓童的新浪微博,《中国好声音》,周杰伦,https://image.ijq.tv/201509/19/11-45-22-73-12.jpg,images/11-45-22-73-12.jpg,陈梓童,https://www.ijq.tv/mingxing/14426342963285.html,https://image.ijq.tv/201509/19/11-45-22-73-12.jpg
卫莱,Lexi,泡泡,汉族,内地,1982-8-15,上海,162CM,47KG,A型,狮子座,上海戏剧学院表演系本科,演员,,卫莱的新浪微博,《使命召唤》,吴奇隆,https://image.ijq.tv/201509/19/09-33-15-17-14.png,images/09-33-15-17-14.png,卫莱,https://www.ijq.tv/mingxing/14426263703284.html,https://image.ijq.tv/201509/19/09-33-15-17-14.png
