中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
董璇,Dong Xuan,"董欢欢,璇美人",汉族,内地,1982-11-5,牡丹江市,160CM,52KG,A型,天蝎座,北京电影学院表演系本科2000级,"演员,歌手",华谊兄弟时代文化经纪有限公司,《八大豪侠》《雪花女神龙》《神探狄仁杰3》《美女如云》,高云翔,https://image.ijq.tv/201406/18/15-40-23-24-10.jpg,images/15-40-23-24-10.jpg,董璇,https://www.ijq.tv/mingxing/64.html,https://image.ijq.tv/201406/18/15-40-23-24-10.jpg,
张翰,,"翰哥,翰锅,翰宝,张小翰,少爷",汉族,内地,1984-10-06,黑龙江,180CM,68KG,A型,天秤座,中央戏剧学院,演员,张翰工作室,《山海经之赤影传说》《不一样的美男子2》,郑爽 陈乔恩 陈柏霖 林依晨 古力娜扎,https://image.ijq.tv/201406/18/15-28-03-94-14.jpg,images/15-28-03-94-14.jpg,张翰,https://www.ijq.tv/mingxing/60.html,https://image.ijq.tv/201406/18/15-28-03-94-14.jpg,
邓超,Deng Chao,,汉族,内地,1979-02-08,江西省南昌市,178CM,73KG,A型,水瓶座,中央戏剧学院,"演员,电影人",邓超工作室,《分手大师》《中国合伙人》《赶大营》《狄仁杰之通天帝国》,孙俪,https://image.ijq.tv/201609/09/11-01-03-49-19.png,images/11-01-03-49-19.png,邓超,https://www.ijq.tv/mingxing/61.html,https://image.ijq.tv/201609/09/11-01-03-49-19.png,邓超的新浪微博
袁姗姗,Mabel Yuan,"姗姗,姗宝,二姑娘",汉族,内地,1987-02-22,湖北省襄阳市襄城区,160CM,47KG,B型,双鱼座,北京电影学院05级表演系本科班,演员,于正工作室,《宫锁珠帘》《美人无泪》《笑傲江湖》,佟丽娅,https://image.ijq.tv/201608/13/14-08-50-52-26.jpg,images/14-08-50-52-26.jpg,袁姗姗,https://www.ijq.tv/mingxing/57.html,https://image.ijq.tv/201608/13/14-08-50-52-26.jpg,袁姗姗的新浪微博
唐嫣,Tiffany Tang,,汉族,内地,1983-12-6,上海,170CM,49KG,O型,射手座,中央戏剧学院,"演员,其他",唐嫣工作室,《克拉恋人》《帅哥的隐秘》《金玉良缘》《盗墓笔记》《仙剑奇侠传三》,杨幂 霍建华 刘恺威,https://image.ijq.tv/201608/17/16-38-27-26-19.jpg,images/16-38-27-26-19.jpg,唐嫣,https://www.ijq.tv/mingxing/56.html,https://image.ijq.tv/201608/17/16-38-27-26-19.jpg,
涂松岩,Tu Songyan,,汉族,内地,1974-10-6,北京,174CM,68KG,B型,天秤座,中央戏剧学院,演员,中国国家话剧院,《一马换三羊》《幸福从天而降》《幸福美丽绽放》《我为儿孙当北漂》,冯雷 刘威葳,https://image.ijq.tv/201501/30/14-32-30-18-11.jpg,images/14-32-30-18-11.jpg,涂松岩,https://www.ijq.tv/mingxing/55.html,https://image.ijq.tv/201501/30/14-32-30-18-11.jpg,涂松岩的新浪微博
冯雷,Feng Lei,雷叔,汉族,内地,5-8,北京,178CM,69KG,B型,金牛座,,演员,中国铁路文工团,《一马换三羊》《姐妹兄弟》《做我太太一百天》,刘威葳 涂松岩,https://image.ijq.tv/201406/18/10-44-56-68-11.jpg,images/10-44-56-68-11.jpg,冯雷,https://www.ijq.tv/mingxing/54.html,https://image.ijq.tv/201406/18/10-44-56-68-11.jpg,冯雷的新浪微博
范冰冰,Fan Bingbing,范爷,汉族,内地,1981-9-16,山东青岛,168CM,55KG,B型,处女座,上海师范大学谢晋影视艺术学院,演员,范冰冰工作室,《武媚娘传奇》《王朝的女人杨贵妃》,好友赵薇 金星,https://image.ijq.tv/201911/26/11-39-27-50-46.jpg,images/11-39-27-50-46.jpg,范冰冰,https://www.ijq.tv/mingxing/53.html,https://image.ijq.tv/201911/26/11-39-27-50-46.jpg,范冰冰的新浪微博
高云翔,JOE,,汉族,内地,1982-8-15,天津,186CM,75KG,AB型,狮子座,上海戏剧学院,演员,海润演艺经纪公司,《新玉观音》《宫锁连城》《毒战》,董璇,https://image.ijq.tv/201911/28/09-44-32-83-46.jpg,images/09-44-32-83-46.jpg,高云翔,https://www.ijq.tv/mingxing/50.html,https://image.ijq.tv/201911/28/09-44-32-83-46.jpg,
赵薇,Vicki,"薇薇,小薇,小燕子",汉族,内地,1976-3-12,安徽芜湖,165CM,48KG,O型,白羊座,北京电影学院,"演员,电影人",,《还珠格格》《情深深雨蒙蒙》《京华烟云》,王菲 范冰冰 赵又廷,https://www.ijq.tv/file/upload/202009/26/10-52-38-18-1.png,images/10-52-38-18-1.png,赵薇,https://www.ijq.tv/mingxing/49.html,https://www.ijq.tv/file/upload/202009/26/10-52-38-18-1.png,赵薇的新浪微博
郑恺,ryan,,汉族,内地,1986-4-17,浦东新区,178CM,65KG,B型,金牛座,上海戏剧学院,演员,华谊兄弟时代文化经纪有限公司,《加油吧实习生》《那年青春我们正好》《国民大生活》,刘诗诗 李小璐 赵薇 贾乃亮,https://image.ijq.tv/201609/09/15-25-48-78-19.png,images/15-25-48-78-19.png,郑恺,https://www.ijq.tv/mingxing/48.html,https://image.ijq.tv/201609/09/15-25-48-78-19.png,郑恺的新浪微博
姜文,,姜小军,汉族,内地,1963-1-5,河北唐山,180CM,90KG,,魔羯座,中央戏剧学院,"演员,电影人",北京不亦乐乎影业有限公司,《阳光灿烂的日子》《鬼子来了》《让子弹飞》,张艺谋 刘晓庆,https://image.ijq.tv/201406/17/14-24-21-65-14.jpg,images/14-24-21-65-14.jpg,姜文,https://www.ijq.tv/mingxing/47.html,https://image.ijq.tv/201406/17/14-24-21-65-14.jpg,
冯绍峰,William Feng,,汉族,内地,1978-10-7,上海市,178CM,70KG,O型,天秤座,上海戏剧学院,"演员,歌手",华谊兄弟时代文化经纪有限公司,《幻城》《鸿门宴》《狼图腾》《兰陵王》《狄仁杰之神都龙王》《宫锁心玉》,倪妮 林允,https://image.ijq.tv/201406/17/11-00-18-24-7.jpg,images/11-00-18-24-7.jpg,冯绍峰,https://www.ijq.tv/mingxing/46.html,https://image.ijq.tv/201406/17/11-00-18-24-7.jpg,冯绍峰的新浪微博
孙俪,Susan,孙丽,汉族,内地,1982-09-26,上海市,160CM,50KG,O型,天秤座,上海东方文化学院,"演员,歌手",北京海润演艺经纪有限公司,《迷香》《后宫·甄嬛传》《芈月传》《辣妈正传》《那年花开月正圆》,邓超,https://image.ijq.tv/201503/18/13-10-49-72-12.jpg,images/13-10-49-72-12.jpg,孙俪,https://www.ijq.tv/mingxing/45.html,https://image.ijq.tv/201503/18/13-10-49-72-12.jpg,孙俪的新浪微博
刘诗诗,,"诗诗,诗宝,SS,诗爷",回族,内地,1987-03-10,北京,160CM,48KG,B型,双鱼座,北京舞蹈学院,演员,上海唐人电影制作有限公司,《步步惊心》《风中奇缘》《轩辕剑之天之痕》《女医明妃传》,吴奇隆,https://image.ijq.tv/201911/29/11-23-27-13-46.jpg,images/11-23-27-13-46.jpg,刘诗诗,https://www.ijq.tv/mingxing/44.html,https://image.ijq.tv/201911/29/11-23-27-13-46.jpg,刘诗诗的新浪微博
李小璐,,"璐璐,小璐,小美璐",汉族,内地,1980-9-30,北京,160CM,48KG,,天秤座,北京美国英语语言学院,演员,创新演艺经纪公司Creative Artists Agency,《煮妇神探》《金太狼的幸福生活》《古剑奇谭》《私人定制》,甜馨 贾乃亮 葛优,https://image.ijq.tv/201705/23/17-53-45-29-19.png,images/17-53-45-29-19.png,李小璐,https://www.ijq.tv/mingxing/43.html,https://image.ijq.tv/201705/23/17-53-45-29-19.png,李小璐的新浪微博
葛优,,,汉族,内地,1957-4-17,北京,173CM,65KG,A型,金牛座,,演员,英皇娱乐,《活着》《非诚勿扰》《让子弹飞》《私人定制》,冯小刚 宋丹丹 舒淇,https://image.ijq.tv/201406/16/21-02-10-30-14.jpg,images/21-02-10-30-14.jpg,葛优,https://www.ijq.tv/mingxing/42.html,https://image.ijq.tv/201406/16/21-02-10-30-14.jpg,
宋丹丹,,,汉族,内地,1961-8-25,北京,160CM,54KG,A型,狮子座,北京人民艺术学院,演员,北京华星堂文化有限公司,《家有儿女》《马文的战争》《金太狼的幸福生活》《李春天的春天》,赵本山 黄宏,https://image.ijq.tv/201406/16/17-10-10-66-14.jpg,images/17-10-10-66-14.jpg,宋丹丹,https://www.ijq.tv/mingxing/41.html,https://image.ijq.tv/201406/16/17-10-10-66-14.jpg,宋丹丹的新浪微博
马梓涵,Ivy,星女郎,汉族,内地,12-7,浙江,,,,,,"演员,歌手,主持人",盛夏星空影视传媒,《食神》《歌舞青春》,,https://image.ijq.tv/201501/21/11-03-59-82-1.jpg,images/11-03-59-82-1.jpg,马梓涵,https://www.ijq.tv/mingxing/39.html,https://image.ijq.tv/201501/21/11-03-59-82-1.jpg,
黄磊,Huang Lei,"神算子,黄老邪",汉族,内地,1971-12-06,江西南昌,176CM,72KG,A型,射手座,北京电影学院,"演员,歌手",,《酸男辣女》《我爱男闺蜜》《爱从离婚开始》《人间四月天》《婚姻保卫战》《夫妻那些事》,陈数 汪俊 刘若英 文章 周迅,https://image.ijq.tv/201503/17/14-09-08-56-1.jpg,images/14-09-08-56-1.jpg,黄磊,https://www.ijq.tv/mingxing/37.html,https://image.ijq.tv/201503/17/14-09-08-56-1.jpg,黄磊的新浪微博
陈廷嘉,Elena Chen,陈丽丽,汉族,内地,,江阴市,160CM,48KG,O型,天蝎座,重庆大学美视电影学院播音主持系,演员,陈廷嘉工作室,《画皮2》《新水浒》《幸福从天而降》,,https://image.ijq.tv/201406/16/15-51-57-63-11.jpg,images/15-51-57-63-11.jpg,陈廷嘉,https://www.ijq.tv/mingxing/36.html,https://image.ijq.tv/201406/16/15-51-57-63-11.jpg,陈廷嘉的新浪微博
芦芳生,,,汉族,内地,1978-11-05,上海,181CM,65KG,O型,天蝎座,北京电影学院,演员,,《永不磨灭的番号》《黑狐》《幸福从天而降》《幸福美丽绽放》,王媛可 黄轩,https://image.ijq.tv/201406/16/15-22-03-41-11.jpg,images/15-22-03-41-11.jpg,芦芳生,https://www.ijq.tv/mingxing/34.html,https://image.ijq.tv/201406/16/15-22-03-41-11.jpg,
李晨,Jerry Lee,"晨晨,晨儿,晨哥",汉族,内地,1978-11-24,北京,180CM,70KG,B型,射手座,北京群星艺术学院,演员,华谊兄弟时代文化经纪有限公司,《三个奶爸》《北京爱情故事》《秀才遇到兵》,陈思诚 佟丽娅 张馨予,https://image.ijq.tv/201505/05/11-09-52-45-7.jpg,images/11-09-52-45-7.jpg,李晨,https://www.ijq.tv/mingxing/33.html,https://image.ijq.tv/201505/05/11-09-52-45-7.jpg,李晨的新浪微博
陈思诚,,"陈思成,橙子",汉族,内地,1978-2-22,沈阳,190CM,68KG,B型,白羊座,中央戏剧学院表演系99级本科,"演员,电影人",上海骋亚影视文化传媒有限公司,《北京爱情故事》,佟丽娅 王宝强 刘云 李光洁,https://image.ijq.tv/201406/16/10-48-43-59-1.jpg,images/10-48-43-59-1.jpg,陈思诚,https://www.ijq.tv/mingxing/32.html,https://image.ijq.tv/201406/16/10-48-43-59-1.jpg,陈思诚的新浪微博
许还幻,,,汉族,内地,1978-10-02,湖南,160CM,48KG,,天秤座,北京电影学院,演员,,《刀客家族的女人》,佟丽娅 杨烁,https://image.ijq.tv/201501/30/11-47-06-12-1.jpg,images/11-47-06-12-1.jpg,许还幻,https://www.ijq.tv/mingxing/31.html,https://image.ijq.tv/201501/30/11-47-06-12-1.jpg,
吴秀波,,,汉族,内地,1968-9-5,北京,178CM,65KG,O型,处女座,中央戏剧学院,"演员,歌手",喜天影视文化有限公司,《武则天》《北京遇上西雅图》《赵氏孤儿案》《心术》《离婚律师》,于和伟,https://image.ijq.tv/201406/13/17-41-36-23-7.jpg,images/17-41-36-23-7.jpg,吴秀波,https://www.ijq.tv/mingxing/30.html,https://image.ijq.tv/201406/13/17-41-36-23-7.jpg,吴秀波的新浪微博
姚晨,,"大姚,微博女王",汉族,内地,1979-10-05,福建省,160CM,49KG,O型,天秤座,北京电影学院,演员,华谊兄弟时代文化经纪有限公司,《武林外传》《潜伏》《炊事班的故事》《都挺好》,,https://image.ijq.tv/201503/20/10-34-36-12-12.jpg,images/10-34-36-12-12.jpg,姚晨,https://www.ijq.tv/mingxing/29.html,https://image.ijq.tv/201503/20/10-34-36-12-12.jpg,
闫妮,Yan Ni,"闫凯艳,妮姐,闫大美",汉族,内地,1970-03-10,陕西省西安市,160CM,53KG,A型,双鱼座,解放军艺术学院,演员,,《太太万岁》《屌丝姐妹》《前夫求爱记》《王大花的革命生涯》,胡歌,https://image.ijq.tv/201601/04/23-35-02-27-1.jpg,images/23-35-02-27-1.jpg,闫妮,https://www.ijq.tv/mingxing/28.html,https://image.ijq.tv/201601/04/23-35-02-27-1.jpg,闫妮的新浪微博
