中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
狄杰,Delger,Дэлгэр,蒙古族,内地,1990-2-26,蒙古国,184CM,70KG,O型,双鱼座,,演员,,狄杰的新浪微博,《胜女的代价2》《如果我爱你》,,https://image.ijq.tv/201505/20/15-02-04-58-16.png,images/15-02-04-58-16.png,狄杰,https://www.ijq.tv/mingxing/2265.html,https://image.ijq.tv/201505/20/15-02-04-58-16.png
叶禾,,小禾,汉族,内地,2003-9-6,北京,150CM,35KG,A型,巨蟹座,,演员,,叶禾的新浪微博,《抓住彩虹的男人》,,https://image.ijq.tv/201505/19/16-15-37-64-12.jpg,images/16-15-37-64-12.jpg,叶禾,https://www.ijq.tv/mingxing/2261.html,https://image.ijq.tv/201505/19/16-15-37-64-12.jpg
戴立忍,Leon Dai,大宝,,内地,1966-7-27,台东市,177CM,72KG,B型,狮子座,台北艺术大学,演员,北京千易时代文化传媒有限公司,戴立忍的新浪微博,《不能说的夏天》《战神》《洋嫁》,桂纶镁,https://image.ijq.tv/201505/19/16-22-38-33-8.jpg,images/16-22-38-33-8.jpg,戴立忍,https://www.ijq.tv/mingxing/2262.html,https://image.ijq.tv/201505/19/16-22-38-33-8.jpg
刘波,,,汉族,内地,,北京,172CM,55KG,A型,巨蟹座,上海戏剧学院,演员,,,《欢天喜地七仙女》《重案六组》《无限生机》《空巢姥爷》,,https://image.ijq.tv/201505/19/15-42-32-96-11.jpg,images/15-42-32-96-11.jpg,刘波,https://www.ijq.tv/mingxing/2260.html,https://image.ijq.tv/201505/19/15-42-32-96-11.jpg
张靓颖,Jane Zhang,国际张,汉族,内地,1984-10-11,四川省成都市,162CM,45KG,O型,天秤座,四川大学外国语学院,歌手,少城时代,张靓颖的新浪微博,《画心》《如果这就是爱情》《终于等到你》,刘璇 何洁,https://image.ijq.tv/201505/19/15-02-31-22-12.jpg,images/15-02-31-22-12.jpg,张靓颖,https://www.ijq.tv/mingxing/2255.html,https://image.ijq.tv/201505/19/15-02-31-22-12.jpg
王希维,Wang xiwei,希维,汉族,内地,1986-4-25,乌鲁木齐,172CM,50KG,B型,金牛座,中央戏剧学院,"演员,模特",,王希维的新浪微博,《海上孟府》《倾城绝恋》《恋上你，爱上我》,好友韩雪,https://image.ijq.tv/201505/19/14-49-51-35-8.jpg,images/14-49-51-35-8.jpg,王希维,https://www.ijq.tv/mingxing/2252.html,https://image.ijq.tv/201505/19/14-49-51-35-8.jpg
昆凌,Hannah Quinlivan,Hannah,汉族,内地,1993-8-12,台北市西门町,165CM,45KG,B型,狮子座,新北市私立庄敬高职,"演员,模特",,昆凌的新浪微博,《美少女时代》,丈夫周杰伦,https://image.ijq.tv/201505/19/11-45-29-18-12.jpg,images/11-45-29-18-12.jpg,昆凌,https://www.ijq.tv/mingxing/2247.html,https://image.ijq.tv/201505/19/11-45-29-18-12.jpg
龙梅子,Long meizi,梅子,汉族,内地,1988-8-18,兰州,166CM,52KG,B型,狮子座,星海音乐学院,"演员,歌手,主持人",北京普天同乐文化传媒有限公司,龙梅子的新浪微博,《漂亮的姑娘就要嫁人啦》《海上孟府》《你把爱情给了谁》,搭档王麟 段奕宏,https://image.ijq.tv/201505/19/11-53-55-89-8.jpg,images/11-53-55-89-8.jpg,龙梅子,https://www.ijq.tv/mingxing/2246.html,https://image.ijq.tv/201505/19/11-53-55-89-8.jpg
米学东,Mi XueDong,,汉族,内地,1970-2-3,吉林长春,180CM,69KG,A型,水瓶座,北京电影学院,演员,,,《来势凶猛》《狼毒花》,许晴,https://image.ijq.tv/201505/19/11-09-28-41-7.jpg,images/11-09-28-41-7.jpg,米学东,https://www.ijq.tv/mingxing/2245.html,https://image.ijq.tv/201505/19/11-09-28-41-7.jpg
葛天,Ge Tian,翔嫂,汉族,内地,1988-12-25,山东济南,168CM,52KG,B型,魔羯座,中央戏剧学院,演员,,葛天的新浪微博,《信者无敌》《来势凶猛》,刘翔,https://image.ijq.tv/201505/19/10-20-43-78-7.jpg,images/10-20-43-78-7.jpg,葛天,https://www.ijq.tv/mingxing/2244.html,https://image.ijq.tv/201505/19/10-20-43-78-7.jpg
韩丹彤,,,汉族,内地,1989-11-14,山东济南,168CM,45KG,B型,天蝎座,中央戏剧学院表演系,演员,,韩丹彤的新浪微博,《战地花开》《老外》《我是女王》,,https://image.ijq.tv/201710/08/10-09-40-63-26.jpg,images/10-09-40-63-26.jpg,韩丹彤,https://www.ijq.tv/mingxing/2243.html,https://image.ijq.tv/201710/08/10-09-40-63-26.jpg
伊能静,Annie,吴静怡,汉族,内地,1969-3-4,台湾省 台北市,161CM,51KG,A型,双鱼座,关东女子高校,"演员,歌手",伊能静工作室,伊能静的新浪微博,《失恋高跟鞋》《一千遍我爱你》,好友杨蕊 搭档王栎鑫 未婚夫秦昊,https://image.ijq.tv/201505/18/16-59-34-61-14.png,images/16-59-34-61-14.png,伊能静,https://www.ijq.tv/mingxing/2242.html,https://image.ijq.tv/201505/18/16-59-34-61-14.png
王栎鑫,Yue、Ahu、KA,,汉族,内地,1989-1-18,湖南省常德市,179CM,72KG,A型,魔羯座,,"演员,歌手",天娱传媒有限公司,王栎鑫的新浪微博,《天生一对》《暴走》《降落伞》《最好的我们》,妻子吴雅婷 搭档伊能静 搭档许茹芸 搭档光良,https://image.ijq.tv/201505/18/16-36-22-83-14.png,images/16-36-22-83-14.png,王栎鑫,https://www.ijq.tv/mingxing/2240.html,https://image.ijq.tv/201505/18/16-36-22-83-14.png
奥莉,,李馨琪,汉族,内地,2012-1-12,洛杉矶,150CM,23KG,B型,处女座,,其他,,,《爸爸回来了》,甜馨,https://image.ijq.tv/201505/18/14-55-28-42-12.jpg,images/14-55-28-42-12.jpg,奥莉,https://www.ijq.tv/mingxing/2239.html,https://image.ijq.tv/201505/18/14-55-28-42-12.jpg
甜馨,,贾云馨,汉族,内地,2012-10-23,北京,150CM,25KG,A型,魔羯座,,,,,《爸爸回来了》,贾乃亮 李小璐 奥莉,https://image.ijq.tv/201505/18/14-23-04-38-12.jpg,images/14-23-04-38-12.jpg,甜馨,https://www.ijq.tv/mingxing/2238.html,https://image.ijq.tv/201505/18/14-23-04-38-12.jpg
戚珍琪,Qi zhenqi,,汉族,内地,1990-9-9,郑州,167CM,45KG,B型,处女座,中央戏剧学院08表演系,演员,,戚珍琪的新浪微博,《黄金部队》《第二次爱情》《隐婚男女》,王妍之,https://image.ijq.tv/201505/18/14-29-53-38-8.jpg,images/14-29-53-38-8.jpg,戚珍琪,https://www.ijq.tv/mingxing/2237.html,https://image.ijq.tv/201505/18/14-29-53-38-8.jpg
朴珍荣,박진영|Park Jin Young,"Jr.,주니어",朝鲜族,内地,1994-9-22,韩国庆尚南道昌原市镇海区,178CM,63KG,O型,处女座,韩国湖原大学公演媒体系 (在读),"演员,歌手",JYP,,《DreamHigh2》《Bounce》《当男人恋爱时》《亲爱的恩东啊》,王嘉尔 李敏浩,https://image.ijq.tv/201612/27/16-19-16-28-35.jpg,images/16-19-16-28-35.jpg,朴珍荣,https://www.ijq.tv/mingxing/2236.html,https://image.ijq.tv/201612/27/16-19-16-28-35.jpg
禹喜珍,,,朝鲜族,内地,1975-5-24,韩国首尔,162CM,43KG,O型,双子座,首尔艺术大学 戏剧系,演员,,,《恰好像你的女儿》,,https://image.ijq.tv/201505/18/11-28-36-77-13.jpg,images/11-28-36-77-13.jpg,禹喜珍,https://www.ijq.tv/mingxing/2234.html,https://image.ijq.tv/201505/18/11-28-36-77-13.jpg
宋允皓,Song yunhao,宋柳,汉族,内地,1978-11-27,北京,180CM,65KG,O型,天蝎座,加拿大蒙特利尔大学,演员,,宋允皓的新浪微博,《铁血军歌》《婚前协议》《女神跟我走》,韩雪,https://image.ijq.tv/201505/18/11-47-14-54-8.jpg,images/11-47-14-54-8.jpg,宋允皓,https://www.ijq.tv/mingxing/2235.html,https://image.ijq.tv/201505/18/11-47-14-54-8.jpg
王金武,Wang Jinwu,"金武,暖男班长",汉族,内地,1993-11-26,黑龙江,180CM,65KG,A型,魔羯座,,其他,,,《真正男子汉》,王宝强,https://image.ijq.tv/201505/18/10-13-12-64-12.jpg,images/10-13-12-64-12.jpg,王金武,https://www.ijq.tv/mingxing/2228.html,https://image.ijq.tv/201505/18/10-13-12-64-12.jpg
樊翛彤,Fan Xiao tong,彤彤,汉族,内地,2002-7-30,天津,150CM,38KG,B型,天秤座,,演员,,樊翛彤的新浪微博,《特警力量》,任天野,https://image.ijq.tv/201505/17/20-53-46-90-1.jpg,images/20-53-46-90-1.jpg,樊翛彤,https://www.ijq.tv/mingxing/2227.html,https://image.ijq.tv/201505/17/20-53-46-90-1.jpg
苗青,,小青,汉族,内地,1987-02-22,山西晋城,168CM,49KG,AB型,双子座,北京电影学院,演员,,苗青的新浪微博,《冰与火的青春》,,https://image.ijq.tv/201806/20/17-13-54-21-26.jpg,images/17-13-54-21-26.jpg,苗青,https://www.ijq.tv/mingxing/2226.html,https://image.ijq.tv/201806/20/17-13-54-21-26.jpg
张宁江,Terry,小5,汉族,内地,1984-8-25,浙江省嘉兴市平湖市,180CM,74KG,O型,处女座,上海戏剧学院,演员,华谊兄弟,张宁江的新浪微博,《假如没有你》《永不磨灭的番号》《歼十出击》,,https://image.ijq.tv/201505/16/16-06-19-16-16.png,images/16-06-19-16-16.png,张宁江,https://www.ijq.tv/mingxing/2225.html,https://image.ijq.tv/201505/16/16-06-19-16-16.png
金美伶,,美伶,朝鲜族,内地,1987-02-22,哈尔滨,163CM,50KG,A型,巨蟹座,中央戏剧学院,演员,,金美伶的新浪微博,《冰与火的青春》,颖儿,https://image.ijq.tv/201505/16/15-51-12-81-12.jpg,images/15-51-12-81-12.jpg,金美伶,https://www.ijq.tv/mingxing/2223.html,https://image.ijq.tv/201505/16/15-51-12-81-12.jpg
杨清,Yang qing,,汉族,内地,1990-6-5,榆林,168CM,45KG,B型,双子座,中国传媒大学表演系,演员,,杨清的新浪微博,《十指连心》《找北》《迷与狂》,姜潮,https://image.ijq.tv/201505/16/16-04-03-16-8.jpg,images/16-04-03-16-8.jpg,杨清,https://www.ijq.tv/mingxing/2224.html,https://image.ijq.tv/201505/16/16-04-03-16-8.jpg
黑雯丽,,,回族,内地,9-20,山东,168CM,53KG,O型,处女座,山东艺术学院,演员,,,《空巢姥爷》《门巴将军》,,https://image.ijq.tv/201505/16/14-01-10-22-11.jpg,images/14-01-10-22-11.jpg,黑雯丽,https://www.ijq.tv/mingxing/2219.html,https://image.ijq.tv/201505/16/14-01-10-22-11.jpg
阿兰,alan,阿兰·达瓦卓玛(Alan Dawa Dolma),藏族,内地,1987-7-25,四川省甘孜藏族自治州丹巴县,162CM,40KG,O型,狮子座,解放军艺术学院声乐系,"演员,歌手",爱贝克斯（日），乐华娱乐（中）,阿兰的新浪微博,《女汉子完美恋人》《明日赞歌》《my》《life》《我的月光》《Voice》《of》《EARTH》,恩师李双江 搭档隋咏良 搭档刘凡菲,https://image.ijq.tv/201505/16/11-39-55-60-13.jpg,images/11-39-55-60-13.jpg,阿兰,https://www.ijq.tv/mingxing/2216.html,https://image.ijq.tv/201505/16/11-39-55-60-13.jpg
李烈音,이열음|Lee Yul Eum,,朝鲜族,内地,1996-2-16,首尔,165CM,45KG,O型,水瓶座,韩国京畿道盆塘英德女子高中,"演员,模特",Yuleum Entertainment,,《守护家族》《离婚律师恋爱中》《高校处世王》,在熙,https://image.ijq.tv/201505/16/11-31-28-93-8.jpg,images/11-31-28-93-8.jpg,李烈音,https://www.ijq.tv/mingxing/2214.html,https://image.ijq.tv/201505/16/11-31-28-93-8.jpg
