中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
张睿家,BRYANT,张家振,汉族,内地,1985-3-31,台湾,178CM,67KG,A型,白羊座,南港高工,"演员,歌手",,《聊斋新编》,搭档曾之乔,https://image.ijq.tv/201504/15/13-59-39-28-14.png,images/13-59-39-28-14.png,张睿家,https://www.ijq.tv/mingxing/1780.html,https://image.ijq.tv/201504/15/13-59-39-28-14.png,
何花,Hua He,,汉族,内地,5-19,湖北十堰,168CM,48KG,O型,金牛座,湖南大学新闻传播与影视艺术学院,演员,北京科粲国际影视文化有限公司,《末代皇帝传奇》《当她恋爱时》《深宫丑女》《勇敢的心2》,景甜 王瑞昌 魏哲鸣,https://image.ijq.tv/201611/05/10-58-01-19-35.jpg,images/10-58-01-19-35.jpg,何花,https://www.ijq.tv/mingxing/1778.html,https://image.ijq.tv/201611/05/10-58-01-19-35.jpg,何花的新浪微博
刘交心,Liujiaoxin,,汉族,内地,4-14,陕西西安,178CM,75KG,O型,双子座,上海戏剧学院表演系,演员,,《血色玫瑰3》《于无声处》,搭档刘威 搭档胡军,https://image.ijq.tv/201504/15/13-41-08-28-10.jpg,images/13-41-08-28-10.jpg,刘交心,https://www.ijq.tv/mingxing/1777.html,https://image.ijq.tv/201504/15/13-41-08-28-10.jpg,
赵思,,,汉族,内地,07-30,河北,164CM,48KG,B型,狮子座,北京电影学院,演员,,《末代皇帝传奇》,,https://image.ijq.tv/201504/15/11-54-13-20-13.jpg,images/11-54-13-20-13.jpg,赵思,https://www.ijq.tv/mingxing/1776.html,https://image.ijq.tv/201504/15/11-54-13-20-13.jpg,
李炳雷,,,汉族,内地,7-2,山东,172CM,73KG,AB型,狮子座,,演员,,《隋唐英雄》《独立纵队》,,https://image.ijq.tv/201504/15/11-40-16-49-13.jpg,images/11-40-16-49-13.jpg,李炳雷,https://www.ijq.tv/mingxing/1775.html,https://image.ijq.tv/201504/15/11-40-16-49-13.jpg,
洪小铃,Jennifer,小铃,汉族,内地,1979-2-23,台湾省,170CM,50KG,O型,双鱼座,,演员,林心如工作室,《秀丽江山之长歌行》《倾世皇妃》,林心如,https://image.ijq.tv/201504/15/11-30-15-19-12.jpg,images/11-30-15-19-12.jpg,洪小铃,https://www.ijq.tv/mingxing/1773.html,https://image.ijq.tv/201504/15/11-30-15-19-12.jpg,洪小铃的新浪微博
许绍雄,,,汉族,内地,1948-,中国香港,177CM,65KG,O型,狮子座,无线第一届培训班,演员,,《末代皇帝传奇》《偏偏喜欢你》,搭档罗嘉良,https://image.ijq.tv/201504/15/11-23-24-55-13.jpg,images/11-23-24-55-13.jpg,许绍雄,https://www.ijq.tv/mingxing/1771.html,https://image.ijq.tv/201504/15/11-23-24-55-13.jpg,
杨紫嫣,Ophelia,杨钫涵,汉族,内地,4-16,北京,166CM,48KG,A型,白羊座,中央戏剧学院,演员,美亚晓珮（北京）文化传媒有限公司,《酷爸俏妈》《书剑恩仇录》《后宫甄嬛传》,,https://image.ijq.tv/201504/15/11-28-03-74-14.png,images/11-28-03-74-14.png,杨紫嫣,https://www.ijq.tv/mingxing/1772.html,https://image.ijq.tv/201504/15/11-28-03-74-14.png,
归亚蕾,,,汉族,内地,1944-6-2,湖南长沙,164CM,49KG,O型,双子座,国立艺专影剧科,演员,,《末代皇帝传奇》,,https://image.ijq.tv/201504/15/11-10-35-73-13.jpg,images/11-10-35-73-13.jpg,归亚蕾,https://www.ijq.tv/mingxing/1770.html,https://image.ijq.tv/201504/15/11-10-35-73-13.jpg,
张翔,,翔子,汉族,内地,1988-8-1,山东青岛,179CM,69KG,B型,狮子座,复旦视觉艺术学院,演员,北京东洋天映影视文化有限公司,《风中奇缘》,刘诗诗,https://image.ijq.tv/201504/15/11-08-23-34-12.jpg,images/11-08-23-34-12.jpg,张翔,https://www.ijq.tv/mingxing/1769.html,https://image.ijq.tv/201504/15/11-08-23-34-12.jpg,
