中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
郑棠元,,,汉族,内地,02-21,福建南平,183CM,72KG,O型,水瓶座,上海戏剧学院,演员,世像传媒,郑棠元的新浪微博,《校花的贴身高手4》《大泼猴》《鸣鸿传》《大泼猴之天蓬奇兵》,,https://image.ijq.tv/201809/13/14-56-45-79-10.jpg,images/14-56-45-79-10.jpg,郑棠元,https://www.ijq.tv/mingxing/15368217995387.html,https://image.ijq.tv/201809/13/14-56-45-79-10.jpg
徐言雨,Xu YanYu,,,内地,1994-11-10,浙江省,168CM,45KG,B型,天蝎座,,演员,,徐言雨的新浪微博,《三年二班》《可惜不是你》,宋妍霏,https://image.ijq.tv/201809/12/11-56-04-30-26.jpg,images/11-56-04-30-26.jpg,徐言雨,https://www.ijq.tv/mingxing/15367244775386.html,https://image.ijq.tv/201809/12/11-56-04-30-26.jpg
金玟岐,Vanessa,金大哥,汉族,内地,7-23,江西,160CM,45KG,AB型,狮子座,西安音乐学院,歌手,泰洋川禾文化传媒,金玟岐的新浪微博,《岁月神偷》《直到遇见你》《惊天动地》《思美人兮》,,https://image.ijq.tv/201809/11/15-47-01-50-10.jpg,images/15-47-01-50-10.jpg,金玟岐,https://www.ijq.tv/mingxing/15366519875385.html,https://image.ijq.tv/201809/11/15-47-01-50-10.jpg
钟伟伦,,,汉族,内地,1995-10-31,上海,181CM,68KG,AB型,天蝎座,上海戏剧学院,演员,,钟伟伦的新浪微博,《黄金瞳》《初晨是我故意忘记你》,张艺兴,https://image.ijq.tv/201809/11/10-43-25-38-10.jpg,images/10-43-25-38-10.jpg,钟伟伦,https://www.ijq.tv/mingxing/15366337975382.html,https://image.ijq.tv/201809/11/10-43-25-38-10.jpg
傅筱,Shelia,,汉族,内地,,黑龙江齐齐哈尔,168CM,45KG,,,中国传媒大学表演系,演员,新合艺,,《异能女友》《疯狂希莉娅》《鬼狐传说聂小倩》《一零》,,https://image.ijq.tv/201809/10/11-00-34-41-26.jpg,images/11-00-34-41-26.jpg,傅筱,https://www.ijq.tv/mingxing/15365484085381.html,https://image.ijq.tv/201809/10/11-00-34-41-26.jpg
刘梦娜,Monna,,汉族,内地,1990-4-20,,176CM,50KG,A型,金牛座,四川音乐学院,"演员,模特",,刘梦娜的新浪微博,,,https://image.ijq.tv/201809/06/16-03-36-36-40.jpg,images/16-03-36-36-40.jpg,刘梦娜,https://www.ijq.tv/mingxing/15362207945379.html,https://image.ijq.tv/201809/06/16-03-36-36-40.jpg
郭佳伊,Jessie,,汉族,内地,,,168CM,50KG,B型,巨蟹座,,演员,,郭佳伊的新浪微博,《ARTON艺术生》,,https://image.ijq.tv/201809/06/15-46-41-80-26.jpg,images/15-46-41-80-26.jpg,郭佳伊,https://www.ijq.tv/mingxing/15362199555378.html,https://image.ijq.tv/201809/06/15-46-41-80-26.jpg
Yamy,Yamy,"杨颖,亚米酱,Yamy酱",汉族,内地,1991-10-7,佛山,167CM,50KG,,天秤座,广东药学院中山校区,歌手,极创引力文化传媒有限公司,Yamy的新浪微博,《把喇叭开到最大》《Ay》《乌鸦》《创造101》《卡路里》,杨超越 赖美云 李紫婷 徐梦洁,https://image.ijq.tv/201809/06/16-50-51-77-43.jpg,images/16-50-51-77-43.jpg,Yamy,https://www.ijq.tv/mingxing/15362188165380.html,https://image.ijq.tv/201809/06/16-50-51-77-43.jpg
依莎,,,,内地,1994-4-6,乌鲁木齐,168CM,48KG,B型,金牛座,中央戏剧学院,演员,五元文化,依莎的新浪微博,《好色千金》,郑湫泓,https://image.ijq.tv/201809/06/15-11-04-30-26.jpg,images/15-11-04-30-26.jpg,依莎,https://www.ijq.tv/mingxing/15362177725377.html,https://image.ijq.tv/201809/06/15-11-04-30-26.jpg
徐梦洁,Rainbow,彩虹,汉族,内地,1994-6-19,金华,166CM,48KG,AB型,双子座,,"演员,歌手,模特",姊妹淘（上海）文化传播有限公司,徐梦洁的新浪微博,《创造101》,杨超越 Yamy 赖美云 傅菁 李紫婷,https://image.ijq.tv/201809/06/14-29-22-72-43.jpg,images/14-29-22-72-43.jpg,徐梦洁,https://www.ijq.tv/mingxing/15362152435376.html,https://image.ijq.tv/201809/06/14-29-22-72-43.jpg
游千惠,Khaleesi,,汉族,内地,1994-8-8,湖北,165CM,43KG,B型,狮子座,,演员,,游千惠的新浪微博,《深宫遗梦》,孙书博,https://image.ijq.tv/201809/05/15-21-12-85-26.jpg,images/15-21-12-85-26.jpg,游千惠,https://www.ijq.tv/mingxing/15361313355374.html,https://image.ijq.tv/201809/05/15-21-12-85-26.jpg
孙书博,Aaron,,汉族,内地,3-26,黑龙江省哈尔滨市,180CM,66KG,A型,白羊座,沈阳体育学院舞蹈系,演员,,孙书博的新浪微博,《梦境规划局》《混世小魔头》,,https://image.ijq.tv/201809/05/15-11-43-18-26.jpg,images/15-11-43-18-26.jpg,孙书博,https://www.ijq.tv/mingxing/15361313025373.html,https://image.ijq.tv/201809/05/15-11-43-18-26.jpg
姜珮瑶,,姜心儿,汉族,内地,1994-3-10,北京,168CM,47KG,O型,双鱼座,北京电影学院,演员,嘉映影业有限公司,姜珮瑶的新浪微博,《追·踪》《风林火山》《英雄本色2018》,,https://image.ijq.tv/201809/05/13-10-38-71-10.jpg,images/13-10-38-71-10.jpg,姜珮瑶,https://www.ijq.tv/mingxing/15361242265372.html,https://image.ijq.tv/201809/05/13-10-38-71-10.jpg
章煜奇,,,汉族,内地,1999-8-19,辽宁沈阳,181CM,65KG,O型,狮子座,北京电影学院,演员,芒果娱乐,章煜奇的新浪微博,《等到烟暖雨收》,冯荔军,https://image.ijq.tv/201809/04/17-01-19-81-10.jpg,images/17-01-19-81-10.jpg,章煜奇,https://www.ijq.tv/mingxing/15360516535371.html,https://image.ijq.tv/201809/04/17-01-19-81-10.jpg
辛云来,,,汉族,内地,1994-9-22,江苏无锡,,,B型,处女座,,演员,,辛云来的新浪微博,《我在未来等你》,费启鸣,https://image.ijq.tv/201809/04/14-53-27-54-26.jpg,images/14-53-27-54-26.jpg,辛云来,https://www.ijq.tv/mingxing/15360439825370.html,https://image.ijq.tv/201809/04/14-53-27-54-26.jpg
大王晴,,,汉族,内地,1997-3-12,中国,163CM,44KG,A型,双鱼座,,"演员,歌手",可米领誉,大王晴的新浪微博,《创造101》,孟美岐 吴宣仪,https://image.ijq.tv/201809/03/16-45-03-80-42.jpg,images/16-45-03-80-42.jpg,大王晴,https://www.ijq.tv/mingxing/15359633305368.html,https://image.ijq.tv/201809/03/16-45-03-80-42.jpg
罗智仪,,,汉族,内地,1998-8-11,中国,163CM,44KG,A型,天秤座,四川音乐学院,"演员,歌手",极创引力,罗智仪的新浪微博,《双面黑》,孟美岐 吴宣仪,https://image.ijq.tv/201809/03/15-39-36-97-42.jpg,images/15-39-36-97-42.jpg,罗智仪,https://www.ijq.tv/mingxing/15359584715367.html,https://image.ijq.tv/201809/03/15-39-36-97-42.jpg
周二珂,猴猴|小馒头|周二鸽,周可,汉族,内地,1995-01-06,广东深圳,164CM,48KG,O型,魔羯座,北京现代音乐学院,"歌手,网红",斗鱼TV,周二珂的新浪微博,《走在冷风中》《告白气球》《匆匆那年》《三角题》,冯提莫,https://image.ijq.tv/201809/03/11-56-07-16-10.jpg,images/11-56-07-16-10.jpg,周二珂,https://www.ijq.tv/mingxing/15359469395366.html,https://image.ijq.tv/201809/03/11-56-07-16-10.jpg
郑英辰,,,汉族,内地,1995-11-13,,169CM,45KG,B型,天蝎座,中央戏剧学院,演员,,郑英辰的新浪微博,《致我们暖暖的小时光》,邢菲,https://image.ijq.tv/201809/03/09-46-19-66-26.jpg,images/09-46-19-66-26.jpg,郑英辰,https://www.ijq.tv/mingxing/15359391565365.html,https://image.ijq.tv/201809/03/09-46-19-66-26.jpg
罗奕佳,Lumi,,汉族,内地,1998-4-30,四川,162CM,44KG,A型,金牛座,,歌手,ETM活力时代,罗奕佳的新浪微博,《创造101》,孟美岐 吴宣仪,https://www.ijq.tv/file/upload/201809/01/10-35-57-26-42.jpg,images/10-35-57-26-42.jpg,罗奕佳,https://www.ijq.tv/mingxing/15357686035364.html,https://www.ijq.tv/file/upload/201809/01/10-35-57-26-42.jpg
张芯宁,,,汉族,内地,1988-3-31,北京,168CM,50KG,A型,白羊座,吉林艺术学院,演员,北京儒楷文化传播有限公司,张芯宁的新浪微博,《白夜追凶》《爱情筑梦师》《王初一和六十五》,郭涛 陈意涵,https://image.ijq.tv/201808/31/18-04-27-75-40.jpg,images/18-04-27-75-40.jpg,张芯宁,https://www.ijq.tv/mingxing/15357097575363.html,https://image.ijq.tv/201808/31/18-04-27-75-40.jpg
罗怡恬,,,汉族,内地,1997-8-17,中国,162CM,44KG,A型,处女座,四川音乐学院,歌手,极创引力,罗怡恬的新浪微博,《双面黑》,孟美岐 吴宣仪,https://image.ijq.tv/201808/31/17-17-38-49-42.jpg,images/17-17-38-49-42.jpg,罗怡恬,https://www.ijq.tv/mingxing/15357069115362.html,https://image.ijq.tv/201808/31/17-17-38-49-42.jpg
任敏,,,汉族,内地,12-17,湖南,168CM,45KG,AB型,射手座,中央戏剧学院,演员,北京光线传媒股份有限公司,任敏的新浪微博,《悲伤逆流成河》,赵英博,https://image.ijq.tv/201808/31/11-45-54-89-26.jpg,images/11-45-54-89-26.jpg,任敏,https://www.ijq.tv/mingxing/15356865135360.html,https://image.ijq.tv/201808/31/11-45-54-89-26.jpg
刘丹萌,,丹小萌,汉族,内地,1991-7-19,石家庄,162CM,44KG,AB型,巨蟹座,北京现代音乐学院,"演员,歌手",唐羽文化,刘丹萌的新浪微博,《决斗》《抽离》,孟美岐 吴宣仪,https://image.ijq.tv/201808/30/17-33-43-93-42.jpg,images/17-33-43-93-42.jpg,刘丹萌,https://www.ijq.tv/mingxing/15356212545359.html,https://image.ijq.tv/201808/30/17-33-43-93-42.jpg
鹿小草,,,汉族,内地,1999-10-4,重庆,163CM,44KG,A型,双鱼座,,"演员,歌手",青藤文化,鹿小草的新浪微博,《创造101》,孟美岐 吴宣仪,https://image.ijq.tv/201808/30/16-32-28-20-42.jpg,images/16-32-28-20-42.jpg,鹿小草,https://www.ijq.tv/mingxing/15356178765358.html,https://image.ijq.tv/201808/30/16-32-28-20-42.jpg
窦柏林,,,汉族,内地,1995-1-8,,185CM,70KG,B型,魔羯座,中央戏剧学院,演员,,窦柏林的新浪微博,《斗破苍穹》,吴磊,https://image.ijq.tv/201808/30/10-37-29-56-26.jpg,images/10-37-29-56-26.jpg,窦柏林,https://www.ijq.tv/mingxing/15355966285357.html,https://image.ijq.tv/201808/30/10-37-29-56-26.jpg
刘泽庭,,,汉族,内地,6-8,河北唐山市,181CM,62KG,A型,狮子座,中央戏剧学院,演员,麦田映画,刘泽庭的新浪微博,《等到烟暖雨收》,,https://image.ijq.tv/201808/30/10-30-44-75-10.jpg,images/10-30-44-75-10.jpg,刘泽庭,https://www.ijq.tv/mingxing/15355962355356.html,https://image.ijq.tv/201808/30/10-30-44-75-10.jpg
孙子航,,,汉族,内地,1993-10-16,,187CM,70KG,B型,天秤座,,"演员,模特",果然娱乐,孙子航的新浪微博,《云汐传》《爵迹》《飘香剑雨》《卫斯理》,鞠婧祎,https://image.ijq.tv/201808/29/10-06-43-58-26.jpg,images/10-06-43-58-26.jpg,孙子航,https://www.ijq.tv/mingxing/15355083695355.html,https://image.ijq.tv/201808/29/10-06-43-58-26.jpg
卫延侃,,,汉族,内地,1992-5-22,上海,178CM,70KG,AB型,双子座,上海戏剧学院,演员,,卫延侃的新浪微博,《九州天空城》《延禧攻略》,冯荔军,https://image.ijq.tv/201808/29/09-43-12-35-10.jpg,images/09-43-12-35-10.jpg,卫延侃,https://www.ijq.tv/mingxing/15355067945354.html,https://image.ijq.tv/201808/29/09-43-12-35-10.jpg
马渝捷,,,汉族,内地,5-26,重庆,171CM,45KG,AB型,金牛座,解放军艺术学院,演员,浙江云图影业有限公司,马渝捷的新浪微博,《维和步兵营》《破冰行动》,,https://image.ijq.tv/201808/28/10-56-10-70-26.jpg,images/10-56-10-70-26.jpg,马渝捷,https://www.ijq.tv/mingxing/15354249515352.html,https://image.ijq.tv/201808/28/10-56-10-70-26.jpg
