中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
朱建荣,Zhu Jianrong,,汉族,内地,1991-7-12,青岛,185CM,80KG,,,,运动员,青岛黄海足球俱乐部,,钱鼎,https://www.ijq.tv/file/upload/202009/17/17-19-58-97-65.png,images/17-19-58-97-65.png,朱建荣,https://www.ijq.tv/mingxing/160033416411728.html,https://www.ijq.tv/file/upload/202009/17/17-19-58-97-65.png,
冯潇霆,Feng Xiaoting,,汉族,内地,1985-10-20,辽宁省大连市,187CM,78KG,,,,运动员,上海绿地申花足球俱乐部,,赵盈,https://www.ijq.tv/file/upload/202009/17/17-00-21-94-65.png,images/17-00-21-94-65.png,冯潇霆,https://www.ijq.tv/mingxing/160033292711726.html,https://www.ijq.tv/file/upload/202009/17/17-00-21-94-65.png,冯潇霆的新浪微博
李毅,Li Yi,大帝,汉族,内地,1979-6-20,安徽蚌埠,184CM,78KG,,,,运动员,四川九牛足球俱乐部,,朱广沪,https://www.ijq.tv/file/upload/202009/16/23-28-15-60-68.jpg,images/23-28-15-60-68.jpg,李毅,https://www.ijq.tv/mingxing/160026989511724.html,https://www.ijq.tv/file/upload/202009/16/23-28-15-60-68.jpg,李毅的新浪微博
徐亮,,,,内地,1981-8-12,沈阳,182CM,,,,,运动员,深圳佳兆业足球队,,刘浩泉,https://www.ijq.tv/file/upload/202009/16/23-05-18-78-68.jpg,images/23-05-18-78-68.jpg,徐亮,https://www.ijq.tv/mingxing/160026848211722.html,https://www.ijq.tv/file/upload/202009/16/23-05-18-78-68.jpg,徐亮的新浪微博
曾诚,Zeng Cheng,,汉族,内地,1987-1-8,湖北省武汉市,192CM,80KG,,,,运动员,上海绿地申花足球俱乐部,,赵鹏,https://www.ijq.tv/file/upload/202009/14/15-43-31-59-65.png,images/15-43-31-59-65.png,曾诚,https://www.ijq.tv/mingxing/160006908811700.html,https://www.ijq.tv/file/upload/202009/14/15-43-31-59-65.png,曾诚的新浪微博
董方卓,Dong Fangzhuo,"国王董,中国董",汉族,内地,1985-1-23,辽宁省大连市,185CM,88KG,,,,运动员,复星体育,,阎峰,https://www.ijq.tv/file/upload/202009/14/15-23-31-38-65.png,images/15-23-31-38-65.png,董方卓,https://www.ijq.tv/mingxing/160006784411698.html,https://www.ijq.tv/file/upload/202009/14/15-23-31-38-65.png,董方卓的新浪微博
谢晖,Leo,谢桶,汉族,内地,1975-2-14,上海,185CM,75KG,,,,运动员,南通支云足球俱乐部,,张琳芃,https://www.ijq.tv/file/upload/202009/14/15-03-36-57-65.png,images/15-03-36-57-65.png,谢晖,https://www.ijq.tv/mingxing/160006661211696.html,https://www.ijq.tv/file/upload/202009/14/15-03-36-57-65.png,谢晖的新浪微博
尹志强,Wan Chi-Keung,尹佬,汉族,内地,,1956-5-1,,,,,,"演员,运动员",,《城市丽人》《无间道》《当碧咸遇上奥云》,米雪,https://www.ijq.tv/file/upload/202009/14/14-37-44-99-65.png,images/14-37-44-99-65.png,尹志强,https://www.ijq.tv/mingxing/160006540311694.html,https://www.ijq.tv/file/upload/202009/14/14-37-44-99-65.png,
李金羽,Li Jinyu,大羽,汉族,内地,1977-7-6,辽宁沈阳,180CM,73KG,A型,,辽宁省体育运动技术学校,运动员,江苏苏宁足球俱乐部,,孙宁,https://www.ijq.tv/file/upload/202009/14/14-00-23-85-65.png,images/14-00-23-85-65.png,李金羽,https://www.ijq.tv/mingxing/160006175811692.html,https://www.ijq.tv/file/upload/202009/14/14-00-23-85-65.png,李金羽的新浪微博
于大宝,Yu Dabao,,汉族,内地,1988-4-18,山东省青岛市市南区,182CM,75KG,,,,运动员,北京中赫国安足球俱乐部,,张呈栋,https://www.ijq.tv/file/upload/202009/14/11-35-04-68-65.png,images/11-35-04-68-65.png,于大宝,https://www.ijq.tv/mingxing/160005414311688.html,https://www.ijq.tv/file/upload/202009/14/11-35-04-68-65.png,于大宝的新浪微博
韦世豪,Wei Shihao,国青C罗,汉族,内地,1995-4-08,安徽省蚌埠市,178CM,65KG,,白羊座,山东鲁能泰山足球学校,运动员,广州恒大淘宝足球俱乐部,,张琳芃,https://www.ijq.tv/file/upload/202009/14/11-18-07-53-65.png,images/11-18-07-53-65.png,韦世豪,https://www.ijq.tv/mingxing/160005292011686.html,https://www.ijq.tv/file/upload/202009/14/11-18-07-53-65.png,韦世豪的新浪微博
郜林,Gao Lin,"郜林斯曼,Goalinsmann,郜飞机",汉族,内地,1986-2-14,河南省郑州市,185CM,75KG,,,东华大学,运动员,深圳市足球俱乐部,,王晨,https://www.ijq.tv/file/upload/202009/14/10-21-43-81-65.png,images/10-21-43-81-65.png,郜林,https://www.ijq.tv/mingxing/160004940011682.html,https://www.ijq.tv/file/upload/202009/14/10-21-43-81-65.png,郜林的新浪微博
高洪波,Gao Hongbo,,回族,内地,1966-1-25,北京市丰台区,178CM,,,,北京崇文区体校|北京汇文中学,"运动员,其他",,,程世春,https://www.ijq.tv/file/upload/202009/13/00-05-33-38-68.jpg,images/00-05-33-38-68.jpg,高洪波,https://www.ijq.tv/mingxing/159992634511678.html,https://www.ijq.tv/file/upload/202009/13/00-05-33-38-68.jpg,高洪波的新浪微博
王大雷,D L Wang,王雷,汉族,内地,1989-1-10,辽宁省大连市,185CM,75KG,,,,运动员,山东鲁能泰山足球俱乐部,,马晓旭,https://www.ijq.tv/file/upload/202009/11/12-10-54-96-66.png,images/12-10-54-96-66.png,王大雷,https://www.ijq.tv/mingxing/159979247811674.html,https://www.ijq.tv/file/upload/202009/11/12-10-54-96-66.png,王大雷的新浪微博
里卡多·高拉特,Ricardo Goulart,"高神,蓝色兰博,球场刺客",,内地,1991-6-5,圣保罗州,181CM,80KG,,,,运动员,河北华夏幸福足球俱乐部,,维托尔·戈麦斯·佩雷拉,https://www.ijq.tv/file/upload/202009/05/23-24-01-18-68.jpg,images/23-24-01-18-68.jpg,里卡多·高拉特,https://www.ijq.tv/mingxing/159931897011667.html,https://www.ijq.tv/file/upload/202009/05/23-24-01-18-68.jpg,里卡多·高拉特的新浪微博
顾超,Gu Chao,,汉族,内地,1989-8-20,上海市,196CM,86KG,,,徐根宝足球训练基地,运动员,江苏苏宁足球俱乐部,,,https://www.ijq.tv/file/upload/202009/04/22-07-31-86-68.jpg,images/22-07-31-86-68.jpg,顾超,https://www.ijq.tv/mingxing/159922806511666.html,https://www.ijq.tv/file/upload/202009/04/22-07-31-86-68.jpg,
杨晨,Yang Chen,,汉族,内地,1974-1-17,北京,185CM,79KG,,,,运动员,北京北体大足球俱乐部,,刘珊珊,https://www.ijq.tv/file/upload/202009/02/23-39-49-71-68.jpg,images/23-39-49-71-68.jpg,杨晨,https://www.ijq.tv/mingxing/159906065711662.html,https://www.ijq.tv/file/upload/202009/02/23-39-49-71-68.jpg,
孙继海,Sun Jihai,"中国太阳,无敌王子,万金油",汉族,内地,1977-9-30,辽宁省大连市,183CM,75KG,,,,运动员,已退役,,王佳渝,https://www.ijq.tv/file/upload/202009/02/19-40-04-83-68.jpg,images/19-40-04-83-68.jpg,孙继海,https://www.ijq.tv/mingxing/159904648611653.html,https://www.ijq.tv/file/upload/202009/02/19-40-04-83-68.jpg,孙继海的新浪微博
张琳芃,Zhang Linpeng,中超拉莫斯,回族,内地,1989-5-9,山东省济南市,185CM,78KG,,,,运动员,广州恒大淘宝足球俱乐部,,王乔治,https://www.ijq.tv/file/upload/202009/02/16-54-06-36-68.jpg,images/16-54-06-36-68.jpg,张琳芃,https://www.ijq.tv/mingxing/159903662211649.html,https://www.ijq.tv/file/upload/202009/02/16-54-06-36-68.jpg,张琳芃的新浪微博
李铁,Li Tie,,汉族,内地,1977-5-18,辽宁省沈阳市,183CM,70KG,,,沈阳大东区体校,运动员,中国国家男子足球队,,许宏涛,https://www.ijq.tv/file/upload/202009/02/15-26-06-46-68.jpg,images/15-26-06-46-68.jpg,李铁,https://www.ijq.tv/mingxing/159903126611645.html,https://www.ijq.tv/file/upload/202009/02/15-26-06-46-68.jpg,李铁的新浪微博
武磊,Wu Lei,武球王 核武7,回族,内地,1991-11-19,江苏省南京市,174CM,62KG,,,,运动员,中国国家男子足球队|皇家西班牙人足球俱乐部,,程十发,https://www.ijq.tv/file/upload/202009/01/09-34-51-48-68.jpg,images/09-34-51-48-68.jpg,武磊,https://www.ijq.tv/mingxing/159892380311641.html,https://www.ijq.tv/file/upload/202009/01/09-34-51-48-68.jpg,武磊的新浪微博
郑智,Zheng Zhi,Zheng .Z,汉族,内地,1980-8-20,辽宁省沈阳市,180CM,75KG,AB型,狮子座,,运动员,广州恒大淘宝足球俱乐部,,,https://www.ijq.tv/file/upload/202009/01/09-10-32-38-68.jpg,images/09-10-32-38-68.jpg,郑智,https://www.ijq.tv/mingxing/159892188611639.html,https://www.ijq.tv/file/upload/202009/01/09-10-32-38-68.jpg,
高峰,Gao Feng,"快刀浪子,快马",汉族,内地,1971-4-22,中国辽宁,178CM,67KG,O型,金牛座,沈阳市体育运动学院,运动员,,,范春玲,https://www.ijq.tv/file/upload/202008/31/16-43-55-42-65.png,images/16-43-55-42-65.png,高峰,https://www.ijq.tv/mingxing/159886293511633.html,https://www.ijq.tv/file/upload/202008/31/16-43-55-42-65.png,高峰的新浪微博
范志毅,fan zhiyi,范大将军,汉族,内地,1969-11-6,上海市杨浦区,183CM,75KG,,,,运动员,,,张梦瑾,https://www.ijq.tv/file/upload/202008/28/16-50-57-86-65.png,images/16-50-57-86-65.png,范志毅,https://www.ijq.tv/mingxing/159860424611620.html,https://www.ijq.tv/file/upload/202008/28/16-50-57-86-65.png,范志毅的新浪微博
戴燕妮,Flora,,朝鲜族,内地,1993-7-29,辽宁沈阳,,,A型,狮子座,上海戏剧学院,"演员,歌手",,《花非花雾非雾》《幸福巧克力》《我的老爸是奇葩》,刘雨欣,https://www.ijq.tv/file/upload/202012/20/14-23-58-30-1.png,images/14-23-58-30-1.png,戴燕妮,https://www.ijq.tv/mingxing/159617327111205.html,https://www.ijq.tv/file/upload/202012/20/14-23-58-30-1.png,戴燕妮的新浪微博
万绮雯,Joey Meng Yee Man,"万二蚊,十三万,蚊蚊",汉族,内地,1970-10-2,中国香港,,,A型,天秤座,,演员,金石堂演艺娱乐事务所,《我和僵尸有个约会》《我和春天有个约会》《精武门》,王菀之,https://www.ijq.tv/file/upload/202007/30/14-12-21-61-1.png,images/14-12-21-61-1.png,万绮雯,https://www.ijq.tv/mingxing/159608913311193.html,https://www.ijq.tv/file/upload/202007/30/14-12-21-61-1.png,万绮雯的新浪微博
李肖逸,Lucky,"小逸,肖酷少,李肖龙（上学时的学名）",汉族,内地,1988-12-2,河南省开封市,,,O型,射手座,,"演员,歌手",峨眉山市鸿誉时代文化传播中心,《无知》《十年痛痒》《梦萦轩辕》,王亚楠,https://www.ijq.tv/file/upload/202007/30/13-45-19-40-1.png,images/13-45-19-40-1.png,李肖逸,https://www.ijq.tv/mingxing/159608763111189.html,https://www.ijq.tv/file/upload/202007/30/13-45-19-40-1.png,李肖逸的新浪微博
方硕,Fang Shuo,,汉族,内地,1990-9,北京,188CM,90KG,,,,运动员,北京首钢队,,,https://www.ijq.tv/file/upload/202007/24/15-53-09-54-67.jpg,images/15-53-09-54-67.jpg,方硕,https://www.ijq.tv/mingxing/159557688511037.html,https://www.ijq.tv/file/upload/202007/24/15-53-09-54-67.jpg,方硕的新浪微博
丁锦辉,Ding Jin hui,,汉族,内地,1989-10-27,浙江省丽水市缙云县,200CM,95KG,,,,运动员,,,,https://www.ijq.tv/file/upload/202007/24/15-24-52-52-67.jpg,images/15-24-52-52-67.jpg,丁锦辉,https://www.ijq.tv/mingxing/159557524211035.html,https://www.ijq.tv/file/upload/202007/24/15-24-52-52-67.jpg,
萧子墨,Eric,"萧传勳,勳勳,阿勳",汉族,内地,1-5,台湾省嘉义市阿里山,,,O型,魔羯座,台湾艺术大学表演系本科,演员,,《追拳》《拓星者》《无名狂》,雷佳音,https://www.ijq.tv/file/upload/202007/24/11-55-59-71-1.png,images/11-55-59-71-1.png,萧子墨,https://www.ijq.tv/mingxing/159556247311025.html,https://www.ijq.tv/file/upload/202007/24/11-55-59-71-1.png,萧子墨的新浪微博
