中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
吴双,,,汉族,内地,2002-1-31,河北邯郸,170CM,45KG,,水瓶座,,演员,大隐光时,吴双的新浪微博,《闪光少女》《劫数难逃》《地久天长》《爱国者》,张光北 陈翔 周依然 郝富申,https://image.ijq.tv/201912/16/11-59-45-96-47.png,images/11-59-45-96-47.png,吴双,https://www.ijq.tv/mingxing/15764687597116.html,https://image.ijq.tv/201912/16/11-59-45-96-47.png
孙嘉锴,,嘉锴,汉族,内地,2007-1-19,内蒙古,157CM,26KG,,双鱼座,,歌手,乐华娱乐,孙嘉锴的新浪微博,《前方的世界》《梦想加油》,张铭浩 张俊一,https://image.ijq.tv/201912/16/11-49-56-69-46.jpg,images/11-49-56-69-46.jpg,孙嘉锴,https://www.ijq.tv/mingxing/15764681757115.html,https://image.ijq.tv/201912/16/11-49-56-69-46.jpg
李昳晨,,,汉族,内地,1996-4-21,,170CM,46KG,,金牛座,中央戏剧学院,演员,曼荼罗影视传媒,李昳晨的新浪微博,《独自温暖》《闪光少女》,周依然 郝富申 王安宇,https://image.ijq.tv/201912/16/11-37-31-52-47.png,images/11-37-31-52-47.png,李昳晨,https://www.ijq.tv/mingxing/15764674267114.html,https://image.ijq.tv/201912/16/11-37-31-52-47.png
张俊一,Tony,,汉族,内地,2004-7-13,江西,163CM,35KG,,巨蟹座,北京王府外国语学校,"演员,歌手",乐华娱乐,张俊一的新浪微博,《前方的世界》《梦想加油》,张铭浩,https://image.ijq.tv/201912/16/11-33-05-46-46.jpg,images/11-33-05-46-46.jpg,张俊一,https://www.ijq.tv/mingxing/15764671817113.html,https://image.ijq.tv/201912/16/11-33-05-46-46.jpg
王媛,,王焱,汉族,内地,12-26,北京,169CM,50KG,B型,魔羯座,中国戏曲学院|中国传媒大学,演员,,王媛的新浪微博,《魔币精灵》《闪光少女》《太太万岁》《洋嫁》,蒋雯丽 姚笛,https://image.ijq.tv/201912/16/11-26-04-13-47.png,images/11-26-04-13-47.png,王媛,https://www.ijq.tv/mingxing/15764667377112.html,https://image.ijq.tv/201912/16/11-26-04-13-47.png
张铭浩,,,汉族,内地,2004-11-6,黑龙江省哈尔滨市,160CM,25KG,,水瓶座,,歌手,乐华娱乐,张铭浩的新浪微博,《放学后》《前方的世界》,张俊一 孙嘉锴 李林孖,https://image.ijq.tv/201912/16/11-12-38-18-46.jpg,images/11-12-38-18-46.jpg,张铭浩,https://www.ijq.tv/mingxing/15764659427111.html,https://image.ijq.tv/201912/16/11-12-38-18-46.jpg
郝富申,,,汉族,内地,11-17,大连,183CM,62KG,,天蝎座,北京电影学院,演员,,郝富申的新浪微博,《闪光少女》,王俊凯 周依然 王安宇,https://image.ijq.tv/201912/16/10-49-12-80-47.png,images/10-49-12-80-47.png,郝富申,https://www.ijq.tv/mingxing/15764645227110.html,https://image.ijq.tv/201912/16/10-49-12-80-47.png
楚轶男,,,汉族,内地,1988-7-25,长春,165CM,43KG,,狮子座,北京电影学院,演员,,楚轶男的新浪微博,《山河恋·美人无泪》《血色玫瑰之女子别动队》《一起来看流星雨》,刘恺威 袁姗姗 蔡少芬,https://image.ijq.tv/201912/13/18-04-53-65-47.png,images/18-04-53-65-47.png,楚轶男,https://www.ijq.tv/mingxing/15762311727109.html,https://image.ijq.tv/201912/13/18-04-53-65-47.png
周柯宇,,,汉族,内地,5-17,,181CM,65KG,,金牛座,,歌手,嘉行,周柯宇的新浪微博,,杨幂 蒋熠铭,https://image.ijq.tv/201912/13/17-27-24-23-46.jpg,images/17-27-24-23-46.jpg,周柯宇,https://www.ijq.tv/mingxing/15762292317108.html,https://image.ijq.tv/201912/13/17-27-24-23-46.jpg
狄全泰,,,汉族,内地,1985-2-10,黑龙江,180CM,64KG,,水瓶座,,"演员,其他",上海市珠江实业公司 董事长,狄全泰的新浪微博,《面若桃花》《血战铜锣湾3》《黄金女保镖》《生化英雄之夺魂》,马心怡 翟星月 何蓝逗 郑淳璟,https://image.ijq.tv/201912/13/16-36-12-58-47.png,images/16-36-12-58-47.png,狄全泰,https://www.ijq.tv/mingxing/15762261057106.html,https://image.ijq.tv/201912/13/16-36-12-58-47.png
张航,Tony,张晓杰,汉族,内地,1983-6-7,山东,180CM,90KG,A型,巨蟹座,,"演员,电影人",尊冠影视工作室,,《无敌铁桥三》《我的父亲是板凳》《我要当空姐》,檀健次 雷洋 狄全泰 魏鹏,https://image.ijq.tv/201912/13/16-06-43-59-47.png,images/16-06-43-59-47.png,张航,https://www.ijq.tv/mingxing/15762242667105.html,https://image.ijq.tv/201912/13/16-06-43-59-47.png
