中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
吴健,Wu Jian,健哥,汉族,内地,1978-1-3,山东省淄博市,180CM,68KG,O型,魔羯座,中央戏剧学院,演员,,吴健的新浪微博,《侠客行》《殊死七日》,,https://image.ijq.tv/201507/07/11-33-54-94-7.jpg,images/11-33-54-94-7.jpg,吴健,https://www.ijq.tv/mingxing/2695.html,https://image.ijq.tv/201507/07/11-33-54-94-7.jpg
余薇薇,Vivy,,汉族,内地,1988-9-8,陕西省安康市岚皋县,177CM,53KG,A型,处女座,西安文理学院音乐表演系本科,"演员,模特",,余薇薇的新浪微博,,刘雯,https://image.ijq.tv/201507/07/09-57-17-78-14.png,images/09-57-17-78-14.png,余薇薇,https://www.ijq.tv/mingxing/2691.html,https://image.ijq.tv/201507/07/09-57-17-78-14.png
刘语熙,rachel,乌贼刘,汉族,内地,9-27,四川宜宾,165CM,48KG,O型,天秤座,西南大学,主持人,,,,,https://image.ijq.tv/201507/07/09-15-08-43-14.png,images/09-15-08-43-14.png,刘语熙,https://www.ijq.tv/mingxing/2688.html,https://image.ijq.tv/201507/07/09-15-08-43-14.png
张秋歌,geqiu Zhang,,汉族,内地,1955-6-1,科尔沁草原,179CM,78KG,O型,双子座,上海戏剧学院,演员,中国青年艺术剧院,张秋歌的新浪微博,《花开的美丽季节》《国父孙中山》《辛亥革命》,搭档王洛勇 搭档成泰燊,https://image.ijq.tv/201507/06/15-44-20-38-10.jpg,images/15-44-20-38-10.jpg,张秋歌,https://www.ijq.tv/mingxing/2685.html,https://image.ijq.tv/201507/06/15-44-20-38-10.jpg
于宇昂,,小鱼儿,汉族,内地,1987-1-23,浙江,181CM,56KG,A型,白羊座,天津音乐学院本科,演员,,于宇昂的新浪微博,《风萧萧》,,https://image.ijq.tv/201507/06/15-35-54-45-12.jpg,images/15-35-54-45-12.jpg,于宇昂,https://www.ijq.tv/mingxing/2682.html,https://image.ijq.tv/201507/06/15-35-54-45-12.jpg
易凝,Yi ning,,汉族,内地,1990-6-6,厦门,171CM,46KG,B型,双子座,厦门大学,"演员,歌手",,易凝的新浪微博,《旅途》《福根进城》《小野兽花店》,刘钇彤,https://image.ijq.tv/201507/06/15-20-40-24-8.jpg,images/15-20-40-24-8.jpg,易凝,https://www.ijq.tv/mingxing/2681.html,https://image.ijq.tv/201507/06/15-20-40-24-8.jpg
王盼盼,Sunny,盼盼,汉族,内地,1988-8-2,吉林敦化,173CM,53KG,B型,狮子座,广东星海音乐学院,"演员,歌手",,王盼盼的新浪微博,《樱花爱》《别让我看见》,李幼斌,https://image.ijq.tv/201507/06/14-36-43-86-8.jpg,images/14-36-43-86-8.jpg,王盼盼,https://www.ijq.tv/mingxing/2680.html,https://image.ijq.tv/201507/06/14-36-43-86-8.jpg
江佳桐,Daisy,佳桐,汉族,内地,1984-1-23,湖南,164CM,49KG,A型,白羊座,北京电影学院,演员,,江佳桐的新浪微博,《风萧萧》,,https://image.ijq.tv/201507/06/11-41-51-14-12.jpg,images/11-41-51-14-12.jpg,江佳桐,https://www.ijq.tv/mingxing/2679.html,https://image.ijq.tv/201507/06/11-41-51-14-12.jpg
赵千紫,,,汉族,内地,1-2,,167CM,49KG,B型,射手座,解放军艺术学院,演员,北京叁贵国际传媒有限公司,,《异种》,,https://image.ijq.tv/201507/06/10-49-49-43-14.png,images/10-49-49-43-14.png,赵千紫,https://www.ijq.tv/mingxing/2677.html,https://image.ijq.tv/201507/06/10-49-49-43-14.png
姜彤,Jiang tong,,汉族,内地,1978-2-3,北京,181CM,76KG,B型,魔羯座,中央戏剧学院,演员,北京新月明天文化传媒有限公司,姜彤的新浪微博,《福根进城》《赤壁》《四世同堂》,赵毅,https://image.ijq.tv/201507/06/11-06-00-99-8.jpg,images/11-06-00-99-8.jpg,姜彤,https://www.ijq.tv/mingxing/2678.html,https://image.ijq.tv/201507/06/11-06-00-99-8.jpg
张维伊,Zhang weiyi,,汉族,内地,1988-1-9,北京,182CM,73KG,B型,魔羯座,中央戏剧学院,演员,,张维伊的新浪微博,《大水井》《满仓进城》《俺娘田小草》,赵毅,https://image.ijq.tv/201507/06/10-12-50-33-8.jpg,images/10-12-50-33-8.jpg,张维伊,https://www.ijq.tv/mingxing/2676.html,https://image.ijq.tv/201507/06/10-12-50-33-8.jpg
吴刚,WU GANG,"小吴,刚仔",汉族,内地,1962-12-9,北京,180CM,74KG,B型,射手座,北京人民艺术剧院,演员,北京紫微星空文化传媒有限公司,吴刚的新浪微博,《三体》《我的绝密生涯》《黑蚂蚁》《人民的名义》,岳秀清,https://image.ijq.tv/201507/03/16-01-13-28-8.jpg,images/16-01-13-28-8.jpg,吴刚,https://www.ijq.tv/mingxing/2675.html,https://image.ijq.tv/201507/03/16-01-13-28-8.jpg
陈创,Chenchuang,,汉族,内地,1974-12-19,江西省樟树市,178CM,60KG,O型,狮子座,北京电影学院,演员,爱星娱乐艺人经纪有限公司,陈创的新浪微博,《福贵》《魔幻手机》《宝莲灯》,搭档焦恩俊 搭档何晟铭,https://image.ijq.tv/201507/03/10-28-57-23-10.jpg,images/10-28-57-23-10.jpg,陈创,https://www.ijq.tv/mingxing/2668.html,https://image.ijq.tv/201507/03/10-28-57-23-10.jpg
李锐,Li Rui,"村长,锐哥",汉族,内地,1973-7-24,长春,175CM,125KG,B型,狮子座,北京广播学院,"演员,主持人",,李锐的新浪微博,《懂小姐》《擦枪走火》《爸爸去哪儿》《真正男子汉》,喻恩泰 何炅 蔡国庆 董力,https://image.ijq.tv/201507/02/16-15-47-62-8.jpg,images/16-15-47-62-8.jpg,李锐,https://www.ijq.tv/mingxing/2666.html,https://image.ijq.tv/201507/02/16-15-47-62-8.jpg
孙征宇,zhengyu Sun,,汉族,内地,4-10,广东深圳,183CM,73KG,O型,白羊座,北京电影学院表演系,演员,星之国际娱乐公司,孙征宇的新浪微博,《二炮手》,搭档陈昭荣 搭档孙红雷,https://image.ijq.tv/201507/02/15-54-38-93-10.jpg,images/15-54-38-93-10.jpg,孙征宇,https://www.ijq.tv/mingxing/2667.html,https://image.ijq.tv/201507/02/15-54-38-93-10.jpg
赵文琪,Vanessa,赵威,汉族,内地,1987-9-14,长春,166CM,47KG,A型,处女座,北京电影学院,演员,华谊兄弟,赵文琪的新浪微博,《爱情公寓》《天堂有泪》《擦枪走火》,喻恩泰 娄艺潇,https://image.ijq.tv/202001/13/17-26-44-72-1.png,images/17-26-44-72-1.png,赵文琪,https://www.ijq.tv/mingxing/2663.html,https://image.ijq.tv/202001/13/17-26-44-72-1.png
陈若轩,,小轩,汉族,内地,1994-10-16,上海,176CM,56KG,A型,双子座,中央戏剧学院,演员,,陈若轩的新浪微博,《心理罪》,鞠婧祎,https://image.ijq.tv/201507/02/15-07-03-92-12.jpg,images/15-07-03-92-12.jpg,陈若轩,https://www.ijq.tv/mingxing/2662.html,https://image.ijq.tv/201507/02/15-07-03-92-12.jpg
潘辰,Underwater.P,"BAO,小宝,大潘,小鱿鱼",汉族,内地,1988-3-13,上海,166CM,45KG,A型,金牛座,中北国际演艺专修学校,"演员,歌手",索尼音乐娱乐公司,潘辰的新浪微博,《天各一方》,黄觉 魏巍,https://image.ijq.tv/201608/23/10-59-31-66-26.jpg,images/10-59-31-66-26.jpg,潘辰,https://www.ijq.tv/mingxing/2661.html,https://image.ijq.tv/201608/23/10-59-31-66-26.jpg
喻恩泰,Yu entai,,汉族,内地,1977-11-3,南昌,176CM,57KG,A型,天蝎座,上海戏剧学院|中央戏剧学院,"演员,主持人",,喻恩泰的新浪微博,《武林外传》《擦枪走火》《做次有钱人》,倪虹洁,https://image.ijq.tv/201507/02/14-55-47-30-8.jpg,images/14-55-47-30-8.jpg,喻恩泰,https://www.ijq.tv/mingxing/2660.html,https://image.ijq.tv/201507/02/14-55-47-30-8.jpg
王佑硕,WangYouShuo,佑佑,汉族,内地,1992-12-20,浙江温州,182CM,64KG,O型,天秤座,北京师范大学|湖南省艺术学院,演员,,王佑硕的新浪微博,《栀子花开》《芸汐传》,李易峰,https://image.ijq.tv/201507/02/11-19-47-23-16.png,images/11-19-47-23-16.png,王佑硕,https://www.ijq.tv/mingxing/2659.html,https://image.ijq.tv/201507/02/11-19-47-23-16.png
吴承轩,chengxuan Wu,"轩轩,天然呆",汉族,内地,1989-4-29,北京,178CM,64KG,O型,金牛座,北京电影学院,演员,北京梦舟文化传播有限公司,吴承轩的新浪微博,《雪豹坚强岁月》《黑狐》,搭档潘泰名 搭档张若昀,https://image.ijq.tv/201507/01/16-03-04-53-10.jpg,images/16-03-04-53-10.jpg,吴承轩,https://www.ijq.tv/mingxing/2655.html,https://image.ijq.tv/201507/01/16-03-04-53-10.jpg
何育骏,Bosco Ho,育骏,汉族,内地,1989-12-21,山西,178CM,64KG,B型,魔羯座,北京电影学院,演员,东阳泽海影视文化传播有限公司,何育骏的新浪微博,《纳妾记》,,https://image.ijq.tv/201507/01/16-00-53-90-14.png,images/16-00-53-90-14.png,何育骏,https://www.ijq.tv/mingxing/2653.html,https://image.ijq.tv/201507/01/16-00-53-90-14.png
