中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
鲁筱冉,LuXiao ran,小冉,汉族,内地,1993-11-5,北京朝阳区,167CM,47KG,B型,狮子座,北京现代音乐学院,演员,,鲁筱冉的新浪微博,《象牙塔》,夏子涵,https://image.ijq.tv/201508/10/15-12-22-81-16.png,images/15-12-22-81-16.png,鲁筱冉,https://www.ijq.tv/mingxing/3096.html,https://image.ijq.tv/201508/10/15-12-22-81-16.png
刘冠希,리우꽌시,Liu Guanxi,汉族,内地,1994-4-10,中国河北石家庄,175CM,55KG,B型,白羊座,,演员,CJ E&M，Super Jet娱乐,,《偶像万万岁》《青春爱最大》《好想好想让你知道》,洪宗玄,https://image.ijq.tv/201508/10/15-02-55-89-16.png,images/15-02-55-89-16.png,刘冠希,https://www.ijq.tv/mingxing/3095.html,https://image.ijq.tv/201508/10/15-02-55-89-16.png
丁柳雁,Jennifer,柳雁,汉族,内地,1987-1-12,北京,163CM,49KG,AB型,双子座,浙江传媒学院,演员,,丁柳雁的新浪微博,《克拉恋人》,,https://image.ijq.tv/201508/10/14-06-07-58-12.jpg,images/14-06-07-58-12.jpg,丁柳雁,https://www.ijq.tv/mingxing/3093.html,https://image.ijq.tv/201508/10/14-06-07-58-12.jpg
张婕希,zhangjiexi,,汉族,内地,1989-1-8,北京 崇文区,163CM,48KG,AB型,双鱼座,,演员,,张婕希的新浪微博,《逆袭之爱上情敌》,,https://image.ijq.tv/201508/10/12-03-53-73-13.jpg,images/12-03-53-73-13.jpg,张婕希,https://www.ijq.tv/mingxing/3092.html,https://image.ijq.tv/201508/10/12-03-53-73-13.jpg
夏星,Xia Zihan,子涵,汉族,内地,1988年11月14日,山东,170CM,49KG,A型,天蝎座,北京电影学院,演员,,,《象牙塔》《女人帮》《重返20岁》《灵魂摆渡》,李宜儒,https://image.ijq.tv/201508/10/11-41-05-34-16.png,images/11-41-05-34-16.png,夏星,https://www.ijq.tv/mingxing/3090.html,https://image.ijq.tv/201508/10/11-41-05-34-16.png
蔡照,caizhao,,汉族,内地,1989-12-13,北京 西城区,181CM,65KG,B型,水瓶座,,演员,,蔡照的新浪微博,《逆袭之爱上情敌》,,https://image.ijq.tv/201508/10/11-29-05-20-13.jpg,images/11-29-05-20-13.jpg,蔡照,https://www.ijq.tv/mingxing/3086.html,https://image.ijq.tv/201508/10/11-29-05-20-13.jpg
周咏轩,Wasir Chou,咏轩,汉族,内地,1978-3-2,台湾,178CM,64KG,B型,双鱼座,,"演员,模特",,周咏轩的新浪微博,《纯真年代》《带我去远方》《我的充气女友》,张暖雅,https://image.ijq.tv/201508/10/11-56-25-69-8.jpg,images/11-56-25-69-8.jpg,周咏轩,https://www.ijq.tv/mingxing/3091.html,https://image.ijq.tv/201508/10/11-56-25-69-8.jpg
陈秋实,chenqiushi,"西瓜精,秋实,啾啾",汉族,内地,1994-9-20,北京 海淀区,181CM,53KG,A型,处女座,北京联合大学,演员,,陈秋实的新浪微博,《逆袭之爱上情敌》,冯建宇 王青,https://image.ijq.tv/201612/07/13-56-39-18-26.jpg,images/13-56-39-18-26.jpg,陈秋实,https://www.ijq.tv/mingxing/3085.html,https://image.ijq.tv/201612/07/13-56-39-18-26.jpg
陈姝,,,汉族,内地,1984-2-8,哈尔滨,164CM,49KG,AB型,巨蟹座,北京电影学院,演员,龙腾艺都(北京)影业投资有限公司,陈姝的新浪微博,《克拉恋人》,,https://image.ijq.tv/201508/10/11-09-52-22-12.jpg,images/11-09-52-22-12.jpg,陈姝,https://www.ijq.tv/mingxing/3084.html,https://image.ijq.tv/201508/10/11-09-52-22-12.jpg
杨亚,,,汉族,内地,1984-2-8,安徽,163CM,49KG,B型,金牛座,上海戏剧学院,演员,,杨亚的新浪微博,《克拉恋人》,,https://image.ijq.tv/201508/10/11-01-54-42-12.jpg,images/11-01-54-42-12.jpg,杨亚,https://www.ijq.tv/mingxing/3083.html,https://image.ijq.tv/201508/10/11-01-54-42-12.jpg
梁椰雯,yewen Liang,,汉族,内地,1984-8-21,北京,170CM,50KG,O型,处女座,北京电影学院,演员,,梁椰雯的新浪微博,《咱们结婚吧》《歧路兄弟》,搭档张国强 搭档澜曦,https://image.ijq.tv/201508/10/10-54-50-86-10.jpg,images/10-54-50-86-10.jpg,梁椰雯,https://www.ijq.tv/mingxing/3088.html,https://image.ijq.tv/201508/10/10-54-50-86-10.jpg
王青,wangqing,"青哥,爸爸",汉族,内地,1993-3-10,北京 东城区,193CM,65KG,B型,双鱼座,北京联合大学,演员,,王青的新浪微博,《逆袭之爱上情敌》《无限斗界之暗夜双龙》《诛仙番外之铃心剑魄》,冯建宇 蔡照 陈秋实,https://image.ijq.tv/201609/30/16-06-55-53-35.jpg,images/16-06-55-53-35.jpg,王青,https://www.ijq.tv/mingxing/3082.html,https://image.ijq.tv/201609/30/16-06-55-53-35.jpg
冯建宇,fengjianyu,大宇,汉族,内地,1992-8-27,黑龙江,182CM,65KG,O型,天秤座,北京联合大学,"演员,歌手",,冯建宇的新浪微博,《逆袭之爱上情敌》《一路向南》《无限斗界之暗夜双龙》《今夏》《红》,王青 谢娜,https://image.ijq.tv/201608/23/10-21-16-13-34.jpg,images/10-21-16-13-34.jpg,冯建宇,https://www.ijq.tv/mingxing/3080.html,https://image.ijq.tv/201608/23/10-21-16-13-34.jpg
张暖雅,Angelina Zhang,小雅,汉族,内地,1983-10-11,威海,168CM,45KG,,,,,洹国际文化股份有限公司,张暖雅的新浪微博,《猛龙特囧》《一路向西》《喜爱夜蒲2》,郑中基,https://image.ijq.tv/201508/10/10-19-01-27-8.jpg,images/10-19-01-27-8.jpg,张暖雅,https://www.ijq.tv/mingxing/3079.html,https://image.ijq.tv/201508/10/10-19-01-27-8.jpg
