中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,微博,代表作,相关明星,image_url,image_path,name,page_url,avatar_url
郑斯仁,,郑璜,汉族,内地,1989-6-1,福建省莆田市,180CM,69KG,AB型,双子座,中央戏剧学院表演系,"演员,歌手",郑斯仁工作室,郑斯仁的新浪微博,《红楼梦》《新西厢记》《开封府传奇》《卫子夫》,,https://image.ijq.tv/201807/16/16-32-12-94-10.jpg,images/16-32-12-94-10.jpg,郑斯仁,https://www.ijq.tv/mingxing/15317299085276.html,https://image.ijq.tv/201807/16/16-32-12-94-10.jpg
赖美云,Sunny,小七,汉族,内地,1998-7-7,广东省深圳市,165CM,45KG,B型,巨蟹座,深圳高级中学,歌手,广州齐鼓文化传播有限公司,赖美云的新浪微博,《创造101》,,https://image.ijq.tv/201807/16/10-55-34-83-26.jpg,images/10-55-34-83-26.jpg,赖美云,https://www.ijq.tv/mingxing/15317096845275.html,https://image.ijq.tv/201807/16/10-55-34-83-26.jpg
阿冷,,"黄盛君,斯维,可心",汉族,内地,1992-11-6,江西省鹰潭市,163CM,45KG,AB型,天蝎座,上海外国语大学,网红,,阿冷的新浪微博,《那年幸福》《终于我明白》《反斗联盟》,冯提莫,https://image.ijq.tv/201807/16/09-32-24-70-10.jpg,images/09-32-24-70-10.jpg,阿冷,https://www.ijq.tv/mingxing/15317047365274.html,https://image.ijq.tv/201807/16/09-32-24-70-10.jpg
赵诚宇,,,汉族,内地,1992-12-7,,180CM,65KG,B型,射手座,,演员,蓝蓝经纪,赵诚宇的新浪微博,《大乱斗之少年觉醒》《高能医少》,唐本,https://image.ijq.tv/201807/15/10-24-42-53-26.jpg,images/10-24-42-53-26.jpg,赵诚宇,https://www.ijq.tv/mingxing/15316214585273.html,https://image.ijq.tv/201807/15/10-24-42-53-26.jpg
文吉儿,wenjier,,汉族,内地,1996-3,湖南衡阳,168CM,45KG,B型,白羊座,中南大学,"演员,其他",,文吉儿的新浪微博,《穿越毛病小王国》,唐艺昕+,https://image.ijq.tv/201807/14/11-12-07-27-26.jpg,images/11-12-07-27-26.jpg,文吉儿,https://www.ijq.tv/mingxing/15315379105272.html,https://image.ijq.tv/201807/14/11-12-07-27-26.jpg
刘誉坤,,刘政绯,满族,内地,1988-7-24,黑龙江省,182CM,73KG,AB型,狮子座,中央戏剧学院表演系音乐剧班,演员,,刘誉坤的新浪微博,《山楂树之恋》《武媚娘传奇》《杜拉拉之似水年华》《嫂子嫂子》《杀寇决》《美人图》,,https://image.ijq.tv/201807/13/15-50-00-32-10.jpg,images/15-50-00-32-10.jpg,刘誉坤,https://www.ijq.tv/mingxing/15314672725271.html,https://image.ijq.tv/201807/13/15-50-00-32-10.jpg
章若楠,,,汉族,内地,,浙江杭州,168CM,45KG,B型,天蝎座,,演员,,章若楠的新浪微博,《悲伤逆流成河》,赵英博,https://image.ijq.tv/201807/13/11-17-50-52-26.jpg,images/11-17-50-52-26.jpg,章若楠,https://www.ijq.tv/mingxing/15314517665270.html,https://image.ijq.tv/201807/13/11-17-50-52-26.jpg
强东玥,TitA,嘀嗒,汉族,内地,1994-3-31,江苏省苏州市,168CM,46KG,B型,白羊座,华东师范大学,歌手,香蕉娱乐,强东玥的新浪微博,《地铁上遇见的那个人啊》《Turn》《Me》《Down》《DiDaDi》,,https://image.ijq.tv/201807/11/10-42-45-27-26.jpg,images/10-42-45-27-26.jpg,强东玥,https://www.ijq.tv/mingxing/15312769255269.html,https://image.ijq.tv/201807/11/10-42-45-27-26.jpg
安冬,,,汉族,内地,12-26,,168CM,45KG,A型,射手座,解放军艺术学院,演员,,安冬的新浪微博,《猎毒人》,侯梦莎,https://image.ijq.tv/201807/10/14-26-13-16-26.jpg,images/14-26-13-16-26.jpg,安冬,https://www.ijq.tv/mingxing/15312039165268.html,https://image.ijq.tv/201807/10/14-26-13-16-26.jpg
董成明,,,汉族,内地,1996-12-11,湖北荆州,173CM,65KG,O型,射手座,,演员,,董成明的新浪微博,《陪读妈妈》《超能少年事件》,,https://image.ijq.tv/201807/09/17-15-10-25-10.jpg,images/17-15-10-25-10.jpg,董成明,https://www.ijq.tv/mingxing/15311276945267.html,https://image.ijq.tv/201807/09/17-15-10-25-10.jpg
赵蕴卓,,优优,汉族,内地,2006-3-29,石家庄,165CM,41KG,A型,白羊座,石家庄市东风西路小学,演员,,赵蕴卓的新浪微博,《大江大河》《隐秘而伟大》《远大前程》,李易峰,https://image.ijq.tv/201807/08/15-56-10-29-10.jpg,images/15-56-10-29-10.jpg,赵蕴卓,https://www.ijq.tv/mingxing/15310365645266.html,https://image.ijq.tv/201807/08/15-56-10-29-10.jpg
