中文名,英文名,曾用名,民族,国家地区,出生日期,出生地,身高,体重,血型,星座,毕业院校,职业,经纪公司,代表作,相关明星,image_url,image_path,name,page_url,avatar_url,微博
徐帆,,,汉族,内地,1967-8-16,武汉,164CM,50KG,B型,双子座,中央戏剧学院,演员,音华娱乐传媒,《唐山大地震》《甲方乙方》《不见不散》《手机》,李依馨 冯小刚 葛优,https://image.ijq.tv/201908/22/10-16-54-12-47.png,images/10-16-54-12-47.png,徐帆,https://www.ijq.tv/mingxing/418.html,https://image.ijq.tv/201908/22/10-16-54-12-47.png,
陈建斌,,,回族,内地,1970-6-27,乌鲁木齐,178CM,74KG,B型,巨蟹座,中央戏剧学院,演员,,《三国》《乔家大院》《甄嬛传》,孙红雷,https://image.ijq.tv/201410/31/15-48-58-40-8.jpg,images/15-48-58-40-8.jpg,陈建斌,https://www.ijq.tv/mingxing/417.html,https://image.ijq.tv/201410/31/15-48-58-40-8.jpg,
万茜,Wan Qian,"万万,万爷,茜茜,老万",汉族,内地,1982-5-14,益阳市,166CM,43KG,B型,金牛座,上海戏剧学院,"演员,歌手",上海创翊文化传播有限公司,《柳如是》《军中乐园》《十送红军》,周扬,https://image.ijq.tv/201911/27/11-06-57-85-46.jpg,images/11-06-57-85-46.jpg,万茜,https://www.ijq.tv/mingxing/416.html,https://image.ijq.tv/201911/27/11-06-57-85-46.jpg,
屈菁菁,qu jing jing,,满族,内地,,辽宁沈阳,172CM,45KG,B型,金牛座,中央戏剧学院,演员,北京千易时代经纪文化有限公司,《飘落的羽毛》《爱的保镖》《远得要命的爱情》《老男孩之猛龙过江》,肖央 王太利,https://image.ijq.tv/201410/31/11-15-24-59-10.jpg,images/11-15-24-59-10.jpg,屈菁菁,https://www.ijq.tv/mingxing/415.html,https://image.ijq.tv/201410/31/11-15-24-59-10.jpg,
杨梅,,,汉族,内地,11-1,重庆,165CM,46KG,A型,天蝎座,北京师范大学艺术系影视表演专业,演员,北京美乐园明星经纪公司,《美丽人生》《搞笑一家人》《红高粱》,,https://image.ijq.tv/201410/30/16-18-32-92-11.jpg,images/16-18-32-92-11.jpg,杨梅,https://www.ijq.tv/mingxing/414.html,https://image.ijq.tv/201410/30/16-18-32-92-11.jpg,杨梅的新浪微博
王太利,Wang Taili\Wang Terry,"望台历,王筷筷",汉族,内地,1969-6-1,山东省潍坊市,176CM,76KG,O型,双子座,山东省诸城第九中学,"演员,歌手",,《老男孩》《你在哪里》《祝福你亲爱的》《父亲》,肖央,https://image.ijq.tv/201410/30/15-41-12-89-10.jpg,images/15-41-12-89-10.jpg,王太利,https://www.ijq.tv/mingxing/413.html,https://image.ijq.tv/201410/30/15-41-12-89-10.jpg,王太利的新浪微博
肖央,Yang Xiao|Shawn,肖桑,满族,内地,1980-4-7,河北省承德市,174CM,75KG,AB型,白羊座,北京电影学院,"演员,歌手",音华娱乐传媒,《老男孩》《父亲》《小苹果》《老男孩之猛龙过江》,王太利,https://image.ijq.tv/201410/30/14-55-45-41-10.jpg,images/14-55-45-41-10.jpg,肖央,https://www.ijq.tv/mingxing/412.html,https://image.ijq.tv/201410/30/14-55-45-41-10.jpg,肖央的新浪微博
曹楠,,,汉族,内地,1988-4-25,青岛市,178CM,63KG,B型,双子座,北京电影学院,演员,海南电影公社,《纯纯欲动》《第九个寡妇》,格桑,https://www.ijq.tv/file/upload/201410/30/11-39-24-11-8.jpg,images/11-39-24-11-8.jpg,曹楠,https://www.ijq.tv/mingxing/411.html,https://www.ijq.tv/file/upload/201410/30/11-39-24-11-8.jpg,
赵樱子,Sarah,"赵韩樱子,樱子",汉族,内地,1990-12-16,山东省烟台市,170CM,52KG,O型,射手座,中央戏剧学院,演员,,《倚天屠龙记》《爱在春天》《因为爱情有多美》《因为爱情有奇迹》,彭冠英,https://image.ijq.tv/201503/24/14-12-25-20-10.jpg,images/14-12-25-20-10.jpg,赵樱子,https://www.ijq.tv/mingxing/408.html,https://image.ijq.tv/201503/24/14-12-25-20-10.jpg,赵樱子的新浪微博
顾莉雅,LEA,小雅,汉族,内地,1983-3-2,海南,161CM,40KG,AB型,双鱼座,中央音乐学院,"演员,歌手",北京七宏佳艺文化发展有限公司,《毕业那年分手季》《终极匹配》,周扬,https://image.ijq.tv/201410/27/13-37-49-39-8.jpg,images/13-37-49-39-8.jpg,顾莉雅,https://www.ijq.tv/mingxing/406.html,https://image.ijq.tv/201410/27/13-37-49-39-8.jpg,顾莉雅的新浪微博
